pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
vill	Chrom6	450001	460000	0.0166933998693043	2024	281	16833	3640317
alle	Chrom6	450001	460000	0.0093892057282481	5798	17703	1885463	3606067
vill	Chrom6	460001	470000	0.0138941043935411	756	37	2663	4113757
alle	Chrom6	460001	470000	0.004604765696852	6534	6644	1442853	4738311
vill	Chrom6	470001	480000	0.0075060010850258	3883	1010	134559	3007881
alle	Chrom6	470001	480000	0.0068411415271426	4891	10405	1520945	3197703
alle	Chrom6	480001	490000	0.0067281320741858	5456	14611	2171628	2993532
vill	Chrom6	480001	490000	0.0041599001623961	3642	520	125003	3314797
alle	Chrom6	490001	500000	0.0069107694321883	8075	14991	2169223	5469727
vill	Chrom6	490001	500000	0.0132976267430048	2304	144	10829	5076421
alle	Chrom6	500001	510000	0.0014485454298001	7948	1671	1153571	6391725
vill	Chrom6	500001	510000	0.0044093757252262	1925	57	12927	5011953
alle	Chrom6	510001	520000	0.0012407766319353	2718	395	318349	2395725
vill	Chrom6	510001	520000	0.0042199715707178	2867	285	67536	1739934
alle	Chrom6	520001	530000	0.0046200173756828	3943	1255	271644	3568170
vill	Chrom6	520001	530000	0.0071826180642844	3943	560	77966	2479204
alle	Chrom6	530001	540000	0.0169564220692307	3772	18344	1081832	2514860
vill	Chrom6	530001	540000	0.0162380366786077	3314	3037	187030	2208230
vill	Chrom6	540001	550000	0.0141348515419071	5846	5030	355858	4062962
alle	Chrom6	540001	550000	0.0057163389299013	6077	3325	581666	6053578
alle	Chrom6	550001	560000	0.0032998643147896	3498	608	184250	4432230
vill	Chrom6	550001	560000	0.0030672110337255	4650	894	291470	2782930
alle	Chrom6	560001	570000	0.0300013485069682	1587	5117	170559	1506699
vill	Chrom6	560001	570000	0.004908157684074	1764	1355	276071	840919
vill	Chrom6	570001	580000	0.0021254888624383	4810	625	294050	2757670
alle	Chrom6	570001	580000	0.0038231382978723	4288	483	126336	4456088
alle	Chrom6	580001	590000	0.0027893247396855	8668	206	73853	9093833
vill	Chrom6	580001	590000	0.0001064680524863	9681	90	845324	5260006
alle	Chrom6	590001	600000	0.0021688496609993	1409	230	106047	1283627
vill	Chrom6	590001	600000	0.0004117113155112	1434	44	106871	818599
vill	Chrom6	600001	610000	0.0016925246826516	3126	96	56720	2022280
alle	Chrom6	600001	610000	0.0011792901434168	3244	248	210296	2911504
vill	Chrom6	610001	620000	0.0040897435897435	2708	319	78000	1928550
alle	Chrom6	610001	620000	0.003979138275055	3062	692	173907	2839103
vill	Chrom6	620001	630000	0.0079187105816398	2122	339	42810	1461630
alle	Chrom6	620001	630000	0.0031568991666808	2107	741	234724	2024324
vill	Chrom6	630001	640000	0.0152130388698007	2272	2971	195293	1241107
alle	Chrom6	630001	640000	0.0126310686584314	2278	7035	556960	1599920
alle	Chrom6	640001	650000	0.0024687465608575	1624	830	336203	1201047
vill	Chrom6	640001	650000	0.0043613394826549	1556	174	39896	983854
vill	Chrom6	650001	660000	0.0055234550974439	2361	282	51055	1452755
alle	Chrom6	650001	660000	0.004552344278077	2375	889	195284	2062818
vill	Chrom6	660001	670000	0.0011494863855629	2590	173	150502	1726898
alle	Chrom6	660001	670000	0.0055032866851036	2979	1188	215871	2603209
alle	Chrom6	670001	680000	0.0015634634660962	1969	535	342189	1537513
vill	Chrom6	670001	680000	0.0038871139510117	1805	146	37560	1214250
alle	Chrom6	680001	690000	0.0070486355855402	1695	490	69517	1727883
vill	Chrom6	680001	690000	0.0074990336296868	1378	194	25870	1171130
alle	Chrom6	690001	700000	0.0062589616951544	3171	825	131811	3106347
vill	Chrom6	690001	700000	0.0036594911937377	3140	374	102200	2054290
vill	Chrom6	700001	710000	0.0033436669619131	2004	151	45160	1226810
alle	Chrom6	700001	710000	0.0009500113096584	2019	189	198945	1711029
vill	Chrom6	710001	720000	0.0043728689487777	3201	227	51911	2095759
alle	Chrom6	710001	720000	0.0026435424115448	3186	817	309055	2915859
vill	Chrom6	720001	730000	0.0038554960095616	1187	100	25937	769123
alle	Chrom6	720001	730000	0.0005849468734959	1240	79	135055	1058797
alle	Chrom6	730001	740000	0.0037266625288403	2862	1423	381843	2371017
vill	Chrom6	730001	740000	0.0057517523560385	2866	343	59634	1773666
vill	Chrom6	740001	750000	0.0013078306359326	2311	48	36702	1491048
alle	Chrom6	740001	750000	0.0018666912283933	2422	608	325710	1968340
alle	Chrom6	750001	760000	0.002210013498124	2109	817	369681	1625433
vill	Chrom6	750001	760000	0.0020279539535161	2041	102	50297	1278373
alle	Chrom6	760001	770000	0.009086503513448	2011	2025	222858	1713604
vill	Chrom6	760001	770000	0.0028441916274108	1921	128	45004	1244606
vill	Chrom6	770001	780000	0.0182077601260701	2811	1710	93916	1706624
alle	Chrom6	770001	780000	0.0145339379187928	2804	3529	242811	2460857
alle	Chrom6	780001	790000	0.003453855043751	2850	523	151425	2890911
vill	Chrom6	780001	790000	0.0044916594021955	2668	304	67681	1958399
alle	Chrom6	790001	800000	0.0043735042075194	3938	1133	259060	3506020
vill	Chrom6	790001	800000	0.0049793822453901	2983	320	64265	2443135
alle	Chrom6	800001	810000	0.0064036727642757	5814	1353	211285	5973663
vill	Chrom6	800001	810000	0.0030989663073203	6148	587	189418	3929522
vill	Chrom6	810001	820000	0.0118687958567112	1458	550	46340	874090
alle	Chrom6	810001	820000	0.0069342449349306	1420	1355	195407	1186699
alle	Chrom6	820001	830000	0.0037195721641239	1961	1093	293851	1572607
vill	Chrom6	820001	830000	0.0042796005706134	1932	141	32947	1210043
vill	Chrom6	830001	840000	0.0036042135446743	2382	181	50219	1468081
alle	Chrom6	830001	840000	0.0040806832835647	2252	1193	292353	1987507
vill	Chrom6	840001	850000	0.0020159188071321	1591	58	28771	1280369
alle	Chrom6	840001	850000	0.0023946360153256	2073	470	196272	1769516
vill	Chrom6	850001	860000	0.0047855904740372	1346	127	26538	881292
alle	Chrom6	850001	860000	0.0029695786489539	1423	397	133689	1229497
alle	Chrom6	860001	870000	0.0009345579617444	1725	244	261086	1376440
vill	Chrom6	860001	870000	0.0047967269392649	1697	204	42529	1048001
vill	Chrom6	870001	880000	0.0002749734846996	2910	56	203656	1630274
alle	Chrom6	870001	880000	0.0	834	0	95716	2658090
alle	Chrom6	880001	890000	0.0167879576525776	1669	4180	248988	1354482
vill	Chrom6	880001	890000	0.0207820836395003	1678	1301	62602	1005248
alle	Chrom6	890001	900000	0.0031910102066522	2859	836	261986	2540066
vill	Chrom6	890001	900000	0.0055037090212969	2719	276	50148	1815912
vill	Chrom6	900001	910000	0.0025463805020007	1673	98	38486	1165444
alle	Chrom6	900001	910000	0.0058369533128084	1899	1384	237110	1570696
vill	Chrom6	910001	920000	0.003461005999077	860	60	17336	532024
alle	Chrom6	910001	920000	0.0019428023645949	872	304	156475	668437
vill	Chrom6	920001	930000	0.0032764982822242	1976	103	31436	1224784
alle	Chrom6	920001	930000	0.00226493963151	1576	505	222964	1663360
vill	Chrom6	930001	940000	0.002006185739363	1667	72	35889	1019991
alle	Chrom6	930001	940000	0.0020986143876553	1676	717	341654	1243842
vill	Chrom6	940001	950000	0.0018462571332661	2311	99	53622	1404198
alle	Chrom6	940001	950000	0.0008579410653336	2314	277	322866	1866178
vill	Chrom6	950001	960000	0.0071271836568065	4403	419	58789	3595841
alle	Chrom6	950001	960000	0.0113226148945851	5569	2986	263720	5224026
vill	Chrom6	960001	970000	0.0032740158693475	1972	170	51924	1193586
alle	Chrom6	960001	970000	0.0013370393178325	1827	241	180249	1689993
vill	Chrom6	970001	980000	0.0009283875596067	609	22	23697	463293
alle	Chrom6	970001	980000	0.0004552068346054	772	56	123021	608237
alle	Chrom6	980001	990000	0.0048541414195518	3269	725	149357	3005553
vill	Chrom6	980001	990000	0.0056362797670529	2708	391	69372	2031678
vill	Chrom6	990001	1000000	0.0072142923491345	1770	233	32297	1232113
alle	Chrom6	990001	1000000	0.0011404829033557	1923	269	235865	1662757
vill	Chrom6	1000001	1010000	0.0015889320450678	2460	99	62306	1520254
alle	Chrom6	1000001	1010000	0.0020177977817646	2453	451	223511	2152841
alle	Chrom6	1010001	1020000	0.0020889555222388	923	209	100050	773108
vill	Chrom6	1010001	1020000	0.0031885882106146	741	76	23835	557655
vill	Chrom6	1020001	1030000	0.0067640613586559	2201	463	68450	1344640
alle	Chrom6	1020001	1030000	0.0071382490404206	2229	1538	215459	1906419
vill	Chrom6	1030001	1040000	0.0030110871819414	2817	151	50148	1726452
alle	Chrom6	1030001	1040000	0.0018617097598071	2760	519	278776	2388944
vill	Chrom6	1040001	1050000	0.0072866520787746	913	666	91400	496390
alle	Chrom6	1040001	1050000	0.0019387815051994	325	66	34042	848576
alle	Chrom6	1050001	1060000	0.0020220222317677	1504	386	190898	1240400
vill	Chrom6	1050001	1060000	0.0035155840067163	1509	134	38116	915074
alle	Chrom6	1060001	1070000	0.006225388821213	3459	2637	423588	3015122
vill	Chrom6	1060001	1070000	0.01142668684282	2621	589	51546	2238504
alle	Chrom6	1070001	1080000	0.0024685154360729	2174	393	159205	2063895
vill	Chrom6	1070001	1080000	0.0016395706050878	2148	95	57942	1422558
alle	Chrom6	1080001	1090000	0.0051644620952502	4172	1290	249784	4224796
vill	Chrom6	1080001	1090000	0.0062914754238131	3628	1771	281492	2698408
alle	Chrom6	1090001	1100000	0.0316504494305261	1869	6486	204926	1661532
vill	Chrom6	1090001	1100000	0.0116431976330064	1793	1275	109506	1133484
alle	Chrom6	1100001	1110000	0.0124876989378669	4009	1104	88407	4098589
vill	Chrom6	1100001	1110000	0.0071521456436931	3817	638	89204	2699176
alle	Chrom6	1110001	1120000	0.0102352905550676	3423	3042	297207	3145287
vill	Chrom6	1110001	1120000	0.0055276882401941	3638	4884	883552	1409018
alle	Chrom6	1120001	1130000	0.0108560712116009	4875	3288	302872	4902966
vill	Chrom6	1120001	1130000	0.0234369757460999	3947	16066	685498	2781392
alle	Chrom6	1130001	1140000	0.0	81	0	2309	125401
vill	Chrom6	1130001	1140000	0.0	135	0	1566	83484
alle	Chrom6	1140001	1150000	0.012983770287141	800	104	8010	1595460
vill	Chrom6	1140001	1150000	0.0073963391856555	1374	396	53540	1014310
alle	Chrom6	1150001	1160000	0.0264100206208549	2563	3791	143544	3214756
vill	Chrom6	1150001	1160000	0.0141874617406647	3330	3152	222168	2014332
vill	Chrom6	1160001	1170000	0.0039892427280525	4909	2274	570033	2523897
alle	Chrom6	1160001	1170000	0.0103080823271602	4219	2399	232730	4413076
alle	Chrom6	1170001	1180000	0.0091849158657218	3929	1637	178227	3819569
vill	Chrom6	1170001	1180000	0.0065810604869848	3451	963	146329	2516051
vill	Chrom6	1180001	1190000	0.0031116297160637	4419	280	89985	2993235
alle	Chrom6	1180001	1190000	0.0076193895512638	4739	1528	200541	4429183
alle	Chrom6	1190001	1200000	0.0049614466411006	802	850	171321	587371
vill	Chrom6	1190001	1200000	0.0052718127297349	794	109	20676	484584
vill	Chrom6	1200001	1210000	0.0011514900280963	3807	100	86844	2543406
alle	Chrom6	1200001	1210000	0.0018470241583305	4101	892	482939	3466611
vill	Chrom6	1210001	1220000	0.0010429252782193	2315	82	78625	1665845
alle	Chrom6	1210001	1220000	0.0034972995771141	2765	937	267921	2351553
alle	Chrom6	1220001	1230000	0.0029374778633097	2799	904	307747	2364703
vill	Chrom6	1220001	1230000	0.0015288493879506	2737	150	98113	1681637
alle	Chrom6	1230001	1240000	0.0008418408874212	1468	181	215005	1173723
vill	Chrom6	1230001	1240000	0.0015416804316705	1461	42	27243	897597
alle	Chrom6	1240001	1250000	0.0012899214716725	2410	444	344207	1935653
vill	Chrom6	1240001	1250000	0.0017706949977866	2389	116	65511	1452789
alle	Chrom6	1250001	1260000	0.0011435428290121	2846	446	390016	2359060
vill	Chrom6	1250001	1260000	0.0026395109241694	2732	155	58723	1772057
vill	Chrom6	1260001	1270000	0.0009520487901439	2739	101	106087	1841243
alle	Chrom6	1260001	1270000	0.004323610897775	2873	760	175779	2748307
alle	Chrom6	1270001	1280000	0.0041964535234884	4329	1862	443708	3674230
vill	Chrom6	1270001	1280000	0.0044146061095213	4238	361	81774	2660616
alle	Chrom6	1280001	1290000	0.0164690943893263	2222	5214	316593	1785419
vill	Chrom6	1280001	1290000	0.0058207799345474	2084	233	40029	1359831
vill	Chrom6	1290001	1300000	0.0044453692493946	2054	235	52864	1243676
alle	Chrom6	1290001	1300000	0.0057482616279264	2044	1717	298699	1648169
vill	Chrom6	1300001	1310000	0.0042553335202077	5035	1260	296099	4127761
alle	Chrom6	1300001	1310000	0.0089130680408782	6694	6863	769993	5872819
vill	Chrom6	1310001	1320000	0.0088892896394265	3648	5225	587786	3133624
alle	Chrom6	1310001	1320000	0.0172668130879955	5617	27343	1583558	4004464
vill	Chrom6	1320001	1330000	0.0047859070312102	1623	94	19641	1893669
alle	Chrom6	1320001	1330000	0.0045484731915746	2691	363	79807	2793195
alle	Chrom6	1330001	1340000	0.0027191401724803	492	169	62152	464770
vill	Chrom6	1330001	1340000	0.0027472527472527	523	13	4732	346178
vill	Chrom6	1340001	1350000	0.0072989156821492	4651	451	61790	3756640
alle	Chrom6	1340001	1350000	0.0072030495034357	5532	2260	313756	5419950
vill	Chrom6	1350001	1360000	0.0130884526071353	3592	558	42633	3744297
alle	Chrom6	1350001	1360000	0.0069657589412046	5149	3840	551268	5135138
alle	Chrom6	1360001	1370000	0.003959644936451	6893	3946	996554	5653826
vill	Chrom6	1360001	1370000	0.0059988641204032	3977	169	28172	4400728
alle	Chrom6	1370001	1380000	0.0074585051759454	6009	1624	217738	5579350
vill	Chrom6	1370001	1380000	0.0055024616275702	3642	171	31077	3829563
alle	Chrom6	1380001	1390000	0.0053114179455392	5969	497	93572	6276792
vill	Chrom6	1380001	1390000	0.0008993704406915	2714	54	60042	4182378
alle	Chrom6	1390001	1400000	0.0072367168158446	629	114	15753	579281
vill	Chrom6	1390001	1400000	0.0	181	0	6786	389484
vill	Chrom6	1400001	1410000	0.0030352143804331	3904	103	33935	4549315
alle	Chrom6	1400001	1410000	0.0128184003329454	7114	7546	588685	6293465
vill	Chrom6	1410001	1420000	0.0336143092105263	2717	327	9728	5270932
alle	Chrom6	1410001	1420000	0.0101825827629856	8382	4746	466090	7463282
vill	Chrom6	1420001	1430000	0.004396553914966	4315	346	78698	2899942
alle	Chrom6	1420001	1430000	0.0234249167305196	1965	2996	127898	4344790
vill	Chrom6	1430001	1440000	0.0020622830668857	7989	1363	660918	4454052
alle	Chrom6	1430001	1440000	0.0063272696998709	7208	456	72069	7608505
vill	Chrom6	1440001	1450000	0.0012513904338153	444	9	7192	967418
alle	Chrom6	1440001	1450000	0.0050228164107167	1525	470	93573	1369889
vill	Chrom6	1450001	1460000	0.0025853154084798	1026	10	3868	1033112
alle	Chrom6	1450001	1460000	0.0092226613965744	1258	63	6831	1550285
vill	Chrom6	1460001	1470000	0.009780796930528	3502	311	31797	4310793
alle	Chrom6	1460001	1470000	0.0077317029017244	6563	3972	513729	6007049
alle	Chrom6	1470001	1480000	0.0082549460306889	4704	1190	144156	4739096
vill	Chrom6	1470001	1480000	0.0284927205460135	2852	3920	137579	3114481
alle	Chrom6	1480001	1490000	0.0144284742975507	3625	1825	126486	3487234
vill	Chrom6	1480001	1490000	0.0027997639117998	3101	185	66077	2340523
alle	Chrom6	1490001	1500000	0.0087501427429484	3202	1226	140112	2958038
vill	Chrom6	1490001	1500000	0.0068122376984368	1837	224	32882	2030368
vill	Chrom6	1500001	1510000	0.0036591615155494	3770	457	124892	3112678
alle	Chrom6	1500001	1510000	0.0027858728313225	4162	369	132454	4729040
alle	Chrom6	1510001	1520000	0.0115442090195523	7787	14678	1271460	6145180
vill	Chrom6	1510001	1520000	0.0322135525244703	1949	3245	100734	4838466
alle	Chrom6	1520001	1530000	0.0076298320095121	4202	4094	536578	3489598
vill	Chrom6	1520001	1530000	0.0070320868066874	1783	151	21473	2659807
vill	Chrom6	1530001	1540000	0.00859585856524	3999	379	44091	4594599
alle	Chrom6	1530001	1540000	0.0083764789259208	7292	12765	1523910	5441488
vill	Chrom6	1540001	1550000	0.0102188460842828	2868	339	33174	3913776
alle	Chrom6	1540001	1550000	0.0029440424318593	5665	2127	722476	5204214
vill	Chrom6	1550001	1560000	0.0023478568015126	2680	113	48129	3605241
alle	Chrom6	1550001	1560000	0.0126273604129873	5558	1859	147220	5338634
vill	Chrom6	1560001	1570000	0.0112925642807505	2705	780	69072	3134478
alle	Chrom6	1560001	1570000	0.011758966923671	4935	4339	368995	4441415
vill	Chrom6	1570001	1580000	0.0012541150650572	1643	40	31895	1066195
alle	Chrom6	1570001	1580000	0.0030263180965405	1735	863	285165	1363713
alle	Chrom6	1580001	1590000	0.0056983308895191	1340	1298	227786	1068234
vill	Chrom6	1580001	1590000	0.0018756698821007	731	28	14928	848172
vill	Chrom6	1590001	1600000	0.0041776993233303	2244	213	50985	1436445
alle	Chrom6	1590001	1600000	0.0018271609601329	2326	387	211804	2021702
alle	Chrom6	1600001	1610000	0.0008199688264103	1515	111	135371	1297819
vill	Chrom6	1600001	1610000	0.0011612672701286	1500	39	33584	920866
alle	Chrom6	1610001	1620000	0.0026616188792374	1043	277	104072	923284
vill	Chrom6	1610001	1620000	0.0040938665107098	1033	112	27358	656822
alle	Chrom6	1620001	1630000	0.0026905851898454	2855	1082	402143	2340311
vill	Chrom6	1620001	1630000	0.004703864763888	2875	384	81635	1744735
alle	Chrom6	1630001	1640000	0.002117924005166	1736	592	279519	1379765
vill	Chrom6	1630001	1640000	0.0030478274460768	1727	117	38388	1066632
alle	Chrom6	1640001	1650000	0.0059900759382624	3186	1311	218862	3080786
vill	Chrom6	1640001	1650000	0.0062628941939286	3192	340	54288	2143152
vill	Chrom6	1650001	1660000	0.0098941851973825	4129	2764	279356	2417674
alle	Chrom6	1650001	1660000	0.0145491765824057	3781	4776	328266	3721560
alle	Chrom6	1660001	1670000	0.002321910314126	2654	834	359187	2199743
vill	Chrom6	1660001	1670000	0.002591352902161	2700	168	64831	1639319
alle	Chrom6	1670001	1680000	0.0096224868715281	2074	1902	197662	1769072
vill	Chrom6	1670001	1680000	0.0054710906823976	1945	294	53737	1256033
vill	Chrom6	1680001	1690000	0.0004608101880943	937	11	23871	576519
alle	Chrom6	1680001	1690000	0.0043385450446763	953	689	158809	742729
alle	Chrom6	1690001	1700000	0.0060515482489207	2992	1814	299758	2532566
vill	Chrom6	1690001	1700000	0.0034531654016181	2544	207	59945	1826275
vill	Chrom6	1700001	1710000	0.0188911254004182	2785	2412	127679	1992271
alle	Chrom6	1700001	1710000	0.0246009808720355	3211	10253	416772	2766518
alle	Chrom6	1710001	1720000	0.0145675438097778	2894	3331	228659	2553527
vill	Chrom6	1710001	1720000	0.0027350580639375	1450	61	22303	1830527
alle	Chrom6	1720001	1730000	0.002504666028412	2850	518	206814	2664296
vill	Chrom6	1720001	1730000	0.0019218736032895	2377	86	44748	1867302
alle	Chrom6	1730001	1740000	0.0061645943955234	2786	2243	363852	2271704
vill	Chrom6	1730001	1740000	0.0056974347228584	2175	199	34928	1720252
alle	Chrom6	1740001	1750000	0.0059677664588718	1701	2512	420928	1618648
vill	Chrom6	1740001	1750000	0.0022391495417067	2038	107	47786	1310494
vill	Chrom6	1750001	1760000	0.0025825890455181	2253	120	46465	2854685
alle	Chrom6	1750001	1760000	0.0056264028464392	4468	2810	499431	3856899
vill	Chrom6	1760001	1770000	0.0205098577309164	1535	284	13847	3076303
alle	Chrom6	1760001	1770000	0.0063617567189656	4759	4163	654379	3985751
alle	Chrom6	1770001	1780000	0.0039326042184503	4922	1329	337944	4424220
vill	Chrom6	1770001	1780000	0.0077269928291917	3211	389	50343	3121077
alle	Chrom6	1780001	1790000	0.0054097957541299	6544	1452	268402	6137910
vill	Chrom6	1780001	1790000	0.0045397926725069	5539	441	97141	4169219
alle	Chrom6	1790001	1800000	0.0014127764127764	2597	230	162800	2468972
vill	Chrom6	1790001	1800000	0.0024915760998528	2584	105	42142	1710518
alle	Chrom6	1800001	1810000	0.007111614811142	1925	2008	282355	1539641
vill	Chrom6	1800001	1810000	0.0074198480936505	1668	296	39893	1173487
alle	Chrom6	1810001	1820000	0.0018578941035749	1566	525	282578	1198858
vill	Chrom6	1810001	1820000	0.0047979181914288	1561	177	36891	949689
alle	Chrom6	1820001	1830000	0.0015839899116759	2557	618	390154	2161208
vill	Chrom6	1820001	1830000	0.0016678156063065	2643	75	44969	1654141
vill	Chrom6	1830001	1840000	0.0010536852642115	2226	80	75924	1334016
alle	Chrom6	1830001	1840000	0.0014058747339577	2201	216	153641	1963507
alle	Chrom6	1840001	1850000	0.0025462020627523	3958	1007	395491	3351615
vill	Chrom6	1840001	1850000	0.0014186950123341	3826	134	94453	2400977
vill	Chrom6	1850001	1860000	0.004858485565881	2015	275	56602	1221668
alle	Chrom6	1850001	1860000	0.004567854281807	2008	1129	247162	1672272
vill	Chrom6	1860001	1870000	0.0065135007105637	524	220	33776	324694
alle	Chrom6	1860001	1870000	0.0097156609323469	541	763	78533	459741
vill	Chrom6	1870001	1880000	0.0006636776591351	4689	90	135608	2998642
alle	Chrom6	1870001	1880000	0.0054391117190328	4135	676	124285	4582065
vill	Chrom6	1880001	1890000	0.0039641755982968	2211	189	47677	1405103
alle	Chrom6	1880001	1890000	0.0011846697949654	2128	410	346088	1835388
vill	Chrom6	1890001	1900000	0.003598001886331	2763	206	57254	1755886
