pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
vill	Chrom5	1480001	1490000	0.0012625819801494	1515	72	57026	935224
alle	Chrom5	1490001	1500000	0.002485376338528	3711	577	232158	3529138
vill	Chrom5	1490001	1500000	0.0015199121828516	3938	342	225013	2279867
alle	Chrom5	1500001	1510000	0.0035354649763299	3410	705	199408	3543914
vill	Chrom5	1500001	1510000	0.0039611418478402	3285	305	76998	2415912
vill	Chrom5	1510001	1520000	0.0050932500236675	1881	269	52815	1195215
alle	Chrom5	1510001	1520000	0.0036371357094722	1949	394	108327	1765699
vill	Chrom5	1520001	1530000	0.0033198504159352	1155	87	26206	719714
alle	Chrom5	1520001	1530000	0.0023259341659503	1184	368	158216	961848
alle	Chrom5	1530001	1540000	0.0019627574251013	955	197	100369	803061
vill	Chrom5	1530001	1540000	0.00162797512454	947	50	30713	570937
alle	Chrom5	1540001	1550000	0.0021526796041639	2311	536	248992	1956134
vill	Chrom5	1540001	1550000	0.0025641852664172	2146	159	62008	1406522
vill	Chrom5	1550001	1560000	0.0023028776128803	2713	117	50806	1796354
alle	Chrom5	1550001	1560000	0.0021248434034679	2862	480	225899	2547773
vill	Chrom5	1560001	1570000	0.0040280665280665	1712	124	30784	1509566
alle	Chrom5	1560001	1570000	0.007102721638661	2444	1326	186689	2126281
vill	Chrom5	1570001	1580000	0.0012604838318708	1548	52	41254	961076
alle	Chrom5	1570001	1580000	0.0032238096417163	1591	651	201935	1303151
vill	Chrom5	1580001	1590000	0.0115480087779256	1355	1284	111188	743092
alle	Chrom5	1580001	1590000	0.0077493059577782	1351	2716	350483	932293
alle	Chrom5	1590001	1600000	0.0148282644878196	4278	3724	251142	4403178
vill	Chrom5	1590001	1600000	0.0073947402513278	4491	1427	192975	2906625
alle	Chrom5	1600001	1610000	0.0006305904266671	1976	65	103078	2183404
vill	Chrom5	1600001	1610000	0.0012189918937039	1521	20	16407	1506303
vill	Chrom5	1610001	1620000	0.0050540667606958	1883	172	34032	1375278
alle	Chrom5	1610001	1620000	0.005421506306786	2216	1629	300470	1815732
vill	Chrom5	1620001	1630000	0.0056018921946968	1975	180	32132	1332448
alle	Chrom5	1620001	1630000	0.0008315721581528	1922	205	246521	1802515
vill	Chrom5	1630001	1640000	0.00095995834757	2140	59	61461	1460619
alle	Chrom5	1630001	1640000	0.0018723125858143	2302	435	232333	2053203
vill	Chrom5	1640001	1650000	0.0090409171404604	4037	1358	150206	2589034
alle	Chrom5	1640001	1650000	0.0083032190377858	3987	2493	300245	3812963
vill	Chrom5	1650001	1660000	0.0033778683574879	2567	179	52992	1619028
alle	Chrom5	1650001	1660000	0.0070129602255147	2636	1428	203623	2307061
vill	Chrom5	1660001	1670000	0.0010611802923659	2049	49	46175	1244695
alle	Chrom5	1660001	1670000	0.0007446219678372	2045	300	402889	1535465
vill	Chrom5	1670001	1680000	8.221655841486475e-05	2480	4	48652	1975538
alle	Chrom5	1670001	1680000	0.0008499415968702	3168	350	411793	2627705
vill	Chrom5	1680001	1690000	0.0020148847340715	2677	111	55090	1676150
alle	Chrom5	1680001	1690000	0.0018846312985033	2700	747	396364	2203244
vill	Chrom5	1690001	1700000	0.0042532506987483	2319	210	49374	1436166
alle	Chrom5	1690001	1700000	0.0027524611263784	2262	633	229976	2000692
alle	Chrom5	1700001	1710000	0.0012967227635075	919	183	141125	732979
vill	Chrom5	1700001	1710000	0.0008455009593183	917	26	30751	551369
alle	Chrom5	1710001	1720000	0.0028552840826948	688	237	83004	580142
vill	Chrom5	1710001	1720000	0.002262313860252	672	79	34920	406710
alle	Chrom5	1720001	1730000	0.0010879271377647	2590	452	415469	2034671
vill	Chrom5	1720001	1730000	0.0023148148148148	2549	128	55296	1576404
alle	Chrom5	1730001	1740000	0.0026694169750652	2567	616	230762	2237352
vill	Chrom5	1730001	1740000	0.00672911489199	2450	352	52310	1591360
alle	Chrom5	1740001	1750000	0.0032120095606149	7858	6261	1949247	5586589
vill	Chrom5	1740001	1750000	0.003882796720374	7661	421	108427	4910153
alle	Chrom5	1750001	1760000	0.0056027942397434	6245	5871	1047870	4959230
vill	Chrom5	1750001	1760000	0.0067851594626702	3805	297	43772	3956728
alle	Chrom5	1760001	1770000	0.0025611422134119	2980	823	321341	3356707
vill	Chrom5	1760001	1770000	0.0032429245283018	3805	220	67840	2381600
alle	Chrom5	1770001	1780000	0.0009667180459405	1940	180	186197	1654719
vill	Chrom5	1770001	1780000	0.0021855077058963	1941	193	88309	1137671
alle	Chrom5	1780001	1790000	0.000505614543919	1914	91	179979	3650375
vill	Chrom5	1780001	1790000	0.0033294648123133	3853	350	105122	2445748
alle	Chrom5	1790001	1800000	NA	0	0	0	6341038
vill	Chrom5	1790001	1800000	0.0063297351967026	6703	5739	906673	3316217
alle	Chrom5	1800001	1810000	NA	0	0	0	288530
vill	Chrom5	1800001	1810000	0.0	305	0	2559	189591
alle	Chrom5	1810001	1820000	0.0010631511800978	867	10	9406	3041444
vill	Chrom5	1810001	1820000	0.0017039106145251	2816	122	71600	1960150
alle	Chrom5	1820001	1830000	0.0038420806344358	2273	936	243618	2815746
vill	Chrom5	1820001	1830000	0.0061298216991026	2543	263	42905	1994515
vill	Chrom5	1830001	1840000	0.0042240300375469	2233	135	31960	1771730
alle	Chrom5	1830001	1840000	0.0073078663930428	2815	1663	227563	2480835
alle	Chrom5	1840001	1850000	0.0025685845806237	2007	457	177919	2148295
vill	Chrom5	1840001	1850000	0.0056904761904761	2380	239	42000	1507170
vill	Chrom5	1850001	1860000	0.0017350701044869	4335	136	78383	2665897
alle	Chrom5	1850001	1860000	0.0017571669981605	4352	940	534952	3585824
vill	Chrom5	1860001	1870000	0.0015516427173986	1077	46	29646	659574
alle	Chrom5	1860001	1870000	0.0031704781704781	1094	610	192400	842524
alle	Chrom5	1870001	1880000	0.0064981040640684	2633	1239	190671	4271611
vill	Chrom5	1870001	1880000	0.0087762396077184	4680	911	103803	2867907
alle	Chrom5	1880001	1890000	0.0023546225993747	3400	659	279875	3004637
vill	Chrom5	1880001	1890000	0.0028396679772826	3087	156	54936	2132424
