pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
alle	vill	Chrom4	2050001	2060000	0.3695973406213629	30
alle	vill	Chrom4	2060001	2070000	0.1022707364160467	56
alle	vill	Chrom4	2070001	2080000	0.1806618586572214	181
alle	vill	Chrom4	2080001	2090000	0.1748644169221318	314
alle	vill	Chrom4	2090001	2100000	0.285307660123933	15
alle	vill	Chrom4	2100001	2110000	0.2344407531833456	59
alle	vill	Chrom4	2110001	2120000	0.216113163889422	58
alle	vill	Chrom4	2120001	2130000	0.2778810030434684	18
alle	vill	Chrom4	2130001	2140000	0.2178130137977126	27
alle	vill	Chrom4	2140001	2150000	0.4587421640774053	27
alle	vill	Chrom4	2150001	2160000	0.366222937238526	21
alle	vill	Chrom4	2160001	2170000	0.3150550590937799	53
alle	vill	Chrom4	2170001	2180000	0.4127739224782833	134
alle	vill	Chrom4	2180001	2190000	0.348931308408107	63
alle	vill	Chrom4	2190001	2200000	0.3153277298346393	73
alle	vill	Chrom4	2200001	2210000	0.3497667392386234	47
alle	vill	Chrom4	2210001	2220000	0.5249284615981031	59
alle	vill	Chrom4	2220001	2230000	0.4142699938408715	21
alle	vill	Chrom4	2230001	2240000	0.5182936960808577	36
alle	vill	Chrom4	2240001	2250000	0.25151974116968	8
alle	vill	Chrom4	2250001	2260000	0.6556281472602304	16
alle	vill	Chrom4	2260001	2270000	0.4748268617533071	57
alle	vill	Chrom4	2270001	2280000	0.2614834712328561	186
alle	vill	Chrom4	2280001	2290000	0.4096063293430836	40
alle	vill	Chrom4	2290001	2300000	0.6441196800631973	8
alle	vill	Chrom4	2300001	2310000	0.590746298752437	22
alle	vill	Chrom4	2310001	2320000	0.2473904869588407	84
alle	vill	Chrom4	2320001	2330000	0.398515857862122	31
alle	vill	Chrom4	2330001	2340000	0.3248923413892319	55
alle	vill	Chrom4	2340001	2350000	0.3205954377008554	48
alle	vill	Chrom4	2350001	2360000	0.3278552892651193	94
alle	vill	Chrom4	2360001	2370000	0.316592199019419	104
alle	vill	Chrom4	2370001	2380000	0.2439366399815245	40
alle	vill	Chrom4	2380001	2390000	0.466134491014242	64
alle	vill	Chrom4	2390001	2400000	0.6183609686550706	74
alle	vill	Chrom4	2400001	2410000	0.4205634058646747	135
alle	vill	Chrom4	2410001	2420000	0.3127071147312953	85
alle	vill	Chrom4	2420001	2430000	0.2827062689829522	63
alle	vill	Chrom4	2430001	2440000	0.290300532922893	60
alle	vill	Chrom4	2440001	2450000	0.3403716550294559	38
alle	vill	Chrom4	2450001	2460000	0.3294841638870457	68
alle	vill	Chrom4	2460001	2470000	0.5104938823788064	33
alle	vill	Chrom4	2470001	2480000	0.0570814458193909	251
alle	vill	Chrom4	2480001	2490000	0.2840152237711725	42
alle	vill	Chrom4	2490001	2500000	0.2971314562697763	28
alle	vill	Chrom4	2500001	2510000	0.2905709523519459	181
alle	vill	Chrom4	2510001	2520000	0.3149843295008154	69
alle	vill	Chrom4	2520001	2530000	0.3736558357720675	49
alle	vill	Chrom4	2530001	2540000	0.2843404371633531	34
alle	vill	Chrom4	2540001	2550000	0.2392064563824345	80
alle	vill	Chrom4	2550001	2560000	0.2608784139972547	60
alle	vill	Chrom4	2560001	2570000	0.1984521455529126	110
alle	vill	Chrom4	2570001	2580000	0.3447159004019247	13
alle	vill	Chrom4	2580001	2590000	0.3928977087052703	26
alle	vill	Chrom4	2590001	2600000	0.1496159206420335	226
alle	vill	Chrom4	2600001	2610000	0.4532538223501671	56
alle	vill	Chrom4	2610001	2620000	0.631103824275248	23
alle	vill	Chrom4	2620001	2630000	0.5262609758542454	14
alle	vill	Chrom4	2630001	2640000	0.2523208061474667	104
alle	vill	Chrom4	2640001	2650000	0.076298306039428	9
alle	vill	Chrom4	2650001	2660000	0.4982390113482247	30
alle	vill	Chrom4	2660001	2670000	0.3940968524860605	52
alle	vill	Chrom4	2670001	2680000	0.3438436946615143	53
alle	vill	Chrom4	2680001	2690000	0.3530547322482096	18
alle	vill	Chrom4	2690001	2700000	0.3332623331215325	76
alle	vill	Chrom4	2700001	2710000	0.1448399820260622	4
alle	vill	Chrom4	2710001	2720000	0.4107388043587636	15
alle	vill	Chrom4	2720001	2730000	0.3806639155239837	67
alle	vill	Chrom4	2730001	2740000	0.3220395820172611	88
alle	vill	Chrom4	2740001	2750000	0.3817792833123082	39
alle	vill	Chrom4	2750001	2760000	0.4217005573243292	67
alle	vill	Chrom4	2760001	2770000	0.2508111234008281	34
alle	vill	Chrom4	2770001	2780000	0.203347464346984	95
alle	vill	Chrom4	2780001	2790000	0.2395213813150541	50
alle	vill	Chrom4	2790001	2800000	0.4302847612496357	15
alle	vill	Chrom4	2800001	2810000	0.2388888291150387	137
alle	vill	Chrom4	2810001	2820000	0.5692395851126084	19
alle	vill	Chrom4	2820001	2830000	0.4708520179372197	6
alle	vill	Chrom4	2830001	2840000	0.3542413175423427	31
alle	vill	Chrom4	2840001	2850000	0.6466640353573095	8
alle	vill	Chrom4	2850001	2860000	0.2006177010896682	248
alle	vill	Chrom4	2860001	2870000	0.5597386862621297	87
alle	vill	Chrom4	2870001	2880000	0.350539894781718	121
alle	vill	Chrom4	2880001	2890000	0.2254960365226743	33
alle	vill	Chrom4	2890001	2900000	0.3004801474080655	13
alle	vill	Chrom4	2900001	2910000	0.3465781268777498	91
alle	vill	Chrom4	2910001	2920000	0.3597547914054382	205
alle	vill	Chrom4	2920001	2930000	0.2868319673724561	65
alle	vill	Chrom4	2930001	2940000	0.2063004582109269	78
alle	vill	Chrom4	2940001	2950000	0.1953491652650364	69
alle	vill	Chrom4	2950001	2960000	-0.0360834758512149	8
alle	vill	Chrom4	2960001	2970000	0.1480058986476823	40
alle	vill	Chrom4	2970001	2980000	0.1330860921426894	39
alle	vill	Chrom4	2980001	2990000	0.237966357546192	20
alle	vill	Chrom4	2990001	3000000	0.4808372053848108	26
alle	vill	Chrom4	3000001	3010000	0.5877195396281366	29
alle	vill	Chrom4	3010001	3020000	0.2125541364199848	88
alle	vill	Chrom4	3020001	3030000	0.2739237026761621	42
alle	vill	Chrom4	3030001	3040000	0.2948260886576106	88
alle	vill	Chrom4	3040001	3050000	0.2254442303713795	67
alle	vill	Chrom4	3050001	3060000	0.4577280634899807	12
alle	vill	Chrom4	3060001	3070000	0.3338983921873179	33
alle	vill	Chrom4	3070001	3080000	0.2462326869426529	28
alle	vill	Chrom4	3080001	3090000	0.635774328564573	9
alle	vill	Chrom4	3090001	3100000	0.3751027234029191	71
alle	vill	Chrom4	3100001	3110000	0.648266521943788	11
alle	vill	Chrom4	3110001	3120000	0.2424223836713928	165
alle	vill	Chrom4	3120001	3130000	0.4125515957049592	92
alle	vill	Chrom4	3130001	3140000	0.0632865875584322	14
alle	vill	Chrom4	3140001	3150000	0.2353209009249428	144
alle	vill	Chrom4	3150001	3160000	0.1636492165894803	32
alle	vill	Chrom4	3160001	3170000	0.4861127287755111	15
alle	vill	Chrom4	3170001	3180000	0.5008792856098666	23
alle	vill	Chrom4	3180001	3190000	0.3026481392534481	60
alle	vill	Chrom4	3190001	3200000	0.2059476936075067	55
alle	vill	Chrom4	3200001	3210000	0.3718739453427424	80
alle	vill	Chrom4	3210001	3220000	0.5676191003377368	7
alle	vill	Chrom4	3220001	3230000	0.5864094282984572	22
alle	vill	Chrom4	3230001	3240000	0.4035366423322573	63
alle	vill	Chrom4	3240001	3250000	0.3405205908581498	236
alle	vill	Chrom4	3250001	3260000	0.2158285766134138	70
alle	vill	Chrom4	3260001	3270000	0.5117957261437981	56
alle	vill	Chrom4	3270001	3280000	0.3465368969163149	40
alle	vill	Chrom4	3280001	3290000	0.177380483493051	75
alle	vill	Chrom4	3290001	3300000	0.3323299662683215	79
alle	vill	Chrom4	3300001	3310000	0.2719136818131362	161
alle	vill	Chrom4	3310001	3320000	0.5534592875620648	25
alle	vill	Chrom4	3320001	3330000	0.3989943122715435	59
alle	vill	Chrom4	3330001	3340000	0.4844243696870743	72
alle	vill	Chrom4	3340001	3350000	0.357674465282515	48
alle	vill	Chrom4	3350001	3360000	0.5743709174854463	5
alle	vill	Chrom4	3360001	3370000	0.2629535342048318	68
alle	vill	Chrom4	3370001	3380000	0.3785698847278571	37
alle	vill	Chrom4	3380001	3390000	0.3378680267648207	57
alle	vill	Chrom4	3390001	3400000	0.3414160966154059	138
alle	vill	Chrom4	3400001	3410000	0.158619279681817	239
alle	vill	Chrom4	3410001	3420000	0.1341188345321046	282
alle	vill	Chrom4	3420001	3430000	0.482387148557258	20
alle	vill	Chrom4	3430001	3440000	0.4401436518771625	56
alle	vill	Chrom4	3440001	3450000	0.3216367039274669	75
alle	vill	Chrom4	3450001	3460000	0.2071082023571764	12
alle	vill	Chrom4	3460001	3470000	0.2472559245205471	39
alle	vill	Chrom4	3470001	3480000	0.5626796500223828	16
alle	vill	Chrom4	3480001	3490000	0.5444215510427908	11
alle	vill	Chrom4	3490001	3500000	0.0854348906900312	101
alle	vill	Chrom4	3500001	3510000	0.3122215805273466	74
alle	vill	Chrom4	3510001	3520000	0.3002478775517229	18
alle	vill	Chrom4	3520001	3530000	0.4087236577851844	89
alle	vill	Chrom4	3530001	3540000	0.5925806451612903	3
alle	vill	Chrom4	3540001	3550000	0.3339288041034985	207
alle	vill	Chrom4	3550001	3560000	0.3091520808729612	78
alle	vill	Chrom4	3560001	3570000	0.2576200362438174	117
alle	vill	Chrom4	3570001	3580000	0.1132200921450757	245
alle	vill	Chrom4	3580001	3590000	0.3572878406557029	113
alle	vill	Chrom4	3590001	3600000	0.2216272382668435	137
alle	vill	Chrom4	3600001	3610000	0.4824816561182826	14
alle	vill	Chrom4	3610001	3620000	0.3679136759824136	118
alle	vill	Chrom4	3620001	3630000	0.4392530274353884	18
alle	vill	Chrom4	3630001	3640000	0.319972452402223	18
alle	vill	Chrom4	3640001	3650000	0.3066751781185194	19
alle	vill	Chrom4	3650001	3660000	0.4420614356897898	10
alle	vill	Chrom4	3660001	3670000	0.4516667251613662	50
alle	vill	Chrom4	3670001	3680000	0.3993650132191902	130
alle	vill	Chrom4	3680001	3690000	0.4448732546763491	83
alle	vill	Chrom4	3690001	3700000	0.2466589906325818	121
alle	vill	Chrom4	3700001	3710000	0.4913866608014822	14
alle	vill	Chrom4	3710001	3720000	0.3465057281002401	60
alle	vill	Chrom4	3720001	3730000	0.5658192008162833	34
alle	vill	Chrom4	3730001	3740000	0.4780494545312233	34
alle	vill	Chrom4	3740001	3750000	0.5789218098565304	56
alle	vill	Chrom4	3750001	3760000	0.6081700905529294	26
alle	vill	Chrom4	3760001	3770000	0.5379963318756823	57
alle	vill	Chrom4	3770001	3780000	0.403883924104514	43
alle	vill	Chrom4	3780001	3790000	0.3438061337363485	75
alle	vill	Chrom4	3790001	3800000	0.2097971793623596	450
alle	vill	Chrom4	3800001	3810000	0.4372547403861674	118
alle	vill	Chrom4	3810001	3820000	0.2408594192066186	45
alle	vill	Chrom4	3820001	3830000	0.3882403706705585	32
alle	vill	Chrom4	3830001	3840000	0.2634001275094754	8
alle	vill	Chrom4	3840001	3850000	0.4798534484187985	6
alle	vill	Chrom4	3850001	3860000	0.2546932552634794	12
alle	vill	Chrom4	3860001	3870000	0.3894718625908727	44
alle	vill	Chrom4	3870001	3880000	0.3696975369767759	57
alle	vill	Chrom4	3880001	3890000	0.4803510403510845	27
alle	vill	Chrom4	3890001	3900000	0.5877165165765124	12
alle	vill	Chrom4	3900001	3910000	0.3486039909056456	54
alle	vill	Chrom4	3910001	3920000	0.4089753253762775	39
alle	vill	Chrom4	3920001	3930000	0.5239912185943034	24
alle	vill	Chrom4	3930001	3940000	0.2121340876151225	31
alle	vill	Chrom4	3940001	3950000	0.2751007356355714	40
alle	vill	Chrom4	3950001	3960000	0.4198574938182138	31
alle	vill	Chrom4	3960001	3970000	0.4355385185369671	46
alle	vill	Chrom4	3970001	3980000	0.191913273652989	90
alle	vill	Chrom4	3980001	3990000	0.3845399689224833	96
alle	vill	Chrom4	3990001	4000000	0.4012379253391134	89
alle	vill	Chrom4	4000001	4010000	0.2366575167753859	150
alle	vill	Chrom4	4010001	4020000	0.5266276541449695	29
alle	vill	Chrom4	4020001	4030000	0.3057417166842705	81
alle	vill	Chrom4	4030001	4040000	0.1657969747540081	68
alle	vill	Chrom4	4040001	4050000	0.3207598151149284	78
alle	vill	Chrom4	4050001	4060000	0.189404389367526	81
alle	vill	Chrom4	4060001	4070000	0.4774763922184568	63
alle	vill	Chrom4	4070001	4080000	0.0898732175022269	20
alle	vill	Chrom4	4080001	4090000	0.539783886429032	40
alle	vill	Chrom4	4090001	4100000	0.4236893110972762	101
alle	vill	Chrom4	4100001	4110000	0.0547973509820869	85
alle	vill	Chrom4	4110001	4120000	0.0833333333333333	6
alle	vill	Chrom4	4120001	4130000	0.3839707805892235	14
alle	vill	Chrom4	4130001	4140000	0.3914661375229988	61
alle	vill	Chrom4	4140001	4150000	0.4729904751105681	18
alle	vill	Chrom4	4150001	4160000	0.4919991643065739	9
alle	vill	Chrom4	4160001	4170000	0.2471048788632333	11
alle	vill	Chrom4	4180001	4190000	0.2589568441445103	137
alle	vill	Chrom4	4190001	4200000	0.3321661220102049	14
alle	vill	Chrom4	4200001	4210000	0.2982720588158037	13
alle	vill	Chrom4	4210001	4220000	0.1064716755238944	37
alle	vill	Chrom4	4220001	4230000	0.389602843539067	20
alle	vill	Chrom4	4230001	4240000	0.2763752687939746	29
alle	vill	Chrom4	4240001	4250000	0.4504630632837451	13
alle	vill	Chrom4	4250001	4260000	0.4338300571636562	21
alle	vill	Chrom4	4260001	4270000	0.2614317016824914	12
alle	vill	Chrom4	4270001	4280000	0.4275323290029748	50
alle	vill	Chrom4	4280001	4290000	0.3905085144077826	25
alle	vill	Chrom4	4290001	4300000	0.372071394351811	52
alle	vill	Chrom4	4300001	4310000	0.4544330452348412	47
alle	vill	Chrom4	4310001	4320000	0.4150758909354041	34
alle	vill	Chrom4	4320001	4330000	0.3659399039903154	47
alle	vill	Chrom4	4330001	4340000	0.4616686015414702	65
alle	vill	Chrom4	4340001	4350000	0.2874755633757386	18
alle	vill	Chrom4	4350001	4360000	0.2819380841912315	82
alle	vill	Chrom4	4360001	4370000	0.2075080997382702	151
alle	vill	Chrom4	4370001	4380000	0.1197059689668048	85
alle	vill	Chrom4	4380001	4390000	0.0884436390030163	94
alle	vill	Chrom4	4390001	4400000	0.2404242534167735	188
alle	vill	Chrom4	4400001	4410000	0.1950508929387429	77
alle	vill	Chrom4	4410001	4420000	0.2387729583122293	29
alle	vill	Chrom4	4420001	4430000	0.1124660543400205	48
alle	vill	Chrom4	4430001	4440000	0.3849657805818781	28
alle	vill	Chrom4	4440001	4450000	0.2754407251013251	11
alle	vill	Chrom4	4450001	4460000	0.3804270115207752	35
alle	vill	Chrom4	4460001	4470000	0.0147119059832124	80
alle	vill	Chrom4	4470001	4480000	0.1422031015939192	63
alle	vill	Chrom4	4480001	4490000	0.1980662975723717	39
alle	vill	Chrom4	4490001	4500000	0.6237698830228384	6
alle	vill	Chrom4	4500001	4510000	0.2972919094113135	106
alle	vill	Chrom4	4510001	4520000	0.4713892211786354	11
alle	vill	Chrom4	4520001	4530000	0.1023440990701395	158
alle	vill	Chrom4	4530001	4540000	0.3337592752658957	96
alle	vill	Chrom4	4540001	4550000	0.1753515850625754	32
alle	vill	Chrom4	4550001	4560000	0.2126956475831896	83
alle	vill	Chrom4	4560001	4570000	0.4650039528657896	28
alle	vill	Chrom4	4570001	4580000	0.512227077042892	56
