pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
vill	Chrom8	530001	540000	0.0011605721972621	1719	132	113737	1001363
alle	Chrom8	540001	550000	0.0007506423766492	1764	78	103911	1866607
vill	Chrom8	540001	550000	0.0021020618095621	1894	47	22359	1289931
alle	Chrom8	550001	560000	0.0006504030925618	1753	124	190651	1467687
vill	Chrom8	550001	560000	0.0006727098434267	1719	40	59461	1044929
alle	Chrom8	560001	570000	0.0163518689737154	1584	8047	492115	1017701
vill	Chrom8	560001	570000	0.0226808689921894	1585	4199	185134	820346
alle	Chrom8	570001	580000	0.0004353129119559	2132	106	243503	1789451
vill	Chrom8	570001	580000	0.0016273393002441	1994	96	58992	1294878
alle	Chrom8	580001	590000	0.0027296188983359	2640	862	315795	2295165
vill	Chrom8	580001	590000	0.0022384650525354	2728	147	65670	1673130
vill	Chrom8	590001	600000	0.0031059634498236	1766	155	49904	1068976
alle	Chrom8	590001	600000	0.0040908231949941	1776	1537	375719	1304377
alle	Chrom8	600001	610000	0.0032660526487686	1982	850	260253	1620395
vill	Chrom8	600001	610000	0.0021375426480864	1962	104	48654	1203786
alle	Chrom8	610001	620000	0.0010196278358399	629	96	94152	501828
vill	Chrom8	610001	620000	0.0027869570410478	629	70	25117	371783
alle	Chrom8	620001	630000	0.0019961511060943	3572	863	432332	2947726
vill	Chrom8	620001	630000	0.0048057181963348	3460	316	65755	2185235
alle	Chrom8	630001	640000	0.0041183926705063	2242	926	224845	2014337
vill	Chrom8	630001	640000	0.0246858125866106	2313	2583	104635	1386575
alle	Chrom8	640001	650000	0.0009839956009608	598	136	138212	427496
vill	Chrom8	640001	650000	0.000462036038811	595	12	25972	350768
vill	Chrom8	650001	660000	0.0107028931065485	664	869	81193	338387
alle	Chrom8	650001	660000	0.0345647664033543	666	9447	273313	356723
alle	Chrom8	660001	670000	0.0003658558893651	2351	60	163999	2096941
vill	Chrom8	660001	670000	0.0021798365122615	1881	68	31195	1474505
alle	Chrom8	670001	680000	0.0005108772428621	3048	230	450206	2612942
vill	Chrom8	670001	680000	0.0011713081939126	3149	67	57201	1982739
alle	Chrom8	680001	690000	0.0025829033916058	2638	794	307406	2198548
vill	Chrom8	680001	690000	0.0030323388956475	2413	167	55073	1613797
vill	Chrom8	690001	700000	0.0054555053675133	1174	186	34094	1135186
alle	Chrom8	690001	700000	0.0013371449649575	1851	116	86752	1669024
vill	Chrom8	700001	710000	0.0119035349891786	779	231	19406	471364
alle	Chrom8	700001	710000	0.0078003120124804	753	825	105765	631169
vill	Chrom8	710001	720000	0.0045926130861806	2206	332	72290	1460500
alle	Chrom8	710001	720000	0.0030228846570006	2361	447	147872	2153746
alle	Chrom8	720001	730000	0.0054781597087575	4829	1893	345554	4974750
vill	Chrom8	720001	730000	0.0095350570651384	5096	985	103303	3439817
alle	Chrom8	730001	740000	0.0066363596497639	4253	5448	820932	3294168
vill	Chrom8	730001	740000	0.0100487620894959	4151	746	74238	2666262
vill	Chrom8	740001	750000	0.0207655124790371	2154	11788	567672	789348
alle	Chrom8	740001	750000	0.0234952581909244	2152	25332	1078175	959509
alle	Chrom8	750001	760000	0.0037528756340253	1302	2031	541185	696183
vill	Chrom8	750001	760000	0.0078378523019738	1194	1611	205541	618499
alle	Chrom8	760001	770000	0.0052285340818994	2999	1952	373336	2506288
vill	Chrom8	760001	770000	0.0068408752921181	2539	483	70605	1847115
alle	Chrom8	770001	780000	0.0080159711384503	4351	791	98678	4463880
vill	Chrom8	770001	780000	0.0069314154680008	3353	266	38376	3000114
alle	Chrom8	780001	790000	0.0188607589535265	2679	4420	234349	2853395
vill	Chrom8	780001	790000	0.0045562876769942	2391	130	28532	2027788
alle	Chrom8	790001	800000	0.0031987034588646	1845	525	164129	1617189
vill	Chrom8	790001	800000	0.005819332119729	1687	195	33509	1152781
vill	Chrom8	800001	810000	0.0070694713594387	2361	653	92369	1419631
alle	Chrom8	800001	810000	0.0017307613992696	2378	510	294668	1975732
vill	Chrom8	810001	820000	0.0061642379726506	1758	261	42341	1075909
alle	Chrom8	810001	820000	0.0052473791601913	1762	1381	263179	1415971
vill	Chrom8	820001	830000	0.0023388691802969	2254	149	63706	1503104
alle	Chrom8	820001	830000	0.0003069610392026	2198	66	215011	2137691
vill	Chrom8	830001	840000	0.0047631079045132	4673	509	106863	2886897
alle	Chrom8	830001	840000	0.0016718294810795	2635	435	260194	4235198
vill	Chrom8	840001	850000	0.0076487357002702	4928	1033	135055	3028805
alle	Chrom8	840001	850000	0.0087289281826279	1556	1323	151565	4599247
vill	Chrom8	850001	860000	0.004554583840716	2538	288	63233	1572877
alle	Chrom8	850001	860000	0.0026222617090118	2558	791	301648	2155114
vill	Chrom8	860001	870000	0.0023203272882701	1798	190	81885	1052115
alle	Chrom8	860001	870000	0.0003554071478163	1741	43	120988	1581812
vill	Chrom8	870001	880000	0.0024805180550982	2631	113	45555	1637175
alle	Chrom8	870001	880000	0.0014142253857146	2657	575	406583	2120183
vill	Chrom8	880001	890000	0.0055549918831168	1548	219	39424	1126706
alle	Chrom8	880001	890000	0.0016731824251492	1851	312	186471	1564575
vill	Chrom8	890001	900000	0.0002282583884957	342	2	8762	207328
alle	Chrom8	890001	900000	0.0048002021137732	343	342	71247	253231
vill	Chrom8	900001	910000	0.011904154983431	1628	467	39230	1001530
alle	Chrom8	900001	910000	0.0052867068424052	1622	872	164942	1397850
alle	Chrom8	910001	920000	0.0038683837527882	2288	1018	263159	1910749
vill	Chrom8	910001	920000	0.0076053042121684	2061	429	56408	1391332
alle	Chrom8	920001	930000	0.0299345843687636	865	11010	367802	455218
vill	Chrom8	920001	930000	0.0142043296619825	870	374	26330	521770
alle	Chrom8	930001	940000	0.004502476361999	1616	660	146586	1402016
vill	Chrom8	930001	940000	0.0050606067908523	1601	210	41497	989813
alle	Chrom8	940001	950000	0.0128058906879506	4168	11767	918874	3326774
vill	Chrom8	940001	950000	0.0263686012959653	3848	10564	400628	2426812
alle	Chrom8	950001	960000	0.0059938857550931	1607	747	124627	1455193
vill	Chrom8	950001	960000	0.0113975576662143	1199	252	22110	1029990
vill	Chrom8	960001	970000	0.0129657756737879	2385	2339	180398	1560922
alle	Chrom8	960001	970000	0.0196397108342714	2307	7903	402399	2212345
alle	Chrom8	970001	980000	0.0150216087682085	4902	12287	817955	3863799
vill	Chrom8	970001	980000	0.019989589798002	4669	5991	299706	2818164
alle	Chrom8	980001	990000	0.0176781573163797	6000	15452	874073	4983559
vill	Chrom8	980001	990000	0.0307775806283268	5014	7372	239525	3661435
alle	Chrom8	990001	1000000	0.0020631062953625	2535	500	242353	3285281
vill	Chrom8	990001	1000000	0.002722910053706	3567	362	132946	2216324
vill	Chrom8	1000001	1010000	0.0105161377965654	4623	1316	125141	3008479
alle	Chrom8	1000001	1010000	0.0036251846158832	4191	783	215989	4489415
alle	Chrom8	1010001	1020000	0.0206305104027653	2404	13202	639926	1634258
vill	Chrom8	1010001	1020000	0.0246452401090123	2255	3147	127692	1386828
alle	Chrom8	1020001	1030000	0.0010532553748413	3260	439	416803	2667157
vill	Chrom8	1020001	1030000	0.0014175340016601	3245	111	78305	1975495
vill	Chrom8	1030001	1040000	0.0022309582309582	5050	227	101750	3353170
alle	Chrom8	1030001	1040000	0.0051351088331657	5261	1583	308270	4879594
vill	Chrom8	1040001	1050000	0.0065520614205512	3001	489	74633	1924357
alle	Chrom8	1040001	1050000	0.0049846859904934	3158	1551	311153	2690505
vill	Chrom8	1050001	1060000	0.0024276838250421	1976	118	48606	1259274
alle	Chrom8	1050001	1060000	0.0019446154805421	2076	499	256606	1707290
vill	Chrom8	1060001	1070000	0.0073271060073699	1490	171	23338	1185632
alle	Chrom8	1060001	1070000	0.0085603858561982	1784	804	93921	1721453
vill	Chrom8	1070001	1080000	0.0054007959067652	1645	209	38698	1130582
alle	Chrom8	1070001	1080000	0.0022810458452038	1855	478	209553	1546223
vill	Chrom8	1080001	1090000	0.0043451998207361	2538	223	51321	1837419
alle	Chrom8	1080001	1090000	0.0052273434316436	2859	1193	228223	2607885
vill	Chrom8	1090001	1100000	0.0054076448398421	2508	248	45861	1732629
alle	Chrom8	1090001	1100000	0.0040158944876564	2710	950	236560	2433998
alle	Chrom8	1100001	1110000	0.0028093610028888	4252	212	75462	5216462
vill	Chrom8	1100001	1110000	0.003542744419171	4820	176	49679	3474541
alle	Chrom8	1110001	1120000	0.0007855566554357	3767	173	220226	4077452
vill	Chrom8	1110001	1120000	0.0044706835316842	4308	287	64196	2797894
alle	Chrom8	1120001	1130000	0.0096061479346781	826	80	8328	3686748
vill	Chrom8	1120001	1130000	0.001503780240189	3896	434	288606	2172174
alle	Chrom8	1130001	1140000	0.0230677764565992	587	97	4205	9329977
vill	Chrom8	1130001	1140000	0.0030803593251185	9867	4096	1329715	4886495
alle	Chrom8	1140001	1150000	0.0035987187403519	2331	373	103648	8031952
vill	Chrom8	1140001	1150000	0.0016139848376353	8092	852	527886	4890114
vill	Chrom8	1150001	1160000	0.0086548806140308	3729	539	62277	2620263
alle	Chrom8	1150001	1160000	0.0117885775985728	3999	2260	191711	3836357
alle	Chrom8	1160001	1170000	0.0041069689016042	2667	1269	308987	2313325
vill	Chrom8	1160001	1170000	0.0072971695204423	2658	355	48649	1697711
alle	Chrom8	1170001	1180000	0.0011590980472313	3809	465	401174	3259846
vill	Chrom8	1170001	1180000	0.0075136921196759	3770	498	66279	2371821
alle	Chrom8	1180001	1190000	0.0043138444081425	1185	882	204458	916552
vill	Chrom8	1180001	1190000	0.0082159293034811	1169	291	35419	711131
alle	Chrom8	1190001	1200000	0.0032783917778738	2611	652	198878	2494384
vill	Chrom8	1190001	1200000	0.0035116801535542	2533	161	45847	1747763
vill	Chrom8	1200001	1210000	0.0022542148134116	2567	119	52790	1623640
alle	Chrom8	1200001	1210000	0.0021542641957245	2565	639	296621	2220685
alle	Chrom8	1210001	1220000	0.0039371189316182	1925	977	248151	1572899
vill	Chrom8	1210001	1220000	0.0048549837463587	1923	230	47374	1165376
vill	Chrom8	1220001	1230000	0.000964726343823	2697	71	73596	1629924
alle	Chrom8	1220001	1230000	0.0010098863877813	2697	404	400045	2157939
alle	Chrom8	1230001	1240000	0.0055141793182469	2667	1155	209460	2408122
vill	Chrom8	1230001	1240000	0.0078370529498349	2634	394	50274	1692936
vill	Chrom8	1240001	1250000	0.0084901739595084	2672	286	33686	2003734
alle	Chrom8	1240001	1250000	0.0168927950586479	3145	12701	751859	2307505
alle	Chrom8	1250001	1260000	0.0005500186240483	2322	158	287263	1963271
vill	Chrom8	1250001	1260000	0.0049896896718515	2188	196	39281	1459489
alle	Chrom8	1260001	1270000	0.0013658000977484	975	204	149363	786231
vill	Chrom8	1260001	1270000	0.0040671072699542	843	56	13769	609301
alle	Chrom8	1270001	1280000	0.0136584231067158	2370	5519	404073	1963765
vill	Chrom8	1270001	1280000	0.0126554593444611	2366	1273	100589	1476301
vill	Chrom8	1280001	1290000	0.0234284498771808	3815	17292	738077	1994233
alle	Chrom8	1280001	1290000	0.0227582118808701	4185	29908	1314163	2788639
vill	Chrom8	1290001	1300000	0.0071675253354469	3784	633	88315	2428535
alle	Chrom8	1290001	1300000	0.0038197835778317	3681	395	103409	3675861
vill	Chrom8	1300001	1310000	0.0085157764290934	4782	1340	157355	3177235
alle	Chrom8	1300001	1310000	0.0030490504927822	4295	241	79041	4928137
vill	Chrom8	1310001	1320000	0.0118589595018464	2278	1535	129438	1389492
alle	Chrom8	1310001	1320000	0.0	133	0	133	2280673
vill	Chrom8	1320001	1330000	0.0123346879495021	6338	3533	286428	3752502
alle	Chrom8	1320001	1330000	0.0103562311441169	2060	357	34472	6030334
vill	Chrom8	1330001	1340000	0.0195371746304164	3710	14002	716685	1706295
alle	Chrom8	1330001	1340000	0.0166738542518932	2625	8274	496226	3142090
alle	Chrom8	1340001	1350000	0.0060560806576888	2338	1614	266509	1947131
vill	Chrom8	1340001	1350000	0.0069607811543295	1883	216	31031	1443169
alle	Chrom8	1350001	1360000	0.0047646090067579	3046	2517	528270	4695542
vill	Chrom8	1350001	1360000	0.0118556659035545	4737	7276	613715	2865145
alle	Chrom8	1360001	1370000	0.0023573903253696	1808	379	160771	2057599
vill	Chrom8	1360001	1370000	0.0082116583050237	2251	365	44449	1432901
vill	Chrom8	1370001	1380000	0.0050013970382788	1522	179	35790	991740
alle	Chrom8	1370001	1380000	0.0062450758968433	1616	1189	190390	1352536
alle	Chrom8	1380001	1390000	0.0057813216562865	3519	1954	337985	3083697
vill	Chrom8	1380001	1390000	0.0041419894177221	3527	328	79189	2199521
alle	Chrom8	1390001	1400000	0.0139612514977624	2117	3647	261223	1741459
vill	Chrom8	1390001	1400000	0.0095043446641505	1849	758	79753	1253957
alle	Chrom8	1400001	1410000	0.0033241603933884	3777	1882	566158	3140270
vill	Chrom8	1400001	1410000	0.0060169955643245	3630	1659	275719	2192621
alle	Chrom8	1410001	1420000	0.010160833275738	5955	9997	983876	4780102
vill	Chrom8	1410001	1420000	0.005819273998639	3103	248	42617	3795973
vill	Chrom8	1420001	1430000	0.0083740404745289	3288	228	27227	2739103
alle	Chrom8	1420001	1430000	0.0076959614091579	4352	6238	810555	3343331
vill	Chrom8	1430001	1440000	0.0034912425061713	4160	297	85070	2807890
alle	Chrom8	1430001	1440000	0.0049762939127408	4438	1630	327553	4016479
alle	Chrom8	1440001	1450000	0.0069555342631037	670	196	28179	837411
vill	Chrom8	1440001	1450000	0.0013238289205702	826	52	39280	537170
alle	Chrom8	1450001	1460000	0.0129100845906867	2365	4226	327341	1918463
vill	Chrom8	1450001	1460000	0.0192404619463984	2319	1756	91266	1404354
alle	Chrom8	1460001	1470000	0.0169916211368582	2783	13149	773852	1860758
vill	Chrom8	1460001	1470000	0.0144278566087963	2580	3512	243418	1511132
alle	Chrom8	1470001	1480000	0.0034043914364704	1006	447	131301	820375
vill	Chrom8	1470001	1480000	0.0036178709170961	985	106	29299	604481
alle	Chrom8	1480001	1490000	0.0014322358003389	2399	464	323969	1981433
vill	Chrom8	1480001	1490000	0.0056841835590994	2399	355	62454	1472856
alle	Chrom8	1490001	1500000	0.0140489370236662	1224	4378	311625	859523
vill	Chrom8	1490001	1500000	0.0255758071525345	1238	2001	78238	701702
alle	Chrom8	1500001	1510000	0.0089529805147419	1612	822	91813	1458681
vill	Chrom8	1500001	1510000	0.0066135201801737	1624	185	27973	1004597
vill	Chrom8	1510001	1520000	0.0070440300390041	1759	363	51533	1183897
alle	Chrom8	1510001	1520000	0.0111819285352853	1956	4265	381419	1473687
vill	Chrom8	1520001	1530000	0.0006906253996674	1500	27	39095	907795
alle	Chrom8	1520001	1530000	0.0015797178137323	1501	409	258907	1162931
vill	Chrom8	1530001	1540000	0.0017089776454698	1986	62	36279	1325781
alle	Chrom8	1530001	1540000	0.0010978625094272	2141	230	209498	1835754
alle	Chrom8	1540001	1550000	0.0019751068430641	2493	580	293655	2098779
vill	Chrom8	1540001	1550000	0.0017398566358132	2351	75	43107	1550163
vill	Chrom8	1550001	1560000	0.0068250758341759	3359	864	126592	2213228
alle	Chrom8	1550001	1560000	0.001467102557253	3339	346	235839	3277605
vill	Chrom8	1560001	1570000	0.0017881006606561	2777	95	53129	1713391
alle	Chrom8	1560001	1570000	0.0041727049151666	2804	1074	257387	2395197
vill	Chrom8	1570001	1580000	0.0024437283628217	2960	204	83479	1959611
alle	Chrom8	1570001	1580000	0.0056260768662751	2671	960	170634	2897244
vill	Chrom8	1580001	1590000	0.0010063036378825	2352	53	52668	1441062
alle	Chrom8	1580001	1590000	0.0027279178251108	2149	469	171926	2071040
vill	Chrom8	1590001	1600000	0.0048641163233512	2356	281	57770	1592830
alle	Chrom8	1590001	1600000	0.0178361233163508	2548	3970	222582	2255938
alle	Chrom8	1600001	1610000	0.0064787594681921	5662	1957	302064	6056948
vill	Chrom8	1600001	1610000	0.0049541933708174	6220	378	76299	4158561
vill	Chrom8	1610001	1620000	0.0065010474542308	5699	571	87832	3843998
alle	Chrom8	1610001	1620000	0.0058719675668606	4975	898	152930	5751056
alle	Chrom8	1620001	1630000	0.001725415720969	1816	298	172712	2077822
vill	Chrom8	1620001	1630000	0.0027969233842772	2204	224	80088	1418682
vill	Chrom8	1630001	1640000	0.0018483576572066	1075	48	25969	653171
alle	Chrom8	1630001	1640000	0.0012005017022039	1074	201	167430	852358
alle	Chrom8	1640001	1650000	0.0022284185368346	3081	593	266108	2648518
vill	Chrom8	1640001	1650000	0.0028471538928548	2826	136	47767	1893263
vill	Chrom8	1650001	1660000	0.0062902501123258	998	294	46739	582001
alle	Chrom8	1650001	1660000	0.0018467763753778	998	314	170026	774082
vill	Chrom8	1660001	1670000	0.0135790494665373	2609	1050	77325	1567605
alle	Chrom8	1660001	1670000	0.0048697990953176	2562	1912	392624	2077382
vill	Chrom8	1670001	1680000	0.0112292438179428	795	282	25113	512277
alle	Chrom8	1670001	1680000	0.0060138679415307	850	634	105423	701515
vill	Chrom8	1680001	1690000	0.0006867311596799	1675	23	33492	1046958
alle	Chrom8	1680001	1690000	0.0007086058964388	1715	203	286478	1335912
vill	Chrom8	1690001	1700000	0.0140296732544311	2266	991	70636	1613984
alle	Chrom8	1690001	1700000	0.0097164338645944	2571	2427	249783	2279821
vill	Chrom8	1700001	1710000	0.0035247864792805	1023	78	22129	796241
alle	Chrom8	1700001	1710000	0.0045251208853722	1299	875	193365	1035489
alle	Chrom8	1710001	1720000	0.0056269394173739	3341	1739	309049	2868565
vill	Chrom8	1710001	1720000	0.0047275315168767	2724	279	59016	2057154
vill	Chrom8	1720001	1730000	0.0025655378300214	1540	110	42876	938664
alle	Chrom8	1720001	1730000	0.0029453998343518	1557	601	204047	1269821
vill	Chrom8	1730001	1740000	0.0110232020624055	2930	496	44996	2120944
alle	Chrom8	1730001	1740000	0.0053434778274647	3319	2305	431367	2820981
vill	Chrom8	1740001	1750000	0.002862302136161	1828	149	52056	1132344
alle	Chrom8	1740001	1750000	0.0018140030065843	1880	397	218853	1559627
vill	Chrom8	1750001	1760000	0.0003505715378404	2762	33	94132	1649708
alle	Chrom8	1750001	1760000	0.0005442683360703	2768	231	424423	2194105
vill	Chrom8	1760001	1770000	0.0026346316431057	1870	134	50861	1588399
alle	Chrom8	1760001	1770000	0.0014857258489671	2541	279	187787	2273705
vill	Chrom8	1770001	1780000	0.0007868705035971	412	7	8896	265784
alle	Chrom8	1770001	1780000	0.0012815948736205	436	108	84270	328186
vill	Chrom8	1780001	1790000	0.0026117359619192	1486	62	23739	967251
alle	Chrom8	1780001	1790000	0.0038672219600763	1570	377	97486	1390572
alle	Chrom8	1790001	1800000	0.0008776425818138	694	125	142427	514097
vill	Chrom8	1790001	1800000	0.0017595640821886	690	31	17618	419602
alle	Chrom8	1800001	1810000	0.0017765594243836	2747	639	359684	2288170
vill	Chrom8	1800001	1810000	0.0043516236703372	2778	279	64114	1699256
alle	Chrom8	1810001	1820000	0.0112409916236047	3902	5843	519794	3233934
vill	Chrom8	1810001	1820000	0.0142990426740223	3090	705	49304	2450536
alle	Chrom8	1820001	1830000	0.0032594965262113	2283	289	88664	2096596
vill	Chrom8	1820001	1830000	0.0022118021764133	2264	175	79121	1376179
alle	Chrom8	1830001	1840000	0.0036489025925452	1905	400	109622	2381196
vill	Chrom8	1830001	1840000	0.0039643093818044	2540	335	84504	1574286
alle	Chrom8	1840001	1850000	0.0040715714155544	1503	849	208519	1220887
vill	Chrom8	1840001	1850000	0.0014750012715528	1449	58	39322	912608
alle	Chrom8	1850001	1860000	0.0040002502763468	3788	959	239735	4289713
vill	Chrom8	1850001	1860000	0.0011719753403544	3471	73	62288	2954152
alle	Chrom8	1860001	1870000	0.0305984450811108	2217	4774	156021	6990063
vill	Chrom8	1860001	1870000	0.008972341584458	7149	3558	396552	4362468
alle	Chrom8	1870001	1880000	0.0167061463657898	1170	134	8021	8390567
vill	Chrom8	1870001	1880000	0.0033132190642481	8859	1852	558973	5034167
alle	Chrom8	1880001	1890000	0.0173627780444871	1711	434	24996	8384944
vill	Chrom8	1880001	1890000	0.0063699818405862	8890	3143	493408	5107292
