pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
alle	Chrom4	470001	480000	0.0052641243802411	964	172	32674	1066578
vill	Chrom4	480001	490000	0.0036690439873026	1543	178	48514	972716
alle	Chrom4	480001	490000	0.0030564622344385	1558	427	139704	1393762
vill	Chrom4	490001	500000	0.0012178413761607	1382	48	39414	1256496
alle	Chrom4	490001	500000	0.0022528844838879	2041	626	277866	1668056
alle	Chrom4	500001	510000	0.0036879606468972	2015	662	179503	1793853
vill	Chrom4	500001	510000	0.005101564687218	2023	164	32147	1282033
alle	Chrom4	510001	520000	0.0016875893974175	1745	433	256579	1394191
vill	Chrom4	510001	520000	0.0011224573603088	1673	41	36527	1062823
vill	Chrom4	520001	530000	0.0012687671812222	3667	42	33103	2880017
alle	Chrom4	520001	530000	0.0004811153687356	4508	141	293069	4081235
vill	Chrom4	530001	540000	0.0057712956335003	2846	258	44704	2000276
alle	Chrom4	530001	540000	0.0035595663743228	3222	1121	314926	2755790
vill	Chrom4	540001	550000	0.0025339251137477	2624	318	125497	2065643
alle	Chrom4	540001	550000	0.0058961045670593	3301	2739	464544	2825644
vill	Chrom4	550001	560000	0.0118047269680891	1781	465	39391	1319519
alle	Chrom4	550001	560000	0.0125720746184284	2101	6672	530700	1509822
alle	Chrom4	560001	570000	0.0032129438965355	2604	1423	442896	2311856
vill	Chrom4	560001	570000	0.0048733538027748	2672	719	147537	1687023
vill	Chrom4	570001	580000	0.0142679141414299	4185	9092	637234	2182646
alle	Chrom4	570001	580000	0.0147569715683294	3584	10390	704074	3530222
alle	Chrom4	580001	590000	0.0045552211058577	3083	1872	410957	3122353
vill	Chrom4	580001	590000	0.0045431628169825	2265	820	180491	2172559
alle	Chrom4	590001	600000	0.0058904553556959	4651	727	123420	4608472
vill	Chrom4	590001	600000	0.0041336798211156	2667	342	82735	3068525
alle	Chrom4	600001	610000	0.0011341154529531	2663	180	158714	2399270
vill	Chrom4	600001	610000	0.0022459739721881	2618	141	62779	1640741
alle	Chrom4	610001	620000	0.0013327110266373	1531	237	177833	1349011
vill	Chrom4	610001	620000	0.0026563448694596	1547	105	39528	977292
vill	Chrom4	620001	630000	0.0016431398909552	2947	132	80334	1887156
alle	Chrom4	620001	630000	0.0022438679202489	2974	742	330679	2623679
vill	Chrom4	630001	640000	0.0044831740872537	1788	160	35689	1285421
alle	Chrom4	630001	640000	0.0058203190596137	1983	1733	297750	1686012
alle	Chrom4	640001	650000	0.0023595614341965	1464	634	268694	1116250
vill	Chrom4	640001	650000	0.0022404779686333	1180	63	28119	894201
vill	Chrom4	650001	660000	0.0066454577589254	1498	188	28290	1111380
alle	Chrom4	650001	660000	0.0007303416375882	1115	9	12323	1698991
alle	Chrom4	660001	670000	0.0	485	0	3939	1018687
vill	Chrom4	660001	670000	0.0	903	0	2532	678498
alle	Chrom4	670001	680000	0.0005476940960811	409	49	89466	304070
vill	Chrom4	670001	680000	0.0039984006397441	415	40	10004	252076
alle	Chrom4	680001	690000	0.0227337659107222	2931	15994	703535	2547867
vill	Chrom4	680001	690000	0.0184232559459612	3100	5193	281872	1883438
alle	Chrom4	690001	700000	0.0026569175505345	1159	500	188188	911064
vill	Chrom4	690001	700000	0.0060410056138638	1103	99	16388	715672
alle	Chrom4	700001	710000	0.0010731160406823	836	134	124870	666932
vill	Chrom4	700001	710000	0.0050689120690377	818	121	23871	503439
alle	Chrom4	710001	720000	0.0049415652332085	1466	978	197913	1196491
vill	Chrom4	710001	720000	0.0050681104600855	1255	205	40449	888171
alle	Chrom4	720001	730000	0.0118386977432482	694	1376	116229	540295
vill	Chrom4	720001	730000	0.0101139091791387	672	198	19577	417643
vill	Chrom4	730001	740000	0.0022927340145489	1473	81	35329	909041
alle	Chrom4	730001	740000	0.0012326033694526	1498	244	197955	1220099
alle	Chrom4	740001	750000	0.0011278042424982	1508	277	245610	1180958
vill	Chrom4	740001	750000	0.0017638854705061	1406	43	24378	925662
vill	Chrom4	750001	760000	0.0031957216461227	1306	98	30666	1003164
alle	Chrom4	750001	760000	0.0062122261100611	1328	332	53443	1498943
vill	Chrom4	760001	770000	0.0026877672366193	4261	589	219141	2620899
alle	Chrom4	760001	770000	0.0053891168055798	4111	955	177209	4087359
alle	Chrom4	770001	780000	0.001501375091205	2076	321	213804	1755768
vill	Chrom4	770001	780000	0.0048447873676655	1877	189	39011	1272649
alle	Chrom4	780001	790000	0.0004235722461044	1209	94	221922	936928
vill	Chrom4	780001	790000	0.0035400390625	1055	87	24576	747174
alle	Chrom4	790001	800000	0.0019458799071889	1593	395	202993	1304931
vill	Chrom4	790001	800000	0.0073287691890098	1559	243	33157	971063
alle	Chrom4	800001	810000	0.0027524970866021	2610	881	320073	2149933
vill	Chrom4	800001	810000	0.0039884922191709	2408	183	45882	1599048
vill	Chrom4	810001	820000	0.0015774180157741	2260	76	48180	1383810
alle	Chrom4	810001	820000	0.0011628842454782	2259	318	273458	1876800
vill	Chrom4	820001	830000	0.0007156915369475	983	20	27945	737505
alle	Chrom4	820001	830000	0.0009332734194841	1215	189	202513	946877
vill	Chrom4	830001	840000	0.0013991734114	1388	65	46456	836804
alle	Chrom4	830001	840000	0.0015855361241924	1399	201	126771	1199521
vill	Chrom4	840001	850000	0.0014086861017596	1783	59	41883	1110387
alle	Chrom4	840001	850000	0.0043335425541859	1828	649	149762	1580472
vill	Chrom4	850001	860000	0.001319026963955	1975	52	39423	1304367
alle	Chrom4	850001	860000	0.0012587389362161	2009	379	301095	1716723
alle	Chrom4	860001	870000	0.0082187654639729	2054	1146	139437	1819729
vill	Chrom4	860001	870000	0.0071327238335435	1776	181	25376	1279354
vill	Chrom4	870001	880000	0.0055912725153441	2726	307	54907	1755083
alle	Chrom4	870001	880000	0.0017735350481473	2818	447	252039	2465819
alle	Chrom4	880001	890000	0.0032837247940814	1672	838	255198	1328406
vill	Chrom4	880001	890000	0.0032158199140848	1619	134	41669	1012951
alle	Chrom4	890001	900000	0.0036583534017841	3296	2265	619131	2499831
vill	Chrom4	890001	900000	0.0073250611190553	2926	794	108395	1968715
alle	Chrom4	900001	910000	0.0038684952017266	3441	2253	582397	2733333
vill	Chrom4	900001	910000	0.0044183089637635	2772	278	62920	2145230
vill	Chrom4	910001	920000	0.0155800788389531	3154	1577	101219	2077951
alle	Chrom4	910001	920000	0.006383315020024	3266	3352	525119	2747095
vill	Chrom4	920001	930000	0.0023268496636975	1558	64	27505	1147445
alle	Chrom4	920001	930000	0.0019979570439235	1621	444	222227	1542063
vill	Chrom4	930001	940000	0.0014896082093963	1851	63	42293	1145257
alle	Chrom4	930001	940000	0.0007797348901373	1844	156	200068	1583142
alle	Chrom4	940001	950000	0.0017741409898982	941	245	138095	752091
vill	Chrom4	940001	950000	0.0005077914246723	923	16	31509	561321
alle	Chrom4	950001	960000	0.0173317578919528	2052	9109	525567	1422247
vill	Chrom4	950001	960000	0.0051052221356196	1485	131	25660	1271510
alle	Chrom4	960001	970000	0.0036113813229571	2107	594	164480	1852392
vill	Chrom4	960001	970000	0.0033952384848236	1671	83	24446	1318714
vill	Chrom4	970001	980000	0.0041179482802765	2218	193	46868	1429852
alle	Chrom4	970001	980000	0.0035011642138062	2330	1027	293331	1924093
alle	Chrom4	980001	990000	0.0103946577758824	2706	2145	206356	2384738
vill	Chrom4	980001	990000	0.0051939768093491	1951	228	43897	1681673
alle	Chrom4	990001	1000000	0.0042331237818101	2134	771	182135	2309629
vill	Chrom4	990001	1000000	0.0015371193552407	2535	148	96284	1563136
vill	Chrom4	1000001	1010000	0.0011772870349716	2912	95	80694	1907586
alle	Chrom4	1000001	1010000	0.0021792329814407	2030	122	55983	2929593
vill	Chrom4	1010001	1020000	0.0020964360587002	3033	211	100647	2324853
alle	Chrom4	1010001	1020000	0.0069320106460198	3750	573	82660	3559440
vill	Chrom4	1020001	1030000	0.0051835668080366	2967	121	23343	2300097
alle	Chrom4	1020001	1030000	0.0020119119688824	3388	555	275857	3212991
alle	Chrom4	1030001	1040000	0.0019014596499077	1083	34	17881	1230839
vill	Chrom4	1030001	1040000	0.0003911470386909	1099	12	30679	800921
alle	Chrom4	1040001	1050000	0.0044357372564965	4048	360	81159	4519239
vill	Chrom4	1040001	1050000	0.0024367180680826	3270	134	54992	3008698
vill	Chrom4	1050001	1060000	0.0116817335591969	3447	1393	119246	2997994
alle	Chrom4	1050001	1060000	0.0138062991239753	4130	2208	159927	4520881
vill	Chrom4	1060001	1070000	0.0006976332531575	4047	67	96039	2661471
alle	Chrom4	1060001	1070000	0.0063280705091623	3122	499	78855	4061787
alle	Chrom4	1070001	1080000	0.0008320311707287	1536	82	98554	1366800
vill	Chrom4	1070001	1080000	0.0026235667551985	1319	81	30874	944996
alle	Chrom4	1080001	1090000	0.0032408607726212	1307	775	239134	1001072
vill	Chrom4	1080001	1090000	0.0020258377337185	1306	61	30111	795819
vill	Chrom4	1090001	1100000	0.0016716055011017	2151	66	39483	1869417
alle	Chrom4	1090001	1100000	0.0041344977429017	2886	980	237030	2629350
vill	Chrom4	1100001	1110000	0.0056705115787619	2113	322	56785	1341185
alle	Chrom4	1100001	1110000	0.0049063108826259	2216	1443	294111	1805063
vill	Chrom4	1110001	1120000	0.0030853933414625	2635	167	54126	1758384
alle	Chrom4	1110001	1120000	0.0016107188934922	2709	402	249578	2472064
vill	Chrom4	1120001	1130000	0.0061473672309996	1859	435	70762	1119308
alle	Chrom4	1120001	1130000	0.0017995670511445	1765	547	303962	1483032
vill	Chrom4	1130001	1140000	0.0032325537174367	2734	238	73626	2064594
alle	Chrom4	1130001	1140000	0.000789614797617	2275	134	169703	3041021
vill	Chrom4	1140001	1150000	0.0036865286482081	3005	190	51539	2169841
alle	Chrom4	1140001	1150000	0.0012743420938952	3267	590	462984	2872612
alle	Chrom4	1150001	1160000	0.0005934696624822	1438	164	276341	1084953
vill	Chrom4	1150001	1160000	0.0020875389979812	1402	91	43592	862978
alle	Chrom4	1160001	1170000	0.0028461953469936	662	517	181646	483392
vill	Chrom4	1160001	1170000	0.0067282321899736	688	612	90960	351930
alle	Chrom4	1170001	1180000	0.0004013541339475	1297	92	229224	1004360
vill	Chrom4	1170001	1180000	0.0057626624795635	1251	356	61777	759743
alle	Chrom4	1180001	1190000	0.0008424826591229	1818	313	371521	1522371
vill	Chrom4	1180001	1190000	0.0046588350683221	2002	209	44861	1216399
alle	Chrom4	1190001	1200000	0.0090976934392214	1736	2109	231817	2218323
vill	Chrom4	1190001	1200000	0.0144111970852948	2239	1598	110886	1520814
alle	Chrom4	1200001	1210000	0.0025266589946507	3860	2672	1057523	2599713
vill	Chrom4	1200001	1210000	0.0072251707091248	2561	437	60483	2375097
alle	Chrom4	1210001	1220000	0.0013381839700354	1939	199	148709	1754643
vill	Chrom4	1210001	1220000	0.005941813702402	1664	164	27601	1239959
alle	Chrom4	1220001	1230000	0.0084400266662108	1594	1975	234004	1291894
vill	Chrom4	1220001	1230000	0.0089400827848273	1558	527	58948	957242
alle	Chrom4	1230001	1240000	0.0024054707277121	2559	420	174602	2284998
vill	Chrom4	1230001	1240000	0.0041619371925841	2048	209	50217	1587783
vill	Chrom4	1240001	1250000	0.0146990127993522	1563	472	32111	1524619
alle	Chrom4	1240001	1250000	0.0016813346542959	2466	465	276566	2061000
vill	Chrom4	1250001	1260000	0.0027887729399064	1020	93	33348	616812
alle	Chrom4	1250001	1260000	0.0008148015660088	1017	82	100638	875634
vill	Chrom4	1260001	1270000	0.0031832441409854	680	69	21676	412394
alle	Chrom4	1260001	1270000	0.0004597494925935	689	82	178358	473436
alle	Chrom4	1270001	1280000	0.0012163992738464	612	132	108517	517735
vill	Chrom4	1270001	1280000	0.0018331805682859	436	32	17456	399604
alle	Chrom4	1280001	1290000	0.0006199695453556	2907	171	275820	2503528
vill	Chrom4	1280001	1290000	0.0018302735630256	2691	131	71574	1779366
alle	Chrom4	1290001	1300000	0.001121058381026	2004	352	313989	1581795
vill	Chrom4	1290001	1300000	0.001795042093737	1935	100	55709	1206811
vill	Chrom4	1300001	1310000	0.0079356208785067	2880	426	53682	1894908
alle	Chrom4	1300001	1310000	0.0025785196055896	3001	875	339342	2586636
alle	Chrom4	1310001	1320000	0.001455071020161	1738	298	204801	1449753
vill	Chrom4	1310001	1320000	0.0010440904480639	1690	35	33522	1068348
alle	Chrom4	1320001	1330000	0.0009809069921824	783	198	201854	538864
vill	Chrom4	1320001	1330000	0.0019339242546333	774	48	24820	468470
alle	Chrom4	1330001	1340000	0.0020068076513602	3149	803	400138	2681930
vill	Chrom4	1330001	1340000	0.0016047312525919	2926	89	55461	1997079
vill	Chrom4	1340001	1350000	0.0021325329752784	958	54	25322	585778
alle	Chrom4	1340001	1350000	0.00255716847887	967	365	142736	774884
alle	Chrom4	1350001	1360000	0.0113588538561357	2505	2591	228104	2179466
vill	Chrom4	1350001	1360000	0.0170064589630745	2257	1851	108841	1494509
alle	Chrom4	1360001	1370000	0.0017271043748932	2914	526	304556	2488982
vill	Chrom4	1360001	1370000	0.0029856016950512	2842	186	62299	1798091
alle	Chrom4	1370001	1380000	0.0066050634416343	1280	1000	151399	1070833
vill	Chrom4	1370001	1380000	0.0034238975366959	1277	108	31543	782417
alle	Chrom4	1380001	1390000	0.0059360787697643	1745	1424	239889	1410881
vill	Chrom4	1380001	1390000	0.0027040416133426	1730	262	96892	1002458
alle	Chrom4	1390001	1400000	0.0008758761533293	2517	395	450977	1986865
vill	Chrom4	1390001	1400000	0.0044035674470457	1401	158	35880	1587630
vill	Chrom4	1400001	1410000	0.0020872090385226	1739	92	44078	1113232
alle	Chrom4	1400001	1410000	0.0016433059449009	1661	204	124140	1613662
alle	Chrom4	1410001	1420000	0.0027368073030508	1512	447	163329	1267969
vill	Chrom4	1410001	1420000	0.0070880094506792	1417	204	28781	924409
vill	Chrom4	1420001	1430000	0.0026715410573678	591	38	14224	400316
alle	Chrom4	1420001	1430000	0.0037682966896653	655	562	149139	473329
alle	Chrom4	1430001	1440000	0.0044062271189986	1714	1011	229448	1391996
vill	Chrom4	1430001	1440000	0.0013083671149432	1698	61	46623	1033197
alle	Chrom4	1440001	1450000	0.0011967589413588	1313	244	203884	1038214
vill	Chrom4	1440001	1450000	0.0008362077976377	1304	24	28701	798489
alle	Chrom4	1450001	1460000	0.0032584564703635	1938	546	167564	1712138
vill	Chrom4	1450001	1460000	0.0030684104627766	1875	244	79520	1172290
alle	Chrom4	1460001	1470000	0.004173439754525	3655	457	109502	3683958
vill	Chrom4	1460001	1470000	0.0075983609818196	3643	764	100548	2425752
alle	Chrom4	1470001	1480000	0.0048265933778301	2718	922	191025	2414259
vill	Chrom4	1470001	1480000	0.0013694924424305	2654	162	118292	1616728
alle	Chrom4	1480001	1490000	0.0007268299881936	1526	197	271040	1174448
vill	Chrom4	1480001	1490000	0.000641546554895	1330	15	23381	939259
vill	Chrom4	1490001	1500000	0.0039913860320053	2103	215	53866	1292444
alle	Chrom4	1490001	1500000	0.0009891618155142	2084	209	211290	1810312
alle	Chrom4	1500001	1510000	0.0059619575178705	3656	4684	785648	2867804
vill	Chrom4	1500001	1510000	0.0041709715685149	1985	109	26133	2406927
vill	Chrom4	1510001	1520000	0.0087589439921046	3180	426	48636	2824164
alle	Chrom4	1510001	1520000	0.0057347434504625	4180	5057	881818	3431942
alle	Chrom4	1520001	1530000	0.0076971270025955	1331	860	111730	1153072
vill	Chrom4	1520001	1530000	0.0090886860123899	991	223	24536	817774
alle	Chrom4	1530001	1540000	0.0033897421188495	955	130	38351	1320105
vill	Chrom4	1530001	1540000	0.0114157478778417	997	468	40996	863684
alle	Chrom4	1540001	1550000	0.0030630405764702	2068	1129	368588	1591524
vill	Chrom4	1540001	1550000	0.0020590253946465	1997	78	37882	1267478
vill	Chrom4	1550001	1560000	0.0016408464210369	2213	77	46927	1354193
alle	Chrom4	1550001	1560000	0.0006332294011164	2224	184	290574	1813330
vill	Chrom4	1560001	1570000	0.0009776295359135	1413	34	34778	859192
alle	Chrom4	1560001	1570000	0.0036852726976446	1416	588	159554	1182820
alle	Chrom4	1570001	1580000	0.0017679237764011	1780	488	276030	1418256
vill	Chrom4	1570001	1580000	0.001638088754627	1697	77	47006	1081324
alle	Chrom4	1580001	1590000	0.0018139500763592	1661	272	149949	1421357
vill	Chrom4	1580001	1590000	0.0018743667679837	1059	37	19740	1026690
vill	Chrom4	1590001	1600000	0.0031503150315031	3365	231	73326	2195304
alle	Chrom4	1590001	1600000	0.0018396764168475	3506	589	320165	3086381
vill	Chrom4	1600001	1610000	0.0017097111593853	1523	85	49716	935604
alle	Chrom4	1600001	1610000	0.0008541134891026	1549	174	203720	1275824
vill	Chrom4	1610001	1620000	0.0016240132504717	3529	352	216747	2151423
alle	Chrom4	1610001	1620000	0.004952236244179	3749	1056	213237	3342777
vill	Chrom4	1620001	1630000	0.0033143563963906	1573	209	63059	935491
alle	Chrom4	1620001	1630000	0.0027114784312022	1548	562	207267	1292143
vill	Chrom4	1630001	1640000	0.0208741799955775	3160	4248	203505	1980705
alle	Chrom4	1630001	1640000	0.0218423624995421	3173	11329	518671	2761111
vill	Chrom4	1640001	1650000	0.004662485558673	894	226	48472	524198
alle	Chrom4	1640001	1650000	0.0022351911915329	908	419	187456	672458
vill	Chrom4	1650001	1660000	0.0043988269794721	1122	180	40920	684210
alle	Chrom4	1650001	1660000	0.0020765682271124	1091	298	143506	945340
vill	Chrom4	1660001	1670000	0.0036350418029807	1120	110	30261	682899
alle	Chrom4	1660001	1670000	0.001011677154958	1122	118	116638	954234
alle	Chrom4	1670001	1680000	0.004406800618238	4157	1782	404375	3583961
vill	Chrom4	1670001	1680000	0.0035147840604542	3602	320	91044	2565036
alle	Chrom4	1680001	1690000	0.0055850269666483	2088	1515	271261	1781559
vill	Chrom4	1680001	1690000	0.0099750144147607	1996	519	52030	1315070
alle	Chrom4	1690001	1700000	0.0016017362995116	1312	369	230375	1010777
vill	Chrom4	1690001	1700000	0.0037500910216267	1277	103	27466	799094
vill	Chrom4	1700001	1710000	0.0024118525324451	2498	147	60949	1566341
alle	Chrom4	1700001	1710000	0.0005425788774043	2546	200	368610	2074908
alle	Chrom4	1710001	1720000	0.0068770953065134	1802	919	133632	1586196
vill	Chrom4	1710001	1720000	0.0031520413928454	1583	106	33629	1111711
vill	Chrom4	1720001	1730000	0.0290103154690622	3864	16812	579518	2573632
alle	Chrom4	1720001	1730000	0.0254899328947812	4999	38551	1512401	3222329
vill	Chrom4	1730001	1740000	0.0036168490324602	1659	277	76586	1068754
alle	Chrom4	1730001	1740000	0.009880450753089	1799	3053	308994	1410834
alle	Chrom4	1740001	1750000	0.0049660108849876	916	469	94442	1136304
vill	Chrom4	1740001	1750000	0.0051934097421203	1289	145	27920	791710
alle	Chrom4	1750001	1760000	0.0195360916012512	1699	3310	169430	1590130
vill	Chrom4	1750001	1760000	0.0180114187223957	1712	2508	139245	1032555
vill	Chrom4	1760001	1770000	0.0025330601601788	1508	68	26845	1245755
alle	Chrom4	1760001	1770000	0.003420240003127	1833	175	51166	1859754
vill	Chrom4	1770001	1780000	0.0078443318990137	1699	206	26261	1473769
alle	Chrom4	1770001	1780000	0.0046757271869044	2225	525	112282	2140144
alle	Chrom4	1780001	1790000	0.0023254311736967	1849	108	46443	1928805
vill	Chrom4	1780001	1790000	0.0017822987306555	1305	41	23004	1292436
vill	Chrom4	1790001	1800000	0.0018295403837572	2077	41	22410	1596060
alle	Chrom4	1790001	1800000	0.0034146199341549	2350	586	171615	2258659
vill	Chrom4	1800001	1810000	0.0030172974668269	6845	2713	899149	3548021
alle	Chrom4	1800001	1810000	0.0049926569344898	5759	1591	318668	6359146
alle	Chrom4	1810001	1820000	0.0111176708278208	1598	8832	794411	719189
vill	Chrom4	1810001	1820000	0.0073614564183963	1547	1818	246962	761038
alle	Chrom4	1820001	1830000	0.0106774123780578	2545	10318	966339	1563265
vill	Chrom4	1820001	1830000	0.005984971256388	2587	1444	241271	1443349
vill	Chrom4	1830001	1840000	0.0015994485403012	4471	594	371378	2475592
alle	Chrom4	1830001	1840000	0.0101146137289394	4188	5813	574713	3700261
vill	Chrom4	1840001	1850000	0.0001156925355176	1025	5	43218	620802
alle	Chrom4	1840001	1850000	0.0016249991181263	1054	691	425231	571853
vill	Chrom4	1850001	1860000	0.0019402974146452	3317	265	136577	2076613
alle	Chrom4	1850001	1860000	0.0025727119121695	3500	2255	876507	2446791
alle	Chrom4	1860001	1870000	0.0205871062379084	3632	8098	393353	3128605
vill	Chrom4	1860001	1870000	0.01974231765324	3295	4246	215071	2130419
alle	Chrom4	1870001	1880000	0.0004561511451515	929	43	94267	785513
vill	Chrom4	1870001	1880000	0.0011098446217529	914	37	33338	552562
vill	Chrom4	1880001	1890000	0.0015677343762892	1837	95	60597	1125693
alle	Chrom4	1880001	1890000	5.431008732286183e-05	1883	14	257779	1523539
