pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
alle	vill	Chrom9	1090001	1100000	0.2600476168380264	85
alle	vill	Chrom9	1100001	1110000	0.1614034815254878	139
alle	vill	Chrom9	1110001	1120000	0.1842901375064095	35
alle	vill	Chrom9	1120001	1130000	0.0434717454945788	19
alle	vill	Chrom9	1130001	1140000	0.1770222061217749	62
alle	vill	Chrom9	1140001	1150000	0.2454360850591404	56
alle	vill	Chrom9	1150001	1160000	0.2395447042604772	54
alle	vill	Chrom9	1160001	1170000	0.2518814256954339	15
alle	vill	Chrom9	1170001	1180000	0.2212361087107988	91
alle	vill	Chrom9	1180001	1190000	0.3514897646469758	102
alle	vill	Chrom9	1190001	1200000	0.2390922555919877	52
alle	vill	Chrom9	1200001	1210000	0.3540126134322757	61
alle	vill	Chrom9	1210001	1220000	0.1832736058527702	93
alle	vill	Chrom9	1220001	1230000	0.3587287607747825	23
alle	vill	Chrom9	1230001	1240000	0.3369804244879112	72
alle	vill	Chrom9	1240001	1250000	0.2440136967594017	85
alle	vill	Chrom9	1250001	1260000	0.3776108299552398	66
alle	vill	Chrom9	1260001	1270000	0.1308394774330721	190
alle	vill	Chrom9	1270001	1280000	0.0764619166559195	894
alle	vill	Chrom9	1280001	1290000	0.3109327749870595	39
alle	vill	Chrom9	1290001	1300000	0.1387582926030245	386
alle	vill	Chrom9	1300001	1310000	0.0239691347438046	156
alle	vill	Chrom9	1310001	1320000	0.0225091430530142	190
alle	vill	Chrom9	1320001	1330000	0.0682179491312141	207
alle	vill	Chrom9	1330001	1340000	0.0268998495154963	217
alle	vill	Chrom9	1340001	1350000	0.1333014576035271	41
alle	vill	Chrom9	1350001	1360000	0.4030770113102574	46
alle	vill	Chrom9	1360001	1370000	0.6329154928489645	31
alle	vill	Chrom9	1370001	1380000	0.1683663652106985	19
alle	vill	Chrom9	1380001	1390000	0.5611719132808516	20
alle	vill	Chrom9	1390001	1400000	0.202577363324777	169
alle	vill	Chrom9	1400001	1410000	0.165475901582763	103
alle	vill	Chrom9	1410001	1420000	0.1821800533463112	74
alle	vill	Chrom9	1420001	1430000	0.2785527976219963	113
alle	vill	Chrom9	1430001	1440000	0.195302127015623	28
alle	vill	Chrom9	1440001	1450000	0.0830886658037245	61
alle	vill	Chrom9	1450001	1460000	0.3382861152367025	59
alle	vill	Chrom9	1460001	1470000	0.3839730168783792	29
alle	vill	Chrom9	1470001	1480000	0.4301613793129238	16
alle	vill	Chrom9	1480001	1490000	0.2631972971792077	124
alle	vill	Chrom9	1490001	1500000	0.1373175396000765	41
alle	vill	Chrom9	1500001	1510000	0.3483804776997058	67
alle	vill	Chrom9	1510001	1520000	0.4198842294864833	107
alle	vill	Chrom9	1520001	1530000	0.3183003144483173	34
alle	vill	Chrom9	1530001	1540000	0.1726257381008067	98
alle	vill	Chrom9	1540001	1550000	0.040791471981407	149
alle	vill	Chrom9	1550001	1560000	0.1536361679392726	199
alle	vill	Chrom9	1560001	1570000	0.3023298699030118	19
alle	vill	Chrom9	1570001	1580000	0.1863679866037829	23
alle	vill	Chrom9	1580001	1590000	0.0995165237640433	74
alle	vill	Chrom9	1590001	1600000	0.3879295695474389	52
alle	vill	Chrom9	1600001	1610000	0.3546366000546576	181
alle	vill	Chrom9	1610001	1620000	0.3493066524187627	223
alle	vill	Chrom9	1620001	1630000	0.4199399302001046	86
alle	vill	Chrom9	1630001	1640000	0.2825840951851822	135
alle	vill	Chrom9	1640001	1650000	0.2373423984731905	215
alle	vill	Chrom9	1650001	1660000	0.3172435752179443	48
alle	vill	Chrom9	1660001	1670000	0.2810349734407481	138
alle	vill	Chrom9	1670001	1680000	0.2041919687575776	152
alle	vill	Chrom9	1680001	1690000	0.1101654494873429	165
alle	vill	Chrom9	1690001	1700000	0.1298041497994072	249
alle	vill	Chrom9	1700001	1710000	0.286592394997977	86
alle	vill	Chrom9	1710001	1720000	0.1711731580741838	138
alle	vill	Chrom9	1720001	1730000	0.2467225294696302	54
alle	vill	Chrom9	1730001	1740000	0.3517687087430905	25
alle	vill	Chrom9	1740001	1750000	0.4727907366127055	15
alle	vill	Chrom9	1750001	1760000	0.3587572254724888	74
alle	vill	Chrom9	1760001	1770000	0.4944457889897802	26
alle	vill	Chrom9	1770001	1780000	0.3284708481148009	56
alle	vill	Chrom9	1780001	1790000	0.3805896099905927	40
alle	vill	Chrom9	1790001	1800000	0.2453299758279521	119
alle	vill	Chrom9	1800001	1810000	0.2506531223765783	59
alle	vill	Chrom9	1810001	1820000	0.3799315009065779	82
alle	vill	Chrom9	1820001	1830000	0.3020109403016852	82
alle	vill	Chrom9	1830001	1840000	0.2687640272334549	18
alle	vill	Chrom9	1840001	1850000	0.2890439023743358	44
alle	vill	Chrom9	1850001	1860000	0.5956035851200657	51
alle	vill	Chrom9	1860001	1870000	0.1760805614527464	19
alle	vill	Chrom9	1870001	1880000	0.4448425442650298	60
alle	vill	Chrom9	1880001	1890000	0.3647060688354708	69
alle	vill	Chrom9	1890001	1900000	0.321668709622144	164
alle	vill	Chrom9	1900001	1910000	0.1495996083419241	161
alle	vill	Chrom9	1910001	1920000	0.1204373274934865	608
alle	vill	Chrom9	1920001	1930000	0.1362307348136285	283
alle	vill	Chrom9	1930001	1940000	0.2782543868404954	11
alle	vill	Chrom9	1940001	1950000	0.5713216535265807	22
alle	vill	Chrom9	1950001	1960000	0.0758714070942321	99
alle	vill	Chrom9	1960001	1970000	0.0831024930747922	46
alle	vill	Chrom9	1970001	1980000	-0.0457981382931106	50
alle	vill	Chrom9	1980001	1990000	0.1626230837435844	103
alle	vill	Chrom9	1990001	2000000	0.2710765849689818	19
alle	vill	Chrom9	2000001	2010000	0.1501145799443874	24
alle	vill	Chrom9	2010001	2020000	0.4524580142474218	4
alle	vill	Chrom9	2020001	2030000	0.40283236145148	36
alle	vill	Chrom9	2030001	2040000	0.5776250144869419	41
alle	vill	Chrom9	2040001	2050000	0.5207289429085526	24
alle	vill	Chrom9	2050001	2060000	0.2286542910261206	66
alle	vill	Chrom9	2060001	2070000	0.1608321269564129	77
alle	vill	Chrom9	2070001	2080000	0.4439748704387334	58
alle	vill	Chrom9	2080001	2090000	0.5219309832256073	13
alle	vill	Chrom9	2090001	2100000	0.5854371787191192	15
alle	vill	Chrom9	2100001	2110000	0.3776539901100946	38
alle	vill	Chrom9	2110001	2120000	0.3934423559014964	116
alle	vill	Chrom9	2120001	2130000	0.6064433488712178	10
alle	vill	Chrom9	2130001	2140000	0.5107198002697874	10
alle	vill	Chrom9	2140001	2150000	0.4940541645192203	21
alle	vill	Chrom9	2150001	2160000	0.5106638319174772	33
alle	vill	Chrom9	2160001	2170000	0.4061123124763713	27
alle	vill	Chrom9	2170001	2180000	0.270802089057213	45
alle	vill	Chrom9	2180001	2190000	0.2706511898208616	110
alle	vill	Chrom9	2190001	2200000	0.1917113425558265	547
alle	vill	Chrom9	2200001	2210000	0.2191351377354209	153
alle	vill	Chrom9	2210001	2220000	0.2433295740251882	159
alle	vill	Chrom9	2220001	2230000	0.2386859553470128	60
alle	vill	Chrom9	2230001	2240000	0.2398474059922678	11
alle	vill	Chrom9	2240001	2250000	0.1914759768089645	97
alle	vill	Chrom9	2250001	2260000	0.2001555845469307	105
alle	vill	Chrom9	2260001	2270000	0.1144536080644037	26
alle	vill	Chrom9	2270001	2280000	0.2125114921478406	123
alle	vill	Chrom9	2280001	2290000	0.0849573819011285	56
alle	vill	Chrom9	2290001	2300000	0.4052874023774165	58
alle	vill	Chrom9	2300001	2310000	0.4553904510176868	10
alle	vill	Chrom9	2310001	2320000	0.316378505525923	19
alle	vill	Chrom9	2320001	2330000	0.3531551808315276	28
alle	vill	Chrom9	2330001	2340000	0.1723684487117039	102
alle	vill	Chrom9	2340001	2350000	0.2661363594393156	31
alle	vill	Chrom9	2350001	2360000	0.1683925995566906	136
alle	vill	Chrom9	2360001	2370000	0.2562196795263116	45
alle	vill	Chrom9	2370001	2380000	0.3832588863444136	56
alle	vill	Chrom9	2380001	2390000	0.3833459009658034	72
alle	vill	Chrom9	2390001	2400000	0.4312601057158475	57
alle	vill	Chrom9	2400001	2410000	0.2186216669005764	15
alle	vill	Chrom9	2410001	2420000	0.2078369164883086	115
alle	vill	Chrom9	2420001	2430000	0.173393775832489	71
alle	vill	Chrom9	2430001	2440000	0.4059339493757512	38
alle	vill	Chrom9	2440001	2450000	0.190317154072749	54
alle	vill	Chrom9	2450001	2460000	0.1174490780384419	155
alle	vill	Chrom9	2460001	2470000	0.1702162613663038	117
alle	vill	Chrom9	2470001	2480000	0.1679836687468454	133
alle	vill	Chrom9	2480001	2490000	0.1578242629226924	116
alle	vill	Chrom9	2490001	2500000	0.1486819723803729	113
alle	vill	Chrom9	2500001	2510000	0.1862590658478587	114
alle	vill	Chrom9	2510001	2520000	0.1440727188742433	79
alle	vill	Chrom9	2520001	2530000	0.2910214185376338	58
alle	vill	Chrom9	2530001	2540000	0.2089964781737623	96
alle	vill	Chrom9	2540001	2550000	0.4719801745336805	14
alle	vill	Chrom9	2550001	2560000	0.4552536794438523	54
alle	vill	Chrom9	2560001	2570000	0.3491098121599474	184
alle	vill	Chrom9	2570001	2580000	0.1985858394869892	154
alle	vill	Chrom9	2580001	2590000	0.5178578377335868	34
alle	vill	Chrom9	2590001	2600000	0.3337912116822685	33
alle	vill	Chrom9	2600001	2610000	0.2914927949975363	33
alle	vill	Chrom9	2610001	2620000	0.469717815526899	36
alle	vill	Chrom9	2620001	2630000	0.5204027717663199	13
alle	vill	Chrom9	2630001	2640000	0.4977298057007972	57
alle	vill	Chrom9	2640001	2650000	0.2936803785561268	120
alle	vill	Chrom9	2650001	2660000	0.5114182656981605	48
alle	vill	Chrom9	2660001	2670000	0.2419985422114117	25
alle	vill	Chrom9	2670001	2680000	0.2105084813459923	66
alle	vill	Chrom9	2680001	2690000	0.308895275128743	87
alle	vill	Chrom9	2690001	2700000	0.3788108481231657	75
alle	vill	Chrom9	2700001	2710000	0.2005449228297503	191
alle	vill	Chrom9	2710001	2720000	0.0887647344025291	73
alle	vill	Chrom9	2720001	2730000	0.0716285877935467	51
alle	vill	Chrom9	2730001	2740000	0.1425993380442849	75
alle	vill	Chrom9	2740001	2750000	0.2072609668155963	41
alle	vill	Chrom9	2750001	2760000	0.1734488605191078	29
alle	vill	Chrom9	2760001	2770000	0.102862055218047	117
alle	vill	Chrom9	2770001	2780000	0.3632387706087105	245
alle	vill	Chrom9	2780001	2790000	0.2059031686818206	50
alle	vill	Chrom9	2790001	2800000	0.1551593925758693	63
alle	vill	Chrom9	2800001	2810000	0.1067374677254347	17
alle	vill	Chrom9	2810001	2820000	0.4046242774566474	25
alle	vill	Chrom9	2820001	2830000	0.1253481894150418	19
alle	vill	Chrom9	2830001	2840000	0.0183406751740173	32
alle	vill	Chrom9	2840001	2850000	0.0433714796281199	34
alle	vill	Chrom9	2850001	2860000	0.0330812854442344	11
alle	vill	Chrom9	2860001	2870000	0.3067027758970886	40
alle	vill	Chrom9	2870001	2880000	0.2441624781224126	44
alle	vill	Chrom9	2880001	2890000	0.1611326832251707	74
alle	vill	Chrom9	2890001	2900000	0.2432432432432432	25
alle	vill	Chrom9	2900001	2910000	-0.0999999999999999	34
alle	vill	Chrom9	2910001	2920000	0.0784472279517658	80
alle	vill	Chrom9	2920001	2930000	0.0481189851268591	33
alle	vill	Chrom9	2930001	2940000	0.1138598502338548	101
alle	vill	Chrom9	2940001	2950000	0.1619982178164714	92
alle	vill	Chrom9	2950001	2960000	0.1256473403615578	125
alle	vill	Chrom9	2960001	2970000	0.0473863366390421	61
alle	vill	Chrom9	2970001	2980000	-0.0127331341174392	70
alle	vill	Chrom9	2980001	2990000	-0.0017028670721112	55
alle	vill	Chrom9	2990001	3000000	0.044391735864961	26
alle	vill	Chrom9	3000001	3010000	0.1168217310464005	58
alle	vill	Chrom9	3010001	3020000	0.2947338191264628	13
alle	vill	Chrom9	3020001	3030000	0.2407335600382803	71
alle	vill	Chrom9	3030001	3040000	0.2939854284324311	38
alle	vill	Chrom9	3040001	3050000	0.4470370355323466	45
alle	vill	Chrom9	3050001	3060000	0.2033509215177518	105
alle	vill	Chrom9	3060001	3070000	0.4285579331786943	97
alle	vill	Chrom9	3070001	3080000	0.4360471739317768	98
alle	vill	Chrom9	3080001	3090000	0.1863519456854587	208
alle	vill	Chrom9	3090001	3100000	0.2605654639804308	57
alle	vill	Chrom9	3100001	3110000	0.4190666505452577	44
alle	vill	Chrom9	3110001	3120000	0.2526916886780967	16
alle	vill	Chrom9	3120001	3130000	0.2612142763457023	25
alle	vill	Chrom9	3130001	3140000	0.350058842669269	99
alle	vill	Chrom9	3140001	3150000	0.0987391824653109	296
alle	vill	Chrom9	3150001	3160000	0.1924603858435019	189
alle	vill	Chrom9	3160001	3170000	0.1600052684012208	95
alle	vill	Chrom9	3170001	3180000	0.3878848557220735	51
alle	vill	Chrom9	3180001	3190000	0.3596790283729011	32
alle	vill	Chrom9	3190001	3200000	0.3298440475495899	221
alle	vill	Chrom9	3200001	3210000	0.3191667796815914	63
alle	vill	Chrom9	3210001	3220000	0.4652881570948464	43
alle	vill	Chrom9	3220001	3230000	0.1922246288763248	89
alle	vill	Chrom9	3230001	3240000	0.4264889720051671	75
alle	vill	Chrom9	3240001	3250000	0.4096094185396062	208
alle	vill	Chrom9	3250001	3260000	0.3660740321618139	148
alle	vill	Chrom9	3260001	3270000	0.2278362934248568	216
alle	vill	Chrom9	3270001	3280000	0.6404614857305456	7
alle	vill	Chrom9	3280001	3290000	0.3214506490830415	35
alle	vill	Chrom9	3290001	3300000	0.1476409588613553	33
alle	vill	Chrom9	3300001	3310000	0.0876277732037959	245
alle	vill	Chrom9	3310001	3320000	0.134770805570214	38
alle	vill	Chrom9	3320001	3330000	0.404835657959151	45
alle	vill	Chrom9	3330001	3340000	0.4141235149187881	85
alle	vill	Chrom9	3340001	3350000	0.5501057073517656	60
alle	vill	Chrom9	3350001	3360000	0.5085991219926675	9
alle	vill	Chrom9	3360001	3370000	0.6361544396110629	32
alle	vill	Chrom9	3370001	3380000	0.4267591309306804	16
alle	vill	Chrom9	3380001	3390000	0.322279316944203	63
alle	vill	Chrom9	3390001	3400000	0.4305655498874151	53
alle	vill	Chrom9	3400001	3410000	0.1514821846007019	133
alle	vill	Chrom9	3410001	3420000	0.2528169844461446	63
alle	vill	Chrom9	3420001	3430000	0.4100534469019867	103
alle	vill	Chrom9	3430001	3440000	0.2878958808141907	36
alle	vill	Chrom9	3440001	3450000	0.2301295699715383	48
alle	vill	Chrom9	3450001	3460000	0.4762481158476012	10
alle	vill	Chrom9	3460001	3470000	0.3550897304943414	89
alle	vill	Chrom9	3470001	3480000	0.3171721921456066	71
alle	vill	Chrom9	3480001	3490000	0.3586434608706487	28
alle	vill	Chrom9	3490001	3500000	0.7216193184777178	11
alle	vill	Chrom9	3500001	3510000	0.4115549464293213	32
alle	vill	Chrom9	3510001	3520000	0.295307511568225	174
alle	vill	Chrom9	3520001	3530000	0.3584145844885434	146
alle	vill	Chrom9	3530001	3540000	0.2166430156894402	52
alle	vill	Chrom9	3540001	3550000	0.293569219315314	98
alle	vill	Chrom9	3550001	3560000	0.6727151810456915	23
alle	vill	Chrom9	3560001	3570000	0.6073859944530959	12
alle	vill	Chrom9	3570001	3580000	0.5843408639093272	125
alle	vill	Chrom9	3580001	3590000	0.6345975861372508	20
alle	vill	Chrom9	3590001	3600000	0.4356863001844968	32
alle	vill	Chrom9	3600001	3610000	0.497378198123082	23
alle	vill	Chrom9	3610001	3620000	0.5021774914104397	25
alle	vill	Chrom9	3620001	3630000	0.2653908243806006	45
alle	vill	Chrom9	3630001	3640000	0.2767974896123576	43
alle	vill	Chrom9	3640001	3650000	0.4043294239201029	52
alle	vill	Chrom9	3650001	3660000	0.3699855316093068	58
alle	vill	Chrom9	3660001	3670000	0.305050562837415	14
alle	vill	Chrom9	3670001	3680000	0.2903421408085547	35
alle	vill	Chrom9	3680001	3690000	0.3117415461574461	58
alle	vill	Chrom9	3690001	3700000	0.3127488307663668	113
alle	vill	Chrom9	3700001	3710000	0.296473962352539	18
alle	vill	Chrom9	3710001	3720000	0.1822794028223253	20
alle	vill	Chrom9	3720001	3730000	0.1126826923173418	12
alle	vill	Chrom9	3730001	3740000	0.3069541672321578	96
alle	vill	Chrom9	3740001	3750000	0.0949168981870975	267
alle	vill	Chrom9	3750001	3760000	0.3295370719181246	140
alle	vill	Chrom9	3760001	3770000	0.2770957895353746	52
alle	vill	Chrom9	3770001	3780000	0.0842717173069398	70
alle	vill	Chrom9	3780001	3790000	0.1031458248217283	125
alle	vill	Chrom9	3790001	3800000	0.2680734038744685	251
alle	vill	Chrom9	3800001	3810000	0.3651215422493947	47
alle	vill	Chrom9	3810001	3820000	0.3931134730466394	16
alle	vill	Chrom9	3820001	3830000	0.4135919796511029	58
alle	vill	Chrom9	3830001	3840000	0.4316086656446006	83
alle	vill	Chrom9	3840001	3850000	0.4215230293685811	125
alle	vill	Chrom9	3850001	3860000	0.4077359318738732	73
alle	vill	Chrom9	3860001	3870000	0.2267299743202142	61
alle	vill	Chrom9	3870001	3880000	0.2168958548118159	53
alle	vill	Chrom9	3880001	3890000	0.0462529574843628	281
alle	vill	Chrom9	3890001	3900000	0.1827585921142979	110
alle	vill	Chrom9	3900001	3910000	0.173262377670848	63
alle	vill	Chrom9	3910001	3920000	0.2685593549660447	123
alle	vill	Chrom9	3920001	3930000	0.1924260574931109	174
alle	vill	Chrom9	3930001	3940000	0.1395764345252809	60
alle	vill	Chrom9	3940001	3950000	0.2026063968706377	260
alle	vill	Chrom9	3950001	3960000	0.2521476400635867	68
alle	vill	Chrom9	3960001	3970000	0.3702855547792462	71
alle	vill	Chrom9	3970001	3980000	0.530471968349578	30
alle	vill	Chrom9	3980001	3990000	0.4347741637170732	46
alle	vill	Chrom9	3990001	4000000	0.5049818174195131	32
alle	vill	Chrom9	4000001	4010000	0.6423511761155735	30
alle	vill	Chrom9	4010001	4020000	0.5550208624266723	49
alle	vill	Chrom9	4020001	4030000	0.4661127975902195	144
alle	vill	Chrom9	4030001	4040000	0.4833357799474564	130
alle	vill	Chrom9	4040001	4050000	0.4093060510411274	103
alle	vill	Chrom9	4050001	4060000	0.4164251527141402	81
alle	vill	Chrom9	4060001	4070000	0.2538733948636426	47
alle	vill	Chrom9	4070001	4080000	0.1079660421419231	9
alle	vill	Chrom9	4080001	4090000	0.1556604582769853	140
alle	vill	Chrom9	4090001	4100000	0.2021776211891271	88
alle	vill	Chrom9	4100001	4110000	0.4724294419232456	7
alle	vill	Chrom9	4110001	4120000	0.4415589112483791	22
alle	vill	Chrom9	4120001	4130000	0.3610992373123233	33
alle	vill	Chrom9	4130001	4140000	0.5194943766891285	54
alle	vill	Chrom9	4140001	4150000	0.3298674012171769	48
alle	vill	Chrom9	4150001	4160000	0.2505197310974466	29
alle	vill	Chrom9	4160001	4170000	0.2322046897676535	31
alle	vill	Chrom9	4170001	4180000	0.4976226536766228	19
alle	vill	Chrom9	4180001	4190000	0.278821881017153	33
alle	vill	Chrom9	4190001	4200000	0.3367238235038347	11
alle	vill	Chrom9	4200001	4210000	0.3078214044570525	47
alle	vill	Chrom9	4210001	4220000	0.2600373653424199	13
alle	vill	Chrom9	4220001	4230000	0.2789878769617804	170
alle	vill	Chrom9	4230001	4240000	0.2705308619234233	30
alle	vill	Chrom9	4240001	4250000	0.3128423326368039	21
alle	vill	Chrom9	4250001	4260000	0.2922695141378283	32
alle	vill	Chrom9	4260001	4270000	0.3922415348852285	151
alle	vill	Chrom9	4270001	4280000	0.29250223986817	108
alle	vill	Chrom9	4280001	4290000	0.2943424742757525	76
alle	vill	Chrom9	4290001	4300000	0.0674286526545994	178
alle	vill	Chrom9	4300001	4310000	0.2469652761391317	108
alle	vill	Chrom9	4310001	4320000	0.1474061704018241	125
alle	vill	Chrom9	4320001	4330000	0.2102807090293356	45
alle	vill	Chrom9	4330001	4340000	0.3372597549883623	56
alle	vill	Chrom9	4340001	4350000	0.3426796355276024	21
alle	vill	Chrom9	4350001	4360000	0.4122058683025333	16
alle	vill	Chrom9	4360001	4370000	0.2533870324811257	155
alle	vill	Chrom9	4370001	4380000	0.2623262756152836	89
alle	vill	Chrom9	4380001	4390000	0.4798680024103655	8
alle	vill	Chrom9	4390001	4400000	0.4785622494138282	9
alle	vill	Chrom9	4400001	4410000	0.1134216846148954	69
alle	vill	Chrom9	4410001	4420000	0.3598069777885841	66
alle	vill	Chrom9	4420001	4430000	0.4159222742325417	114
alle	vill	Chrom9	4430001	4440000	0.2530617184880444	91
alle	vill	Chrom9	4440001	4450000	0.1229246123698079	191
alle	vill	Chrom9	4450001	4460000	0.1293060825184266	13
alle	vill	Chrom9	4460001	4470000	0.4252968032548354	57
alle	vill	Chrom9	4470001	4480000	0.3803020003072702	45
alle	vill	Chrom9	4480001	4490000	0.3754107545129757	15
alle	vill	Chrom9	4490001	4500000	0.1931717100625233	41
alle	vill	Chrom9	4500001	4510000	0.3587823219764929	16
alle	vill	Chrom9	4510001	4520000	0.2265807721305473	29
alle	vill	Chrom9	4520001	4530000	0.2421009258551765	171
alle	vill	Chrom9	4530001	4540000	0.0018280089952927	133
alle	vill	Chrom9	4540001	4550000	0.1195331522113519	275
alle	vill	Chrom9	4550001	4560000	0.1394760124838027	283
alle	vill	Chrom9	4560001	4570000	0.2720583710317356	176
