pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
alle	vill	Chrom3	370001	380000	0.0038181233588768	2496	1140	298576	3759632
alle	vill	Chrom3	380001	390000	0.0085751304169934	2024	1006	117316	11929004
alle	vill	Chrom3	390001	400000	0.0074940579658732	3309	1690	225512	5141080
alle	vill	Chrom3	400001	410000	0.0022942569567791	1597	434	189168	2559072
alle	vill	Chrom3	410001	420000	0.0081008456492531	2913	1640	202448	4807744
alle	vill	Chrom3	420001	430000	0.0038704738140471	3024	546	141068	6652708
alle	vill	Chrom3	430001	440000	0.0024167175764545	3614	538	222616	8814104
alle	vill	Chrom3	440001	450000	0.0148255389829747	3647	5284	356412	8032452
alle	vill	Chrom3	450001	460000	0.0331028103250814	474	3006	90808	1296776
alle	vill	Chrom3	460001	470000	0.0041633884080776	916	508	122016	1699584
alle	vill	Chrom3	470001	480000	0.0131051784176433	1688	1400	106828	6634676
alle	vill	Chrom3	480001	490000	0.0108158531665994	1525	858	79328	4026400
alle	vill	Chrom3	490001	500000	0.0074549018902537	2806	1658	222404	4985788
alle	vill	Chrom3	500001	510000	0.0065719053015992	2448	1670	254112	5011104
alle	vill	Chrom3	510001	520000	0.0056062134739487	2459	1178	210124	3977972
alle	vill	Chrom3	520001	530000	0.0047504276162338	2351	1222	257240	3880168
alle	vill	Chrom3	530001	540000	0.0140772109117244	2510	5598	397664	4156336
alle	vill	Chrom3	540001	550000	0.0148714501764409	2551	3186	214236	4792788
alle	vill	Chrom3	550001	560000	0.0072866754388142	2837	2348	322232	5247112
alle	vill	Chrom3	560001	570000	0.014777818414556	3188	2586	174992	9444640
alle	vill	Chrom3	570001	580000	0.0153548680618744	2608	2430	158256	12757680
alle	vill	Chrom3	580001	590000	0.0072960546240466	1563	1060	145284	2780364
alle	vill	Chrom3	590001	600000	0.0139939319321079	1902	2546	181936	2963888
alle	vill	Chrom3	600001	610000	0.0010514797654259	1947	246	233956	2940380
alle	vill	Chrom3	610001	620000	0.0030865338409788	4870	1002	324636	11354196
alle	vill	Chrom3	620001	630000	0.0138380505984921	3960	5822	420724	8589068
alle	vill	Chrom3	630001	640000	0.012757587250593	5065	6862	537876	9097596
alle	vill	Chrom3	640001	650000	0.0046089951377633	3135	1456	315904	5849024
alle	vill	Chrom3	650001	660000	0.0154784121327782	3067	7332	473692	6415124
alle	vill	Chrom3	660001	670000	0.0120632931223562	2048	1540	127660	3632756
alle	vill	Chrom3	670001	680000	0.013562639821029	935	1358	100128	1528224
alle	vill	Chrom3	680001	690000	0.0043223496220204	1005	478	110588	1590628
alle	vill	Chrom3	690001	700000	0.0026176323716554	2001	650	248316	2951364
alle	vill	Chrom3	700001	710000	0.0008472464490406	1378	136	160520	2025400
alle	vill	Chrom3	710001	720000	0.001197784099416	1289	160	133580	1935124
alle	vill	Chrom3	720001	730000	0.0052620445290602	1292	796	151272	4109688
alle	vill	Chrom3	730001	740000	0.0040140023337222	759	344	85700	1137148
alle	vill	Chrom3	740001	750000	0.0012031382699073	1747	238	197816	2612200
alle	vill	Chrom3	750001	760000	0.0037463285979739	1454	500	133464	2271048
alle	vill	Chrom3	760001	770000	0.0041457985531441	647	298	71880	1081272
alle	vill	Chrom3	770001	780000	0.0048641819330385	1335	770	158300	1984852
alle	vill	Chrom3	780001	790000	0.0036738043436772	1869	770	209592	3389256
alle	vill	Chrom3	790001	800000	0.009889639185648	2157	1570	158752	3980240
alle	vill	Chrom3	800001	810000	0.0090760930650781	1732	1292	142352	4760128
alle	vill	Chrom3	810001	820000	0.0005298158433206	870	58	109472	1308208
alle	vill	Chrom3	820001	830000	0.0101391619324778	4080	2620	258404	6918700
alle	vill	Chrom3	830001	840000	0.0158399333055439	2659	9272	585356	6154564
alle	vill	Chrom3	840001	850000	0.030818548797449	3752	21804	707496	6498120
alle	vill	Chrom3	850001	860000	0.0289966440328728	3152	34112	1176412	6089396
alle	vill	Chrom3	860001	870000	0.0167322675546359	2489	16562	989824	3573680
alle	vill	Chrom3	870001	880000	0.0115550654591525	1824	1970	170488	3735656
alle	vill	Chrom3	880001	890000	0.0131021039728312	2410	2608	199052	4171204
alle	vill	Chrom3	890001	900000	0.0092878507162664	3845	3068	330324	7274460
alle	vill	Chrom3	900001	910000	0.0056222362602653	1017	712	126640	1634768
alle	vill	Chrom3	910001	920000	0.0043135840322241	1230	574	133068	1883364
alle	vill	Chrom3	920001	930000	0.0077703223816134	2230	1612	207456	3475344
alle	vill	Chrom3	930001	940000	0.0041808609476618	752	378	90412	3765044
alle	vill	Chrom3	940001	950000	0.0036688602589056	2494	950	258936	4527912
alle	vill	Chrom3	950001	960000	0.0102213582492004	3055	2608	255152	5222320
alle	vill	Chrom3	960001	970000	0.0069345430978613	1320	856	123440	2197120
alle	vill	Chrom3	970001	980000	0.0024365531216829	2424	404	165808	4668560
alle	vill	Chrom3	980001	990000	0.0068570884942945	7436	40940	5970464	6581152
alle	vill	Chrom3	990001	1000000	0.0077882693500585	3586	4068	522324	5359068
alle	vill	Chrom3	1000001	1010000	0.0117089549067108	1164	1102	94116	3506316
alle	vill	Chrom3	1010001	1020000	0.0098123499244063	2063	1324	134932	9446684
alle	vill	Chrom3	1020001	1030000	0.0333914629825535	4360	53154	1591844	6022444
alle	vill	Chrom3	1030001	1040000	0.017909715407262	348	292	16304	1111504
alle	vill	Chrom3	1040001	1050000	0.018786357832009	3811	25422	1353216	6460656
alle	vill	Chrom3	1050001	1060000	0.0235803857851101	2147	6792	288036	9847980
alle	vill	Chrom3	1060001	1070000	0.0235127280949087	2696	28286	1203008	4786096
alle	vill	Chrom3	1070001	1080000	0.0167999775251136	3609	33488	1993336	5139416
alle	vill	Chrom3	1080001	1090000	0.0226582179863401	1568	3490	154028	14572420
alle	vill	Chrom3	1090001	1100000	0.0232511976285631	2316	3514	151132	14605412
alle	vill	Chrom3	1100001	1110000	0.0085348794777707	3626	1684	197308	10025828
alle	vill	Chrom3	1110001	1120000	0.039656820571647	3164	16594	418440	11893992
alle	vill	Chrom3	1120001	1130000	0.0057788944723618	348	138	23880	13829784
alle	vill	Chrom3	1130001	1140000	0.0089924593709722	2244	2428	270004	4200044
alle	vill	Chrom3	1140001	1150000	0.0255256526986681	1635	14466	566724	2140332
alle	vill	Chrom3	1150001	1160000	0.0208675128802924	1172	2900	138972	1983588
alle	vill	Chrom3	1160001	1170000	0.0030241553221341	1878	638	210968	2909512
alle	vill	Chrom3	1170001	1180000	0.0038293694086842	1538	702	183320	2393848
alle	vill	Chrom3	1180001	1190000	0.0057056229327453	2761	1656	290240	4851424
alle	vill	Chrom3	1190001	1200000	0.0067598502598906	1359	1004	148524	2037396
alle	vill	Chrom3	1200001	1210000	0.0088532088461357	2134	1502	169656	4726488
alle	vill	Chrom3	1210001	1220000	0.018394217116303	3299	2280	123952	9354704
alle	vill	Chrom3	1220001	1230000	0.0065006706182667	2557	1202	184904	4163176
alle	vill	Chrom3	1230001	1240000	0.0241645684835159	3500	16354	676776	5225208
alle	vill	Chrom3	1240001	1250000	0.0057588966968546	2575	1226	212888	4271416
alle	vill	Chrom3	1250001	1260000	0.010074408494273	2805	1928	191376	5281344
alle	vill	Chrom3	1260001	1270000	0.0101753717924308	1645	1924	189084	3173748
alle	vill	Chrom3	1270001	1280000	0.0099835168951824	1707	1066	106776	3237048
alle	vill	Chrom3	1280001	1290000	0.0132186319765002	3669	3654	276428	6012052
alle	vill	Chrom3	1290001	1300000	0.0106289529163738	844	1210	113840	1300672
alle	vill	Chrom3	1300001	1310000	0.0028286978508217	1450	358	126560	2805424
alle	vill	Chrom3	1310001	1320000	0.0061038542170617	2905	1514	248040	4717800
alle	vill	Chrom3	1320001	1330000	0.0083723017335033	1791	1418	169368	3408888
alle	vill	Chrom3	1330001	1340000	0.0114104244751758	1750	2472	216644	2704252
alle	vill	Chrom3	1340001	1350000	0.0056667880111636	1959	934	164820	4127820
alle	vill	Chrom3	1350001	1360000	0.0167913355150381	1387	862	51336	3715416
alle	vill	Chrom3	1360001	1370000	0.0031232073427242	1747	392	125512	4062584
alle	vill	Chrom3	1370001	1380000	0.0103780578206078	2466	2184	210444	4288116
alle	vill	Chrom3	1380001	1390000	0.0040123153516098	1113	490	122124	2580180
alle	vill	Chrom3	1390001	1400000	0.0062948987736738	1977	1388	220496	7409632
alle	vill	Chrom3	1400001	1410000	0.0037033966227233	1351	536	144732	2956740
alle	vill	Chrom3	1410001	1420000	0.018946161141622	1759	6872	362712	2599368
alle	vill	Chrom3	1420001	1430000	0.0061528497409326	1476	570	92640	3840432
alle	vill	Chrom3	1430001	1440000	0.0103196633237822	1097	922	89344	1912832
alle	vill	Chrom3	1440001	1450000	0.003423887492079	1809	670	195684	2975484
alle	vill	Chrom3	1450001	1460000	0.003272355086566	2450	908	277476	3631836
alle	vill	Chrom3	1460001	1470000	0.0020658603337159	2087	468	226540	3109364
alle	vill	Chrom3	1470001	1480000	0.0047125252265017	1986	878	186312	5091576
alle	vill	Chrom3	1480001	1490000	0.0315701950751519	2542	19744	625400	3516760
alle	vill	Chrom3	1490001	1500000	0.0136690320232896	2073	1202	87936	6401712
alle	vill	Chrom3	1500001	1510000	0.0121863996478873	1267	886	72704	5265376
alle	vill	Chrom3	1510001	1520000	0.0118279828656687	3139	1966	166216	5726264
alle	vill	Chrom3	1520001	1530000	0.0051721022675941	1604	916	177104	3621328
alle	vill	Chrom3	1530001	1540000	0.0087569845195566	2535	1912	218340	4240620
alle	vill	Chrom3	1540001	1550000	0.0107832632764636	1262	1570	145596	2140116
alle	vill	Chrom3	1550001	1560000	0.004360465116279	1282	762	174752	1908208
alle	vill	Chrom3	1560001	1570000	0.0131496299533003	1246	1926	146468	4277644
alle	vill	Chrom3	1570001	1580000	0.0051619307606402	1326	832	161180	1985140
alle	vill	Chrom3	1580001	1590000	0.0029821073558648	1262	552	185104	1913696
alle	vill	Chrom3	1590001	1600000	0.0062510147751258	1815	1078	172452	3111180
alle	vill	Chrom3	1600001	1610000	0.0054923537819897	2694	1122	204284	4352884
alle	vill	Chrom3	1610001	1620000	0.010996018010046	1480	1690	153692	3258244
alle	vill	Chrom3	1620001	1630000	0.0049428822495606	1405	630	127456	2210528
alle	vill	Chrom3	1630001	1640000	0.0056314477710824	1184	714	126788	2055964
alle	vill	Chrom3	1640001	1650000	0.0154864534974519	6334	71000	4584652	5996468
alle	vill	Chrom3	1650001	1660000	0.0042222300411667	1413	960	227368	2158136
alle	vill	Chrom3	1660001	1670000	0.012692369420618	1131	5694	448616	1677112
alle	vill	Chrom3	1670001	1680000	0.002796333695821	3019	576	205984	5276240
alle	vill	Chrom3	1680001	1690000	0.0086702053912733	3643	3502	403912	5553512
alle	vill	Chrom3	1690001	1700000	0.0041816989176779	3729	1122	268312	7520216
alle	vill	Chrom3	1700001	1710000	0.0018783092258999	1143	254	135228	1732308
alle	vill	Chrom3	1710001	1720000	0.0072517587836025	1528	1406	193884	3797796
alle	vill	Chrom3	1720001	1730000	0.0146306058522423	3110	5362	366492	7233540
alle	vill	Chrom3	1730001	1740000	0.0306238257735516	2078	15974	521620	3037628
alle	vill	Chrom3	1740001	1750000	0.0044524669073405	389	74	16620	1527780
alle	vill	Chrom3	1750001	1760000	0.0015720002078677	1314	242	153944	1970200
alle	vill	Chrom3	1760001	1770000	0.0031153538356007	1202	436	139952	1768768
alle	vill	Chrom3	1770001	1780000	0.0085454596146875	4627	2452	286936	8355368
alle	vill	Chrom3	1780001	1790000	0.0030841481793011	1657	704	228264	2404344
alle	vill	Chrom3	1790001	1800000	0.0095608817354793	2016	2186	228640	3145280
alle	vill	Chrom3	1800001	1810000	0.0061312730365749	2483	1384	225728	4013056
alle	vill	Chrom3	1810001	1820000	0.0054419294367812	1728	778	142964	3682396
alle	vill	Chrom3	1820001	1830000	0.0014682491129328	3167	432	294228	5390748
alle	vill	Chrom3	1830001	1840000	0.008346508156614	2185	3780	452884	3362972
alle	vill	Chrom3	1840001	1850000	0.0018815383457514	554	100	53148	832308
alle	vill	Chrom3	1850001	1860000	0.0073872941987759	2070	1714	232020	3257532
alle	vill	Chrom3	1860001	1870000	0.0368934873935637	2607	88944	2410832	1793104
alle	vill	Chrom3	1870001	1880000	0.0061139170150552	2971	1012	165524	4833580
alle	vill	Chrom3	1880001	1890000	0.0024578023015446	2747	604	245748	4170444
alle	vill	Chrom3	1890001	1900000	0.0080415261082339	1684	1354	168376	2524424
alle	vill	Chrom3	1900001	1910000	0.0097063111851697	1403	932	96020	3216124
alle	vill	Chrom3	1910001	1920000	0.0043006905991414	1875	1106	257168	2774608
alle	vill	Chrom3	1920001	1930000	0.0079492376839693	2678	1804	226940	4331812
alle	vill	Chrom3	1930001	1940000	0.0015955660060463	753	152	95264	1141840
alle	vill	Chrom3	1940001	1950000	0.0105993817789402	1717	2318	218692	2634092
alle	vill	Chrom3	1950001	1960000	0.0049083382613837	1420	332	67640	5892952
alle	vill	Chrom3	1960001	1970000	0.0090194066854749	1253	422	46788	2954892
alle	vill	Chrom3	1970001	1980000	0.0085897818942336	2257	1380	160656	4185840
alle	vill	Chrom3	1980001	1990000	0.0018902038132807	763	184	97344	1117584
alle	vill	Chrom3	1990001	2000000	0.0007883509552958	1225	102	129384	1909224
alle	vill	Chrom3	2000001	2010000	0.0248443192682359	4215	11538	464412	9030084
alle	vill	Chrom3	2010001	2020000	0.0227813407610796	4316	18386	807064	7021064
alle	vill	Chrom3	2020001	2030000	0.0029607516883625	1738	484	163472	2800192
alle	vill	Chrom3	2030001	2040000	0.00553955453149	2151	1154	208320	3268560
alle	vill	Chrom3	2040001	2050000	0.0090389784946236	1120	1076	119040	1788096
alle	vill	Chrom3	2050001	2060000	0.0070735241419067	2750	3632	513464	3945496
alle	vill	Chrom3	2060001	2070000	0.0071726406793925	1231	750	104564	1891276
alle	vill	Chrom3	2070001	2080000	0.0016410737310983	1466	224	136496	4810336
alle	vill	Chrom3	2080001	2090000	0.0029267931238885	2125	632	215936	3192832
alle	vill	Chrom3	2090001	2100000	0.0018051771117166	975	212	117440	1452304
alle	vill	Chrom3	2100001	2110000	0.0022662532852803	1949	576	254164	3026300
alle	vill	Chrom3	2110001	2120000	0.002240149526545	3094	652	291052	4744484
alle	vill	Chrom3	2120001	2130000	0.0104415988511249	1162	698	66848	2785936
alle	vill	Chrom3	2130001	2140000	0.0089202236257131	3100	1870	209636	5578300
alle	vill	Chrom3	2140001	2150000	0.0074272995596845	1587	1228	165336	2424504
alle	vill	Chrom3	2150001	2160000	0.0039703885857732	1258	620	156156	2468532
alle	vill	Chrom3	2160001	2170000	0.0022764567714533	1780	566	248632	2583560
alle	vill	Chrom3	2170001	2180000	0.0161145605282991	2366	3592	222904	3817880
alle	vill	Chrom3	2180001	2190000	0.0188414109549756	2445	2628	139480	5471048
alle	vill	Chrom3	2190001	2200000	0.0105167273931765	1135	762	72456	6333240
alle	vill	Chrom3	2200001	2210000	0.0135435168738898	908	244	18016	9885152
alle	vill	Chrom3	2210001	2220000	0.0210748874641931	834	1236	58648	14463464
alle	vill	Chrom3	2220001	2230000	0.0113848138768098	2132	1906	167416	5413016
alle	vill	Chrom3	2230001	2240000	0.0102327871158309	2473	2910	284380	3954404
alle	vill	Chrom3	2240001	2250000	0.0064476731275576	2658	1626	252184	4504568
alle	vill	Chrom3	2250001	2260000	0.0175827208552421	1166	4842	275384	1631752
alle	vill	Chrom3	2260001	2270000	0.0060759361635548	1861	932	153392	3524656
alle	vill	Chrom3	2270001	2280000	0.0029488060661153	1527	532	180412	2458532
alle	vill	Chrom3	2280001	2290000	0.0035919018939119	1776	594	165372	2708004
alle	vill	Chrom3	2290001	2300000	0.0038562484421049	2024	1052	272804	3435340
alle	vill	Chrom3	2300001	2310000	0.0011669765417935	2508	236	202232	4519672
alle	vill	Chrom3	2310001	2320000	0.0024141720222436	1038	290	120124	1991348
alle	vill	Chrom3	2320001	2330000	0.0070759159837995	1767	1202	169872	3020304
alle	vill	Chrom3	2330001	2340000	0.0006697118521825	1284	78	116468	2569996
alle	vill	Chrom3	2340001	2350000	0.0104021669613633	2434	2212	212648	6813976
alle	vill	Chrom3	2350001	2360000	0.0110875752962202	1662	8710	785564	1892980
alle	vill	Chrom3	2360001	2370000	0.0033838547576592	2094	668	197408	3347584
alle	vill	Chrom3	2370001	2380000	0.0093419062027231	2413	1976	211520	4399504
alle	vill	Chrom3	2380001	2390000	0.0163159111933395	2708	2822	172960	6071168
alle	vill	Chrom3	2390001	2400000	0.0075633141067267	2349	1584	209432	3638104
alle	vill	Chrom3	2400001	2410000	0.0029173947812694	1758	394	135052	3622196
alle	vill	Chrom3	2410001	2420000	0.0119659275283937	1923	1770	147920	3902368
alle	vill	Chrom3	2420001	2430000	0.0064578833693304	1597	1196	185200	2658080
alle	vill	Chrom3	2430001	2440000	0.0051836329546707	1571	940	181340	2356228
alle	vill	Chrom3	2440001	2450000	0.0046825197865558	1921	1046	223384	2879672
alle	vill	Chrom3	2450001	2460000	0.0105188639960023	2723	2526	240140	4098436
alle	vill	Chrom3	2460001	2470000	0.0014739543594367	2013	340	230672	3071968
alle	vill	Chrom3	2470001	2480000	0.0044463818657367	1873	816	183520	2851424
alle	vill	Chrom3	2480001	2490000	0.0063118677582319	3258	2094	331756	5202740
alle	vill	Chrom3	2490001	2500000	0.0030489132801951	609	280	91836	885492
alle	vill	Chrom3	2500001	2510000	0.0291035966864103	3008	22288	765816	4033704
alle	vill	Chrom3	2510001	2520000	0.0009052546550979	2797	260	287212	5377172
alle	vill	Chrom3	2520001	2530000	0.0033350658350658	1876	616	184704	3163872
alle	vill	Chrom3	2530001	2540000	0.0179763302638897	2270	4654	258896	3807232
alle	vill	Chrom3	2540001	2550000	0.0175064923231126	1691	3074	175592	2740552
alle	vill	Chrom3	2550001	2560000	0.0015798382546548	1363	168	106340	2472412
alle	vill	Chrom3	2560001	2570000	0.0084096844155269	2247	1520	180744	3880632
alle	vill	Chrom3	2570001	2580000	0.0114183618431191	3589	9484	830592	6549264
alle	vill	Chrom3	2580001	2590000	0.0065757972356114	2516	824	125308	4633028
alle	vill	Chrom3	2590001	2600000	0.0043037532223533	1654	394	91548	6768756
alle	vill	Chrom3	2600001	2610000	0.006549289784809	3424	924	141084	7973748
alle	vill	Chrom3	2610001	2620000	0.0097412608975976	1958	1390	142692	3513180
alle	vill	Chrom3	2620001	2630000	0.0062143966856551	1685	624	100412	5934628
alle	vill	Chrom3	2630001	2640000	0.005317703443846	3281	1722	323824	5467280
alle	vill	Chrom3	2640001	2650000	0.0033119539292378	2420	1072	323676	3512772
alle	vill	Chrom3	2650001	2660000	0.0022988155771397	1423	302	131372	2537668
alle	vill	Chrom3	2660001	2670000	0.0150222519305528	3568	3416	227396	6982972
alle	vill	Chrom3	2670001	2680000	0.002686626172591	1595	598	222584	2305480
alle	vill	Chrom3	2680001	2690000	0.0040198990899231	1450	682	169656	2150904
alle	vill	Chrom3	2690001	2700000	0.0082518939927338	1060	1172	142028	1815796
alle	vill	Chrom3	2700001	2710000	0.0096676141960541	2645	1374	142124	7149028
alle	vill	Chrom3	2710001	2720000	0.0028378711853253	2184	552	194512	3619760
alle	vill	Chrom3	2720001	2730000	0.0023665123140597	1311	462	195224	2206120
alle	vill	Chrom3	2730001	2740000	0.0094068582020389	1829	812	86320	4461344
alle	vill	Chrom3	2740001	2750000	0.01963152277706	1042	1398	71212	10603364
alle	vill	Chrom3	2750001	2760000	0.0122888352597485	1775	2322	188952	5507112
alle	vill	Chrom3	2760001	2770000	0.0100375435252008	2719	2064	205628	4248580
alle	vill	Chrom3	2770001	2780000	0.0097499621727946	1501	2062	211488	2191440
alle	vill	Chrom3	2780001	2790000	0.0030970185179241	2091	772	249272	3151576
alle	vill	Chrom3	2790001	2800000	0.0039374090247452	2180	1082	274800	3240096
alle	vill	Chrom3	2800001	2810000	0.0087798289058982	833	780	88840	1390616
alle	vill	Chrom3	2810001	2820000	0.0025691571871768	2506	636	247552	4225664
alle	vill	Chrom3	2820001	2830000	0.0124314229018326	1297	426	34268	4632196
alle	vill	Chrom3	2830001	2840000	0.0005718642775447	925	48	83936	2821120
alle	vill	Chrom3	2840001	2850000	0.0026432366600195	2164	790	298876	3132068
alle	vill	Chrom3	2850001	2860000	0.0017016565524028	949	166	97552	1469024
alle	vill	Chrom3	2860001	2870000	0.0033786619659195	1184	322	95304	2168232
alle	vill	Chrom3	2870001	2880000	0.0032016781209461	1430	464	144924	2560548
alle	vill	Chrom3	2880001	2890000	0.0064900460583913	2180	682	105084	5513364
alle	vill	Chrom3	2890001	2900000	0.0017081877854976	883	178	104204	1321396
alle	vill	Chrom3	2900001	2910000	0.0044440093970242	1950	908	204320	3038128
alle	vill	Chrom3	2910001	2920000	0.0079504267508476	1266	816	102636	1989828
alle	vill	Chrom3	2920001	2930000	0.0164451522018741	2316	5370	326540	4384276
alle	vill	Chrom3	2930001	2940000	0.0088969041178238	2641	1776	199620	4487436
alle	vill	Chrom3	2940001	2950000	0.0096921006257891	4132	2794	288276	6782700
alle	vill	Chrom3	2950001	2960000	0.0026299440878028	780	254	96580	1176956
alle	vill	Chrom3	2960001	2970000	0.040021172941114	1718	48238	1205312	3196624
alle	vill	Chrom3	2970001	2980000	0.0070133535989577	1815	1292	184220	3069316
alle	vill	Chrom3	2980001	2990000	0.0049469512974562	1463	774	156460	2263892
alle	vill	Chrom3	2990001	3000000	0.0119975177549472	927	1392	116024	1653304
alle	vill	Chrom3	3000001	3010000	0.0039873206539873	1451	478	119880	3094056
alle	vill	Chrom3	3010001	3020000	0.0044498090365352	2008	988	222032	3921712
alle	vill	Chrom3	3020001	3030000	0.024409398721971	1924	24554	1005924	2092380
alle	vill	Chrom3	3030001	3040000	0.0349725434379282	2007	45014	1287124	2048780
alle	vill	Chrom3	3040001	3050000	0.0044693036450248	2118	668	149464	5101496
alle	vill	Chrom3	3050001	3060000	0.0101172005231708	1590	1578	155972	2712652
alle	vill	Chrom3	3060001	3070000	0.0122239683748359	3597	3018	246892	5900612
alle	vill	Chrom3	3070001	3080000	0.0034894540942928	2161	540	154752	3897120
alle	vill	Chrom3	3080001	3090000	0.0122726662640091	3792	2926	238416	7396464
alle	vill	Chrom3	3090001	3100000	0.0070217397970134	2551	1832	260904	5007480
alle	vill	Chrom3	3100001	3110000	0.0049745331069609	2189	586	117800	5288392
alle	vill	Chrom3	3110001	3120000	0.0040007232946069	1036	354	88484	2011900
alle	vill	Chrom3	3120001	3130000	0.0078747509960159	1408	1012	128512	2594384
alle	vill	Chrom3	3130001	3140000	0.0190262692599141	3153	6026	316720	7128080
alle	vill	Chrom3	3140001	3150000	0.0052143791572236	1821	1132	217092	2756076
alle	vill	Chrom3	3150001	3160000	0.003423420464994	2493	834	243616	4071200
alle	vill	Chrom3	3160001	3170000	0.0061437878190712	631	1060	172532	929932
alle	vill	Chrom3	3170001	3180000	0.0051065414698214	2092	1042	204052	3282332
alle	vill	Chrom3	3180001	3190000	0.0053984330212115	1507	904	167456	2359024
alle	vill	Chrom3	3190001	3200000	0.0069960159362549	1388	878	125500	3185060
alle	vill	Chrom3	3200001	3210000	0.0078081621321488	2192	1800	230528	4749568
alle	vill	Chrom3	3210001	3220000	0.0020140589210962	347	102	50644	639980
alle	vill	Chrom3	3220001	3230000	0.0021542932898225	1791	338	156896	2917648
alle	vill	Chrom3	3230001	3240000	0.0026703566139878	1686	440	164772	2528028
alle	vill	Chrom3	3240001	3250000	0.0317021053000315	3534	7240	228376	7832600
alle	vill	Chrom3	3250001	3260000	0.0046303308306467	1982	856	184868	3127276
alle	vill	Chrom3	3260001	3270000	0.0070249385317878	1748	1200	170820	2895804
alle	vill	Chrom3	3270001	3280000	0.03460860538296	1720	12802	369908	2430604
alle	vill	Chrom3	3280001	3290000	0.0361192998293298	3297	20486	567176	8344408
alle	vill	Chrom3	3290001	3300000	0.0086111538946218	2817	2460	285676	4642148
alle	vill	Chrom3	3300001	3310000	0.0116992680873113	2577	2890	247024	5468048
alle	vill	Chrom3	3310001	3320000	0.017465822711639	2255	12086	691980	3367812
alle	vill	Chrom3	3320001	3330000	0.0048482327151703	2709	1212	249988	7437164
alle	vill	Chrom3	3330001	3340000	0.0233119525484516	1766	2704	115992	10797768
alle	vill	Chrom3	3340001	3350000	0.0112213910080734	1428	606	54004	6677996
alle	vill	Chrom3	3350001	3360000	0.0204454521814109	1623	17926	876772	2002940
alle	vill	Chrom3	3360001	3370000	0.0149973572938689	1225	1362	90816	2712864
alle	vill	Chrom3	3370001	3380000	0.0125375760686267	1933	2736	218224	2880080
alle	vill	Chrom3	3380001	3390000	0.0065903674718291	1566	896	135956	2501404
alle	vill	Chrom3	3390001	3400000	0.0018028646439134	2094	434	240728	3111016
alle	vill	Chrom3	3400001	3410000	0.0017350812670542	1079	234	134864	1591696
