pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
alle	vill	Chrom8	790001	800000	0.005226017892468	1649	708	135476	2847196
alle	vill	Chrom8	800001	810000	0.0049941047667171	2339	1186	237480	3564120
alle	vill	Chrom8	810001	820000	0.0069408276911982	1745	1386	199688	2611912
alle	vill	Chrom8	820001	830000	0.0024270862829173	1965	480	197768	3741640
alle	vill	Chrom8	830001	840000	0.0046946808276711	2556	854	181908	7345260
alle	vill	Chrom8	840001	850000	0.0130391687743523	1462	1526	117032	7837816
alle	vill	Chrom8	850001	860000	0.00466050111743	2499	1026	220148	3893500
alle	vill	Chrom8	860001	870000	0.0017086330935251	1739	266	155680	2695520
alle	vill	Chrom8	870001	880000	0.0023808477283049	2617	650	273012	3957852
alle	vill	Chrom8	880001	890000	0.0060206577874422	1548	886	147160	2784824
alle	vill	Chrom8	890001	900000	0.0031697156312262	342	140	44168	499144
alle	vill	Chrom8	900001	910000	0.0094727231225747	1598	1162	122668	2494100
alle	vill	Chrom8	910001	920000	0.0095592297371951	2051	1938	202736	3437296
alle	vill	Chrom8	920001	930000	0.0325337993933184	865	6478	199116	1178964
alle	vill	Chrom8	930001	940000	0.0072093103093137	1580	840	116516	2476492
alle	vill	Chrom8	940001	950000	0.0219298996170182	3528	25630	1168724	5940268
alle	vill	Chrom8	950001	960000	0.0118543046357615	1136	1074	90600	2554680
alle	vill	Chrom8	960001	970000	0.0185413611996803	1928	9560	515604	3862572
alle	vill	Chrom8	970001	980000	0.0211948696180512	4622	20372	961176	6878040
alle	vill	Chrom8	980001	990000	0.0277171049480289	4822	23146	835080	8973048
alle	vill	Chrom8	990001	1000000	0.0045712927140294	2373	846	185068	5721668
alle	vill	Chrom8	1000001	1010000	0.0113616932342826	3840	2392	210532	7668284
alle	vill	Chrom8	1010001	1020000	0.0275831722207208	2255	15922	577236	3230700
alle	vill	Chrom8	1020001	1030000	0.0016519305836429	3245	562	340208	4823632
alle	vill	Chrom8	1030001	1040000	0.0056687116564417	4827	1848	326000	8360656
alle	vill	Chrom8	1040001	1050000	0.0074344154288452	2986	1986	267136	4758896
alle	vill	Chrom8	1050001	1060000	0.0030273740265898	1976	664	219332	3069052
alle	vill	Chrom8	1060001	1070000	0.0110091317851017	1355	950	86292	2953404
alle	vill	Chrom8	1070001	1080000	0.005938992645758	1644	940	158276	2781628
alle	vill	Chrom8	1080001	1090000	0.0073248214321846	2399	1448	197684	4551148
alle	vill	Chrom8	1090001	1100000	0.0068176158060767	2395	1314	192736	4278896
alle	vill	Chrom8	1100001	1110000	0.0071878777413227	3478	666	92656	8768240
alle	vill	Chrom8	1110001	1120000	0.0029494355553042	3532	626	212244	6983868
alle	vill	Chrom8	1120001	1130000	0.0102368405112362	816	676	66036	6121068
alle	vill	Chrom8	1130001	1140000	0.0227185948835433	587	1190	52380	15576948
alle	vill	Chrom8	1140001	1150000	0.0039777078192801	1823	374	94024	13528376
alle	vill	Chrom8	1150001	1160000	0.0124626506024096	3470	2586	207500	6537172
alle	vill	Chrom8	1160001	1170000	0.0064091593647316	2553	1498	233728	4157120
alle	vill	Chrom8	1170001	1180000	0.0059772067492362	3709	1886	315532	5814548
alle	vill	Chrom8	1180001	1190000	0.0129235022560705	1169	1982	153364	1723676
alle	vill	Chrom8	1190001	1200000	0.0049473887440872	2297	820	165744	4343904
alle	vill	Chrom8	1200001	1210000	0.003815651653449	2471	816	213856	4001168
alle	vill	Chrom8	1210001	1220000	0.0065844420705059	1923	1356	205940	2843260
alle	vill	Chrom8	1220001	1230000	0.0014725568942436	2690	462	313740	3969396
alle	vill	Chrom8	1230001	1240000	0.0092301087578706	2534	1806	195664	4187264
alle	vill	Chrom8	1240001	1250000	0.0159974301317057	2583	3984	249040	4873616
alle	vill	Chrom8	1250001	1260000	0.0061926299116429	2131	1298	209604	3558732
alle	vill	Chrom8	1260001	1270000	0.0033516309511242	829	254	75784	1490792
alle	vill	Chrom8	1270001	1280000	0.014530295939136	2233	5340	367508	3597244
alle	vill	Chrom8	1280001	1290000	0.0250515271511571	3663	49396	1971776	4898032
alle	vill	Chrom8	1290001	1300000	0.0080584519751353	3470	1286	159584	6168496
alle	vill	Chrom8	1300001	1310000	0.0099362380446333	3784	1496	150560	8233552
alle	vill	Chrom8	1310001	1320000	NA	0	0	0	3819024
alle	vill	Chrom8	1320001	1330000	0.0147247510234007	1987	964	65468	10089556
alle	vill	Chrom8	1330001	1340000	0.0220837909140253	2489	20994	950652	5141412
alle	vill	Chrom8	1340001	1350000	0.0082542186663661	1881	1172	141988	3564572
alle	vill	Chrom8	1350001	1360000	0.0127256637168141	2261	11504	904000	7842848
alle	vill	Chrom8	1360001	1370000	0.0079902147668064	1714	1006	125904	3588576
alle	vill	Chrom8	1370001	1380000	0.009321868826001	1507	1340	143748	2439756
alle	vill	Chrom8	1380001	1390000	0.006337793755409	3429	1904	300420	5428908
alle	vill	Chrom8	1390001	1400000	0.0155039421140653	1849	3634	234392	3118936
alle	vill	Chrom8	1400001	1410000	0.0075449627912392	3489	5702	755736	5450376
alle	vill	Chrom8	1410001	1420000	0.0110711631203221	2965	2562	231412	9419900
alle	vill	Chrom8	1420001	1430000	0.0089102013705509	3249	2200	246908	6708436
alle	vill	Chrom8	1430001	1440000	0.0068021249056196	4006	2018	296672	6977056
alle	vill	Chrom8	1440001	1450000	0.0027404526166902	581	62	22624	1426736
alle	vill	Chrom8	1450001	1460000	0.0182777440873256	2310	6028	329800	3430616
alle	vill	Chrom8	1460001	1470000	0.0179857453895825	2578	15464	859792	3551648
alle	vill	Chrom8	1470001	1480000	0.0046378491974346	985	512	110396	1483108
alle	vill	Chrom8	1480001	1490000	0.0053013659375298	2361	1332	251256	3608952
alle	vill	Chrom8	1490001	1500000	0.0215607355681026	1224	6064	281252	1679740
alle	vill	Chrom8	1500001	1510000	0.0145862884160756	1597	1234	84600	2511576
alle	vill	Chrom8	1510001	1520000	0.0133594229588704	1754	3482	260640	2845584
alle	vill	Chrom8	1520001	1530000	0.0017211519958948	1498	322	187084	2193668
alle	vill	Chrom8	1530001	1540000	0.0018483186262818	1965	310	167720	3256888
alle	vill	Chrom8	1540001	1550000	0.0025022393581804	2315	514	205416	3800520
alle	vill	Chrom8	1550001	1560000	0.0022310092142494	2984	492	220528	5662448
alle	vill	Chrom8	1560001	1570000	0.0045456090266449	2777	1070	235392	4206144
alle	vill	Chrom8	1570001	1580000	0.0034715013955204	2388	602	173412	4963500
alle	vill	Chrom8	1580001	1590000	0.002516184503338	2130	398	158176	3597488
alle	vill	Chrom8	1590001	1600000	0.0160242529233434	2284	3404	212428	3937652
alle	vill	Chrom8	1600001	1610000	0.0070468043203988	5160	1832	259976	10387672
alle	vill	Chrom8	1610001	1620000	0.0084910631054188	4433	1676	197384	9688360
alle	vill	Chrom8	1620001	1630000	0.0040372898774131	1641	660	163476	3604860
alle	vill	Chrom8	1630001	1640000	0.0030219439623109	1071	390	129056	1578496
alle	vill	Chrom8	1640001	1650000	0.0038712573170503	2826	828	213884	4666420
alle	vill	Chrom8	1650001	1660000	0.0042689579923622	998	626	146640	1434192
alle	vill	Chrom8	1660001	1670000	0.0106574248586449	2560	3438	322592	3813232
alle	vill	Chrom8	1670001	1680000	0.0155683132001754	792	1562	100332	1250820
alle	vill	Chrom8	1680001	1690000	0.0008085987575189	1675	164	202820	2513740
alle	vill	Chrom8	1690001	1700000	0.0161790741292573	2163	3692	228196	4007420
alle	vill	Chrom8	1700001	1710000	0.0060654008438818	1023	782	128928	1928688
alle	vill	Chrom8	1710001	1720000	0.0076721144889491	2706	1812	236180	5084476
alle	vill	Chrom8	1720001	1730000	0.0048964977592298	1539	826	168692	2299180
alle	vill	Chrom8	1730001	1740000	0.0123359705144091	2811	3106	251784	5194008
alle	vill	Chrom8	1740001	1750000	0.0038269992243948	1828	750	195976	2781944
alle	vill	Chrom8	1750001	1760000	0.0012998166330107	2762	448	344664	4039848
alle	vill	Chrom8	1760001	1770000	0.0044324794691901	1809	652	147096	3974472
alle	vill	Chrom8	1770001	1780000	0.000755338872485	412	44	58252	632372
alle	vill	Chrom8	1780001	1790000	0.0032719239746582	1483	314	95968	2395664
alle	vill	Chrom8	1790001	1800000	0.0018537308773025	690	190	102496	996800
alle	vill	Chrom8	1800001	1810000	0.0042636905035288	2726	1114	261276	4172340
alle	vill	Chrom8	1810001	1820000	0.0161479089198678	3024	4360	270004	6015308
alle	vill	Chrom8	1820001	1830000	0.005537687036778	2237	792	143020	3516020
alle	vill	Chrom8	1830001	1840000	0.0060130763237237	1812	710	118076	4052596
alle	vill	Chrom8	1840001	1850000	0.0039142315551069	1441	636	162484	2230940
alle	vill	Chrom8	1850001	1860000	0.0068617864247901	2471	814	118628	7465564
alle	vill	Chrom8	1860001	1870000	0.0396987835489476	1812	8224	207160	11758376
alle	vill	Chrom8	1870001	1880000	0.0173075503727212	1151	938	54196	14008556
alle	vill	Chrom8	1880001	1890000	0.0319383259911894	1711	3016	94432	13987328
alle	vill	Chrom8	1890001	1900000	0.0189573459715639	1522	1024	54016	12079424
alle	vill	Chrom8	1900001	1910000	0.0096292037941937	1192	536	55664	7075504
alle	vill	Chrom8	1910001	1920000	0.0089742868395881	1513	638	71092	12705452
alle	vill	Chrom8	1920001	1930000	0.0092223200870421	3082	2136	231612	5466036
alle	vill	Chrom8	1930001	1940000	0.0101820455019038	1902	2150	211156	2901404
alle	vill	Chrom8	1940001	1950000	0.0070421603893355	4313	2130	302464	7253216
alle	vill	Chrom8	1950001	1960000	0.010802952359651	2454	1932	178840	8764424
alle	vill	Chrom8	1960001	1970000	0.0265322889234024	2918	9430	355416	5091960
alle	vill	Chrom8	1970001	1980000	0.0181504505532109	1572	2546	140272	2856656
alle	vill	Chrom8	1980001	1990000	0.0045791596201378	2497	704	153740	5178004
alle	vill	Chrom8	1990001	2000000	0.0046343278533252	1577	822	177372	2372868
alle	vill	Chrom8	2000001	2010000	0.0114662311909483	1750	1966	171460	3105836
alle	vill	Chrom8	2010001	2020000	0.0303960887002061	1777	13976	459796	2489612
alle	vill	Chrom8	2020001	2030000	0.0323026029912673	1176	9218	285364	2391596
alle	vill	Chrom8	2030001	2040000	0.0070796460176991	1385	1216	171760	2036336
alle	vill	Chrom8	2040001	2050000	0.0115490094094283	1551	1954	169192	2453912
alle	vill	Chrom8	2050001	2060000	0.0120233246945575	2199	2598	216080	4098736
alle	vill	Chrom8	2060001	2070000	0.0052880093667824	2182	1102	208396	3854564
alle	vill	Chrom8	2070001	2080000	0.0152744736198501	2216	2748	179908	4085804
alle	vill	Chrom8	2080001	2090000	0.0032494929606655	2656	878	270196	4214108
alle	vill	Chrom8	2090001	2100000	0.0029406997476092	1285	508	172748	1878532
alle	vill	Chrom8	2100001	2110000	0.0030358885395207	1793	672	221352	2637768
alle	vill	Chrom8	2110001	2120000	0.009141233112049	1402	1724	188596	2052764
alle	vill	Chrom8	2120001	2130000	0.0045252611182002	1533	766	169272	2493432
alle	vill	Chrom8	2130001	2140000	0.0033134122047404	1756	652	196776	2681352
alle	vill	Chrom8	2140001	2150000	0.0057437154180467	2475	1200	208924	3817604
alle	vill	Chrom8	2150001	2160000	0.0028968713789107	585	220	75944	2667544
alle	vill	Chrom8	2160001	2170000	0.0131869892645409	1791	1646	124820	3700540
alle	vill	Chrom8	2170001	2180000	0.0163752879333766	2166	4436	270896	3312112
alle	vill	Chrom8	2180001	2190000	0.0029138337727209	1769	588	201796	2631980
alle	vill	Chrom8	2190001	2200000	0.0131024801123069	1201	448	34192	4492880
alle	vill	Chrom8	2200001	2210000	0.0078820890740147	3178	1968	249680	6236800
alle	vill	Chrom8	2210001	2220000	0.0107903445195606	2134	2126	197028	3316284
alle	vill	Chrom8	2220001	2230000	0.0079705568501056	2189	1464	183676	4809092
alle	vill	Chrom8	2230001	2240000	0.0032019316571308	3289	976	304816	4990496
alle	vill	Chrom8	2240001	2250000	0.0077016007248565	1880	1224	158928	3208656
alle	vill	Chrom8	2250001	2260000	0.0040854260654055	1444	844	206588	2093380
alle	vill	Chrom8	2260001	2270000	0.0040682235991012	2130	956	234992	3252976
alle	vill	Chrom8	2270001	2280000	0.0058165418190968	2577	1202	206652	4706916
alle	vill	Chrom8	2280001	2290000	0.0045448258146106	2308	920	202428	3662532
alle	vill	Chrom8	2290001	2300000	0.0045857822034215	1993	980	213704	3009736
alle	vill	Chrom8	2300001	2310000	0.0151406074240719	749	1346	88900	1183052
alle	vill	Chrom8	2310001	2320000	0.0111094339622641	1377	1472	132500	2691772
alle	vill	Chrom8	2320001	2330000	0.0151316312733635	1397	3044	201168	2116224
alle	vill	Chrom8	2330001	2340000	0.0120096585613826	1967	2268	188848	7895888
alle	vill	Chrom8	2340001	2350000	0.0145585585585585	2055	2424	166500	9297900
alle	vill	Chrom8	2350001	2360000	0.0066925369776727	2062	1428	213372	3345876
alle	vill	Chrom8	2360001	2370000	0.002424637209134	1709	536	221064	2538264
alle	vill	Chrom8	2370001	2380000	0.0043080442241707	1196	678	157380	1881228
alle	vill	Chrom8	2380001	2390000	0.0061291395448282	892	516	84188	1360420
alle	vill	Chrom8	2390001	2400000	0.0023457995825434	2910	490	208884	4482924
alle	vill	Chrom8	2400001	2410000	0.0037794255273198	863	420	111128	1263784
alle	vill	Chrom8	2410001	2420000	0.0025043915871433	1835	422	168504	2855352
alle	vill	Chrom8	2420001	2430000	0.0119868145040455	2958	2880	240264	5243544
alle	vill	Chrom8	2430001	2440000	0.0057630991150744	2069	1352	234596	3178924
alle	vill	Chrom8	2440001	2450000	0.0119826815188226	2936	2358	196784	6174064
alle	vill	Chrom8	2450001	2460000	0.0045357680502062	1541	928	204596	2519884
alle	vill	Chrom8	2460001	2470000	0.002239269719502	1615	418	186668	3184084
alle	vill	Chrom8	2470001	2480000	0.0134997662973247	2612	1964	145484	7237540
alle	vill	Chrom8	2480001	2490000	0.0203593151610723	2674	4338	213072	8809392
alle	vill	Chrom8	2490001	2500000	0.031099625735163	1830	10470	336660	3607500
alle	vill	Chrom8	2500001	2510000	0.0086557705136757	1543	1038	119920	2648912
alle	vill	Chrom8	2510001	2520000	0.002344883430615	1181	278	118556	1856692
alle	vill	Chrom8	2520001	2530000	0.0061348611723226	2826	1392	226900	5184044
alle	vill	Chrom8	2530001	2540000	0.0019213633325907	564	138	71824	821552
alle	vill	Chrom8	2540001	2550000	0.0049027943093578	2811	1038	211716	4731948
alle	vill	Chrom8	2550001	2560000	0.0126282201510699	4020	2802	221884	8309540
alle	vill	Chrom8	2560001	2570000	0.0114805846233676	1618	1062	92504	4363288
alle	vill	Chrom8	2570001	2580000	0.0171440147889285	1706	2708	157956	2938764
alle	vill	Chrom8	2580001	2590000	0.0042397534134657	3776	1370	323132	7394116
alle	vill	Chrom8	2590001	2600000	0.0041595644541684	2261	654	157228	3923156
alle	vill	Chrom8	2600001	2610000	0.0034757523383489	3290	1094	314752	5230832
alle	vill	Chrom8	2610001	2620000	0.0055704099821746	956	600	107712	1443024
alle	vill	Chrom8	2620001	2630000	0.0061861920915064	3050	1510	244092	5299908
alle	vill	Chrom8	2630001	2640000	0.0067885611561842	1486	1148	169108	2194220
alle	vill	Chrom8	2640001	2650000	0.0079200414954315	2327	794	100252	8494532
alle	vill	Chrom8	2650001	2660000	0.0108864696734059	242	28	2572	4776356
alle	vill	Chrom8	2660001	2670000	0.0037037037037037	208	14	3780	1249164
alle	vill	Chrom8	2670001	2680000	NA	0	0	0	616176
alle	vill	Chrom8	2680001	2690000	NA	0	0	0	673200
alle	vill	Chrom8	2690001	2700000	0.0023640661938534	388	24	10152	1123992
alle	vill	Chrom8	2700001	2710000	NA	0	NA	NA	NA
alle	vill	Chrom8	2710001	2720000	0.021817363922627	432	194	8892	1386612
alle	vill	Chrom8	2720001	2730000	0.005524861878453	98	4	724	344588
alle	vill	Chrom8	2730001	2740000	0.0057957179871812	2841	510	87996	7833588
alle	vill	Chrom8	2740001	2750000	0.0110570037238613	3295	1544	139640	8114584
alle	vill	Chrom8	2750001	2760000	0.0052873721073954	1848	308	58252	7421396
alle	vill	Chrom8	2760001	2770000	0.0	539	0	14600	1563064
alle	vill	Chrom8	2770001	2780000	0.0154829040288573	3321	2438	157464	8424648
alle	vill	Chrom8	2780001	2790000	0.0028665028665028	810	56	19536	2540208
alle	vill	Chrom8	2790001	2800000	0.0106956375273707	1621	1016	94992	7530384
alle	vill	Chrom8	2800001	2810000	0.0178756030323914	2519	1660	92864	10673584
alle	vill	Chrom8	2810001	2820000	0.0066228089540377	2030	600	90596	7530028
alle	vill	Chrom8	2820001	2830000	0.0086953830919668	1397	562	64632	2957640
alle	vill	Chrom8	2830001	2840000	0.0272851296043656	272	240	8796	1815972
alle	vill	Chrom8	2840001	2850000	0.0	21	0	1648	31616
alle	vill	Chrom8	2850001	2860000	0.0	189	0	5476	962348
alle	vill	Chrom8	2860001	2870000	NA	0	NA	NA	NA
alle	vill	Chrom8	2870001	2880000	0.0	152	0	636	1250724
alle	vill	Chrom8	2880001	2890000	0.0072463768115942	225	16	2208	1143024
alle	vill	Chrom8	2890001	2900000	0.003978159126365	2866	408	102560	7876048
alle	vill	Chrom8	2900001	2910000	0.0033398989466472	1546	156	46708	3720044
alle	vill	Chrom8	2910001	2920000	0.0007203745947892	426	72	99948	855204
alle	vill	Chrom8	2920001	2930000	0.0043505608554355	740	166	38156	2626132
alle	vill	Chrom8	2930001	2940000	0.0103473433218263	3626	2326	224792	8420680
alle	vill	Chrom8	2940001	2950000	0.00462983773093	2456	1236	266964	3786492
alle	vill	Chrom8	2950001	2960000	0.0015578861623052	1947	306	196420	2922476
alle	vill	Chrom8	2960001	2970000	0.0136209366248983	3714	4222	309964	5948420
alle	vill	Chrom8	2970001	2980000	0.0060642367679825	2159	1154	190296	5200056
alle	vill	Chrom8	2980001	2990000	0.0045571481073134	1054	496	108840	1902840
alle	vill	Chrom8	2990001	3000000	0.0026400565726408	2096	672	254540	3067108
alle	vill	Chrom8	3000001	3010000	0.0062952504299454	2191	1186	188396	3578356
alle	vill	Chrom8	3010001	3020000	0.0074743236251001	1882	8436	1128664	1971224
alle	vill	Chrom8	3020001	3030000	0.0071908967014946	3321	10384	1444048	4811168
alle	vill	Chrom8	3030001	3040000	0.0052755971976027	2167	1750	331716	4634124
alle	vill	Chrom8	3040001	3050000	0.0063242593959391	2691	5244	829188	4985676
alle	vill	Chrom8	3050001	3060000	0.0117658803208393	3203	25694	2183772	3884532
alle	vill	Chrom8	3060001	3070000	0.019428957958139	1634	18038	928408	1867352
alle	vill	Chrom8	3070001	3080000	0.0151094021674778	2058	19396	1283704	4301480
alle	vill	Chrom8	3080001	3090000	0.01430650560326	2677	17694	1236780	3182580
alle	vill	Chrom8	3090001	3100000	0.0035140562248995	696	196	55776	1173408
alle	vill	Chrom8	3100001	3110000	0.009763267832276	1748	1262	129260	3214564
alle	vill	Chrom8	3110001	3120000	0.006126074150548	2569	1614	263464	4138472
alle	vill	Chrom8	3120001	3130000	0.0040563695492534	3108	928	228776	5807848
alle	vill	Chrom8	3130001	3140000	0.0048988314968497	1420	706	144116	2106748
alle	vill	Chrom8	3140001	3150000	0.0043114488175531	2182	1010	234260	4040956
alle	vill	Chrom8	3150001	3160000	0.0019448168561828	2348	470	241668	5330844
alle	vill	Chrom8	3160001	3170000	0.0043438744687107	1413	650	149636	2444956
alle	vill	Chrom8	3170001	3180000	0.0031515110217709	1692	740	234808	2695592
alle	vill	Chrom8	3180001	3190000	0.0069732486015449	1787	1466	210232	2637800
alle	vill	Chrom8	3190001	3200000	0.0021987555342826	1726	294	133712	2605024
alle	vill	Chrom8	3200001	3210000	0.0038962098649585	1250	382	98044	2296964
alle	vill	Chrom8	3210001	3220000	0.0022858517805582	2490	532	232736	3827056
alle	vill	Chrom8	3220001	3230000	0.0052190121155638	1805	1232	236060	2700676
alle	vill	Chrom8	3230001	3240000	0.0066002182911509	1854	1282	194236	3105236
alle	vill	Chrom8	3240001	3250000	0.0044755187064307	1929	868	193944	3175224
alle	vill	Chrom8	3250001	3260000	0.0020955131365781	1905	476	227152	2833136
alle	vill	Chrom8	3260001	3270000	0.0038482333110708	978	484	125772	1466148
alle	vill	Chrom8	3270001	3280000	0.0171356923934243	777	1722	100492	1828820
alle	vill	Chrom8	3280001	3290000	0.0092065660014669	1764	1456	158148	3188844
alle	vill	Chrom8	3290001	3300000	0.0039283993625616	1991	1272	323796	2974092
alle	vill	Chrom8	3300001	3310000	0.0120091412021585	4502	4246	353564	7156180
alle	vill	Chrom8	3310001	3320000	0.0030533124422482	754	304	99564	1116948
alle	vill	Chrom8	3320001	3330000	0.0042024772497472	2676	798	189888	4880496
alle	vill	Chrom8	3330001	3340000	0.0305709406651788	1743	27068	885416	2184376
alle	vill	Chrom8	3340001	3350000	0.0071020629215695	1996	1154	162488	4632280
alle	vill	Chrom8	3350001	3360000	0.0168261562998405	1656	2110	125400	4086456
alle	vill	Chrom8	3360001	3370000	0.0056471722230371	2036	1078	190892	3612292
alle	vill	Chrom8	3370001	3380000	0.002829716193656	2109	678	239600	4295392
alle	vill	Chrom8	3380001	3390000	0.0022423406460276	3856	2458	1096176	7177056
alle	vill	Chrom8	3390001	3400000	0.0046382570567278	884	1354	291920	2017552
alle	vill	Chrom8	3400001	3410000	0.0081907535493265	929	720	87904	1613312
alle	vill	Chrom8	3410001	3420000	0.0029161963124227	1446	434	148824	2249352
alle	vill	Chrom8	3420001	3430000	0.0048023567868601	2371	952	198236	3943924
