pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
alle	vill	Chrom1	1670001	1680000	0.0033751753953506	825	356	105476	1209244
alle	vill	Chrom1	1680001	1690000	0.0152486454589346	1912	2274	149128	5206376
alle	vill	Chrom1	1690001	1700000	0.0081682591470519	2100	1402	171640	4534424
alle	vill	Chrom1	1700001	1710000	0.0013057605295921	1448	172	131724	2201508
alle	vill	Chrom1	1710001	1720000	0.0006742179072276	1011	80	118656	2341296
alle	vill	Chrom1	1720001	1730000	0.0067583223912875	751	350	51788	2804164
alle	vill	Chrom1	1730001	1740000	0.0	99	0	792	1100088
alle	vill	Chrom1	1740001	1750000	0.0074733096085409	117	84	11240	1100728
alle	vill	Chrom1	1750001	1760000	0.0026922362802047	1100	406	150804	1824444
alle	vill	Chrom1	1760001	1770000	0.0074996772944365	2312	1162	154940	5146708
alle	vill	Chrom1	1770001	1780000	0.0049992064751626	1237	630	126020	2175532
alle	vill	Chrom1	1780001	1790000	0.0049674637816993	1119	742	149372	1672228
alle	vill	Chrom1	1790001	1800000	0.0045775937350347	1451	650	141996	2238756
alle	vill	Chrom1	1800001	1810000	0.0016655157005321	661	164	98468	948556
alle	vill	Chrom1	1810001	1820000	0.0104687852152355	2162	1858	177480	4197528
alle	vill	Chrom1	1820001	1830000	0.0088535985184809	2141	1396	157676	3941716
alle	vill	Chrom1	1830001	1840000	0.0078307392996108	2078	1610	205600	3272864
alle	vill	Chrom1	1840001	1850000	0.0161200769914124	983	1742	108064	1450592
alle	vill	Chrom1	1850001	1860000	0.0054120063278843	1784	780	144124	4379780
alle	vill	Chrom1	1860001	1870000	0.0117640241075567	2658	1624	138048	6324672
alle	vill	Chrom1	1870001	1880000	0.00708696898939	1476	692	97644	2644260
alle	vill	Chrom1	1880001	1890000	0.0076598764401402	3004	2202	287472	5448192
alle	vill	Chrom1	1890001	1900000	0.0037622386075184	1776	498	132368	2889904
alle	vill	Chrom1	1900001	1910000	0.0030394121576486	1719	546	179640	3050136
alle	vill	Chrom1	1910001	1920000	0.0109867330016583	257	212	19296	1339776
alle	vill	Chrom1	1920001	1930000	0.0212207282684212	1382	4154	195752	3312808
alle	vill	Chrom1	1930001	1940000	0.0074436663331904	2089	1250	167928	3456264
alle	vill	Chrom1	1940001	1950000	0.0065859336709687	2182	1290	195872	3339616
alle	vill	Chrom1	1950001	1960000	0.0032244643228624	1246	496	153824	1859440
alle	vill	Chrom1	1960001	1970000	0.0075590551181102	1294	1440	190500	1870284
alle	vill	Chrom1	1970001	1980000	0.00058204228366	2209	136	233660	3423796
alle	vill	Chrom1	1980001	1990000	0.0062111219365959	2144	1326	213488	4454560
alle	vill	Chrom1	1990001	2000000	0.0025240119932918	2991	596	236132	4675852
alle	vill	Chrom1	2000001	2010000	0.0064579915015356	801	614	95076	1450908
alle	vill	Chrom1	2010001	2020000	0.0240758790241631	2325	13240	549928	3240584
alle	vill	Chrom1	2020001	2030000	0.0052364413572001	2291	1176	224580	3474060
alle	vill	Chrom1	2030001	2040000	0.0022829838067427	2092	516	226020	3206508
alle	vill	Chrom1	2040001	2050000	0.00205082478823	2161	368	179440	3327536
alle	vill	Chrom1	2050001	2060000	0.0111398649468278	989	1102	98924	1592788
alle	vill	Chrom1	2060001	2070000	0.007191011235955	2063	1024	142400	3543568
alle	vill	Chrom1	2070001	2080000	0.0053457842739206	2107	948	177336	3278952
alle	vill	Chrom1	2080001	2090000	0.0021156951171983	1195	304	143688	1750776
alle	vill	Chrom1	2090001	2100000	0.0039878874125064	2381	964	241732	3658076
alle	vill	Chrom1	2100001	2110000	0.0058288701452807	2918	1454	249448	4811432
alle	vill	Chrom1	2110001	2120000	0.0008880994671403	2183	214	240964	3329372
alle	vill	Chrom1	2120001	2130000	0.0034906588003933	1193	568	162720	1730160
alle	vill	Chrom1	2130001	2140000	0.0026191877575044	1941	356	135920	4608160
alle	vill	Chrom1	2140001	2150000	0.0192062695440682	1355	3980	207224	2655064
alle	vill	Chrom1	2150001	2160000	0.0120663300755014	4310	3126	259068	9983076
alle	vill	Chrom1	2160001	2170000	0.0008543308880484	1253	150	175576	2168744
alle	vill	Chrom1	2170001	2180000	0.012746529796254	3534	3596	282116	6090316
alle	vill	Chrom1	2180001	2190000	0.004344860071142	3107	1070	246268	4957172
alle	vill	Chrom1	2190001	2200000	0.0035178607786801	1964	622	176812	3070388
alle	vill	Chrom1	2200001	2210000	0.0042397660818713	2794	1044	246240	4740192
alle	vill	Chrom1	2210001	2220000	0.0053120294462104	1059	508	95632	1802000
alle	vill	Chrom1	2220001	2230000	0.0076556768210713	2054	1344	175556	3429628
alle	vill	Chrom1	2230001	2240000	0.0022339983374896	1817	516	230976	2659824
alle	vill	Chrom1	2240001	2250000	0.0042748248866913	1261	664	155328	2017920
alle	vill	Chrom1	2250001	2260000	0.0069767044678234	2168	1634	234208	3299696
alle	vill	Chrom1	2260001	2270000	0.0054422675374294	1602	980	180072	2403432
alle	vill	Chrom1	2270001	2280000	0.0068528709375973	2119	528	77048	7215688
alle	vill	Chrom1	2280001	2290000	0.0014919067360249	1253	226	151484	1839604
alle	vill	Chrom1	2290001	2300000	0.0079807759769873	1209	910	114024	1832712
alle	vill	Chrom1	2300001	2310000	0.0027593818984547	491	180	65232	720432
alle	vill	Chrom1	2310001	2320000	0.0021757925072046	1258	302	138800	1861792
alle	vill	Chrom1	2320001	2330000	0.0046327635809781	1603	438	94544	3040192
alle	vill	Chrom1	2330001	2340000	0.0029067930489731	1157	368	126600	1878744
alle	vill	Chrom1	2340001	2350000	0.0048866387849438	781	444	90860	1195348
alle	vill	Chrom1	2350001	2360000	0.0028958066492175	1859	624	215484	2963604
alle	vill	Chrom1	2360001	2370000	0.0058808097590835	2564	1076	182968	5004632
alle	vill	Chrom1	2370001	2380000	0.005166627025027	1832	782	151356	3678756
alle	vill	Chrom1	2380001	2390000	0.0217782018283482	2172	3926	180272	3944464
alle	vill	Chrom1	2390001	2400000	0.0103979988052568	1024	1114	107136	1719216
alle	vill	Chrom1	2400001	2410000	0.0087258253814359	933	2052	235164	1969764
alle	vill	Chrom1	2410001	2420000	0.0038918182144266	1051	434	111516	1554852
alle	vill	Chrom1	2420001	2430000	0.0034215263293236	2490	958	279992	3874840
alle	vill	Chrom1	2430001	2440000	0.0080200935388879	1301	926	115460	2623276
alle	vill	Chrom1	2440001	2450000	0.011246296662058	3316	5694	506300	4958500
alle	vill	Chrom1	2450001	2460000	0.0042754224925376	1636	762	178228	2619116
alle	vill	Chrom1	2460001	2470000	0.0062286465177398	1130	948	152200	1674152
alle	vill	Chrom1	2470001	2480000	0.0364750945825026	1492	9294	254804	2822908
alle	vill	Chrom1	2480001	2490000	0.0296143391444746	1468	11592	391432	2942888
alle	vill	Chrom1	2490001	2500000	0.0039231465647319	1308	624	159056	1923904
alle	vill	Chrom1	2500001	2510000	0.0006657651097472	1691	128	192260	2532220
alle	vill	Chrom1	2510001	2520000	0.0028086530417114	948	376	133872	1383600
alle	vill	Chrom1	2520001	2530000	0.0023857705825966	1486	448	187780	2180300
alle	vill	Chrom1	2530001	2540000	0.0085185808914337	1504	1214	142512	2914608
alle	vill	Chrom1	2540001	2550000	0.0112444547016437	2229	1754	155988	4076460
alle	vill	Chrom1	2550001	2560000	0.0048884224480777	1099	354	72416	3730768
alle	vill	Chrom1	2560001	2570000	0.0098621730872254	2083	1620	164264	4261432
alle	vill	Chrom1	2570001	2580000	0.0084176961155955	1922	1510	179384	5412136
alle	vill	Chrom1	2580001	2590000	0.0123705635918109	2414	1878	151812	6233292
alle	vill	Chrom1	2590001	2600000	0.0071214998585801	1798	1410	197992	2962088
alle	vill	Chrom1	2600001	2610000	0.0043190142485126	1412	816	188932	2253596
alle	vill	Chrom1	2610001	2620000	0.0042048256428319	2700	1146	272544	4319472
alle	vill	Chrom1	2620001	2630000	0.0086660307943861	1108	1272	146780	1696996
alle	vill	Chrom1	2630001	2640000	0.0048402454506982	1214	732	151232	1789168
alle	vill	Chrom1	2640001	2650000	0.0063085016739165	3494	1108	175636	7365788
alle	vill	Chrom1	2650001	2660000	0.0066132564131878	4714	3008	454844	7566532
alle	vill	Chrom1	2660001	2670000	0.0220014396120624	2547	13938	633504	3648048
alle	vill	Chrom1	2670001	2680000	0.0063148398737032	534	504	79812	767628
alle	vill	Chrom1	2680001	2690000	0.0073775773195876	3642	1374	186240	7350432
alle	vill	Chrom1	2690001	2700000	0.0021774474509348	2005	450	206664	3564840
alle	vill	Chrom1	2700001	2710000	0.0018090315560391	1891	266	147040	3461312
alle	vill	Chrom1	2710001	2720000	0.0030115749227465	1799	460	152744	2753896
alle	vill	Chrom1	2720001	2730000	0.0098790048488693	706	872	88268	1094980
alle	vill	Chrom1	2730001	2740000	0.0169020007440115	2893	8360	494616	4464888
alle	vill	Chrom1	2740001	2750000	0.0181290575263776	2943	6110	337028	6068668
alle	vill	Chrom1	2750001	2760000	0.0083674452203226	1863	1112	132896	2949568
alle	vill	Chrom1	2760001	2770000	0.0026576467745832	935	176	66224	3665680
alle	vill	Chrom1	2770001	2780000	0.0034542082202091	1925	514	148804	3633788
alle	vill	Chrom1	2780001	2790000	0.003867442520579	722	218	56368	1136384
alle	vill	Chrom1	2790001	2800000	0.0262704430102136	2950	40248	1532064	3245280
alle	vill	Chrom1	2800001	2810000	0.0106324472960586	3217	2320	218200	6871784
alle	vill	Chrom1	2810001	2820000	0.0067957295970803	4097	1296	190708	8674940
alle	vill	Chrom1	2820001	2830000	0.0068031928007889	3168	1766	259584	5674080
alle	vill	Chrom1	2830001	2840000	0.0014788921753159	1714	176	119008	3025232
alle	vill	Chrom1	2840001	2850000	0.0029226702408875	1151	314	107436	1744260
alle	vill	Chrom1	2850001	2860000	0.0031940063091482	662	324	101440	989936
alle	vill	Chrom1	2860001	2870000	0.0026165429593634	1318	392	149816	1974328
alle	vill	Chrom1	2870001	2880000	0.0091029401244724	1919	1018	111832	4149128
alle	vill	Chrom1	2880001	2890000	0.0129605918338312	1224	1822	140580	2040588
alle	vill	Chrom1	2890001	2900000	0.0058984621866441	1485	1120	189880	3573704
alle	vill	Chrom1	2900001	2910000	0.0071328039478028	2430	1642	230204	4423588
alle	vill	Chrom1	2910001	2920000	0.0132611479799743	2351	2278	171780	5419740
alle	vill	Chrom1	2920001	2930000	0.0103570599041364	2978	1962	189436	5025092
alle	vill	Chrom1	2930001	2940000	0.0033962164026639	1460	512	150756	2172972
alle	vill	Chrom1	2940001	2950000	0.002703522158775	2701	856	316624	4126496
alle	vill	Chrom1	2950001	2960000	0.0043264683878435	3706	1226	283372	6038372
alle	vill	Chrom1	2960001	2970000	0.0053535059645039	2544	1104	206220	4284420
alle	vill	Chrom1	2970001	2980000	0.0015255589804571	1271	390	255644	2123524
alle	vill	Chrom1	2980001	2990000	0.0020849918495773	2473	220	105516	5211972
alle	vill	Chrom1	2990001	3000000	0.0102300524581819	3240	2894	282892	5779076
alle	vill	Chrom1	3000001	3010000	0.0139753476416116	2661	3610	258312	5998488
alle	vill	Chrom1	3010001	3020000	0.0107033159907227	1842	1366	127624	4196696
alle	vill	Chrom1	3020001	3030000	0.0259311510717787	3226	34482	1329752	6579160
alle	vill	Chrom1	3030001	3040000	0.0273177917140765	4345	61942	2267460	5026860
alle	vill	Chrom1	3040001	3050000	0.0118006435426028	2642	3330	282188	4311412
alle	vill	Chrom1	3050001	3060000	0.015631211672658	1867	7392	472900	2644412
alle	vill	Chrom1	3060001	3070000	0.0023185136447661	1555	296	127668	2607900
alle	vill	Chrom1	3070001	3080000	0.0026743350107836	1394	372	139100	2183044
alle	vill	Chrom1	3080001	3090000	0.0082028060277633	3375	1768	215536	5366480
alle	vill	Chrom1	3090001	3100000	0.0048965870057735	2358	1072	218928	4081632
alle	vill	Chrom1	3100001	3110000	0.0034971022128556	2970	1062	303680	5222896
alle	vill	Chrom1	3110001	3120000	0.0033156638719351	2728	628	189404	5021956
alle	vill	Chrom1	3120001	3130000	0.0078306949741789	1670	928	118508	2648740
alle	vill	Chrom1	3130001	3140000	0.0109432285301633	1503	1576	144016	2341280
alle	vill	Chrom1	3140001	3150000	0.003212769339055	1428	566	176172	2261604
alle	vill	Chrom1	3150001	3160000	0.0019855067159535	1488	434	218584	2173256
alle	vill	Chrom1	3160001	3170000	0.0012603763744621	669	116	92036	970828
alle	vill	Chrom1	3170001	3180000	0.0031111912706285	1450	414	133068	2695956
alle	vill	Chrom1	3180001	3190000	0.0009994971854649	2371	326	326164	3475436
alle	vill	Chrom1	3190001	3200000	0.0007528986598403	1510	120	159384	2348088
alle	vill	Chrom1	3200001	3210000	0.0005190637976594	2016	66	127152	3573072
alle	vill	Chrom1	3210001	3220000	0.0012979136341581	1641	214	164880	2456640
alle	vill	Chrom1	3220001	3230000	0.0031831346048477	2102	488	153308	3743332
alle	vill	Chrom1	3230001	3240000	0.0089951077140225	3371	3008	334404	5303052
alle	vill	Chrom1	3240001	3250000	0.0088836741535367	1579	1166	131252	4329292
alle	vill	Chrom1	3250001	3260000	0.0016701129314458	772	168	100592	1165024
alle	vill	Chrom1	3260001	3270000	0.0121449156031288	858	354	29148	3408132
alle	vill	Chrom1	3270001	3280000	0.0057469187118227	1254	636	110668	2097428
alle	vill	Chrom1	3280001	3290000	0.0081718271433351	1628	1270	155412	2646684
alle	vill	Chrom1	3290001	3300000	0.0026523919753086	984	220	82944	1507392
alle	vill	Chrom1	3300001	3310000	0.002542764678687	1375	374	147084	2114868
alle	vill	Chrom1	3310001	3320000	0.0024563398349806	2169	674	274392	3205656
alle	vill	Chrom1	3320001	3330000	0.0073127113692299	2959	1652	225908	5349772
alle	vill	Chrom1	3330001	3340000	0.0239648535073025	3559	9786	408348	7169508
alle	vill	Chrom1	3340001	3350000	0.0176594967108697	1753	2706	153232	4503728
alle	vill	Chrom1	3350001	3360000	0.0021008017907271	2439	458	218012	4009684
alle	vill	Chrom1	3360001	3370000	0.0033907553199781	933	174	51316	2186876
alle	vill	Chrom1	3370001	3380000	0.0048413383184737	1948	404	83448	5294232
alle	vill	Chrom1	3380001	3390000	0.0038347661684443	1518	430	112132	2892716
alle	vill	Chrom1	3390001	3400000	0.0053905836163649	1862	692	128372	3920332
alle	vill	Chrom1	3400001	3410000	0.0038766948835118	2476	828	213584	4492480
alle	vill	Chrom1	3410001	3420000	0.0194971163022281	1863	9398	482020	2573516
