pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
alle	Chrom1	640001	650000	0.013926556006164	2072	3877	278389	2185941
vill	Chrom1	640001	650000	0.0097204531742307	2039	1015	104419	1536731
vill	Chrom1	650001	660000	0.0194906606489084	2880	5329	273413	1993327
alle	Chrom1	650001	660000	0.017735064366845	3463	15241	859371	2544337
alle	Chrom1	660001	670000	0.0118919786847571	5284	15405	1295411	3704199
vill	Chrom1	660001	670000	0.0094671964458905	3450	1513	159815	3169735
vill	Chrom1	670001	680000	0.0164026318109865	3527	7813	476326	2533184
alle	Chrom1	670001	680000	0.0138715957387983	4749	29100	2097812	2421230
vill	Chrom1	680001	690000	0.0298207027333701	3404	11511	386007	1837263
alle	Chrom1	680001	690000	0.020774610663124	3529	32621	1570234	1768200
vill	Chrom1	690001	700000	0.0045921074297005	3586	251	54659	2464711
alle	Chrom1	690001	700000	0.0058733318529888	3999	4523	770091	3012963
vill	Chrom1	700001	710000	0.0095130965772135	2367	1480	155575	1724975
alle	Chrom1	700001	710000	0.008765721130288	2984	7406	844882	1978928
vill	Chrom1	710001	720000	0.0122216390492614	511	163	13337	309223
alle	Chrom1	710001	720000	0.0100673022994952	508	359	35660	448692
vill	Chrom1	720001	730000	0.0034689157937695	2150	204	58808	1329712
alle	Chrom1	720001	730000	0.0008448979452218	2047	247	292343	1792641
vill	Chrom1	730001	740000	0.0004182933630786	1863	15	35860	1297850
alle	Chrom1	730001	740000	0.0003976702149025	2042	99	248950	1753732
vill	Chrom1	740001	750000	0.0056935088362129	1756	202	35479	1291931
alle	Chrom1	740001	750000	0.0019580567609658	2056	518	264548	1728674
alle	Chrom1	750001	760000	0.0009274959059751	1311	192	207009	1178881
vill	Chrom1	750001	760000	0.0035325207636716	1457	131	37084	885866
vill	Chrom1	760001	770000	0.0081518432899379	1447	134	16438	948722
alle	Chrom1	760001	770000	0.0014747812407826	1166	90	61026	1388246
vill	Chrom1	770001	780000	0.0041786809167062	1344	642	153637	846803
alle	Chrom1	770001	780000	0.0056216270237857	1071	450	80048	1422200
vill	Chrom1	780001	790000	0.0101580997479569	1871	266	26186	1573384
alle	Chrom1	780001	790000	0.0194011022438535	2072	4337	223544	2178350
alle	Chrom1	790001	800000	0.0079164578453733	2619	1548	195542	2418256
vill	Chrom1	790001	800000	0.0072539351412857	2533	306	42184	1698506
vill	Chrom1	800001	810000	0.0033634381812519	2041	162	48165	1238925
alle	Chrom1	800001	810000	0.0025742664479679	2002	678	263376	1669302
vill	Chrom1	810001	820000	0.0044438719649642	1313	138	31054	796136
alle	Chrom1	810001	820000	0.0010024472891566	1308	213	212480	1029618
alle	Chrom1	820001	830000	0.0001642741137598	1136	44	267845	806811
vill	Chrom1	820001	830000	0.0029392427582472	1116	76	25857	689823
alle	Chrom1	830001	840000	0.0033914971297463	1202	745	219667	918371
vill	Chrom1	830001	840000	0.0074826477061113	1142	221	29535	728355
vill	Chrom1	840001	850000	0.0058199287745883	3318	487	83678	2099272
alle	Chrom1	840001	850000	0.0034913375304668	3262	742	212526	3065364
vill	Chrom1	850001	860000	0.0023296080591846	1228	74	31765	746915
alle	Chrom1	850001	860000	0.0021200737509364	1235	399	188201	981055
vill	Chrom1	860001	870000	0.003141005687767	1664	111	35339	1371451
alle	Chrom1	860001	870000	0.0006834154064613	2221	180	263383	1849035
vill	Chrom1	870001	880000	0.0125173744574121	3191	1612	128781	2063619
alle	Chrom1	870001	880000	0.0089411989641705	3388	6360	711314	2580766
vill	Chrom1	880001	890000	0.0023343037742282	1657	89	38127	1006413
alle	Chrom1	880001	890000	0.0010502744585141	1655	265	252315	1316153
vill	Chrom1	890001	900000	0.0022802985765948	1561	128	56133	1077867
alle	Chrom1	890001	900000	0.0006091237679087	1794	242	397292	1305508
vill	Chrom1	900001	910000	0.002735739955482	2856	220	80417	1874473
alle	Chrom1	900001	910000	0.0020540857773865	3078	798	388494	2546944
alle	Chrom1	910001	920000	0.0003093352973669	1680	84	271550	1928846
vill	Chrom1	910001	920000	0.0015567267475664	2325	249	159951	1305429
alle	Chrom1	920001	930000	0.0024159568195654	1097	504	208613	853745
vill	Chrom1	920001	930000	0.0007971757203052	1116	21	26343	681147
alle	Chrom1	930001	940000	0.0029244836827999	1805	371	126860	1720678
vill	Chrom1	930001	940000	0.0068944779741832	1934	321	46559	1183831
alle	Chrom1	940001	950000	0.0008044183623337	1474	149	185227	1303777
vill	Chrom1	940001	950000	0.003731674811195	1538	126	33765	957855
vill	Chrom1	950001	960000	0.0031521003751768	2939	205	65036	1881664
alle	Chrom1	950001	960000	0.0015716474794703	3077	320	203608	2719532
alle	Chrom1	960001	970000	0.0010968049594659	1648	184	167760	1396924
vill	Chrom1	960001	970000	0.0023273357623228	1649	145	62303	979717
vill	Chrom1	970001	980000	0.0046024256809563	1978	159	34547	1302943
alle	Chrom1	970001	980000	0.0022127499302857	2118	611	276127	1732231
vill	Chrom1	980001	990000	0.0050198875325744	1403	183	36455	875155
alle	Chrom1	980001	990000	0.0038726318142016	1447	1057	272941	1095921
alle	Chrom1	990001	1000000	0.0003380169671261	674	51	150880	486724
vill	Chrom1	990001	1000000	0.001077441077441	672	16	14850	409770
alle	Chrom1	1000001	1010000	0.0056126508336362	2869	2208	393397	2442711
vill	Chrom1	1000001	1010000	0.0038163422282705	2284	129	33802	1854938
alle	Chrom1	1010001	1020000	0.0011117781780179	1240	200	179892	1243838
vill	Chrom1	1010001	1020000	0.0022194147574008	1378	65	29287	918863
vill	Chrom1	1020001	1030000	0.0092297251442144	1482	680	73675	876995
alle	Chrom1	1020001	1030000	0.0060282007227916	1373	407	67516	1359998
vill	Chrom1	1030001	1040000	0.0151085930122757	1648	1056	69894	1097496
alle	Chrom1	1030001	1040000	0.0191769163978448	1673	3335	173907	1579031
alle	Chrom1	1040001	1050000	0.005179534522132	2895	533	102905	6303407
vill	Chrom1	1040001	1050000	0.0114652463511398	6574	945	82423	4183937
vill	Chrom1	1050001	1060000	0.0068599553949088	2656	446	65015	1835065
alle	Chrom1	1050001	1060000	0.0051198921452187	2858	1276	249224	2603912
alle	Chrom1	1060001	1070000	0.000953951242492	1438	243	254730	1105618
vill	Chrom1	1060001	1070000	0.0074596070215535	1430	235	31503	874437
alle	Chrom1	1070001	1080000	0.0030283399956813	1564	575	189873	1388055
vill	Chrom1	1070001	1080000	0.0069555302166476	1555	183	26310	1024530
alle	Chrom1	1080001	1090000	0.0021893520325531	1109	488	222897	830947
vill	Chrom1	1080001	1090000	0.003576045993453	1114	130	36353	665467
alle	Chrom1	1090001	1100000	0.001014106333037	1834	178	175524	1874458
vill	Chrom1	1090001	1100000	0.0025281445147907	1979	117	46279	1318931
alle	Chrom1	1100001	1110000	0.0018461834104292	1162	269	145706	954492
vill	Chrom1	1100001	1110000	0.0012933381738972	1163	57	44072	688618
alle	Chrom1	1110001	1120000	0.0041757215467231	2421	930	222716	2098768
vill	Chrom1	1110001	1120000	0.0045790554414784	2413	223	48700	1497320
alle	Chrom1	1120001	1130000	0.0003949218497322	1464	116	293729	1091215
vill	Chrom1	1120001	1130000	0.0010669270692055	1463	59	55299	867021
alle	Chrom1	1130001	1140000	0.0052502189946028	1445	929	176945	1192863
vill	Chrom1	1130001	1140000	0.0095675630110427	1311	227	23726	888514
vill	Chrom1	1140001	1150000	0.0099413436536252	3683	822	82685	2471965
alle	Chrom1	1140001	1150000	0.0049816603432511	3990	1422	285447	3550583
alle	Chrom1	1150001	1160000	0.0024216973118132	3076	707	291944	2760798
vill	Chrom1	1150001	1160000	0.0064111433974447	2940	417	65043	1967967
vill	Chrom1	1160001	1170000	0.0020422778028273	1469	77	37703	891547
alle	Chrom1	1160001	1170000	0.0004474848266639	1434	87	194420	1200930
vill	Chrom1	1170001	1180000	0.0254421346571517	295	164	6446	271384
alle	Chrom1	1170001	1180000	0.0009656347628514	441	34	35210	381976
vill	Chrom1	1180001	1190000	0.0015993348332192	2745	327	204460	1529930
alle	Chrom1	1180001	1190000	0.0027379836658187	2753	1636	597520	2006818
vill	Chrom1	1190001	1200000	0.027030974614643	3273	11104	410788	1728692
alle	Chrom1	1190001	1200000	0.0184763693775713	3395	19239	1041276	2171340
vill	Chrom1	1200001	1210000	0.0045384385007026	2455	197	43407	1621683
alle	Chrom1	1200001	1210000	0.0066647675662311	2614	2480	372106	2128172
vill	Chrom1	1210001	1220000	0.0019303704040151	2273	85	44033	1387957
alle	Chrom1	1210001	1220000	0.0007926480690612	2273	330	416326	1733932
vill	Chrom1	1220001	1230000	0.0242342849192089	3189	4006	165303	1856997
alle	Chrom1	1220001	1230000	0.0200709287215993	2706	18597	926564	2110096
alle	Chrom1	1230001	1240000	0.0078036886258418	1995	1453	186194	1725672
vill	Chrom1	1230001	1240000	0.010179524771099	2007	368	36151	1237079
vill	Chrom1	1240001	1250000	0.0020359227254218	661	45	22103	398737
alle	Chrom1	1240001	1250000	0.0089463365749006	667	1839	205559	426369
alle	Chrom1	1250001	1260000	0.0030610660193063	1994	749	244686	1657720
vill	Chrom1	1250001	1260000	0.0037930937596583	1998	135	35591	1231339
alle	Chrom1	1260001	1270000	0.0054380268088471	2241	1740	319969	1801909
vill	Chrom1	1260001	1270000	0.0043287366272957	2127	210	48513	1364577
alle	Chrom1	1270001	1280000	0.0061064501689848	1079	1487	243513	777221
vill	Chrom1	1270001	1280000	0.0094125917825339	1079	241	25604	654166
alle	Chrom1	1280001	1290000	0.0229455614887737	1542	10330	450196	1363286
vill	Chrom1	1280001	1290000	0.0194964035319044	1714	4288	219938	987772
alle	Chrom1	1290001	1300000	0.0054801352699316	1626	901	164412	2077608
vill	Chrom1	1290001	1300000	0.0121805231340156	2227	407	33414	1459686
vill	Chrom1	1300001	1310000	0.002191027926322	3225	118	53856	2037744
alle	Chrom1	1300001	1310000	0.0014114369537615	3319	687	486738	2653982
vill	Chrom1	1310001	1320000	0.0068130421091804	1651	238	34933	1094027
alle	Chrom1	1310001	1320000	0.0042738162149536	1788	1171	273994	1421238
vill	Chrom1	1320001	1330000	0.0025934561077201	1926	99	38173	1251437
alle	Chrom1	1320001	1330000	0.0052897155937341	2044	1888	356919	1579543
alle	Chrom1	1330001	1340000	0.0008110731428419	1198	122	150418	1208038
vill	Chrom1	1330001	1340000	0.0032887524665643	1428	150	45610	859070
vill	Chrom1	1340001	1350000	0.0017225864507006	1506	67	38895	913665
alle	Chrom1	1340001	1350000	0.0018104215883738	1512	551	304349	1126003
vill	Chrom1	1350001	1360000	0.003084802980036	1325	106	34362	815508
alle	Chrom1	1350001	1360000	0.0019346915428744	1262	345	178323	1097831
alle	Chrom1	1360001	1370000	0.001561230564177	1325	417	267097	987299
vill	Chrom1	1360001	1370000	0.0024751669109265	1324	76	30705	804675
alle	Chrom1	1370001	1380000	0.0037399238921396	2858	457	122195	2858651
vill	Chrom1	1370001	1380000	0.0032241950865083	3002	142	44042	1941088
vill	Chrom1	1380001	1390000	0.0004098796168384	4314	27	65873	3004747
alle	Chrom1	1380001	1390000	0.0007226645674981	4473	224	309964	4300840
alle	Chrom1	1390001	1400000	0.0178936691386291	1937	8503	475196	1696820
vill	Chrom1	1390001	1400000	0.0203788624225658	2212	3293	161589	1284891
vill	Chrom1	1400001	1410000	0.0045802968536036	2354	291	63533	1425787
alle	Chrom1	1400001	1410000	0.0024171550490182	2235	537	222162	2014182
vill	Chrom1	1410001	1420000	0.0016886345513391	438	36	21319	259661
alle	Chrom1	1410001	1420000	0.0010642897528852	420	32	30067	391849
vill	Chrom1	1420001	1430000	0.0043401112603107	1771	181	41704	1076546
alle	Chrom1	1420001	1430000	0.0038735137133902	1775	1278	329933	1349217
alle	Chrom1	1430001	1440000	0.0007273954821104	987	181	248833	684869
vill	Chrom1	1430001	1440000	0.0017433751743375	987	40	22944	598866
vill	Chrom1	1440001	1450000	0.0079566331151188	3018	615	77294	2062186
alle	Chrom1	1440001	1450000	0.00274643617211	3343	693	252327	2960289
alle	Chrom1	1450001	1460000	0.0021940413752589	2692	986	449399	2117099
vill	Chrom1	1450001	1460000	0.0063152839476527	2115	263	41645	1667545
vill	Chrom1	1460001	1470000	0.0016794491406818	543	30	17863	324227
alle	Chrom1	1460001	1470000	0.0009254400610599	518	97	104815	408863
alle	Chrom1	1470001	1480000	0.0005792049482169	1718	109	188189	1910039
vill	Chrom1	1470001	1480000	0.0063017736443563	1969	248	39354	1357986
alle	Chrom1	1480001	1490000	0.0014605814832634	2561	510	349176	2073530
vill	Chrom1	1480001	1490000	0.0015587781981224	2557	89	57096	1556334
alle	Chrom1	1490001	1500000	0.0022987978793425	2599	1404	610754	1847900
vill	Chrom1	1490001	1500000	0.0015399047737047	2596	87	56497	1580873
vill	Chrom1	1500001	1510000	0.0035646886139651	1362	119	33383	896497
alle	Chrom1	1500001	1510000	0.002191557774068	1468	533	243206	1153090
alle	Chrom1	1510001	1520000	0.0101219380379805	4240	10020	989929	3418431
vill	Chrom1	1510001	1520000	0.0197145790859983	4603	6624	335995	2599805
alle	Chrom1	1520001	1530000	0.0057538262488691	8375	13884	2413003	5516369
vill	Chrom1	1520001	1530000	0.0196142627537353	8243	3954	201588	5079072
alle	Chrom1	1530001	1540000	0.0027409309392019	2820	617	225106	2667762
vill	Chrom1	1530001	1540000	0.005291735689306	2742	230	43464	1883076
alle	Chrom1	1540001	1550000	0.0029839269146864	1581	714	239282	1279994
vill	Chrom1	1540001	1550000	0.0055631511951346	1446	118	21211	990569
vill	Chrom1	1550001	1560000	0.0037226883537126	1987	130	34921	1473929
alle	Chrom1	1550001	1560000	0.0019050306921611	2330	351	184249	2081421
alle	Chrom1	1560001	1570000	0.02322560232142	4301	32592	1403279	2966295
vill	Chrom1	1560001	1570000	0.0248870946303102	4211	8051	323501	2586469
alle	Chrom1	1570001	1580000	0.0064265847809109	2322	3020	469923	1739933
vill	Chrom1	1570001	1580000	0.0117719548579582	1936	363	30836	1440844
alle	Chrom1	1580001	1590000	0.0048239326893113	5101	2709	561575	4881709
vill	Chrom1	1580001	1590000	0.0085678087738852	4069	2137	249422	3375598
alle	Chrom1	1590001	1600000	0.008959527347343	4393	2026	226128	4668476
vill	Chrom1	1590001	1600000	0.0086535242221414	4507	3024	349453	2910167
alle	Chrom1	1600001	1610000	0.013790927143143	3633	8959	649630	3411548
vill	Chrom1	1600001	1610000	0.0221505853955093	3168	9874	445767	2258823
alle	Chrom1	1610001	1620000	0.0024863931452053	2385	910	365992	1891164
vill	Chrom1	1610001	1620000	0.0013782410198983	2365	96	69654	1433526
alle	Chrom1	1620001	1630000	0.0009376465072667	2232	262	279423	1832049
vill	Chrom1	1620001	1630000	0.0011512538200694	2227	55	47774	1358386
alle	Chrom1	1630001	1640000	0.001730518021329	1411	412	238079	1096727
vill	Chrom1	1630001	1640000	0.0042777671206598	1409	223	52130	836800
alle	Chrom1	1640001	1650000	0.0037473023347066	2134	573	152910	1929236
vill	Chrom1	1640001	1650000	0.0029018183336464	1783	139	47901	1338729
alle	Chrom1	1650001	1660000	0.0056779297305448	2886	979	172422	2621116
vill	Chrom1	1650001	1660000	0.0081397402347199	2515	507	62287	1798103
alle	Chrom1	1660001	1670000	0.0044759008436935	2298	1304	291338	1904328
vill	Chrom1	1660001	1670000	0.0016982734220209	1406	48	28264	1433966
alle	Chrom1	1670001	1680000	0.0015693945321384	830	207	131898	653282
vill	Chrom1	1670001	1680000	0.0028400885722537	825	59	20774	502126
vill	Chrom1	1680001	1690000	0.011354374207571	2374	1003	88336	2041694
alle	Chrom1	1680001	1690000	0.0030649554472617	2919	539	175859	3022567
alle	Chrom1	1690001	1700000	0.0046529271665642	2756	969	208256	2602310
vill	Chrom1	1690001	1700000	0.0053095772332437	2315	239	45013	1826717
alle	Chrom1	1700001	1710000	0.0008330137117652	1472	139	166864	1226594
vill	Chrom1	1700001	1710000	0.0005430208248486	1449	20	36831	891159
vill	Chrom1	1710001	1720000	0.0007843957538043	1011	15	19123	959267
alle	Chrom1	1710001	1720000	0.0002662072498781	1553	53	199093	1270045
vill	Chrom1	1720001	1730000	0.0013353877760657	1260	26	19470	1116420
alle	Chrom1	1720001	1730000	0.0053552174433928	1294	447	83470	1622168
vill	Chrom1	1730001	1740000	0.0	663	0	5888	431962
alle	Chrom1	1730001	1740000	0.0	131	0	731	656739
vill	Chrom1	1740001	1750000	0.0	180	0	2935	439325
alle	Chrom1	1740001	1750000	0.01231746408643	639	415	33692	630400
vill	Chrom1	1750001	1760000	0.0016831474857984	1165	48	28518	757092
alle	Chrom1	1750001	1760000	0.0010285949393128	1182	255	247911	931751
vill	Chrom1	1760001	1770000	0.0043467809783261	2511	217	49922	2058688
alle	Chrom1	1760001	1770000	0.0034326110047588	3148	572	166637	2999625
alle	Chrom1	1770001	1780000	0.0025541928229415	1243	343	134289	1240249
vill	Chrom1	1770001	1780000	0.0050525740816605	1447	185	36615	878775
alle	Chrom1	1780001	1790000	0.0059940742620894	1121	1228	204869	883031
vill	Chrom1	1780001	1790000	0.0035781344103163	1148	101	28227	696273
vill	Chrom1	1790001	1800000	0.0032017075773745	1459	126	39354	907536
alle	Chrom1	1790001	1800000	0.0047804735640333	1495	917	191822	1230016
alle	Chrom1	1800001	1810000	0.0013061046788479	661	192	147002	478304
vill	Chrom1	1800001	1810000	0.0018682858477347	661	28	14987	401443
vill	Chrom1	1810001	1820000	0.0080565489028344	2466	579	71867	1668193
alle	Chrom1	1810001	1820000	0.008255788527418	2458	1699	205795	2407057
alle	Chrom1	1820001	1830000	0.0045752925420975	2559	1042	227745	2220503
vill	Chrom1	1820001	1830000	0.0050754711993444	2170	192	37829	1592611
alle	Chrom1	1830001	1840000	0.0033410302460161	2194	586	175395	1902021
vill	Chrom1	1830001	1840000	0.0037769907684459	2080	385	101933	1281547
alle	Chrom1	1840001	1850000	0.0119509914250844	984	754	63091	867773
vill	Chrom1	1840001	1850000	0.0046351704971904	983	457	98594	521326
alle	Chrom1	1850001	1860000	0.0062520800646602	1792	1052	168264	2533512
vill	Chrom1	1850001	1860000	0.0006266337236366	2848	105	167562	1631718
alle	Chrom1	1860001	1870000	0.0088763394150014	3539	1839	207180	3652500
vill	Chrom1	1860001	1870000	0.0131939155671737	3199	641	48583	2521817
alle	Chrom1	1870001	1880000	0.0024430073812789	1679	374	153090	1484436
vill	Chrom1	1870001	1880000	0.0021100397050482	1528	93	44075	1046455
alle	Chrom1	1880001	1890000	0.0079486543005059	3609	4451	559969	2865497
vill	Chrom1	1880001	1890000	0.0056064287049149	3016	360	64212	2217018
alle	Chrom1	1890001	1900000	0.0041712935280886	1903	293	70242	1734726
