pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
alle	vill	Chrom4	1160001	1170000	0.0184512900042295	647	4188	226976	886576
alle	vill	Chrom4	1170001	1180000	0.0092736136274491	1244	1986	214156	1851380
alle	vill	Chrom4	1180001	1190000	0.0043111177525403	1818	1154	267680	2903488
alle	vill	Chrom4	1190001	1200000	0.0208290743895513	1385	3668	176100	3926460
alle	vill	Chrom4	1200001	1210000	0.0152130466064433	2555	3806	250180	5873564
alle	vill	Chrom4	1210001	1220000	0.0067004219409282	1591	794	118500	3068508
alle	vill	Chrom4	1220001	1230000	0.0164130603985056	1539	3374	205568	2349424
alle	vill	Chrom4	1230001	1240000	0.0078893264967427	2007	1274	161484	3956916
alle	vill	Chrom4	1240001	1250000	0.017545532564127	1558	2944	167792	3746272
alle	vill	Chrom4	1250001	1260000	0.0076743614931237	1005	750	97728	1536960
alle	vill	Chrom4	1260001	1270000	0.0052126917712691	680	598	114720	976656
alle	vill	Chrom4	1270001	1280000	0.0041325418889473	386	220	53236	995372
alle	vill	Chrom4	1280001	1290000	0.002927684624176	2660	748	255492	4398300
alle	vill	Chrom4	1290001	1300000	0.0025597269624573	1935	600	234400	2939936
alle	vill	Chrom4	1300001	1310000	0.0103519162057657	2788	2538	245172	4654140
alle	vill	Chrom4	1310001	1320000	0.0021917879283064	1679	338	154212	2616204
alle	vill	Chrom4	1320001	1330000	0.0029367422576795	774	374	127352	1112920
alle	vill	Chrom4	1330001	1340000	0.0027780984817872	2817	770	277168	4883504
alle	vill	Chrom4	1340001	1350000	0.00533359193173	955	550	103120	1433360
alle	vill	Chrom4	1350001	1360000	0.0184744970869517	2217	5378	291104	3740176
alle	vill	Chrom4	1360001	1370000	0.0052443403837939	2803	1326	252844	4424708
alle	vill	Chrom4	1370001	1380000	0.0084421364985163	1265	1138	134800	1911728
alle	vill	Chrom4	1380001	1390000	0.0071731519171102	1730	2016	281048	2483032
alle	vill	Chrom4	1390001	1400000	0.0058014928682285	1341	942	162372	3919596
alle	vill	Chrom4	1400001	1410000	0.0036327933235149	1563	444	122220	2787588
alle	vill	Chrom4	1410001	1420000	0.0094082693736073	1416	1216	129248	2267344
alle	vill	Chrom4	1420001	1430000	0.0042911486361105	588	370	86224	956048
alle	vill	Chrom4	1430001	1440000	0.0042917116967328	1698	826	192464	2522512
alle	vill	Chrom4	1440001	1450000	0.0014885153342743	1304	232	155860	1923932
alle	vill	Chrom4	1450001	1460000	0.0063515136194147	1826	1206	189876	2957532
alle	vill	Chrom4	1460001	1470000	0.0059418314019541	3288	1046	176040	6175800
alle	vill	Chrom4	1470001	1480000	0.0069356986074628	2618	1542	222328	4140008
alle	vill	Chrom4	1480001	1490000	0.0007891332470892	1328	122	154600	2265752
alle	vill	Chrom4	1490001	1500000	0.0032781297618092	2050	654	199504	3185504
alle	vill	Chrom4	1500001	1510000	0.0064950980392156	1779	954	146880	5970528
alle	vill	Chrom4	1510001	1520000	0.0136403869254599	2800	3452	253072	6969968
alle	vill	Chrom4	1520001	1530000	0.0142897452434698	985	1418	99232	2018576
alle	vill	Chrom4	1530001	1540000	0.0111446921042689	516	118	10588	2264036
alle	vill	Chrom4	1540001	1550000	0.0032552537876143	1993	746	229168	3052880
alle	vill	Chrom4	1550001	1560000	0.0017786130174337	2213	424	238388	3284428
alle	vill	Chrom4	1560001	1570000	0.0034778642492659	1410	488	140316	2107380
alle	vill	Chrom4	1570001	1580000	0.0029402756508422	1686	576	195900	2641044
alle	vill	Chrom4	1580001	1590000	0.0032091690544412	1059	336	104700	2526324
alle	vill	Chrom4	1590001	1600000	0.0039734694501329	3270	1040	261736	5442248
alle	vill	Chrom4	1600001	1610000	0.0037985946340573	1508	666	175328	2302048
alle	vill	Chrom4	1610001	1620000	0.0069387388312621	3519	2162	311584	5642672
alle	vill	Chrom4	1620001	1630000	0.0058986436390597	1536	1082	183432	2327208
alle	vill	Chrom4	1630001	1640000	0.0244627678201903	2866	15368	628220	4863508
alle	vill	Chrom4	1640001	1650000	0.0058736300655714	893	1014	172636	1267220
alle	vill	Chrom4	1650001	1660000	0.0065494434586223	1062	812	123980	1699204
alle	vill	Chrom4	1660001	1670000	0.0063463797218959	1110	670	105572	1687516
alle	vill	Chrom4	1670001	1680000	0.0068848124663656	3543	2354	341912	6336232
alle	vill	Chrom4	1680001	1690000	0.0089929401217735	1914	1926	214168	3223112
alle	vill	Chrom4	1690001	1700000	0.0041346577286294	1277	676	163496	1914712
alle	vill	Chrom4	1700001	1710000	0.0035461542035089	2461	916	258308	3833164
alle	vill	Chrom4	1710001	1720000	0.0063580791736131	1567	778	122364	2757348
alle	vill	Chrom4	1720001	1730000	0.031840362914956	3858	58228	1828748	6099172
alle	vill	Chrom4	1730001	1740000	0.0114236960526713	1640	3026	264888	2614824
alle	vill	Chrom4	1740001	1750000	0.0101584342963653	904	872	85840	1974944
alle	vill	Chrom4	1750001	1760000	0.0215796576651211	1551	6460	299356	2646884
alle	vill	Chrom4	1760001	1770000	0.0051919561243144	1321	284	54700	3144980
alle	vill	Chrom4	1770001	1780000	0.0094018323979469	1543	784	83388	3688116
alle	vill	Chrom4	1780001	1790000	0.0017735334242837	1066	52	29320	3278072
alle	vill	Chrom4	1790001	1800000	0.0033260928590822	1858	392	117856	3951440
alle	vill	Chrom4	1800001	1810000	0.0068044517671383	5545	3370	495264	10686192
alle	vill	Chrom4	1810001	1820000	0.0186428668628085	1545	15892	852444	1681956
alle	vill	Chrom4	1820001	1830000	0.0182238468981829	2458	16950	930100	3305516
alle	vill	Chrom4	1830001	1840000	0.0100411589970798	4140	6382	635584	6522512
alle	vill	Chrom4	1840001	1850000	0.0007956836058865	1025	210	263924	1405612
alle	vill	Chrom4	1850001	1860000	0.0038142759472718	3304	2544	666968	4897624
alle	vill	Chrom4	1860001	1870000	0.0297227394121165	3204	14112	474788	5422444
alle	vill	Chrom4	1870001	1880000	0.0029698316383215	913	278	93608	1379512
alle	vill	Chrom4	1880001	1890000	0.0022033592197941	1837	488	221480	2761192
alle	vill	Chrom4	1890001	1900000	0.0072824863410482	1858	2122	291384	2711880
alle	vill	Chrom4	1900001	1910000	0.0107112169973441	2703	2194	204832	4390352
alle	vill	Chrom4	1910001	1920000	0.0038511526096176	2055	1126	292380	3005508
alle	vill	Chrom4	1920001	1930000	0.0055070422535211	1552	782	142000	2894528
alle	vill	Chrom4	1930001	1940000	0.0076515597410241	1325	624	81552	2471856
alle	vill	Chrom4	1940001	1950000	0.0023733091886849	1138	346	145788	1664724
alle	vill	Chrom4	1950001	1960000	0.0077570195564295	3607	5396	695628	6877476
alle	vill	Chrom4	1960001	1970000	0.0145730824891461	1759	2014	138200	3441640
alle	vill	Chrom4	1970001	1980000	0.0096086021505376	2149	2234	232500	3879564
alle	vill	Chrom4	1980001	1990000	0.0261406004964325	1441	10068	385148	2843044
alle	vill	Chrom4	1990001	2000000	0.0135546016659001	2260	4244	313104	5091504
alle	vill	Chrom4	2000001	2010000	0.0025773756443439	1429	474	183908	2117644
alle	vill	Chrom4	2010001	2020000	0.0046314975455584	2319	1102	237936	3554160
alle	vill	Chrom4	2020001	2030000	0.0030368167162388	2167	486	160036	6231404
alle	vill	Chrom4	2030001	2040000	0.0049178260686814	1056	468	95164	2025812
alle	vill	Chrom4	2040001	2050000	0.0174782431527781	1051	2402	137428	1597052
alle	vill	Chrom4	2050001	2060000	0.0036990942404756	2036	642	173556	3206700
alle	vill	Chrom4	2060001	2070000	0.0262457240838553	1379	12184	464228	1721692
alle	vill	Chrom4	2070001	2080000	0.0262904624415158	3068	22072	839544	4367064
alle	vill	Chrom4	2080001	2090000	0.0410530116560548	4132	32290	786544	6493520
alle	vill	Chrom4	2090001	2100000	0.0009788915388174	2238	220	224744	3546760
alle	vill	Chrom4	2100001	2110000	0.0109108159392789	2006	3220	295120	3281552
alle	vill	Chrom4	2110001	2120000	0.0055585894835387	1490	570	102544	2916560
alle	vill	Chrom4	2120001	2130000	0.0028108071275254	1540	660	234808	2275832
alle	vill	Chrom4	2130001	2140000	0.0018775136763052	2426	394	209852	3753316
alle	vill	Chrom4	2140001	2150000	0.0010769134723436	2844	276	256288	4509968
alle	vill	Chrom4	2150001	2160000	0.0024185802846415	1797	554	229060	2637980
alle	vill	Chrom4	2160001	2170000	0.0078241174990277	2113	1368	174844	3476276
alle	vill	Chrom4	2170001	2180000	0.0137145465485403	2757	2644	192788	5590396
alle	vill	Chrom4	2180001	2190000	0.0067059962206756	2556	1746	260364	3894468
alle	vill	Chrom4	2190001	2200000	0.0079701726420446	1460	1180	148052	3278140
alle	vill	Chrom4	2200001	2210000	0.0055700827452806	1953	1244	223336	3063464
alle	vill	Chrom4	2210001	2220000	0.0083105260003595	1883	1664	200228	3810460
alle	vill	Chrom4	2220001	2230000	0.004070911037522	1251	654	160652	1881124
alle	vill	Chrom4	2230001	2240000	0.0060689879596485	1136	746	122920	1865000
alle	vill	Chrom4	2240001	2250000	0.0034404113031041	650	356	103476	940380
alle	vill	Chrom4	2250001	2260000	0.0064127896533141	1076	714	111340	1638980
alle	vill	Chrom4	2260001	2270000	0.0080253416439879	2372	2194	273384	3688200
alle	vill	Chrom4	2270001	2280000	0.0283922764456346	2420	40372	1421936	2791504
alle	vill	Chrom4	2280001	2290000	0.0045557228915662	1373	726	159360	4152288
alle	vill	Chrom4	2290001	2300000	0.0020398825637701	881	214	104908	1331780
alle	vill	Chrom4	2300001	2310000	0.0031010769430387	1206	478	154140	1808436
alle	vill	Chrom4	2310001	2320000	0.0061484326226375	2197	1300	211436	6311476
alle	vill	Chrom4	2320001	2330000	0.0048002898288198	2431	848	176656	3943328
alle	vill	Chrom4	2330001	2340000	0.0114512668869948	1850	1580	137976	3365832
alle	vill	Chrom4	2340001	2350000	0.0048613497820306	3217	4300	884528	6298912
alle	vill	Chrom4	2350001	2360000	0.0062598623177096	3127	2888	461352	5439048
alle	vill	Chrom4	2360001	2370000	0.0069834632199201	5040	3674	526100	9324796
alle	vill	Chrom4	2370001	2380000	0.0042298483639265	2672	1166	275660	4199140
alle	vill	Chrom4	2380001	2390000	0.0077486910994764	1567	444	57300	9622524
alle	vill	Chrom4	2390001	2400000	0.0076929428602884	2664	1118	145328	7272544
alle	vill	Chrom4	2400001	2410000	0.0105379922351636	3461	2204	209148	7989636
alle	vill	Chrom4	2410001	2420000	0.016786804337944	1641	2068	123192	3230136
alle	vill	Chrom4	2420001	2430000	0.0051720061472987	3759	1400	270688	5990864
alle	vill	Chrom4	2430001	2440000	0.0045054633177238	3837	1524	338256	6461856
alle	vill	Chrom4	2440001	2450000	0.0078122193886713	1449	1740	222728	2957944
alle	vill	Chrom4	2450001	2460000	0.0026253251549503	1958	1308	498224	3762736
alle	vill	Chrom4	2460001	2470000	0.00916392092257	1006	2670	291360	1341744
alle	vill	Chrom4	2470001	2480000	0.0480452294433546	2012	47810	995104	2524544
alle	vill	Chrom4	2480001	2490000	0.006457056271093	1029	750	116152	3918296
alle	vill	Chrom4	2490001	2500000	0.0045527952444765	911	530	116412	1659252
alle	vill	Chrom4	2500001	2510000	0.0212532295428903	3031	12734	599156	7346188
alle	vill	Chrom4	2510001	2520000	0.0131990434142752	1591	1722	130464	2613024
alle	vill	Chrom4	2520001	2530000	0.0091393121152337	1722	1538	168284	2751028
alle	vill	Chrom4	2530001	2540000	0.0037868590606435	1814	844	222876	2701188
alle	vill	Chrom4	2540001	2550000	0.0125713377034118	1376	2846	226388	2653324
alle	vill	Chrom4	2550001	2560000	0.0215731700590214	1586	7822	362580	2719884
alle	vill	Chrom4	2560001	2570000	0.0169425518560809	2864	8962	528964	6242636
alle	vill	Chrom4	2570001	2580000	0.0012992388529905	1706	226	173948	2594884
alle	vill	Chrom4	2580001	2590000	0.0029870104348851	1915	608	203548	2890004
alle	vill	Chrom4	2590001	2600000	0.0210697497744646	2161	3550	168488	4165336
alle	vill	Chrom4	2600001	2610000	0.0084332833583208	1508	990	117392	4412848
alle	vill	Chrom4	2610001	2620000	0.0061740571248224	2007	1252	202784	3172720
alle	vill	Chrom4	2620001	2630000	0.0043514372381915	1386	482	110768	2176528
alle	vill	Chrom4	2630001	2640000	0.026730593801048	1931	15120	565644	2673636
alle	vill	Chrom4	2640001	2650000	0.0005899902039362	933	106	179664	1299792
alle	vill	Chrom4	2650001	2660000	0.0044207808970635	1314	1370	309900	1817412
alle	vill	Chrom4	2660001	2670000	0.0086497222302178	1373	1202	138964	2289308
alle	vill	Chrom4	2670001	2680000	0.0105653128430296	2051	1848	174912	3390672
alle	vill	Chrom4	2680001	2690000	0.0046651035749679	972	772	165484	1382084
alle	vill	Chrom4	2690001	2700000	0.0060772081673994	1981	1056	173764	3575564
alle	vill	Chrom4	2700001	2710000	0.0014040718082439	681	112	79768	1035368
alle	vill	Chrom4	2710001	2720000	0.004314525569417	1251	516	119596	1877828
alle	vill	Chrom4	2720001	2730000	0.0094891494810621	1593	1408	148380	3217620
alle	vill	Chrom4	2730001	2740000	0.0134815308287021	1783	9228	684492	2348868
alle	vill	Chrom4	2740001	2750000	0.0013765322977946	1418	190	138028	2535764
alle	vill	Chrom4	2750001	2760000	0.0107024419656315	1523	1562	145948	2662484
alle	vill	Chrom4	2760001	2770000	0.0024278289897955	1575	256	105444	2764764
alle	vill	Chrom4	2770001	2780000	0.0186103727612176	1310	9410	505632	1826016
alle	vill	Chrom4	2780001	2790000	0.0134011634753526	1470	2276	169836	3468612
alle	vill	Chrom4	2790001	2800000	0.003541707945314	1463	572	161504	2526544
alle	vill	Chrom4	2800001	2810000	0.0345907713034691	1752	18486	534420	2711196
alle	vill	Chrom4	2810001	2820000	0.004110715264456	1863	1020	248132	2721868
alle	vill	Chrom4	2820001	2830000	0.0025233307966515	774	252	99868	1268708
alle	vill	Chrom4	2830001	2840000	0.0060113728675873	849	740	123100	1350020
alle	vill	Chrom4	2840001	2850000	0.003165132608142	858	348	109948	1255460
alle	vill	Chrom4	2850001	2860000	0.0418520882869046	2941	54284	1297044	4951836
alle	vill	Chrom4	2860001	2870000	0.0100712244249875	3062	2664	264516	5699244
alle	vill	Chrom4	2870001	2880000	0.0089876928410469	2623	2074	230760	5021784
alle	vill	Chrom4	2880001	2890000	0.0017079672228255	2025	346	202580	5323996
alle	vill	Chrom4	2890001	2900000	0.0009110389693711	2575	284	311732	3774988
alle	vill	Chrom4	2900001	2910000	0.0120250735576308	2166	2632	218876	3511444
alle	vill	Chrom4	2910001	2920000	0.0172125380030004	3519	10372	602584	5125160
alle	vill	Chrom4	2920001	2930000	0.0058176622183664	1937	912	156764	3956884
alle	vill	Chrom4	2930001	2940000	0.0057486864299978	2049	1186	206308	3294332
alle	vill	Chrom4	2940001	2950000	0.003897539123399	2301	790	202692	3852348
alle	vill	Chrom4	2950001	2960000	0.0014644964224444	730	140	95596	1078148
alle	vill	Chrom4	2960001	2970000	0.0045883518431617	1377	352	76716	4331556
alle	vill	Chrom4	2970001	2980000	0.0156651966188901	974	682	43536	3997248
alle	vill	Chrom4	2980001	2990000	0.0056699446834665	1010	738	130160	2542048
alle	vill	Chrom4	2990001	3000000	0.0072955719931097	1086	576	78952	1850360
alle	vill	Chrom4	3000001	3010000	0.0062416561194236	1422	1440	230708	2340124
alle	vill	Chrom4	3010001	3020000	0.0035406864210741	3507	900	254188	6084980
alle	vill	Chrom4	3020001	3030000	0.005270736544679	1413	776	147228	2602596
alle	vill	Chrom4	3030001	3040000	0.0065388968766251	2462	1710	261512	4018456
alle	vill	Chrom4	3040001	3050000	0.0054289117247874	1430	784	144412	3202580
alle	vill	Chrom4	3050001	3060000	0.0016771534430973	1288	306	182452	1887836
alle	vill	Chrom4	3060001	3070000	0.0109033028253083	1233	1644	150780	2204628
alle	vill	Chrom4	3070001	3080000	0.0035275073087052	1499	584	165556	2397356
alle	vill	Chrom4	3080001	3090000	0.0026808785529715	1478	498	185760	2155392
alle	vill	Chrom4	3090001	3100000	0.0076486013986013	2567	1400	183040	4296512
alle	vill	Chrom4	3100001	3110000	0.001359675326013	929	264	194164	1432604
alle	vill	Chrom4	3110001	3120000	0.0151915748426929	3022	4114	270808	5152808
alle	vill	Chrom4	3120001	3130000	0.0074775517826296	2745	1922	257036	4325476
alle	vill	Chrom4	3130001	3140000	0.0004811056682995	1164	44	91456	2317808
alle	vill	Chrom4	3140001	3150000	0.004312762973352	4093	1230	285200	6635296
alle	vill	Chrom4	3150001	3160000	0.0035223130876902	1507	460	130596	2736444
alle	vill	Chrom4	3160001	3170000	0.0026696100829119	1831	416	155828	3092956
alle	vill	Chrom4	3170001	3180000	0.0035792094615624	1103	368	102816	2098944
alle	vill	Chrom4	3180001	3190000	0.0040934716888634	2623	1002	244780	4519892
alle	vill	Chrom4	3190001	3200000	0.005420401195049	1955	1016	187440	4824336
alle	vill	Chrom4	3200001	3210000	0.0155096011816839	2173	2814	181436	4504036
alle	vill	Chrom4	3210001	3220000	0.0043609622619997	535	306	70168	788360
alle	vill	Chrom4	3220001	3230000	0.0019700744069424	1873	484	245676	3300900
alle	vill	Chrom4	3230001	3240000	0.0112694729864103	1700	2040	181020	2568804
alle	vill	Chrom4	3240001	3250000	0.0231732818594925	3198	4610	198936	6457032
alle	vill	Chrom4	3250001	3260000	0.0064471365192553	2754	2546	394904	4429960
alle	vill	Chrom4	3260001	3270000	0.0088900119452356	1303	774	87064	3928376
alle	vill	Chrom4	3270001	3280000	0.0051940177849636	1230	514	98960	2075872
alle	vill	Chrom4	3280001	3290000	0.0077664489405767	1760	1170	150648	4016856
alle	vill	Chrom4	3290001	3300000	0.0080555792345068	2282	1512	187696	3746960
alle	vill	Chrom4	3300001	3310000	0.0415984704740661	1921	11488	276164	6276844
alle	vill	Chrom4	3310001	3320000	0.0044407438245906	1610	832	187356	2380308
alle	vill	Chrom4	3320001	3330000	0.0074817550184637	3412	3420	457112	5006104
alle	vill	Chrom4	3330001	3340000	0.0099192717279285	2647	2772	279456	4219104
alle	vill	Chrom4	3340001	3350000	0.003073982227733	2491	714	232272	3970080
alle	vill	Chrom4	3350001	3360000	0.0021013714213486	999	266	126584	1468504
alle	vill	Chrom4	3360001	3370000	0.0075466424428761	1096	864	114488	2320120
alle	vill	Chrom4	3370001	3380000	0.0027053777631144	1551	492	181860	3022572
alle	vill	Chrom4	3380001	3390000	0.0160044150110375	1494	4582	286296	2118216
alle	vill	Chrom4	3390001	3400000	0.0155029607294656	2601	3414	220216	7332296
alle	vill	Chrom4	3400001	3410000	0.0157304638614775	3682	18402	1169832	6773928
