pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
vill	Chrom2	330001	340000	0.0008346084295451	1295	24	28756	799694
alle	Chrom2	340001	350000	0.0010986254206351	1740	254	231198	1517956
vill	Chrom2	340001	350000	0.0053909649347325	1834	337	62512	1102358
alle	Chrom2	350001	360000	0.0010401582672186	1280	153	147093	1406239
vill	Chrom2	350001	360000	0.0006121824303642	1466	22	35937	998523
alle	Chrom2	360001	370000	0.0088863977710541	2694	1633	183764	2679778
vill	Chrom2	360001	370000	0.0022985283812193	2052	82	35675	1871335
alle	Chrom2	370001	380000	0.0067699915218489	2424	1621	239439	2193673
vill	Chrom2	370001	380000	0.0041002702450843	1979	132	32193	1588167
vill	Chrom2	380001	390000	0.000570617027212	2703	45	78862	1741208
alle	Chrom2	380001	390000	0.0020070245860511	2884	540	269055	2463939
alle	Chrom2	390001	400000	0.0013411209790183	2145	352	262467	1780893
vill	Chrom2	390001	400000	0.0016462352358271	2142	103	62567	1298233
alle	Chrom2	400001	410000	0.0007494500788382	1388	154	205484	1178514
vill	Chrom2	400001	410000	0.0007177849157499	1419	40	55727	865963
alle	Chrom2	410001	420000	0.001067369221237	1805	205	192061	1523037
vill	Chrom2	410001	420000	2.5648259765574904e-05	1406	1	38989	1103201
alle	Chrom2	420001	430000	0.0018993191757969	1618	337	177432	1354142
vill	Chrom2	420001	430000	0.0006550988527371	1597	39	59533	960437
alle	Chrom2	430001	440000	0.0004383441549546	948	48	109503	787305
vill	Chrom2	430001	440000	0.0005371530886302	833	12	22340	574900
alle	Chrom2	440001	450000	0.0095803075244621	1129	1686	175986	922320
vill	Chrom2	440001	450000	0.0139419800278543	1127	941	67494	663936
alle	Chrom2	450001	460000	0.0007090169542124	1064	114	160786	845758
vill	Chrom2	450001	460000	0.0017209637396942	1063	43	24986	645334
alle	Chrom2	460001	470000	0.0007780545780303	1483	218	280186	1125570
vill	Chrom2	460001	470000	0.001666536468505	1475	64	38403	897777
alle	Chrom2	470001	480000	0.0019211741424802	2133	466	242560	1797962
vill	Chrom2	470001	480000	0.0060180995475113	2029	266	44200	1314710
vill	Chrom2	480001	490000	0.0018010198546164	2286	83	46085	1404805
alle	Chrom2	480001	490000	0.0019896974739339	2274	562	282455	1896183
vill	Chrom2	490001	500000	0.0021594438692501	1774	73	33805	1152485
alle	Chrom2	490001	500000	0.0009440216764671	1813	131	138768	1642550
vill	Chrom2	500001	510000	0.0382128036799324	2924	10949	286527	1766643
alle	Chrom2	500001	510000	0.0226975196633452	3235	12934	569842	2513172
alle	Chrom2	510001	520000	0.0003008713233524	582	25	83092	468426
vill	Chrom2	510001	520000	0.0028727007674827	488	67	23323	343967
vill	Chrom2	520001	530000	0.0050490251324242	3039	672	133095	2046075
alle	Chrom2	520001	530000	0.0038193952843638	3378	1160	303713	2968501
vill	Chrom2	530001	540000	0.0029821306971611	5813	1270	425870	3463120
alle	Chrom2	530001	540000	0.0127951291769591	4355	6107	477291	5362367
vill	Chrom2	540001	550000	0.0205704291672272	2698	3058	148660	2092880
alle	Chrom2	540001	550000	0.0099293620219129	3536	7637	769133	2596735
alle	Chrom2	550001	560000	0.0006072121129022	1932	155	255265	1649033
vill	Chrom2	550001	560000	0.0013901532859286	1984	113	81286	1186904
alle	Chrom2	560001	570000	0.0027008328676724	991	406	150324	823110
vill	Chrom2	560001	570000	0.0011493885891255	929	36	31321	616949
alle	Chrom2	570001	580000	0.0058866307637878	3956	599	101756	4494858
vill	Chrom2	570001	580000	0.0124189008143788	4195	825	66431	2994739
vill	Chrom2	580001	590000	0.0039581100024738	2355	192	48508	1588232
alle	Chrom2	580001	590000	0.0042394283395848	2237	512	120771	2336937
alle	Chrom2	590001	600000	0.016792687055637	820	744	44305	739929
vill	Chrom2	590001	600000	0.0026378896882494	794	55	20850	501420
alle	Chrom2	600001	610000	0.0015456222007552	2200	264	170805	2167707
vill	Chrom2	600001	610000	0.0044107737232239	2269	216	48971	1508389
alle	Chrom2	610001	620000	0.0002953802528454	2037	60	203128	1954698
vill	Chrom2	610001	620000	0.0020289049471928	2014	73	35980	1401050
alle	Chrom2	620001	630000	0.0011183768257654	1643	366	327260	1242154
vill	Chrom2	620001	630000	0.0040699262496585	1645	149	36610	1008560
vill	Chrom2	630001	640000	0.004122097573702	2112	158	38330	1299790
alle	Chrom2	630001	640000	0.0034892745788114	2038	1043	298916	1710388
alle	Chrom2	640001	650000	0.0010697112838653	2127	303	283254	1743078
vill	Chrom2	640001	650000	0.0007321894906401	1979	30	40973	1308487
vill	Chrom2	650001	660000	0.0032305527123848	1293	101	31264	805376
alle	Chrom2	650001	660000	0.0014222877762267	1328	324	227802	1028486
alle	Chrom2	660001	670000	0.0081305910877016	1485	1167	143532	1268846
vill	Chrom2	660001	670000	0.0014257390452003	1457	64	44889	895701
alle	Chrom2	670001	680000	0.0031419699828829	3631	681	216743	3632531
vill	Chrom2	670001	680000	0.0013860369609856	3710	135	97400	2466070
alle	Chrom2	680001	690000	0.0040173978721464	1182	617	153582	1208658
vill	Chrom2	680001	690000	0.0058147780456672	1215	164	28204	878996
alle	Chrom2	690001	700000	0.005035163848571	1325	673	133660	1256960
vill	Chrom2	690001	700000	0.0046153010805234	1139	170	36834	889266
vill	Chrom2	700001	710000	0.0065292249899378	2284	292	44722	1502558
alle	Chrom2	700001	710000	0.0029641905986922	2243	719	242562	2080814
vill	Chrom2	710001	720000	0.0012467717517143	1382	56	44916	890004
alle	Chrom2	710001	720000	0.0013139311837325	1363	187	142321	1261543
alle	Chrom2	720001	730000	0.0009034289925	1496	179	198134	1222758
vill	Chrom2	720001	730000	0.0047076239822353	1417	159	33775	912485
alle	Chrom2	730001	740000	0.0019106790927614	1058	286	149685	925917
vill	Chrom2	730001	740000	0.0030216979758264	1130	83	27468	688842
alle	Chrom2	740001	750000	0.0012035833453691	2904	325	270027	2586893
vill	Chrom2	740001	750000	0.0024624267640315	2831	145	58885	1843715
alle	Chrom2	750001	760000	0.0006864129097431	868	106	154426	672378
vill	Chrom2	750001	760000	0.0060619181641047	870	112	18476	532144
alle	Chrom2	760001	770000	0.0032404172790131	2236	1076	332056	1787930
vill	Chrom2	760001	770000	0.0084443412358293	2169	400	47369	1364461
alle	Chrom2	770001	780000	0.0011599892924065	2393	299	257761	2277519
vill	Chrom2	770001	780000	0.0020166739433252	2377	97	48099	1640301
alle	Chrom2	780001	790000	0.0009732360097323	2611	144	147960	2487596
vill	Chrom2	780001	790000	0.0015679763881202	2703	119	75894	1679286
alle	Chrom2	790001	800000	0.0008672607998118	3527	413	476212	2883980
vill	Chrom2	790001	800000	0.0037267619061376	3465	258	69229	2168531
vill	Chrom2	800001	810000	0.0033870262845726	4293	217	64068	2789832
alle	Chrom2	800001	810000	0.0036841581200836	4458	1295	351505	3933875
vill	Chrom2	810001	820000	0.0004413711931734	2179	24	54376	1341074
alle	Chrom2	810001	820000	0.0025844525319639	2211	1002	387703	1707687
vill	Chrom2	820001	830000	0.0005034921700512	3176	39	77459	2073991
alle	Chrom2	820001	830000	0.0041740922649295	2980	883	211543	3019047
vill	Chrom2	830001	840000	0.002129817444219	1725	63	29580	1150410
alle	Chrom2	830001	840000	0.0010951790043586	1865	248	226447	1545411
alle	Chrom2	840001	850000	0.0025545700094342	2520	1186	464266	1931952
vill	Chrom2	840001	850000	0.0011136780996386	2122	188	168810	1426980
vill	Chrom2	850001	860000	0.0038960300307132	2441	137	35164	1878146
alle	Chrom2	850001	860000	0.0050452467273797	2991	1226	243001	2630001
alle	Chrom2	860001	870000	0.0034188790374054	2755	541	158239	2592729
vill	Chrom2	860001	870000	0.0015038279256288	2795	165	109720	1722320
alle	Chrom2	870001	880000	0.0031047743128519	2122	591	190352	1835980
vill	Chrom2	870001	880000	0.0013601561985828	2088	124	91166	1258294
alle	Chrom2	880001	890000	0.003803426849934	1810	202	53110	1818078
vill	Chrom2	880001	890000	0.0104627557128728	1716	201	19211	1226929
alle	Chrom2	890001	900000	0.0004699775158483	1344	88	187243	1084181
vill	Chrom2	890001	900000	0.0015446156283417	1166	39	25249	821471
alle	Chrom2	900001	910000	0.0013476049718177	1701	367	272335	1347217
vill	Chrom2	900001	910000	0.0017928076774352	1226	51	28447	1050113
alle	Chrom2	910001	920000	0.0011563890494984	2031	184	159116	2569148
vill	Chrom2	910001	920000	0.0095631137042834	2469	672	70270	1746650
alle	Chrom2	920001	930000	0.0037649468389506	967	250	66402	852164
vill	Chrom2	920001	930000	0.0016930022573363	937	48	28352	583378
alle	Chrom2	930001	940000	0.0100957469873619	4506	2887	285962	4458228
vill	Chrom2	930001	940000	0.005957847111788	3869	266	44647	3114803
alle	Chrom2	940001	950000	0.0034698624763104	2621	628	180987	2341995
vill	Chrom2	940001	950000	0.0019569105158191	2573	209	106801	1573409
vill	Chrom2	950001	960000	0.0018741814568938	1584	83	44286	1307064
alle	Chrom2	950001	960000	0.0026641805894361	2134	723	271378	1757792
vill	Chrom2	960001	970000	0.0059334868571191	1737	286	48201	1070049
alle	Chrom2	960001	970000	0.0016350076318462	1749	301	184097	1495053
alle	Chrom2	970001	980000	0.0017077413627696	1403	429	251209	1076029
vill	Chrom2	970001	980000	0.0008010413537598	1400	24	29961	853929
alle	Chrom2	980001	990000	0.0019366657942946	2291	333	171945	2121159
vill	Chrom2	980001	990000	0.0010000714336738	2325	84	83994	1443126
vill	Chrom2	990001	1000000	0.0031169910646256	1841	135	43311	1118409
alle	Chrom2	990001	1000000	0.0040070058524499	1508	469	117045	1627379
alle	Chrom2	1000001	1010000	0.0048994257997788	3157	2198	448624	2581414
vill	Chrom2	1000001	1010000	0.0067346060848797	3180	454	67413	1950477
vill	Chrom2	1010001	1020000	0.0103178258866881	1631	224	21710	3118210
alle	Chrom2	1010001	1020000	0.0051679830174641	4978	6578	1272837	3442027
vill	Chrom2	1020001	1030000	0.0081267217630853	1185	236	29040	2647830
alle	Chrom2	1020001	1030000	0.0043311661611255	4198	3634	839035	3180519
vill	Chrom2	1030001	1040000	0.006643246408143	3077	295	44406	2439054
alle	Chrom2	1030001	1040000	0.0115420528244937	3649	5476	474439	3254693
vill	Chrom2	1040001	1050000	0.0028514278418521	2946	134	46994	2219746
alle	Chrom2	1040001	1050000	0.0009905485162408	3489	336	339206	3064502
alle	Chrom2	1050001	1060000	0.0040251354641586	3771	1349	335144	3542510
vill	Chrom2	1050001	1060000	0.0033094733675145	3835	264	79771	2502599
vill	Chrom2	1060001	1070000	0.019023733790066	684	933	49044	424086
alle	Chrom2	1060001	1070000	0.016370544792893	750	3059	186860	523586
alle	Chrom2	1070001	1080000	0.0013699034185317	3233	418	305131	2775991
vill	Chrom2	1070001	1080000	0.003598924033021	3168	194	53905	1998005
alle	Chrom2	1080001	1090000	0.0019215869455158	2272	687	357517	1918559
vill	Chrom2	1080001	1090000	0.0018209062802298	2363	96	52721	1463059
alle	Chrom2	1090001	1100000	0.0059891920390141	1123	1136	189675	872683
vill	Chrom2	1090001	1100000	0.0050368771361755	1060	168	33354	674136
alle	Chrom2	1100001	1110000	0.0039228936386813	1675	894	227893	1617753
vill	Chrom2	1100001	1110000	0.0023432028016555	1777	184	78525	1150605
alle	Chrom2	1110001	1120000	0.0173580991048193	4792	1941	111821	6122319
vill	Chrom2	1110001	1120000	0.008429254123858	5686	859	101907	4049793
vill	Chrom2	1120001	1130000	0.0036004978137457	8409	3246	901542	4432038
alle	Chrom2	1120001	1130000	0.0146793448084397	7437	1269	86448	7922388
alle	Chrom2	1130001	1140000	0.0029957893283633	3109	217	72435	3381411
vill	Chrom2	1130001	1140000	0.0012816725372116	3613	282	220025	2080105
alle	Chrom2	1140001	1150000	0.0014774992879521	987	332	224704	709944
vill	Chrom2	1140001	1150000	0.0024882965712116	967	59	23711	598729
alle	Chrom2	1150001	1160000	0.0005152569593147	1663	77	149440	1429434
vill	Chrom2	1150001	1160000	0.0006058403004967	1615	25	41265	1010205
alle	Chrom2	1160001	1170000	0.0	860	0	72224	741336
vill	Chrom2	1160001	1170000	0.0008621659107096	857	23	26677	515123
alle	Chrom2	1170001	1180000	0.0011731902356902	1250	223	190080	992420
vill	Chrom2	1170001	1180000	0.0118587900199928	1189	433	36513	750987
alle	Chrom2	1180001	1190000	0.0264026880630304	974	3646	138092	1265772
vill	Chrom2	1180001	1190000	0.0128764588803648	1438	1378	107017	827903
alle	Chrom2	1190001	1200000	0.002015937410896	1213	403	199907	983539
vill	Chrom2	1190001	1200000	0.0020349148548784	1057	76	37348	750782
alle	Chrom2	1200001	1210000	0.0124711795406091	2614	5171	414636	2105508
vill	Chrom2	1200001	1210000	0.0185597241460611	2378	2519	135724	1542596
vill	Chrom2	1210001	1220000	0.0027804058620223	3064	144	51791	1908769
alle	Chrom2	1210001	1220000	0.0011930815558164	3100	501	419921	2524031
vill	Chrom2	1220001	1230000	0.0044589466845811	3184	302	67729	1992371
alle	Chrom2	1220001	1230000	0.0028555996316497	3256	1290	451744	2641676
vill	Chrom2	1230001	1240000	0.0022222222222222	1512	90	40500	975060
alle	Chrom2	1230001	1240000	0.0058736233695227	1612	1128	192045	1332907
vill	Chrom2	1240001	1250000	0.0054087671026346	2463	287	53062	1963568
alle	Chrom2	1240001	1250000	0.0026961876858227	2872	623	231067	2797079
vill	Chrom2	1250001	1260000	0.00513470681458	2211	324	63100	1432520
alle	Chrom2	1250001	1260000	0.0026939109900966	2354	559	207505	2038299
vill	Chrom2	1260001	1270000	0.0028387867921709	2083	171	60237	1257093
alle	Chrom2	1260001	1270000	0.0036855036855036	2080	774	210012	1768074
vill	Chrom2	1270001	1280000	0.0020783051756503	509	31	14916	392694
alle	Chrom2	1270001	1280000	0.0017301038062283	647	161	93058	519004
vill	Chrom2	1280001	1290000	0.0006190838045248	6296	255	411899	3623251
alle	Chrom2	1280001	1290000	0.0033366071548696	5669	496	148654	5910476
vill	Chrom2	1290001	1300000	0.0036924248191853	1061	97	26270	1080640
alle	Chrom2	1290001	1300000	0.0025447288382267	1722	292	114747	1547375
vill	Chrom2	1300001	1310000	0.0155378204675471	2896	1100	70795	2725775
alle	Chrom2	1300001	1310000	0.0080562547107608	4438	6488	805337	3393957
alle	Chrom2	1310001	1320000	0.001470974354432	3544	465	316117	3036507
vill	Chrom2	1310001	1320000	0.0015029904862251	2394	97	64538	2168182
vill	Chrom2	1320001	1330000	0.0007476449185067	1174	30	40126	926924
alle	Chrom2	1320001	1330000	0.0034999660855999	1448	258	73715	1378395
alle	Chrom2	1330001	1340000	0.0291241967177384	2183	8552	293639	1803643
vill	Chrom2	1330001	1340000	0.022148330014628	1934	3437	155181	1241529
alle	Chrom2	1340001	1350000	0.0016756080371654	1457	233	139054	1338598
vill	Chrom2	1340001	1350000	0.0012066725011271	1548	91	75414	908646
vill	Chrom2	1350001	1360000	0.0009626354820308	1062	27	28048	642272
alle	Chrom2	1350001	1360000	0.001139703247079	1064	159	139510	867034
alle	Chrom2	1360001	1370000	0.0021937842778793	875	108	49230	972450
vill	Chrom2	1360001	1370000	0.0018398373196475	1073	38	20654	659746
alle	Chrom2	1370001	1380000	0.004527324913503	1709	1336	295097	1321617
vill	Chrom2	1370001	1380000	0.0065014221861032	1697	208	31993	1044677
vill	Chrom2	1380001	1390000	0.0075301018450915	3976	1217	161618	2647552
alle	Chrom2	1380001	1390000	0.0011877192808086	3982	478	402452	3815762
vill	Chrom2	1390001	1400000	0.0140015279736718	2754	1906	136128	1648032
alle	Chrom2	1390001	1400000	0.003888709155613	2549	601	154550	2524522
vill	Chrom2	1400001	1410000	0.002552400270453	2468	151	59160	1585770
alle	Chrom2	1400001	1410000	0.0095839128297901	2604	1833	191258	2278748
alle	Chrom2	1410001	1420000	0.008572990794542	1442	2101	245072	1121898
vill	Chrom2	1410001	1420000	0.013078047705834	1364	653	49931	860419
vill	Chrom2	1420001	1430000	0.0011752032122221	1680	48	40844	1024486
alle	Chrom2	1420001	1430000	0.0005429492739708	1689	164	302054	1297632
vill	Chrom2	1430001	1440000	0.0005535935859501	2318	29	52385	1448275
alle	Chrom2	1430001	1440000	0.0010980702764976	2370	366	333312	1920060
vill	Chrom2	1440001	1450000	0.0052215743884059	3005	343	65689	1995671
alle	Chrom2	1440001	1450000	0.0022266769097805	3247	742	333232	2762080
vill	Chrom2	1450001	1460000	0.0026465356414594	762	61	23049	458271
alle	Chrom2	1450001	1460000	0.007038626609442	764	1025	145625	577119
vill	Chrom2	1460001	1470000	0.0300114284521492	2997	5751	191627	2915533
alle	Chrom2	1460001	1470000	0.0237199942759617	4932	29339	1236889	3428783
vill	Chrom2	1470001	1480000	0.0030567685589519	1730	84	27480	1386870
alle	Chrom2	1470001	1480000	0.0048302758919543	2110	836	173075	1950695
vill	Chrom2	1480001	1490000	0.0322247232302815	2712	7015	217690	1662230
alle	Chrom2	1480001	1490000	0.028861828248316	2938	12730	441067	2381797
vill	Chrom2	1490001	1500000	0.0021626403873092	2077	88	40691	1478869
alle	Chrom2	1490001	1500000	0.0021595117213716	2412	547	253298	2028454
vill	Chrom2	1500001	1510000	0.0023299308945666	2937	147	63092	1802968
alle	Chrom2	1500001	1510000	0.0014033177684066	2957	397	282901	2519151
vill	Chrom2	1510001	1520000	0.0024790236460717	1484	52	20976	1181694
alle	Chrom2	1510001	1520000	0.0021441913414458	1765	194	90477	1715437
alle	Chrom2	1520001	1530000	0.0056977741291793	2488	1402	246061	2108533
vill	Chrom2	1520001	1530000	0.0044565565886502	2403	278	62380	1505690
alle	Chrom2	1530001	1540000	0.0085615371608091	1767	962	112363	1716255
vill	Chrom2	1530001	1540000	0.0066588038724261	1696	271	40698	1177092
alle	Chrom2	1540001	1550000	0.0010849404678805	2062	272	250705	1998883
vill	Chrom2	1540001	1550000	0.0026162889470286	1771	77	29431	1468709
vill	Chrom2	1550001	1560000	0.0019669551534225	2183	115	58466	1321234
alle	Chrom2	1550001	1560000	0.00081821690467	2168	159	194325	1877415
vill	Chrom2	1560001	1570000	0.0032011792660388	2746	291	90904	1726646
alle	Chrom2	1560001	1570000	0.0056474233161128	2828	1502	265962	2463248
alle	Chrom2	1570001	1580000	0.0012324013093031	2617	250	202856	2374994
vill	Chrom2	1570001	1580000	0.0022891593572221	2662	101	44121	1672629
alle	Chrom2	1580001	1590000	0.001002902481012	2012	321	320071	1595579
vill	Chrom2	1580001	1590000	0.0017934870224085	2007	89	49624	1226126
alle	Chrom2	1590001	1600000	0.003068383919323	3130	785	255835	2778933
vill	Chrom2	1590001	1600000	0.0057299451918286	2233	184	32112	1988928
vill	Chrom2	1600001	1610000	0.0046640712330879	3197	242	51886	2037824
alle	Chrom2	1600001	1610000	0.0009761517400103	3127	246	252010	2885872
vill	Chrom2	1610001	1620000	0.0125152240561085	792	298	23811	633279
alle	Chrom2	1610001	1620000	0.0017463235294117	907	114	65280	921398
alle	Chrom2	1620001	1630000	0.0025687892110853	1522	520	202430	1322522
vill	Chrom2	1620001	1630000	0.0030332818424378	1468	108	35605	979955
vill	Chrom2	1630001	1640000	0.0038622626840217	2378	154	39873	1499217
alle	Chrom2	1630001	1640000	0.0033550178787136	2408	836	249179	2061899
alle	Chrom2	1640001	1650000	0.0018962987570246	2588	274	144492	2574312
vill	Chrom2	1640001	1650000	0.0016486504860969	2780	97	58836	1751784
alle	Chrom2	1650001	1660000	0.0032212192407567	2322	521	161740	2117174
vill	Chrom2	1650001	1660000	0.0037187608332545	2057	118	31731	1485939
alle	Chrom2	1660001	1670000	0.0210839970833632	4660	14371	681607	3777837
vill	Chrom2	1660001	1670000	0.0431751307901764	3734	8261	191337	2778483
alle	Chrom2	1670001	1680000	0.0018289314087217	2086	576	314938	1659364
vill	Chrom2	1670001	1680000	0.0007106310403638	2085	40	56288	1258522
vill	Chrom2	1680001	1690000	0.0049208919895353	3281	237	48162	2197788
alle	Chrom2	1680001	1690000	0.002275749963056	3310	539	236845	3135645
vill	Chrom2	1690001	1700000	0.0032840722495894	477	48	14616	290304
alle	Chrom2	1690001	1700000	0.0	473	0	75240	382624
alle	Chrom2	1700001	1710000	0.0010024793462402	1393	224	223446	1094332
vill	Chrom2	1700001	1710000	0.0012379550321199	1345	37	29888	847702
vill	Chrom2	1710001	1720000	0.0018952485005239	1349	85	44849	822661
alle	Chrom2	1710001	1720000	0.0006093613131736	1374	144	236313	1066329
vill	Chrom2	1720001	1730000	0.0090878886782496	2813	4185	460503	1322397
alle	Chrom2	1720001	1730000	0.0269614641461889	2799	22940	850844	1826336
vill	Chrom2	1730001	1740000	0.0076916307313209	3043	437	56815	1907525
alle	Chrom2	1730001	1740000	0.0018635685975055	2938	615	330012	2619616
vill	Chrom2	1740001	1750000	0.0106555392038151	2414	1144	107362	1542608
alle	Chrom2	1740001	1750000	0.0062174275588909	2542	2386	383760	2093814
vill	Chrom2	1750001	1760000	0.0012283481387855	2003	69	56173	1210757
alle	Chrom2	1750001	1760000	0.0007565691179929	2005	238	314578	1587828
vill	Chrom2	1760001	1770000	0.0037005572434448	2770	257	69449	1701481
alle	Chrom2	1760001	1770000	0.0025823463394968	2778	474	183554	2475652
vill	Chrom2	1770001	1780000	0.0034249803613511	1794	327	95475	1056795
alle	Chrom2	1770001	1780000	0.0024522655769717	1829	1085	442448	1287786
vill	Chrom2	1780001	1790000	0.000972501676727	1194	29	29820	768390
alle	Chrom2	1780001	1790000	0.0004998466379633	1267	88	176054	1022528
alle	Chrom2	1790001	1800000	0.0016394332555235	2180	302	184210	1878070
vill	Chrom2	1790001	1800000	0.0031304104510239	1979	179	57181	1316219
vill	Chrom2	1800001	1810000	0.003411222923418	335	40	11726	204364
alle	Chrom2	1800001	1810000	0.0006129762353828	341	39	63624	260854
vill	Chrom2	1810001	1820000	0.0017010975350442	1836	104	61137	1106253
alle	Chrom2	1810001	1820000	0.0012814999569966	1819	149	116270	1636668
alle	Chrom2	1820001	1830000	0.0006218376631659	1483	117	188152	1297068
vill	Chrom2	1820001	1830000	0.0008397156549058	1528	58	69071	920029
alle	Chrom2	1830001	1840000	0.0001718255234541	2229	63	366651	1750497
vill	Chrom2	1830001	1840000	0.0028089887640449	2232	163	58028	1351912
vill	Chrom2	1840001	1850000	0.0176254787341261	2800	2186	124025	1789915
alle	Chrom2	1840001	1850000	0.0114596512197137	2978	3605	314582	2559366
vill	Chrom2	1850001	1860000	0.0100613577884805	769	305	30314	471166
alle	Chrom2	1850001	1860000	0.0099269612931929	787	1071	107888	645128
vill	Chrom2	1860001	1870000	0.0024646777290574	1520	86	34893	929637
alle	Chrom2	1860001	1870000	0.0020301114505015	1531	543	267473	1180853
vill	Chrom2	1870001	1880000	0.0008704930922161	1586	31	35612	964828
alle	Chrom2	1870001	1880000	0.0003753611269268	1587	89	237105	1265143
vill	Chrom2	1880001	1890000	0.0036213232030958	1917	204	56333	1214377
alle	Chrom2	1880001	1890000	0.0014743674598428	1854	323	219077	1689005
