ID,family,hybrid_index,seed.cohort,cohort,F21_238,F21_259,F21_241,F21_284,F21_232,s.coh8,s.coh9,s.coh11,s.coh10,s.coh12,s.coh15,s.coh13,s.coh14,s.coh6,s.coh7,s.coh4,s.coh2,s.coh3,coh27,coh24,coh19,coh25,coh26,coh1,coh28,coh31,coh21,coh29,coh30,coh34,coh7,coh8,coh22,coh32,coh33,coh5,coh9,coh6,coh10,coh12,coh15,coh14,coh11,coh13,coh16,coh17,coh20,coh18,coh23,days_to_radicle,GR_cm.dy,ldmc,ave_thick,ave_tough,N_reabsorp,chloro_reabsorp,N_wght_p
23_005,21_232,0.295290354602107,2,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0.557142857142857,0.113300492610837,0.551333333333333,116.666666666667,45.4268292682927,74.8807631160572,3.28
22_143,21_232,0.479874764157392,3,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0.688461538461538,0.125,0.491333333333333,116.666666666667,30.3468208092486,77.3793103448276,3.46
22_142,21_232,0.337669791467381,3,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0.542307692307692,0.111864406779661,0.466,83.3333333333333,26.3473053892216,83.9080459770115,3.34
22_138,21_232,0.441934156378601,3,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0.326923076923077,0.205882352941176,0.562666666666667,122,35.2150537634409,58.4158415841584,3.72
22_169,21_232,0.439516018149319,3,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0.373076923076923,0.0901639344262295,0.497,134,16.4739884393064,55.8928571428571,3.46
22_188,21_232,0.612174515235457,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0.366666666666667,0.103174603174603,0.528,152.666666666667,13.5135135135135,42.8790199081164,2.96
22_180,21_232,0.575617883921133,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0.509090909090909,0.113725490196078,0.470333333333333,148.666666666667,24.496644295302,60.64,2.98
22_184,21_232,0.426884325276661,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0.427272727272727,0.120320855614973,0.506,138.666666666667,19.7278911564626,32.3899371069182,2.94
22_146,21_232,0.308631067425037,3,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0.65,0.0914634146341463,0.518666666666667,76.3333333333333,24.2647058823529,57.3353293413174,4.08
23_187,21_232,0.39396958859982,3,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,0.580769230769231,0.0896860986547085,0.521333333333333,129.333333333333,32.5062034739454,49.1749174917492,4.03
22_202,21_232,0.358535984900293,3,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31,0.388461538461538,0.0765027322404372,0.475,88.6666666666667,13.6490250696379,36.9606003752345,3.59
22_210,21_232,0.456860863605209,3,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35,0.465384615384615,0.0895522388059701,0.556,106,39.4160583941606,74.457429048414,4.11
22_212,21_232,0.601014810751509,3,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0.373076923076923,0.132780082987552,0.527333333333333,143.333333333333,28.2352941176471,53.5251798561151,3.4
22_213,21_232,0.392723366751129,3,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,0.215384615384615,0.0931899641577061,0.563666666666667,122,22.1556886227545,49.8333333333333,3.34
23_189,21_232,0.432568129583014,3,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0.361538461538462,0.103448275862069,0.507333333333333,160,NA,47.4418604651163,3.357
23_054,21_232,0.352873594660393,3,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0.476923076923077,0.0975609756097561,0.501,109.333333333333,30.3333333333333,45.6349206349206,3
23_137,21_232,0.627175878828982,3,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,NA,0.106145251396648,0.444333333333333,104,48.4567901234568,94.8243992606285,3.24
22_061,21_232,0.318761956818803,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0.092436974789916,0.522666666666667,85.3333333333333,NA,NA,NA
22_182,21_232,0.485008428441153,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0.152941176470588,0.512666666666667,120,NA,NA,NA
