chr	windowStart	windowEnd	D	f_d	f_dM	d_f
Chrom5	431681	446807	0.495545	0.172222	0.119535	0.246021
Chrom5	443107	451029	0.056573	0.028684	0.019653	0.035594
Chrom5	446873	464897	-0.195464	-0.083226	-0.056506	-0.057371
Chrom5	451089	467662	0.092988	0.048179	0.034373	0.027728
Chrom5	465086	468646	0.019879	0.040254	0.020232	0.007524
Chrom5	467666	470032	0.115975	0.139875	0.091521	0.078260
Chrom5	468658	471439	0.199354	0.121094	0.092964	0.133110
Chrom5	470033	472955	-0.022532	-0.013503	-0.009908	0.012004
Chrom5	471440	475540	-0.111828	-0.075737	-0.051386	-0.052446
Chrom5	472956	476596	-0.099132	-0.080455	-0.051897	-0.062253
Chrom5	475607	477844	-0.117608	-0.100714	-0.064987	-0.068763
Chrom5	476606	479072	-0.139080	-0.095965	-0.065991	-0.089424
Chrom5	477855	480252	0.005521	0.004267	0.002886	-0.010547
Chrom5	479073	481071	-0.101617	-0.097437	-0.062538	-0.070214
Chrom5	480374	481706	-0.206227	-0.195988	-0.124348	-0.111442
Chrom5	481091	482291	-0.066446	-0.068646	-0.044443	-0.033539
Chrom5	481712	485620	0.093981	0.075481	0.059065	0.079012
Chrom5	482334	493278	0.299509	0.159201	0.132556	0.132531
Chrom5	485955	503730	0.416356	0.200107	0.180726	0.194571
Chrom5	493326	513433	0.405388	0.227451	0.208546	0.336038
Chrom5	503739	513971	0.383303	0.258029	0.227398	0.251729
Chrom5	513437	522284	0.437380	0.145603	0.119057	0.209923
Chrom5	514010	532264	0.317104	0.079663	0.062274	0.179359
Chrom5	522450	537846	0.281314	0.069780	0.052994	0.182313
Chrom5	532277	542979	0.556402	0.209425	0.156279	0.391777
Chrom5	537900	548631	0.682378	0.329251	0.244819	0.564374
Chrom5	543075	560359	0.598667	0.158393	0.114218	0.455977
Chrom5	548935	577699	0.409885	0.075489	0.054834	0.205464
Chrom5	567129	586316	0.720453	0.291875	0.204884	0.570868
Chrom5	577795	595863	0.807029	0.471546	0.281150	0.727531
Chrom5	586370	604392	0.332036	0.183778	0.086767	0.175080
Chrom5	596273	608753	-0.436658	-0.216942	-0.073614	-0.117850
Chrom5	604514	612762	-0.391407	-0.141446	-0.050902	-0.066646
Chrom5	608775	616130	-0.354171	-0.112814	-0.050023	-0.080548
Chrom5	612788	619886	-0.246245	-0.064543	-0.029542	-0.105562
Chrom5	616158	622430	-0.539270	-0.225193	-0.073233	-0.158032
Chrom5	619897	624929	-0.706320	-0.377343	-0.118874	-0.253233
Chrom5	622606	628436	-0.476168	-0.180308	-0.072199	-0.230076
Chrom5	625062	635219	-0.395328	-0.194972	-0.052667	-0.081929
Chrom5	628688	644759	-0.572527	-0.325498	-0.067321	-0.078414
Chrom5	635710	647387	-0.748990	-0.253779	-0.083424	-0.108512
Chrom5	644987	653207	-0.647011	-0.288728	-0.090112	-0.115414
Chrom5	647510	656067	-0.561429	-0.381751	-0.106780	-0.148387
Chrom5	653377	658689	-0.372348	-0.279235	-0.091889	-0.124900
Chrom5	656096	664368	-0.224710	-0.087931	-0.039873	-0.052853
Chrom5	658753	672133	-0.020569	-0.002731	-0.001853	-0.010329
Chrom5	664721	681416	0.403566	0.034535	0.027184	0.308448
Chrom5	672268	687436	0.625307	0.063058	0.048035	0.501819
Chrom5	682888	693802	-0.026974	-0.003364	-0.002345	-0.019198
Chrom5	687617	707193	-0.417073	-0.046248	-0.030921	-0.256205
Chrom5	693833	714103	0.000570	0.000140	0.000090	-0.043715
Chrom5	707341	715935	-0.231120	-0.130753	-0.075613	-0.268759
Chrom5	714106	717200	-0.297611	-0.160194	-0.082962	-0.276672
Chrom5	715971	726469	0.161983	0.072458	0.043075	0.123178
Chrom5	717302	736642	0.091410	0.038269	0.025101	0.052643
Chrom5	726927	738969	-0.194958	-0.075553	-0.054406	-0.133697
Chrom5	736793	746971	0.067273	0.038644	0.026745	0.065462
Chrom5	739078	747922	-0.057856	-0.054274	-0.035057	-0.051208
Chrom5	747328	748534	-0.099660	-0.108252	-0.090197	-0.113192
Chrom5	747925	751151	0.089613	0.049852	0.040275	0.041950
Chrom5	748535	751473	-0.000509	-0.000306	-0.000205	0.001624
Chrom5	751157	754205	0.215365	0.192456	0.140297	0.095194
Chrom5	751504	757616	0.203541	0.131900	0.095823	0.098065
Chrom5	754215	766835	0.037554	0.010975	0.008564	0.028922
Chrom5	757626	786622	0.136587	0.028771	0.023609	0.105356
Chrom5	767696	796020	0.290050	0.058844	0.048157	0.153768
Chrom5	786623	802639	-0.243623	-0.074658	-0.050884	-0.151347
Chrom5	796822	818319	0.243755	0.058692	0.044490	0.110986
Chrom5	803347	823385	0.308473	0.056256	0.044759	0.167195
Chrom5	818426	824151	-0.171690	-0.037571	-0.027978	-0.090832
Chrom5	823390	828166	0.464290	0.247227	0.182860	0.211791
Chrom5	824217	830429	0.240163	0.120650	0.086835	0.115142
Chrom5	828208	836815	-0.149727	-0.040346	-0.032287	-0.041228
Chrom5	830507	841518	0.220168	0.030425	0.027552	0.025768
Chrom5	837360	844050	0.520658	0.081856	0.075145	0.075342
Chrom5	841519	865138	0.641843	0.074274	0.065854	0.207780
Chrom5	845039	877789	0.493451	0.056175	0.046364	0.145103
Chrom5	866040	890913	0.590605	0.126642	0.099054	0.131518
Chrom5	877790	898819	0.291989	0.077447	0.062474	0.137730
Chrom5	890966	907527	0.050234	0.011935	0.009292	0.046023
Chrom5	898832	916395	-0.000209	-0.000047	-0.000036	-0.004855
Chrom5	909102	922006	0.084192	0.027865	0.018995	0.027155
Chrom5	916482	926255	0.082634	0.027016	0.017053	0.030865
Chrom5	924763	936355	0.135842	0.028074	0.017325	0.072302
Chrom5	926256	947008	0.295302	0.058909	0.040572	0.215698
Chrom5	937600	964799	0.138206	0.038260	0.025955	0.067449
Chrom5	947011	976643	0.146725	0.054458	0.028721	0.048773
Chrom5	965149	988291	0.197917	0.045076	0.029664	0.052018
Chrom5	976706	990131	0.061628	0.013887	0.010477	0.032723
Chrom5	988588	997670	0.411595	0.164769	0.117524	0.301615
Chrom5	990167	1000304	0.548739	0.232797	0.149228	0.508534
Chrom5	998074	1001717	0.556228	0.277436	0.171597	0.453452
Chrom5	1000333	1003196	0.608806	0.322955	0.214552	0.449793
Chrom5	1001748	1012796	0.457630	0.131523	0.093937	0.355507
Chrom5	1003305	1020293	0.177021	0.040655	0.029243	0.146037
Chrom5	1012801	1034980	0.240358	0.058846	0.036670	0.180893
Chrom5	1021929	1038845	0.415854	0.102220	0.061608	0.277973
Chrom5	1035000	1045112	0.151129	0.064630	0.041877	0.118833
Chrom5	1038895	1049464	-0.651065	-0.399444	-0.224272	-0.628077
Chrom5	1045450	1051414	-0.951227	-0.703009	-0.355147	-0.945401
Chrom5	1049516	1059442	-0.892233	-0.792156	-0.352698	-0.844292
Chrom5	1051424	1062003	-0.822151	-0.691148	-0.327457	-0.751587
Chrom5	1059469	1063363	-0.654355	-0.451080	-0.267736	-0.514971
Chrom5	1062045	1065449	-0.674345	-0.542296	-0.309568	-0.465194
Chrom5	1063446	1069441	-0.869824	-0.747176	-0.391400	-0.723101
Chrom5	1066327	1070725	-0.888351	-0.782207	-0.385712	-0.806049
Chrom5	1069443	1072706	-0.922476	-1.048283	-0.439255	-0.862253
Chrom5	1070827	1081924	-0.952781	-1.001210	-0.427702	-0.905899
Chrom5	1072799	1086914	-0.775922	-0.434226	-0.242489	-0.583883
Chrom5	1082077	1093917	-0.246927	-0.094888	-0.061257	-0.175753
Chrom5	1087454	1115645	0.167591	0.045983	0.030796	0.157422
Chrom5	1094092	1116400	0.179309	0.044872	0.029956	0.219385
Chrom5	1115672	1118255	-0.456559	-0.428284	-0.197636	-0.344870
Chrom5	1116408	1119708	-0.625896	-0.415998	-0.206499	-0.412998
Chrom5	1118273	1121228	-0.596531	-0.477961	-0.185752	-0.346958
Chrom5	1119747	1137382	-0.485092	-0.205858	-0.102944	-0.307441
Chrom5	1121618	1155193	-0.337796	-0.068095	-0.046783	-0.153431
Chrom5	1137383	1166570	-0.106032	-0.011885	-0.009501	-0.024461
Chrom5	1155281	1174980	0.180267	0.027327	0.020984	0.087411
Chrom5	1168264	1179001	-0.049435	-0.012898	-0.008764	-0.037457
Chrom5	1175583	1183622	0.069627	0.021382	0.015049	0.072898
Chrom5	1179236	1188616	0.115608	0.031554	0.024658	0.092030
Chrom5	1183624	1195559	-0.178651	-0.040432	-0.029136	-0.056213
Chrom5	1188627	1198104	-0.321580	-0.097801	-0.059132	-0.143793
Chrom5	1195600	1202774	-0.500003	-0.390662	-0.164634	-0.420912
Chrom5	1198108	1218352	-0.120436	-0.023050	-0.015607	-0.022597
Chrom5	1206029	1222986	0.070162	0.014893	0.010297	0.041223
Chrom5	1218897	1231022	0.131729	0.034528	0.025077	0.114928
Chrom5	1223006	1236160	0.583927	0.208008	0.152244	0.419338
Chrom5	1231321	1245144	0.735795	0.404464	0.283404	0.508907
Chrom5	1236211	1246869	0.751903	0.450950	0.346459	0.548073
Chrom5	1245147	1248562	0.780140	0.577849	0.451742	0.630633
Chrom5	1246922	1259921	0.451507	0.129270	0.096245	0.372500
Chrom5	1248571	1276869	-0.060283	-0.008563	-0.005394	-0.027135
Chrom5	1260010	1284092	0.004053	0.000695	0.000407	0.016753
Chrom5	1276891	1291531	0.185111	0.046474	0.027595	0.082640
Chrom5	1285281	1310007	0.259635	0.059120	0.043575	0.135737
Chrom5	1291643	1323631	0.351152	0.068257	0.054859	0.229674
Chrom5	1310067	1324441	0.413675	0.094838	0.077221	0.256004
Chrom5	1323644	1338499	-0.092167	-0.024390	-0.015896	-0.040575
Chrom5	1324483	1348182	-0.068285	-0.017297	-0.011518	-0.018843
Chrom5	1338634	1350606	-0.059696	-0.025865	-0.018881	-0.021308
Chrom5	1348347	1351580	-0.131356	-0.099414	-0.066258	-0.095180
Chrom5	1350641	1365253	0.104447	0.048298	0.026621	0.077907
Chrom5	1351596	1367783	0.205971	0.123690	0.066819	0.160785
Chrom5	1365508	1379268	0.440074	0.208386	0.145246	0.335043
Chrom5	1367795	1384814	0.235706	0.076061	0.050534	0.098405
Chrom5	1379271	1387984	-0.357436	-0.136515	-0.063583	-0.086296
Chrom5	1385214	1392152	-0.491605	-0.127059	-0.063404	-0.105539
Chrom5	1388011	1412903	-0.342990	-0.049746	-0.029100	-0.082248
Chrom5	1392488	1428968	-0.279765	-0.061674	-0.038857	-0.122302
Chrom5	1415286	1440951	-0.470024	-0.175122	-0.116270	-0.322277
Chrom5	1429789	1446488	-0.146598	-0.062710	-0.039549	-0.133331
Chrom5	1440957	1458386	0.039876	0.014139	0.009280	0.026510
Chrom5	1446586	1465031	-0.241576	-0.069181	-0.045784	-0.114307
Chrom5	1458387	1475154	0.374438	0.165674	0.111264	0.319758
Chrom5	1465042	1482714	0.670041	0.320459	0.214496	0.574079
Chrom5	1475162	1488808	0.440871	0.090857	0.060818	0.323054
Chrom5	1482732	1494833	-0.421693	-0.093748	-0.069609	-0.186642
Chrom5	1489228	1496810	-0.523671	-0.158916	-0.120406	-0.236281
Chrom5	1494836	1507362	-0.134409	-0.040920	-0.030615	-0.088700
Chrom5	1496845	1511674	0.117542	0.036280	0.023734	0.035698
Chrom5	1507384	1525526	0.807499	0.270008	0.200200	0.707988
Chrom5	1511691	1539435	0.800124	0.282502	0.212846	0.693391
Chrom5	1525714	1546310	0.622954	0.176680	0.130046	0.277544
Chrom5	1539471	1551452	0.144253	0.024330	0.019075	0.017769
Chrom5	1546397	1560810	-0.293001	-0.094956	-0.065854	-0.145081
Chrom5	1552722	1561633	-0.405053	-0.274100	-0.157232	-0.320919
Chrom5	1560834	1571256	0.168619	0.067256	0.044564	0.162398
Chrom5	1561715	1583322	0.229561	0.054495	0.035111	0.114960
Chrom5	1571341	1584322	0.051223	0.024674	0.014323	0.002003
Chrom5	1583336	1585767	0.199683	0.522910	0.332814	0.095623
Chrom5	1584357	1587326	0.317440	0.383169	0.326770	0.190552
Chrom5	1585776	1593675	0.623215	0.307897	0.229145	0.393280
Chrom5	1587336	1594937	0.613619	0.202925	0.125171	0.401653
Chrom5	1593949	1598161	0.096582	0.036414	0.019889	0.056612
Chrom5	1595003	1611405	0.143835	0.039092	0.025909	0.081385
Chrom5	1598272	1617109	0.192185	0.046911	0.032333	0.119544
Chrom5	1612109	1619180	0.158614	0.067987	0.043450	0.103458
Chrom5	1617126	1627737	0.141109	0.072499	0.049461	0.038489
Chrom5	1619332	1631025	0.042582	0.017203	0.014150	0.011245
Chrom5	1627738	1636936	0.344495	0.170993	0.136503	0.179210
Chrom5	1631026	1644299	0.495662	0.232083	0.171914	0.286878
Chrom5	1637702	1645041	0.426555	0.186538	0.128891	0.263647
Chrom5	1644367	1649951	0.455853	0.231368	0.154975	0.349705
Chrom5	1645187	1656666	0.567463	0.254272	0.168604	0.440745
Chrom5	1649964	1672342	0.499008	0.164168	0.120025	0.427979
Chrom5	1657322	1684489	0.798703	0.341784	0.270423	0.773925
Chrom5	1672893	1697578	0.640784	0.326723	0.230603	0.541728
Chrom5	1685017	1713298	0.113954	0.021629	0.015817	0.031918
Chrom5	1697582	1718434	0.306298	0.019944	0.015774	0.041211
Chrom5	1715052	1734186	0.069250	0.011202	0.007911	0.048093
Chrom5	1718549	1743301	0.172031	0.043769	0.028759	0.092753
Chrom5	1734236	1748057	0.457349	0.165225	0.108138	0.115928
Chrom5	1743311	1753332	0.462410	0.162343	0.106234	0.122572
Chrom5	1748131	1759674	0.332355	0.096042	0.069945	0.257334
Chrom5	1754518	1762707	0.401677	0.106349	0.084317	0.248623
Chrom5	1759700	1779014	0.350776	0.068505	0.054272	0.062603
Chrom5	1765101	1782343	-0.118968	-0.023035	-0.016672	-0.009106
Chrom5	1780144	1782792	-0.192012	-0.271662	-0.110037	-0.068641
Chrom5	1782392	1827131	0.351280	0.176362	0.130523	0.118778
Chrom5	1782803	1831561	0.296074	0.121947	0.070441	0.067198
Chrom5	1827539	1845686	-0.357862	-0.137502	-0.060649	-0.092696
Chrom5	1831575	1857964	-0.024068	-0.008506	-0.005227	-0.001450
Chrom5	1846252	1868218	0.044790	0.021482	0.013776	0.003856
Chrom5	1858355	1872097	0.170459	0.061902	0.044051	0.065713
Chrom5	1868316	1873246	0.473604	0.108220	0.090877	0.222621
Chrom5	1872124	1884720	0.590266	0.147461	0.118610	0.236320
Chrom5	1873294	1896710	0.514628	0.150886	0.098069	0.222111
Chrom5	1885775	1897649	0.371614	0.122174	0.070953	0.171805
Chrom5	1896713	1898406	0.128846	0.111053	0.048854	0.058610
Chrom5	1897650	1900276	-0.150822	-0.128160	-0.056541	-0.094918
Chrom5	1898408	1906754	-0.395903	-0.354188	-0.146479	-0.289624
Chrom5	1900375	1914209	-0.202540	-0.140115	-0.068391	-0.153136
Chrom5	1907092	1926301	0.008785	0.003228	0.002002	-0.002133
Chrom5	1914366	1926716	0.075016	0.023498	0.015543	0.033731
Chrom5	1926336	1932036	0.048055	0.024837	0.016819	0.012201
Chrom5	1926727	1939175	0.135671	0.030697	0.023356	0.042999
Chrom5	1932054	1954798	0.210897	0.016380	0.013621	0.076433
Chrom5	1939640	1963194	0.143020	0.009219	0.007584	0.054645
Chrom5	1955524	1977351	0.193480	0.016011	0.012664	0.088774
Chrom5	1963200	1984410	0.712063	0.133178	0.106876	0.524992
Chrom5	1977364	1995098	0.745426	0.381820	0.314283	0.668069
Chrom5	1984668	2003203	0.423920	0.152255	0.118245	0.292445
Chrom5	1995203	2010554	0.162710	0.049767	0.037086	0.087227
Chrom5	2004055	2019862	0.052027	0.010145	0.007975	0.053432
Chrom5	2010623	2022374	-0.096803	-0.016090	-0.012759	-0.047358
Chrom5	2019960	2025995	-0.230627	-0.062264	-0.046564	-0.155556
Chrom5	2022410	2035913	0.002441	0.000875	0.000573	0.040829
Chrom5	2026028	2043901	-0.034229	-0.011321	-0.007884	-0.009402
Chrom5	2036332	2051280	-0.056642	-0.009634	-0.007671	-0.034711
Chrom5	2044090	2056909	0.080778	0.009829	0.007884	0.022195
Chrom5	2051475	2065505	-0.050172	-0.011173	-0.008208	-0.021745
Chrom5	2056988	2073020	-0.010275	-0.002248	-0.001640	0.004703
Chrom5	2066018	2076724	-0.000002	-0.000000	-0.000000	-0.015859
Chrom5	2073152	2086805	0.016210	0.004391	0.003085	-0.008695
Chrom5	2076933	2092001	-0.377039	-0.183957	-0.115017	-0.329460
Chrom5	2086811	2096467	-0.779184	-0.838150	-0.395917	-0.723993
Chrom5	2092036	2100858	-0.396413	-0.313170	-0.192533	-0.301148
Chrom5	2096991	2106432	0.397684	0.128319	0.107374	0.144798
Chrom5	2100860	2114749	0.248399	0.045285	0.036040	0.074573
Chrom5	2106557	2120282	0.025520	0.004700	0.003653	0.012696
Chrom5	2114868	2121185	-0.018147	-0.005340	-0.003969	0.005106
Chrom5	2120307	2123774	-0.121705	-0.108862	-0.062346	-0.048794
Chrom5	2121188	2124752	0.057891	0.026917	0.020300	0.044486
Chrom5	2123789	2126969	0.133610	0.074956	0.050192	0.140731
Chrom5	2124754	2138420	0.079954	0.018899	0.012765	0.052291
Chrom5	2126985	2154125	-0.025219	-0.003206	-0.002121	-0.006891
Chrom5	2138665	2164855	0.049042	0.010364	0.007084	0.054014
Chrom5	2154712	2166889	0.229516	0.076725	0.063469	0.180734
Chrom5	2164866	2182436	0.152280	0.074871	0.054296	0.102770
Chrom5	2166910	2186787	-0.025669	-0.013639	-0.008703	-0.020162
Chrom5	2182451	2187736	-0.207772	-0.176146	-0.103554	-0.086269
Chrom5	2186790	2187982	-0.129386	-0.396172	-0.170353	-0.081933
Chrom5	2187737	2188828	0.129471	0.286516	0.183874	0.083078
Chrom5	2188135	2189573	0.144803	0.318026	0.182600	0.071656
Chrom5	2188839	2193030	0.086860	0.027228	0.022430	0.023157
Chrom5	2189578	2195731	-0.069078	-0.009929	-0.007342	-0.019732
Chrom5	2193049	2204891	-0.049868	-0.011613	-0.007576	-0.018002
Chrom5	2196737	2207539	0.194639	0.063929	0.050205	0.117984
Chrom5	2204939	2210671	-0.417040	-0.429380	-0.196663	-0.178474
Chrom5	2207606	2221344	-0.337945	-0.175829	-0.094558	-0.162555
Chrom5	2210705	2237108	-0.080129	-0.033910	-0.021422	-0.057520
Chrom5	2221402	2240217	-0.306960	-0.277183	-0.146907	-0.195824
Chrom5	2237148	2241272	-0.135142	-0.150077	-0.087707	-0.095420
Chrom5	2240237	2245696	-0.064663	-0.043851	-0.028852	-0.066535
Chrom5	2241293	2255361	-0.152639	-0.076789	-0.052021	-0.128077
Chrom5	2245709	2261590	-0.016554	-0.007555	-0.005326	-0.046403
Chrom5	2255370	2263584	-0.074458	-0.050622	-0.027024	-0.063584
Chrom5	2261622	2276667	-0.224656	-0.116511	-0.066084	-0.136950
Chrom5	2263587	2290065	-0.002478	-0.001144	-0.000799	-0.010153
Chrom5	2276736	2298941	0.279277	0.120658	0.093512	0.163433
Chrom5	2290198	2301972	0.141171	0.074374	0.052736	0.077790
Chrom5	2298981	2311800	-0.108788	-0.062421	-0.036887	-0.180735
Chrom5	2302643	2319837	-0.286733	-0.116866	-0.067699	-0.336558
Chrom5	2312291	2324530	-0.179594	-0.053044	-0.033812	-0.191499
Chrom5	2320184	2330791	0.009302	0.001652	0.001169	0.001667
Chrom5	2324536	2336385	0.138949	0.029130	0.020053	0.094887
Chrom5	2330817	2337611	0.080405	0.018891	0.012549	0.048336
Chrom5	2336386	2341813	-0.184289	-0.071634	-0.047367	-0.185085
Chrom5	2337710	2352194	0.298892	0.140833	0.098042	0.319658
Chrom5	2341826	2355831	0.492787	0.207602	0.146413	0.436553
Chrom5	2352709	2360637	-0.074551	-0.034069	-0.020606	-0.035348
Chrom5	2355925	2362102	-0.061913	-0.040708	-0.023209	-0.018463
Chrom5	2360927	2367228	0.294168	0.133542	0.095809	0.139617
Chrom5	2362218	2369547	0.278198	0.124112	0.083976	0.138979
Chrom5	2367240	2376028	0.216514	0.117682	0.078925	0.123834
Chrom5	2369554	2378014	0.299423	0.179930	0.144895	0.220379
Chrom5	2376081	2380117	0.534044	0.359802	0.339375	0.351055
Chrom5	2378033	2385741	0.661927	0.305925	0.279635	0.501465
Chrom5	2380145	2391545	0.520078	0.175947	0.138194	0.312271
Chrom5	2385759	2393870	0.076136	0.016742	0.011970	0.011026
Chrom5	2391564	2399595	-0.183028	-0.044335	-0.031521	-0.100380
Chrom5	2393880	2405298	-0.174901	-0.031302	-0.024728	-0.060555
Chrom5	2399705	2407027	-0.033348	-0.005562	-0.004655	-0.010477
Chrom5	2405585	2409987	0.102147	0.022921	0.018762	0.067381
Chrom5	2407040	2417844	-0.163334	-0.033801	-0.024423	-0.054365
Chrom5	2410086	2423033	-0.507934	-0.128550	-0.076549	-0.297244
Chrom5	2417950	2424744	-0.196171	-0.060874	-0.032033	-0.143708
Chrom5	2423040	2428342	0.266569	0.072107	0.045436	0.119810
Chrom5	2424754	2431486	0.253519	0.084438	0.057148	0.087469
Chrom5	2428405	2432284	0.181938	0.134668	0.102534	0.073857
Chrom5	2431493	2434898	0.245901	0.170580	0.147564	0.126775
Chrom5	2432331	2436651	0.580164	0.225748	0.203711	0.124445
Chrom5	2434949	2438082	0.662876	0.178944	0.163095	0.079838
Chrom5	2436688	2441782	0.743263	0.168553	0.153886	0.076399
Chrom5	2438151	2443508	0.797154	0.182191	0.163834	0.116183
Chrom5	2441789	2446349	0.807257	0.168015	0.151755	0.103048
Chrom5	2443588	2449495	0.549540	0.146609	0.113147	0.077934
Chrom5	2446534	2451743	0.109092	0.033801	0.024160	0.034700
Chrom5	2449555	2457860	0.360515	0.105052	0.086410	0.089784
Chrom5	2451961	2481581	0.252046	0.076757	0.049941	0.056032
Chrom5	2474591	2491306	0.058733	0.013444	0.008933	0.013440
Chrom5	2481701	2505797	0.191352	0.042578	0.033460	0.067977
Chrom5	2491329	2509930	0.184486	0.053343	0.041046	0.056961
Chrom5	2505817	2514088	0.326566	0.108634	0.082699	0.068486
Chrom5	2510246	2514865	0.312318	0.149483	0.117667	0.116131
Chrom5	2514182	2522868	0.137262	0.059582	0.042316	0.064885
Chrom5	2514907	2525312	-0.006701	-0.002020	-0.001452	0.001546
Chrom5	2522924	2531166	0.075475	0.021047	0.015924	0.057549
Chrom5	2525815	2541891	0.254038	0.076900	0.051245	0.093175
Chrom5	2533204	2547186	0.321472	0.085078	0.060976	0.132734
Chrom5	2542185	2553006	0.672463	0.140074	0.110450	0.513084
Chrom5	2547301	2557771	-0.262700	-0.110288	-0.067245	-0.163432
Chrom5	2553280	2562371	-0.342274	-0.175962	-0.104161	-0.220979
Chrom5	2557863	2568966	0.278968	0.089839	0.058974	0.255071
Chrom5	2562384	2573014	0.349057	0.086252	0.056203	0.212878
Chrom5	2568984	2575170	0.159129	0.038293	0.025366	0.090613
Chrom5	2574043	2578676	0.349609	0.084634	0.056640	0.348425
Chrom5	2575223	2581368	0.212023	0.077103	0.050430	0.157864
Chrom5	2579115	2588764	0.100984	0.081711	0.043377	0.062083
Chrom5	2581902	2592627	-0.302164	-0.283090	-0.104994	-0.175348
Chrom5	2588776	2597652	-0.536538	-0.572266	-0.158631	-0.404916
Chrom5	2592939	2604739	0.072121	0.044501	0.020460	-0.006474
Chrom5	2598187	2614952	0.429115	0.177413	0.113908	0.316377
Chrom5	2604759	2615502	0.292781	0.145154	0.096946	0.228581
Chrom5	2614954	2616446	-0.116364	-0.593101	-0.119582	-0.057307
Chrom5	2615538	2620000	-0.269984	-0.578153	-0.163707	-0.138466
Chrom5	2616457	2627988	0.125527	0.085898	0.045143	0.116701
Chrom5	2620262	2632978	0.064212	0.039961	0.020009	0.041492
Chrom5	2628342	2648558	-0.190954	-0.079006	-0.035084	-0.080472
Chrom5	2634155	2649901	-0.347544	-0.203175	-0.088550	-0.209609
Chrom5	2648588	2650313	-0.231024	-0.285881	-0.148268	-0.208503
Chrom5	2649974	2650600	0.108404	0.101643	0.071249	0.040177
Chrom5	2650316	2655943	0.178216	0.144952	0.095369	0.070466
Chrom5	2650629	2660442	0.191925	0.112162	0.075794	0.104222
Chrom5	2655975	2661330	0.170043	0.081395	0.056646	0.108331
Chrom5	2660461	2662597	0.421382	0.126847	0.102579	0.310729
Chrom5	2661356	2663290	0.329359	0.097136	0.073873	0.266711
Chrom5	2662653	2665858	0.436732	0.186348	0.121195	0.338747
Chrom5	2663329	2669467	0.457946	0.180345	0.122059	0.346813
