chr	windowStart	windowEnd	D	f_d	f_dM	d_f
Chrom3	218178	236759	0.173110	0.061983	0.044292	0.069074
Chrom3	228823	244561	0.090119	0.018604	0.015046	0.028224
Chrom3	236773	248025	-0.136911	-0.016568	-0.013823	-0.025060
Chrom3	245638	250124	0.279717	0.063397	0.050608	0.035580
Chrom3	248065	253887	0.071802	0.012915	0.009988	0.012640
Chrom3	250197	254980	-0.002656	-0.000542	-0.000415	-0.003974
Chrom3	253896	257707	0.489360	0.178217	0.137163	0.149973
Chrom3	254997	266127	0.631355	0.130784	0.109047	0.167802
Chrom3	257753	279409	0.395000	0.053770	0.044466	0.056915
Chrom3	267010	293955	0.263238	0.034563	0.028817	0.052674
Chrom3	280122	303244	0.198463	0.025788	0.022236	0.070362
Chrom3	294048	304161	-0.017476	-0.006103	-0.004612	-0.009511
Chrom3	303245	313030	0.068481	0.054552	0.035338	0.016664
Chrom3	304170	313551	0.311179	0.135218	0.110355	0.148027
Chrom3	313033	319018	0.091378	0.051911	0.037047	0.024553
Chrom3	313554	324918	0.067775	0.045437	0.030833	0.018277
Chrom3	319065	332592	0.081325	0.013218	0.011384	0.016377
Chrom3	324986	348620	0.104311	0.008079	0.007212	0.015433
Chrom3	334422	361934	0.018062	0.001706	0.001471	0.011258
Chrom3	348756	388585	-0.079712	-0.014241	-0.008341	-0.040129
Chrom3	366079	392674	0.137137	0.034102	0.016620	0.029288
Chrom3	388591	400846	0.331584	0.095165	0.049215	0.150493
Chrom3	392884	407450	-0.039144	-0.012095	-0.004644	-0.014312
Chrom3	400979	410526	-0.377812	-0.187261	-0.049557	-0.057024
Chrom3	407463	417489	0.160812	0.035475	0.023233	0.031890
Chrom3	410564	419663	0.223940	0.058443	0.041083	0.046559
Chrom3	417561	431128	0.100909	0.062003	0.034561	0.030656
Chrom3	419670	441247	-0.023781	-0.015504	-0.006761	-0.009849
Chrom3	435035	445429	-0.531066	-0.677525	-0.119184	-0.071198
Chrom3	441289	449996	-0.153023	-0.087801	-0.042191	-0.021883
Chrom3	445895	450813	0.051643	0.015276	0.009918	0.024735
Chrom3	450009	460175	-0.246453	-0.032566	-0.024324	-0.060865
Chrom3	450992	461285	-0.212791	-0.025006	-0.019062	-0.044563
Chrom3	460211	476088	-0.126749	-0.015592	-0.010508	-0.022852
Chrom3	461323	491463	0.260841	0.042821	0.031579	0.070281
Chrom3	476096	495013	0.049943	0.015517	0.011968	0.022812
Chrom3	492734	498550	-0.284085	-0.215954	-0.139981	-0.202586
Chrom3	495016	499817	-0.261869	-0.197531	-0.135573	-0.206561
Chrom3	498565	506139	-0.335995	-0.195373	-0.145829	-0.298640
Chrom3	499844	509121	-0.243123	-0.164735	-0.105090	-0.182022
Chrom3	506332	514657	0.015138	0.011900	0.007537	0.003935
Chrom3	509128	522399	0.262398	0.132650	0.092018	0.164926
Chrom3	514664	525068	0.397456	0.129526	0.095304	0.249686
Chrom3	522484	533675	0.254051	0.060977	0.047591	0.214830
Chrom3	525421	539384	-0.146424	-0.041699	-0.029732	-0.108279
Chrom3	533705	547439	-0.215567	-0.050684	-0.040035	-0.127680
Chrom3	540827	551779	0.039251	0.009082	0.007593	0.033560
Chrom3	547470	561487	-0.021186	-0.006960	-0.004786	-0.010959
Chrom3	552222	563789	-0.079158	-0.030159	-0.019090	-0.047090
Chrom3	561488	565081	0.121110	0.088146	0.062755	0.083378
Chrom3	563792	577836	-0.045159	-0.031272	-0.019028	-0.022534
Chrom3	565162	583155	-0.265792	-0.100207	-0.066942	-0.187172
Chrom3	577867	591327	-0.236043	-0.058670	-0.044347	-0.102565
Chrom3	583430	597174	0.414629	0.068349	0.060067	0.069015
Chrom3	591476	602802	0.503071	0.097952	0.090100	0.069368
Chrom3	597177	619417	0.214008	0.063848	0.054113	0.028570
Chrom3	603127	625942	0.220586	0.096733	0.074214	0.044979
Chrom3	619425	626492	0.102638	0.086513	0.056205	0.037829
Chrom3	625949	627548	-0.044896	-0.057119	-0.038711	-0.005831
Chrom3	626498	630139	-0.241286	-0.106163	-0.081777	-0.081324
Chrom3	627554	631017	-0.346147	-0.106307	-0.083454	-0.080333
Chrom3	630222	633656	-0.068147	-0.026270	-0.022105	-0.002352
Chrom3	631309	635764	-0.198533	-0.097973	-0.067286	-0.047403
Chrom3	633665	637742	0.025648	0.015278	0.010209	-0.001511
Chrom3	635842	639879	0.198932	0.111311	0.074483	0.054942
Chrom3	637821	646257	-0.031455	-0.012563	-0.009263	0.002509
Chrom3	640385	653226	0.098711	0.035622	0.028900	0.018921
Chrom3	646308	656484	0.209754	0.088445	0.065754	0.036343
Chrom3	653392	665868	0.082410	0.025010	0.020209	0.027079
Chrom3	656550	667515	-0.018284	-0.005262	-0.004298	0.005105
Chrom3	666121	669133	-0.379915	-0.110105	-0.085265	-0.191776
Chrom3	667723	670958	-0.529160	-0.158603	-0.121700	-0.316160
Chrom3	669158	673661	-0.442595	-0.092058	-0.076430	-0.187256
Chrom3	671768	677794	-0.199009	-0.027534	-0.023825	-0.042740
Chrom3	673758	680692	-0.039202	-0.004184	-0.003243	-0.003767
Chrom3	677825	692107	-0.410148	-0.041394	-0.032360	-0.057171
Chrom3	680812	707955	-0.618110	-0.098225	-0.076045	-0.365888
Chrom3	692381	720096	0.065985	0.019791	0.014160	0.084728
Chrom3	709087	733923	0.282173	0.117006	0.082670	0.279307
Chrom3	720107	737505	0.603123	0.324196	0.231703	0.586455
Chrom3	733954	740733	0.913167	0.453467	0.358293	0.896815
Chrom3	737581	749865	0.941115	0.401781	0.327309	0.888639
Chrom3	740851	764216	0.525750	0.252672	0.186981	0.480260
Chrom3	750170	794380	-0.154898	-0.039946	-0.030159	-0.106542
Chrom3	771267	798600	-0.314429	-0.080518	-0.060454	-0.207619
Chrom3	794480	803178	-0.292289	-0.140546	-0.100240	-0.192895
Chrom3	798675	805050	0.123480	0.051398	0.040223	0.095328
Chrom3	803208	809180	0.337597	0.139799	0.108990	0.255195
Chrom3	805078	823068	-0.389353	-0.181266	-0.124728	-0.289594
Chrom3	809205	827021	-0.788208	-0.419362	-0.260350	-0.693502
Chrom3	823300	829526	-0.623280	-0.341144	-0.221649	-0.489862
Chrom3	827078	835709	-0.410228	-0.185493	-0.118981	-0.262447
Chrom3	829547	840375	-0.167767	-0.031577	-0.024903	-0.115599
Chrom3	835720	844470	0.346979	0.061014	0.053305	0.204314
Chrom3	840385	849536	0.186904	0.047995	0.037690	0.103597
Chrom3	844488	852685	-0.290473	-0.100251	-0.066210	-0.134858
Chrom3	849567	853841	-0.024276	-0.012950	-0.008376	-0.016287
Chrom3	852708	855569	0.226256	0.103158	0.084518	0.081195
Chrom3	853857	859772	0.211037	0.096705	0.070143	0.085290
Chrom3	855574	866309	0.356824	0.087142	0.071751	0.169899
Chrom3	859843	867127	0.114081	0.049275	0.039465	0.063628
Chrom3	866387	868440	-0.164272	-0.747816	-0.272036	-0.085332
Chrom3	867244	869845	-0.145941	-0.227755	-0.152211	-0.095133
Chrom3	868477	871256	-0.256464	-0.159461	-0.117588	-0.144726
Chrom3	869863	872921	-0.338627	-0.125800	-0.094926	-0.095124
Chrom3	871356	874657	-0.358045	-0.124070	-0.090936	-0.110471
Chrom3	872956	885538	-0.374529	-0.088413	-0.066163	-0.153143
Chrom3	874775	892521	-0.288964	-0.072663	-0.052708	-0.160214
Chrom3	886693	897498	-0.105674	-0.034344	-0.023898	-0.060858
Chrom3	892523	906513	0.516269	0.112293	0.094126	0.302151
Chrom3	897547	916866	0.673311	0.111986	0.092857	0.301678
Chrom3	911164	917456	0.222998	0.060700	0.043103	0.066086
Chrom3	916957	917927	0.323645	0.245048	0.196036	0.155455
Chrom3	917467	918358	0.961707	0.366446	0.325436	0.934238
Chrom3	917937	919736	0.899347	0.336333	0.330405	0.592508
Chrom3	918362	920662	0.847589	0.378297	0.370874	0.533638
Chrom3	919758	921020	0.882270	0.519211	0.480145	0.677244
Chrom3	920668	921972	0.462604	0.195224	0.162705	0.386706
Chrom3	921498	923458	-0.108988	-0.013365	-0.011850	-0.043743
Chrom3	921985	924633	0.685913	0.090356	0.081690	0.171495
Chrom3	923464	928363	0.107848	0.011997	0.010407	0.021369
Chrom3	924711	948368	0.037677	0.004737	0.003881	0.022310
Chrom3	936351	951556	0.211236	0.048913	0.036492	0.082067
Chrom3	948546	961803	0.267786	0.063648	0.049336	0.113216
Chrom3	951659	969492	0.011975	0.003055	0.002341	0.022431
Chrom3	961813	975190	-0.123036	-0.042277	-0.031150	-0.038779
Chrom3	969544	990955	-0.022673	-0.007779	-0.005962	0.002991
Chrom3	975212	994084	0.047207	0.013973	0.011046	0.015333
Chrom3	990985	1005527	-0.229303	-0.062530	-0.044911	-0.079952
Chrom3	995288	1012896	-0.427357	-0.155974	-0.094658	-0.172903
Chrom3	1005531	1015036	-0.104356	-0.091087	-0.044937	-0.064097
Chrom3	1012911	1023323	-0.243982	-0.063927	-0.042198	-0.076778
Chrom3	1015146	1024592	-0.223959	-0.048503	-0.032570	-0.072634
Chrom3	1023327	1028625	-0.211813	-0.063535	-0.041351	-0.105351
Chrom3	1024643	1028924	-0.083896	-0.044766	-0.029399	-0.049090
Chrom3	1028632	1029311	0.110229	0.295001	0.217078	0.050793
Chrom3	1028959	1029813	0.108680	0.352859	0.259046	0.042265
Chrom3	1029315	1039660	0.053001	0.212844	0.096548	0.013961
Chrom3	1029847	1042429	-0.209899	-0.321431	-0.177966	-0.110408
Chrom3	1040632	1044510	-0.380978	-0.382532	-0.236201	-0.287305
Chrom3	1042463	1046265	-0.311169	-0.230372	-0.144773	-0.207046
Chrom3	1044526	1055338	-0.097993	-0.030206	-0.022428	-0.057676
Chrom3	1046286	1055816	-0.152011	-0.043896	-0.033798	-0.083151
Chrom3	1055370	1058004	-0.027496	-0.013934	-0.010518	-0.019789
Chrom3	1055860	1062443	-0.189250	-0.034192	-0.027113	-0.084241
Chrom3	1058024	1063304	-0.225991	-0.029233	-0.023335	-0.094441
Chrom3	1062448	1066054	-0.677742	-0.216648	-0.137936	-0.629435
Chrom3	1064028	1068007	-0.806104	-0.249756	-0.171541	-0.712118
Chrom3	1066066	1073157	-0.594937	-0.307947	-0.174958	-0.469171
Chrom3	1068254	1073868	-0.346440	-0.315716	-0.151770	-0.250119
Chrom3	1073249	1074409	-0.023856	-0.031060	-0.020697	-0.011414
Chrom3	1073871	1075241	-0.171401	-0.180944	-0.111613	-0.093870
Chrom3	1074424	1076767	-0.225096	-0.264002	-0.108943	-0.126441
Chrom3	1075254	1077242	-0.417349	-6.464343	-0.220059	-0.183179
Chrom3	1076853	1078487	-0.679260	6.196713	-0.330207	-0.329266
Chrom3	1077250	1081858	-0.540984	-0.730308	-0.191033	-0.208308
Chrom3	1078628	1094510	0.034303	0.007651	0.005496	0.013393
Chrom3	1081867	1095844	0.519309	0.106880	0.091064	0.245928
Chrom3	1094545	1103641	-0.124050	-0.058037	-0.035766	-0.115344
Chrom3	1096782	1108736	-0.141156	-0.083766	-0.047918	-0.104897
Chrom3	1103963	1111354	0.109214	0.068333	0.044137	0.057488
Chrom3	1110793	1112489	-0.003212	-0.001208	-0.000770	0.013111
Chrom3	1111382	1113318	0.164333	0.064058	0.041776	0.124554
Chrom3	1112501	1114200	0.116386	0.073827	0.049482	0.083095
Chrom3	1113334	1114710	-0.101482	-0.083294	-0.051427	-0.038780
Chrom3	1114256	1115012	-0.185250	-0.136591	-0.092487	-0.100685
Chrom3	1114712	1131280	-0.026104	-0.012538	-0.007741	-0.047179
Chrom3	1115027	1133244	0.095236	0.048267	0.029974	0.045309
Chrom3	1131368	1147298	0.368208	0.088177	0.068247	0.240283
Chrom3	1133253	1151923	0.458710	0.069426	0.055236	0.278859
Chrom3	1147358	1153531	-0.143964	-0.025644	-0.018321	-0.091234
Chrom3	1151963	1154839	-0.088637	-0.026781	-0.018225	-0.043359
Chrom3	1153550	1156539	0.332808	0.075168	0.058890	0.124071
Chrom3	1155014	1158153	0.240012	0.036696	0.028057	0.056641
Chrom3	1156576	1159820	0.003384	0.000714	0.000550	0.009043
Chrom3	1158258	1163571	-0.294308	-0.102007	-0.070052	-0.185216
Chrom3	1159893	1175757	-0.255148	-0.112810	-0.068049	-0.226615
Chrom3	1164193	1184472	0.155016	0.072965	0.046210	0.113933
Chrom3	1175767	1187141	0.686141	0.379296	0.257378	0.429484
Chrom3	1184565	1198249	0.659737	0.217521	0.154768	0.304918
Chrom3	1187435	1205068	0.265861	0.068812	0.048633	0.076565
Chrom3	1198677	1211276	0.085880	0.037915	0.026001	0.024463
Chrom3	1205097	1211882	0.041889	0.031638	0.021313	0.034305
Chrom3	1211282	1214318	0.289525	0.218881	0.143785	0.200966
Chrom3	1211913	1216263	0.576720	0.332452	0.238368	0.465715
Chrom3	1214329	1223636	0.512104	0.202803	0.153495	0.411618
Chrom3	1216332	1227567	0.498709	0.114282	0.087506	0.332150
Chrom3	1223931	1230099	-0.030011	-0.008503	-0.006223	-0.094100
Chrom3	1227587	1233006	-0.417437	-0.261712	-0.153530	-0.372712
Chrom3	1230125	1233889	-0.329364	-0.181034	-0.110448	-0.239597
Chrom3	1233034	1236524	-0.085210	-0.036866	-0.027508	-0.073135
Chrom3	1233940	1237628	0.031548	0.013053	0.009934	-0.001694
Chrom3	1236583	1239365	0.144542	0.065820	0.044975	0.103322
Chrom3	1237643	1248269	0.259875	0.116210	0.076243	0.251045
Chrom3	1239371	1257227	0.191702	0.068456	0.043525	0.191480
Chrom3	1248316	1268463	0.351158	0.070332	0.048189	0.214031
Chrom3	1257693	1280111	0.479904	0.077302	0.058589	0.221259
Chrom3	1268499	1284470	0.092768	0.023779	0.017979	0.063752
Chrom3	1280271	1296630	-0.079837	-0.016679	-0.011662	-0.031676
Chrom3	1286781	1312152	-0.490497	-0.091498	-0.063783	-0.297894
Chrom3	1296711	1321891	-0.470591	-0.139805	-0.085835	-0.234787
Chrom3	1313159	1337050	0.070612	0.013828	0.008588	0.063741
Chrom3	1322082	1338774	0.071670	0.009083	0.006272	0.041938
Chrom3	1337074	1343398	0.297408	0.042482	0.029337	0.207707
Chrom3	1338777	1355884	0.447815	0.128368	0.091657	0.404627
Chrom3	1343428	1375028	0.220430	0.062251	0.046160	0.115367
Chrom3	1355897	1394293	0.166906	0.020377	0.014887	0.070434
Chrom3	1375039	1413820	-0.085013	-0.012899	-0.008891	-0.049127
Chrom3	1394305	1416843	-0.323862	-0.062661	-0.040029	-0.207827
Chrom3	1414415	1420223	-0.008691	-0.001365	-0.000958	-0.009184
Chrom3	1416901	1420568	0.094461	0.028689	0.020228	0.019695
Chrom3	1420227	1422743	-0.176245	-0.094280	-0.065849	-0.149196
Chrom3	1420579	1448271	-0.419504	-0.097707	-0.069216	-0.285025
Chrom3	1427870	1455562	-0.472871	-0.078395	-0.059919	-0.258331
Chrom3	1448510	1475546	-0.237513	-0.030064	-0.025054	-0.070310
Chrom3	1456212	1483958	0.035975	0.004308	0.003612	0.022320
Chrom3	1476353	1487931	-0.084063	-0.017951	-0.013913	-0.025247
Chrom3	1484007	1491018	-0.229791	-0.045416	-0.033862	-0.067724
Chrom3	1487951	1494702	0.053452	0.008125	0.006598	0.003600
Chrom3	1491059	1499231	0.442684	0.102659	0.087000	0.166801
Chrom3	1494721	1510490	0.387092	0.112184	0.084790	0.136265
Chrom3	1499282	1526173	0.415445	0.084472	0.059976	0.126079
Chrom3	1510492	1533329	0.433007	0.121066	0.083456	0.214768
Chrom3	1526292	1544499	0.058163	0.016427	0.011478	0.024328
Chrom3	1533344	1565529	-0.134526	-0.027882	-0.020330	-0.085335
Chrom3	1544508	1579911	-0.054707	-0.009589	-0.007196	-0.039326
Chrom3	1566276	1598201	-0.110399	-0.007342	-0.005440	-0.069636
Chrom3	1580028	1608151	-0.005795	-0.000393	-0.000296	-0.010927
Chrom3	1598215	1618698	0.243358	0.037451	0.030900	0.039501
Chrom3	1608296	1619927	0.540027	0.100266	0.090620	0.078423
Chrom3	1618981	1633298	0.803909	0.137220	0.121799	0.195759
Chrom3	1619939	1640397	0.125564	0.022807	0.017096	0.048764
Chrom3	1634289	1642986	-0.363496	-0.079963	-0.053501	-0.180829
Chrom3	1640656	1645253	-0.041193	-0.008675	-0.006608	-0.016132
Chrom3	1643020	1648927	0.169588	0.058984	0.047388	0.044990
Chrom3	1645610	1672552	0.242510	0.032419	0.024466	0.120883
Chrom3	1649552	1683702	0.138927	0.013739	0.009534	0.061786
Chrom3	1672831	1696676	0.015786	0.002557	0.001765	0.016847
Chrom3	1683703	1716024	0.468638	0.087553	0.069192	0.259955
Chrom3	1696702	1725258	0.455581	0.112838	0.088552	0.366071
Chrom3	1717658	1726337	0.212351	0.077835	0.058901	0.121836
Chrom3	1725396	1728095	-0.194313	-0.156895	-0.083626	-0.055141
Chrom3	1726341	1730728	-0.170573	-0.135218	-0.063021	-0.037575
Chrom3	1728614	1731154	0.186008	0.126297	0.069932	0.054107
Chrom3	1730746	1747118	0.004332	0.002078	0.001005	-0.003255
Chrom3	1731170	1771548	-0.046355	-0.010610	-0.006420	-0.013344
Chrom3	1747745	1775214	-0.065529	-0.017809	-0.011459	-0.032222
Chrom3	1771614	1787998	-0.027093	-0.012459	-0.007972	-0.087368
Chrom3	1775217	1792854	-0.446425	-0.224913	-0.125867	-0.446663
Chrom3	1788017	1795150	-0.874207	-0.347645	-0.185684	-0.791887
Chrom3	1793067	1798790	-0.780238	-0.270611	-0.151327	-0.670684
Chrom3	1795170	1808731	-0.252996	-0.080857	-0.053651	-0.151102
Chrom3	1799222	1823578	0.024921	0.007747	0.005709	0.026193
Chrom3	1809131	1833039	-0.150846	-0.069190	-0.043829	-0.143928
Chrom3	1823817	1836554	-0.398077	-0.251132	-0.139209	-0.342316
Chrom3	1833121	1850962	-0.387861	-0.200279	-0.124623	-0.234867
Chrom3	1836589	1861477	-0.173530	-0.056988	-0.035632	-0.090026
Chrom3	1851335	1863424	0.041237	0.014492	0.008432	0.063975
Chrom3	1861842	1864483	0.490446	0.288377	0.162863	0.331696
Chrom3	1863427	1865401	0.381240	0.316249	0.188379	0.208059
Chrom3	1864534	1866969	0.366119	0.294355	0.163370	0.168532
Chrom3	1865430	1867400	0.273595	0.257863	0.146558	0.130523
Chrom3	1866976	1868663	0.212444	0.164485	0.117256	0.137662
Chrom3	1867524	1870963	0.423867	0.225243	0.118818	0.342406
Chrom3	1868762	1873030	0.599398	0.291373	0.131559	0.466131
Chrom3	1870998	1877065	0.783178	0.372461	0.167843	0.586116
Chrom3	1873031	1890969	0.379327	0.108558	0.069614	0.309912
Chrom3	1878938	1894016	-0.491648	-0.110649	-0.083601	-0.336314
Chrom3	1890981	1898863	-0.700975	-0.261122	-0.181551	-0.463589
Chrom3	1894091	1910375	-0.638602	-0.222795	-0.152061	-0.424846
Chrom3	1898881	1919677	-0.596508	-0.220928	-0.151152	-0.440557
Chrom3	1910809	1928772	-0.247217	-0.079373	-0.056600	-0.181525
Chrom3	1919898	1940288	0.275091	0.063036	0.047887	0.110799
Chrom3	1928886	1943601	0.395195	0.095492	0.075482	0.214426
Chrom3	1940523	1949925	0.661987	0.261786	0.201918	0.432300
Chrom3	1943618	1968803	0.711429	0.273171	0.212732	0.475437
Chrom3	1950289	1999593	0.382797	0.051420	0.040946	0.241190
Chrom3	1971036	1999932	0.232274	0.030155	0.023524	0.092188
Chrom3	1999594	2000660	0.102720	0.059093	0.038536	0.027844
Chrom3	1999952	2005254	-0.137280	-0.055800	-0.030532	-0.066815
Chrom3	2000707	2007213	-0.131711	-0.069792	-0.036437	-0.076323
Chrom3	2005285	2008173	0.031041	0.018544	0.011951	0.033658
Chrom3	2007217	2009821	0.228858	0.139385	0.084277	0.141176
Chrom3	2008197	2012560	0.176218	0.105767	0.064684	0.106520
Chrom3	2009844	2014184	0.181362	0.103342	0.064959	0.146178
Chrom3	2012652	2015323	0.224846	0.161254	0.091929	0.147903
Chrom3	2014245	2017374	0.154273	0.122259	0.080485	0.066910
Chrom3	2015333	2018620	0.155649	0.176617	0.083514	0.104862
Chrom3	2017388	2029090	-0.110152	-0.044687	-0.028274	-0.082013
Chrom3	2018621	2038029	-0.626293	-0.288968	-0.170409	-0.458026
Chrom3	2029178	2052790	-0.451398	-0.180841	-0.110997	-0.289599
Chrom3	2038099	2060106	0.382706	0.096101	0.068625	0.153246
Chrom3	2053242	2075565	0.544689	0.161715	0.117137	0.318575
Chrom3	2061109	2087939	0.346642	0.090885	0.069767	0.173419
Chrom3	2075703	2107541	0.230815	0.046361	0.035317	0.080001
Chrom3	2087941	2117148	0.636709	0.236986	0.177471	0.391394
Chrom3	2108289	2123773	0.833075	0.509837	0.400737	0.734468
Chrom3	2117276	2131686	0.440482	0.260383	0.182408	0.413746
Chrom3	2124031	2142860	-0.146325	-0.036374	-0.026803	-0.084489
Chrom3	2131787	2147252	-0.064732	-0.017937	-0.013446	-0.063335
Chrom3	2142953	2156229	0.061242	0.025709	0.019077	0.063712
Chrom3	2147757	2173250	0.143437	0.041418	0.031887	0.134379
Chrom3	2156720	2178722	-0.070546	-0.016556	-0.011730	0.006397
Chrom3	2173254	2180866	-0.151031	-0.033863	-0.021930	-0.115868
Chrom3	2179490	2183284	-0.407027	-0.138300	-0.080371	-0.327461
Chrom3	2180990	2187674	-0.217212	-0.067743	-0.041613	-0.207190
Chrom3	2183393	2193967	-0.117982	-0.023241	-0.015919	-0.062143
Chrom3	2187725	2211905	-0.354285	-0.072233	-0.043167	-0.068210
Chrom3	2194073	2227798	-0.069212	-0.022542	-0.012947	-0.029832
Chrom3	2211926	2229104	0.012448	0.002457	0.001794	-0.001076
Chrom3	2227889	2234520	0.211652	0.033054	0.022018	0.029094
Chrom3	2229105	2236946	0.239781	0.046208	0.028599	0.055785
Chrom3	2234551	2252302	0.459202	0.084589	0.059921	0.163800
Chrom3	2236952	2254208	0.757696	0.149800	0.122877	0.469037
Chrom3	2252386	2256532	0.947271	0.301121	0.273883	0.930535
Chrom3	2254345	2269689	0.768001	0.238579	0.198919	0.564784
Chrom3	2256535	2273127	0.477263	0.159152	0.121511	0.302674
Chrom3	2269704	2276935	0.606321	0.310146	0.226103	0.391565
Chrom3	2273513	2292291	0.439227	0.119051	0.085483	0.224342
Chrom3	2276965	2298459	0.031007	0.007657	0.005494	0.033352
Chrom3	2292666	2312067	-0.039344	-0.011387	-0.008601	-0.022806
Chrom3	2299099	2315736	0.128665	0.022982	0.019681	0.035386
Chrom3	2312071	2329382	0.361366	0.048813	0.043510	0.111860
Chrom3	2315743	2339025	-0.145143	-0.024458	-0.018719	-0.049413
Chrom3	2329680	2345293	-0.339411	-0.042871	-0.031542	-0.126571
Chrom3	2339036	2349632	-0.240888	-0.050296	-0.034051	-0.127907
Chrom3	2345300	2356449	-0.210887	-0.075978	-0.047475	-0.087141
Chrom3	2349778	2363100	0.533984	0.142197	0.108676	0.171925
Chrom3	2356477	2370288	0.621364	0.249821	0.166313	0.364948
Chrom3	2365626	2372914	0.364653	0.201102	0.129604	0.300360
Chrom3	2370398	2380032	-0.099493	-0.056783	-0.035024	-0.066144
Chrom3	2372918	2381556	0.265567	0.155492	0.095978	0.157251
Chrom3	2380086	2383053	0.849741	0.608047	0.369176	0.763331
Chrom3	2381593	2384373	0.654382	0.470257	0.270562	0.507665
Chrom3	2383101	2388530	0.205607	0.165908	0.068574	0.099776
Chrom3	2384455	2390230	-0.005865	-0.004451	-0.001564	-0.008171
Chrom3	2388787	2390722	0.029649	0.019501	0.010108	0.053555
Chrom3	2390233	2395126	0.586114	0.378780	0.261248	0.538246
Chrom3	2390818	2402412	0.639814	0.330896	0.220618	0.371206
Chrom3	2395334	2414617	0.423166	0.141780	0.090681	0.177150
Chrom3	2402590	2418782	0.354834	0.106513	0.073648	0.160210
Chrom3	2414619	2431621	0.449434	0.116696	0.083714	0.281808
Chrom3	2418884	2439569	0.535909	0.133224	0.081747	0.464254
Chrom3	2432977	2448185	0.773409	0.228008	0.143442	0.636953
Chrom3	2439586	2451351	0.251436	0.076497	0.052240	0.162474
Chrom3	2448232	2452693	-0.602445	-0.236487	-0.148201	-0.558697
Chrom3	2451357	2455211	-0.794882	-0.338546	-0.212167	-0.702387
Chrom3	2452743	2457987	-0.778090	-0.256347	-0.158597	-0.755083
Chrom3	2455302	2469877	0.151686	0.052537	0.033065	0.114110
Chrom3	2457991	2476815	0.618851	0.251490	0.177122	0.433505
Chrom3	2470526	2484434	0.502817	0.139298	0.106885	0.220823
Chrom3	2477780	2494277	-0.078691	-0.015279	-0.011311	-0.034283
Chrom3	2484460	2499803	-0.097116	-0.023823	-0.017379	-0.043942
Chrom3	2495804	2507806	0.105882	0.023290	0.018525	0.005939
Chrom3	2499953	2522332	0.049356	0.010398	0.007858	-0.022103
Chrom3	2508055	2529420	0.085402	0.018296	0.011519	0.004009
Chrom3	2522436	2531289	-0.415165	-0.164553	-0.066193	-0.016331
Chrom3	2529476	2540837	-0.132153	-0.032150	-0.019247	-0.011088
Chrom3	2531696	2542638	0.044936	0.008018	0.005080	-0.005464
Chrom3	2542067	2543882	0.221926	0.044676	0.028337	0.045937
Chrom3	2542647	2545854	0.250282	0.063392	0.036354	0.047197
Chrom3	2544023	2547944	0.030239	0.007276	0.003698	0.002311
Chrom3	2545868	2565938	0.145333	0.034888	0.017027	0.023820
Chrom3	2552496	2569976	0.397120	0.075057	0.042521	0.119547
Chrom3	2566546	2573495	0.542498	0.116738	0.088039	0.236221
Chrom3	2569990	2575278	0.457323	0.178856	0.139922	0.252653
Chrom3	2573674	2583177	0.192494	0.066240	0.048698	0.092835
Chrom3	2575287	2595251	0.069699	0.024767	0.016428	0.027978
