chr	windowStart	windowEnd	D	f_d	f_dM	d_f
Chrom1	506767	518742	-0.224489	-0.065162	-0.047576	-0.090285
Chrom1	510761	522044	-0.233688	-0.079643	-0.057520	-0.062187
Chrom1	518805	523964	0.325492	0.084136	0.066435	0.041240
Chrom1	522104	525736	0.407065	0.104184	0.087422	0.069365
Chrom1	523965	528895	0.344086	0.090564	0.075345	0.103450
Chrom1	525758	532409	0.186063	0.056646	0.046032	0.041233
Chrom1	528996	537013	0.146530	0.036383	0.030405	0.023704
Chrom1	532430	544290	0.333262	0.049357	0.040353	0.035228
Chrom1	537035	552608	-0.158472	-0.053630	-0.031785	-0.041387
Chrom1	544299	560747	-0.200121	-0.073457	-0.046537	-0.125234
Chrom1	552928	562455	-0.095927	-0.024554	-0.019625	-0.064631
Chrom1	560768	562879	-0.013146	-0.005349	-0.004348	-0.034784
Chrom1	562509	563336	0.344627	0.441258	0.360467	0.190261
Chrom1	562938	563812	0.355712	0.448797	0.289484	0.187524
Chrom1	563347	564446	0.046843	0.057666	0.031266	0.022463
Chrom1	563831	567527	0.163261	0.083916	0.064519	0.112460
Chrom1	564451	578914	0.577985	0.133418	0.114179	0.437913
Chrom1	567560	592361	0.587625	0.116460	0.090257	0.224263
Chrom1	579140	599228	-0.375429	-0.149344	-0.088079	-0.211836
Chrom1	592447	602336	-0.509284	-0.393195	-0.172190	-0.409433
Chrom1	599448	603489	-0.266744	-0.982004	-0.114820	-0.155757
Chrom1	602342	613656	-0.145671	-0.120609	-0.045664	-0.114134
Chrom1	603490	622322	-0.263917	-0.155592	-0.077826	-0.132569
Chrom1	614815	628154	-0.176655	-0.074328	-0.043940	-0.083085
Chrom1	622735	628539	-0.026587	-0.008426	-0.005518	-0.040161
Chrom1	628234	633266	-0.240678	-0.069626	-0.046633	-0.216364
Chrom1	628960	634777	-0.160293	-0.052586	-0.035651	-0.236708
Chrom1	633287	639817	-0.195517	-0.112185	-0.071987	-0.240704
Chrom1	634834	641801	-0.326598	-0.253876	-0.136542	-0.265909
Chrom1	639858	643477	-0.287893	-0.367669	-0.108343	-0.193238
Chrom1	641850	645669	0.279607	0.158262	0.062552	0.128197
Chrom1	643561	646833	0.334729	0.141387	0.068792	0.123228
Chrom1	645729	649518	0.010011	0.005416	0.002519	-0.025119
Chrom1	646846	652071	0.317228	0.145616	0.081479	0.159420
Chrom1	649544	653452	-0.240599	-0.194636	-0.091342	-0.229502
Chrom1	652096	654386	-0.464380	-0.497916	-0.232875	-0.392027
Chrom1	653480	655020	-0.265299	-0.338597	-0.152511	-0.224482
Chrom1	654397	655463	-0.305328	-0.852214	-0.206257	-0.206259
Chrom1	655029	655931	-0.099625	-0.339516	-0.078057	-0.058851
Chrom1	655470	656381	0.272044	0.445364	0.226248	0.124747
Chrom1	655981	658668	0.263479	0.209989	0.129312	0.095918
Chrom1	656486	659355	0.162784	0.118751	0.072821	0.018213
Chrom1	658778	660448	0.070202	0.107879	0.055818	0.046550
Chrom1	659361	661009	0.121597	0.204053	0.116240	0.083720
Chrom1	660501	661979	-0.094030	-0.181101	-0.104573	-0.041104
Chrom1	661083	666050	-0.356210	-0.413578	-0.214177	-0.244574
Chrom1	662675	671572	-0.115692	-0.082843	-0.041084	-0.061828
Chrom1	666068	672738	-0.256651	-0.244250	-0.103157	-0.123975
Chrom1	671576	676466	0.007570	0.004339	0.002553	0.000145
Chrom1	672840	677375	0.180579	0.129486	0.077460	0.093997
Chrom1	676492	678076	0.029468	0.042502	0.020684	0.003342
Chrom1	677376	678813	0.303504	0.293458	0.194761	0.118763
Chrom1	678081	679894	0.746007	0.568979	0.547750	0.591699
Chrom1	678873	680673	0.387252	0.420873	0.373105	0.297463
Chrom1	679966	680947	0.177637	0.241228	0.202590	0.104154
Chrom1	680675	681224	0.370027	0.472376	0.456264	0.202172
Chrom1	680948	683239	0.025482	0.022065	0.015357	0.031656
Chrom1	681325	685458	-0.304137	-0.236389	-0.136156	-0.210205
Chrom1	683242	686532	-0.139374	-0.103851	-0.063925	-0.107410
Chrom1	685616	687838	-0.179431	-0.151820	-0.082257	-0.112598
Chrom1	686631	691200	-0.158990	-0.142987	-0.068536	0.028126
Chrom1	687860	694773	-0.088323	-0.045067	-0.025493	0.086696
Chrom1	692739	695190	-0.215867	-0.112725	-0.068050	-0.120835
Chrom1	694791	697675	-0.083561	-0.068329	-0.039599	-0.035261
Chrom1	695191	700881	0.271883	0.135020	0.077538	0.156004
Chrom1	697891	702336	0.162911	0.087739	0.054450	0.096442
Chrom1	700894	703626	-0.171154	-0.119985	-0.078191	-0.072019
Chrom1	702380	706382	0.052625	0.027213	0.018753	0.012666
Chrom1	703673	709319	-0.003223	-0.001751	-0.001167	-0.031613
Chrom1	706513	710615	-0.161294	-0.111753	-0.060511	-0.056724
Chrom1	709337	711358	-0.212597	-0.125913	-0.074293	-0.026865
Chrom1	710675	712344	0.286133	0.136258	0.108596	0.036947
Chrom1	711374	713604	0.341234	0.121321	0.098359	0.036982
Chrom1	712406	715158	0.016746	0.004523	0.003625	0.004618
Chrom1	713837	715826	0.084087	0.028398	0.022404	0.013954
Chrom1	715211	716665	0.313428	0.151860	0.121242	0.040870
Chrom1	715828	717189	0.480291	0.223662	0.202630	0.104826
Chrom1	716780	720561	-0.144622	-0.126098	-0.077021	-0.077050
Chrom1	717214	746408	-0.116788	-0.040201	-0.023477	-0.090780
Chrom1	720584	757007	-0.200231	-0.048250	-0.025455	-0.185238
Chrom1	746677	772867	-0.342206	-0.086763	-0.046465	-0.312058
Chrom1	757224	781835	-0.184663	-0.055613	-0.030048	-0.121158
Chrom1	772903	785529	-0.340561	-0.221593	-0.090505	-0.216378
Chrom1	781919	786267	-0.654462	-0.531548	-0.221472	-0.439386
Chrom1	785532	792489	-0.368399	-0.220879	-0.122065	-0.287315
Chrom1	786321	796571	0.125197	0.049348	0.035329	0.078432
Chrom1	792494	808768	0.182870	0.059896	0.041898	0.101807
Chrom1	796699	815577	0.247254	0.074425	0.048978	0.111453
Chrom1	809307	820989	0.223646	0.060447	0.040329	0.056730
Chrom1	815596	828773	-0.009215	-0.001463	-0.000912	-0.001413
Chrom1	821040	831871	0.120174	0.013489	0.009401	0.009506
Chrom1	829175	836738	0.392539	0.038844	0.031258	0.041620
Chrom1	831911	843514	0.058121	0.011531	0.007589	0.035913
Chrom1	838223	851327	0.221806	0.047315	0.030842	0.125089
Chrom1	843602	852872	0.562432	0.099293	0.075240	0.250478
Chrom1	851328	855643	0.697654	0.120971	0.099345	0.366977
Chrom1	852887	855901	0.971929	0.252901	0.208613	0.664563
Chrom1	855646	856400	0.964027	0.726897	0.726897	0.939180
Chrom1	855902	857691	0.960660	0.422960	0.373902	0.934307
Chrom1	856576	862657	0.371613	0.059285	0.042808	0.346331
Chrom1	857705	871977	0.068562	0.013919	0.009958	0.038251
Chrom1	862667	874664	0.352475	0.125907	0.087979	0.214480
Chrom1	871978	877137	0.699242	0.367295	0.268153	0.524369
Chrom1	874750	878334	0.574126	0.333511	0.250780	0.415304
Chrom1	877156	878848	-0.188074	-0.265183	-0.138973	-0.097255
Chrom1	878359	880961	-0.002492	-0.002598	-0.001571	-0.010742
Chrom1	878876	881377	-0.025542	-0.031531	-0.017075	-0.032776
Chrom1	881010	881912	-0.017941	-0.054480	-0.027031	-0.018673
Chrom1	881385	893380	0.574936	0.245217	0.154632	0.372529
Chrom1	881915	898146	0.826481	0.295183	0.188014	0.778154
Chrom1	893591	899791	0.888205	0.349836	0.229874	0.781928
Chrom1	898204	901582	0.796364	0.365577	0.253184	0.464439
Chrom1	899811	917689	0.741568	0.207359	0.138465	0.434076
Chrom1	901584	936665	0.737357	0.099532	0.067626	0.441366
Chrom1	917999	945807	0.547365	0.049361	0.038014	0.309899
Chrom1	936735	951085	0.633828	0.065404	0.052006	0.314477
Chrom1	946059	962987	0.182428	0.029214	0.021447	0.091992
Chrom1	951127	973639	-0.081684	-0.021202	-0.013265	-0.065221
Chrom1	963170	984844	0.131385	0.031144	0.019384	0.053313
Chrom1	975795	993188	0.297234	0.058509	0.042229	0.159521
Chrom1	984874	1004412	0.137634	0.035675	0.023403	0.054846
Chrom1	993393	1008193	0.184595	0.055592	0.035863	0.077122
Chrom1	1005456	1016459	0.674929	0.140797	0.105397	0.153216
Chrom1	1008226	1022633	0.201070	0.055878	0.040835	0.052558
Chrom1	1017560	1027923	-0.278437	-0.082113	-0.053514	-0.091407
Chrom1	1022702	1032779	-0.277014	-0.044649	-0.027151	-0.066703
Chrom1	1027924	1035400	0.294726	0.061151	0.040386	0.069591
Chrom1	1032788	1037592	0.124918	0.062734	0.043847	0.089704
Chrom1	1035485	1039269	-0.043527	-0.020404	-0.013247	-0.019178
Chrom1	1037596	1042918	-0.129359	-0.033441	-0.020538	-0.073759
Chrom1	1039270	1043460	0.333623	0.107596	0.067154	0.101987
Chrom1	1042922	1052701	0.672254	0.231629	0.156503	0.231651
Chrom1	1043466	1054808	0.588110	0.139286	0.104808	0.369994
Chrom1	1052711	1056670	0.370506	0.090576	0.061466	0.214560
Chrom1	1055059	1059653	-0.193604	-0.075160	-0.039479	-0.169285
Chrom1	1056783	1066447	-0.250690	-0.057319	-0.037097	-0.155000
Chrom1	1059658	1071561	0.364207	0.034358	0.024970	0.092867
Chrom1	1066535	1072830	-0.214644	-0.075416	-0.042859	-0.037079
Chrom1	1071583	1077128	0.404291	0.249845	0.173651	0.272692
Chrom1	1072966	1081581	0.868740	0.454762	0.408724	0.788561
Chrom1	1077241	1087958	0.987451	0.398001	0.358396	0.839222
Chrom1	1081591	1094594	0.741897	0.265847	0.221705	0.519340
Chrom1	1087991	1105609	0.352111	0.129959	0.095577	0.154663
Chrom1	1094600	1106149	-0.386932	-0.287377	-0.137029	-0.154634
Chrom1	1105615	1108234	-0.854684	-6.910903	-0.563409	-0.771238
Chrom1	1106182	1116361	-0.091360	-0.094141	-0.040381	-0.101535
Chrom1	1108573	1117635	0.388667	0.251535	0.142870	0.275111
Chrom1	1116738	1124114	0.142063	0.077108	0.047797	0.051950
Chrom1	1117822	1131966	0.272365	0.092957	0.071498	0.070693
Chrom1	1124442	1134231	0.044406	0.011607	0.009895	0.027978
Chrom1	1132004	1135483	-0.321132	-0.066536	-0.054060	-0.201892
Chrom1	1134232	1136600	-0.448077	-0.137995	-0.105274	-0.427441
Chrom1	1135498	1137608	-0.538483	-0.151529	-0.119403	-0.498550
Chrom1	1136648	1138839	-0.157636	-0.024319	-0.020073	-0.091699
Chrom1	1137641	1142140	0.231212	0.025979	0.021941	0.098230
Chrom1	1139169	1143927	0.281418	0.034215	0.028906	0.080803
Chrom1	1142264	1146042	-0.035776	-0.006459	-0.005529	-0.014964
Chrom1	1144387	1147925	-0.174294	-0.032439	-0.028017	-0.064640
Chrom1	1146068	1150024	0.021804	0.004194	0.003426	0.019377
Chrom1	1147937	1153855	0.075355	0.013973	0.011526	0.016179
Chrom1	1150046	1158859	0.160093	0.044068	0.033912	0.041619
Chrom1	1154024	1168434	0.209237	0.078609	0.056911	0.096625
Chrom1	1160380	1172831	0.339217	0.124741	0.088602	0.149843
Chrom1	1168442	1175759	0.335641	0.121078	0.081842	0.096352
Chrom1	1172862	1181849	0.014181	0.005223	0.003240	0.002389
Chrom1	1176001	1187003	0.147359	0.078916	0.051330	0.049851
Chrom1	1182512	1190171	0.325056	0.225936	0.151817	0.120151
Chrom1	1187018	1191244	-0.115153	-0.115075	-0.046694	-0.028196
Chrom1	1190363	1193350	-0.339527	-0.353590	-0.136149	-0.111831
Chrom1	1191250	1193706	0.218026	0.178443	0.090538	0.111246
Chrom1	1193352	1194027	0.468770	0.289099	0.190108	0.190647
Chrom1	1193712	1194309	0.455495	0.245502	0.191315	0.172173
Chrom1	1194029	1194586	0.547087	0.412383	0.341866	0.322326
Chrom1	1194310	1195030	0.694780	0.481172	0.463834	0.556449
Chrom1	1194588	1195728	0.359066	0.473652	0.204896	0.124111
Chrom1	1195081	1196694	0.011697	0.018307	0.004760	-0.013567
Chrom1	1195745	1198639	-0.165437	-0.162917	-0.071571	-0.137028
Chrom1	1196850	1204749	-0.112868	-0.070479	-0.032901	-0.090289
Chrom1	1198649	1206338	0.206991	0.067454	0.037805	0.137368
Chrom1	1204802	1206806	0.639784	0.241377	0.220813	0.588303
Chrom1	1206375	1210230	0.470215	0.222293	0.175246	0.156117
Chrom1	1206858	1220554	0.064099	0.019318	0.011832	0.004814
Chrom1	1210849	1221327	-0.284799	-0.118054	-0.063532	-0.096015
Chrom1	1220629	1222617	-0.030251	-0.022597	-0.010774	-0.005622
Chrom1	1221328	1223595	0.088682	0.038879	0.020667	0.029231
Chrom1	1222695	1224669	0.018127	0.006208	0.003589	-0.010491
Chrom1	1223604	1225232	0.223536	0.098172	0.050594	0.075725
Chrom1	1224670	1225564	0.450905	0.286188	0.166256	0.315149
Chrom1	1225252	1225935	0.501723	0.450477	0.307179	0.339381
Chrom1	1225565	1226356	-0.151422	-0.124109	-0.064294	-0.101662
Chrom1	1226043	1228533	-0.207469	-0.142080	-0.074078	-0.111450
Chrom1	1226486	1232168	-0.094062	-0.082243	-0.044476	-0.073222
Chrom1	1228544	1236104	0.007775	0.005931	0.003303	0.001543
Chrom1	1232197	1242303	-0.195821	-0.101338	-0.051615	-0.078162
Chrom1	1236115	1245228	-0.388542	-0.171529	-0.088309	-0.169056
Chrom1	1242594	1250091	-0.057319	-0.019267	-0.011341	-0.013258
Chrom1	1245572	1257374	0.399333	0.082667	0.055679	0.279438
Chrom1	1250331	1264224	0.239968	0.072022	0.045270	0.087282
Chrom1	1257588	1270539	0.275905	0.089529	0.051050	0.110278
Chrom1	1265207	1273514	0.317914	0.056681	0.033273	0.182269
Chrom1	1270588	1277949	-0.251211	-0.094488	-0.044061	-0.129771
Chrom1	1274519	1279673	-0.274800	-0.264268	-0.092166	-0.149658
Chrom1	1278026	1280175	-0.113851	-0.101257	-0.043702	-0.077573
Chrom1	1279675	1282817	-0.242867	-0.185784	-0.095448	-0.221676
Chrom1	1280221	1284036	-0.348244	-0.357646	-0.127783	-0.225151
Chrom1	1282860	1285108	-0.238722	-0.461309	-0.135095	-0.127695
Chrom1	1284044	1292032	-0.024094	-0.030922	-0.018488	-0.032506
Chrom1	1285126	1292883	-0.045772	-0.052417	-0.026690	-0.015290
Chrom1	1292073	1293732	-0.455076	-0.924919	-0.243445	-0.200333
Chrom1	1292905	1298733	-0.412863	-0.206398	-0.096301	-0.184318
Chrom1	1293769	1307076	-0.088126	-0.022946	-0.013172	-0.033584
Chrom1	1298753	1312067	-0.079108	-0.017665	-0.009885	-0.066882
Chrom1	1307247	1321880	0.416797	0.127661	0.059439	0.182781
Chrom1	1312092	1334348	0.586127	0.189761	0.090826	0.265487
Chrom1	1322004	1342201	0.322325	0.114978	0.070921	0.135753
Chrom1	1334730	1351749	0.391394	0.143167	0.095069	0.200739
Chrom1	1342569	1364604	0.737330	0.185426	0.112654	0.381354
Chrom1	1351765	1369724	0.726348	0.236371	0.134679	0.394355
Chrom1	1365177	1378039	0.273241	0.136443	0.074804	0.145579
Chrom1	1369741	1389953	0.329626	0.199722	0.147705	0.218807
Chrom1	1378129	1393725	0.643166	0.363391	0.318550	0.523081
Chrom1	1390064	1394486	0.599356	0.348333	0.302188	0.426578
Chrom1	1393761	1394859	0.251887	0.323570	0.221938	0.131573
Chrom1	1394497	1395721	0.356144	0.320344	0.248684	0.237345
Chrom1	1394863	1397336	0.465773	0.251873	0.227148	0.319266
Chrom1	1395787	1397876	0.333370	0.220237	0.195429	0.168698
Chrom1	1397359	1398959	0.259953	0.292121	0.223615	0.138000
Chrom1	1397886	1399729	0.271979	0.234141	0.189525	0.178749
Chrom1	1399141	1400750	0.290054	0.287148	0.240396	0.183352
Chrom1	1399807	1401570	0.619502	0.438061	0.395312	0.337887
Chrom1	1400753	1408537	0.532731	0.258603	0.207970	0.292656
Chrom1	1401655	1417152	-0.154042	-0.062111	-0.037587	-0.135475
Chrom1	1408562	1424913	-0.345878	-0.134184	-0.080304	-0.224365
Chrom1	1417454	1429004	-0.233562	-0.158116	-0.088436	-0.114053
Chrom1	1424914	1440314	0.148379	0.104882	0.063785	0.074593
Chrom1	1429802	1447069	-0.170072	-0.088575	-0.054971	-0.058816
Chrom1	1440319	1450071	-0.400053	-0.253281	-0.132130	-0.149902
Chrom1	1447094	1459376	-0.028561	-0.008260	-0.005068	-0.002705
Chrom1	1450568	1474309	-0.086421	-0.012865	-0.008713	-0.040886
Chrom1	1459398	1485300	0.074903	0.016937	0.011592	0.007171
Chrom1	1474515	1494060	-0.225878	-0.123211	-0.074975	-0.161524
Chrom1	1485601	1504937	-0.438011	-0.257916	-0.141183	-0.279270
Chrom1	1494065	1508962	-0.149313	-0.030845	-0.018723	-0.043721
Chrom1	1505119	1513137	0.358961	0.070471	0.045990	0.174068
Chrom1	1509515	1515804	0.296445	0.118947	0.077045	0.172768
Chrom1	1513153	1517861	0.031699	0.029964	0.015155	0.029740
Chrom1	1515860	1519339	0.027042	0.035875	0.010998	0.020866
Chrom1	1517905	1521069	0.264011	0.133024	0.063139	0.160251
Chrom1	1519363	1524140	0.528418	0.205942	0.129318	0.303826
Chrom1	1521084	1529452	0.307747	0.158945	0.075330	0.117069
Chrom1	1524152	1542343	0.439705	0.153700	0.092471	0.150712
Chrom1	1529631	1553158	0.689449	0.130527	0.102325	0.260885
Chrom1	1542427	1558622	0.129328	0.024256	0.017098	0.051691
Chrom1	1553186	1562793	-0.227048	-0.086333	-0.050549	-0.105864
Chrom1	1558742	1564753	-0.181403	-0.138248	-0.069874	-0.099018
Chrom1	1563177	1566002	0.043616	0.022352	0.015515	0.022976
Chrom1	1564824	1567943	0.302236	0.084987	0.064607	0.195055
Chrom1	1566083	1574264	0.369410	0.108924	0.077796	0.173258
Chrom1	1567945	1576295	0.088560	0.040496	0.023550	0.018947
Chrom1	1574265	1578688	0.196295	0.170668	0.110918	0.076322
Chrom1	1576297	1580248	0.427063	0.355865	0.294700	0.283380
Chrom1	1578725	1585609	0.478210	0.235592	0.192316	0.194640
Chrom1	1580324	1590915	0.665757	0.393785	0.309202	0.334240
Chrom1	1585888	1594306	0.478525	0.269908	0.213120	0.251101
Chrom1	1590921	1597162	0.325802	0.116103	0.082051	0.153485
Chrom1	1594607	1601947	0.018793	0.008975	0.005277	0.014607
Chrom1	1597245	1602369	-0.259024	-0.173868	-0.100592	-0.167017
Chrom1	1601953	1604596	-0.205842	-0.100323	-0.068473	-0.181647
Chrom1	1602373	1610105	0.136375	0.033980	0.017498	0.010105
Chrom1	1604674	1614679	0.241249	0.098382	0.049556	0.094392
Chrom1	1610125	1626318	0.171890	0.064185	0.038284	0.102093
Chrom1	1615007	1637009	0.079457	0.014110	0.008707	0.036155
Chrom1	1626526	1646555	-0.410809	-0.103540	-0.062959	-0.259574
Chrom1	1637502	1651912	-0.200880	-0.058554	-0.039269	-0.160656
Chrom1	1646582	1656874	0.417548	0.104523	0.076541	0.292489
Chrom1	1651946	1663523	0.247240	0.079084	0.049210	0.126100
Chrom1	1656993	1670975	0.057951	0.017043	0.010086	0.017308
Chrom1	1663910	1678874	0.363900	0.062492	0.047184	0.062031
Chrom1	1671598	1685207	0.148143	0.022952	0.018532	0.036397
Chrom1	1678956	1689491	-0.083668	-0.010583	-0.008595	-0.052755
Chrom1	1685283	1696905	0.176115	0.033268	0.024076	0.089359
Chrom1	1689515	1714096	0.170619	0.043361	0.027352	0.063760
Chrom1	1696913	1747281	0.229103	0.094863	0.062709	0.080763
Chrom1	1714423	1749119	0.195917	0.094354	0.064013	0.091364
Chrom1	1747307	1769451	-0.111272	-0.018352	-0.012327	-0.047773
Chrom1	1749204	1782881	0.105858	0.018435	0.012435	0.072342
Chrom1	1770889	1786639	-0.175538	-0.066237	-0.037454	-0.091835
Chrom1	1784438	1788748	-0.465667	-0.390261	-0.158625	-0.284829
Chrom1	1786673	1791839	-0.486965	-0.329756	-0.152436	-0.308962
Chrom1	1788749	1794819	-0.399200	-0.217918	-0.110437	-0.280460
Chrom1	1791858	1799907	-0.284872	-0.121876	-0.056890	-0.169934
Chrom1	1795181	1801439	-0.321559	-0.169444	-0.068499	-0.172134
Chrom1	1799929	1803852	-0.468305	-0.411588	-0.160574	-0.300766
Chrom1	1801932	1815381	-0.377424	-0.221169	-0.079878	-0.229180
Chrom1	1803942	1819540	-0.108488	-0.043034	-0.019711	-0.051100
Chrom1	1816618	1825499	-0.237313	-0.122417	-0.059482	-0.105251
Chrom1	1819587	1828173	-0.203170	-0.104006	-0.044409	-0.107976
Chrom1	1825639	1838842	-0.049176	-0.010320	-0.005153	-0.013072
Chrom1	1828868	1840454	-0.234572	-0.093638	-0.037011	-0.023758
Chrom1	1839094	1841654	-0.260303	7.154940	-0.083658	-0.030829
Chrom1	1840503	1843650	-0.151169	-0.099597	-0.032324	-0.015171
Chrom1	1841656	1845432	-0.116035	-0.026220	-0.015297	-0.007200
Chrom1	1843664	1849800	-0.371146	-0.063559	-0.036162	-0.016094
Chrom1	1845625	1856465	-0.144387	-0.038463	-0.017419	-0.006917
Chrom1	1849812	1858655	0.064388	0.020434	0.009166	0.006387
Chrom1	1856491	1873056	0.078209	0.020421	0.012087	0.026138
Chrom1	1858805	1880570	0.088555	0.025583	0.017692	0.074134
Chrom1	1873564	1882473	0.057968	0.023760	0.015598	0.031482
Chrom1	1880575	1891519	-0.207408	-0.108401	-0.055143	-0.142941
Chrom1	1882562	1899756	-0.144024	-0.074064	-0.036835	-0.080426
Chrom1	1891646	1907381	-0.300981	-0.201332	-0.101714	-0.174978
Chrom1	1900109	1924266	-0.046551	-0.026008	-0.017100	-0.021262
Chrom1	1907757	1926538	0.569263	0.215514	0.149016	0.388052
Chrom1	1924285	1931361	0.115203	0.044316	0.026742	0.039356
Chrom1	1926592	1943253	-0.050232	-0.013108	-0.009012	-0.026056
Chrom1	1931371	1951263	-0.116465	-0.024384	-0.016586	-0.037149
Chrom1	1943525	1962743	-0.057789	-0.012761	-0.007943	-0.047036
Chrom1	1951587	1980154	0.521024	0.129762	0.085974	0.315672
Chrom1	1962775	1984770	0.405179	0.127672	0.086627	0.324825
Chrom1	1982453	1992231	0.333498	0.133142	0.092898	0.227201
Chrom1	1985226	2000944	0.239926	0.104265	0.069025	0.162648
Chrom1	1992494	2012320	-0.078298	-0.018437	-0.011799	-0.068598
Chrom1	2002126	2017500	-0.088241	-0.011959	-0.007819	-0.029345
Chrom1	2012474	2018375	-0.096077	-0.025963	-0.016887	-0.058876
Chrom1	2017553	2019921	-0.008248	-0.005045	-0.003665	-0.006935
Chrom1	2018381	2029293	-0.042664	-0.020270	-0.014282	-0.020806
Chrom1	2019942	2044563	0.181214	0.074453	0.046929	0.094224
Chrom1	2029416	2052612	-0.030184	-0.018076	-0.009901	0.005330
Chrom1	2044582	2062101	-0.409058	-0.216624	-0.132104	-0.324716
Chrom1	2053010	2063830	-0.383564	-0.176352	-0.098060	-0.273401
Chrom1	2062540	2064400	-0.033536	-0.018187	-0.008290	0.011306
