chr	windowStart	windowEnd	D	f_d	f_dM	d_f
Chrom8	719861	725841	0.017049	0.009284	0.006074	-0.019062
Chrom8	724570	730550	-0.128843	-0.107156	-0.049427	-0.041517
Chrom8	725852	731225	-0.343767	-0.552099	-0.131946	-0.067141
Chrom8	730566	733469	-0.400408	-0.802539	-0.153848	-0.094554
Chrom8	731239	736696	-0.144356	-0.092267	-0.046063	-0.034324
Chrom8	733500	739165	-0.156550	-0.105630	-0.047175	-0.028395
Chrom8	736824	740848	-0.508743	-1.071090	-0.147336	-0.074256
Chrom8	739169	741814	-0.413799	-3.017482	-0.168632	-0.059960
Chrom8	740861	742947	-0.093567	-0.294482	-0.077325	-0.027728
Chrom8	741819	743600	-0.144788	-0.417767	-0.125425	-0.032312
Chrom8	742988	745190	-0.328608	-0.701981	-0.140948	-0.075743
Chrom8	743624	746960	-0.484735	-0.654931	-0.131554	-0.108072
Chrom8	745191	747309	-0.633473	-3.925689	-0.208045	-0.131351
Chrom8	746974	748208	-0.450555	-6.090901	-0.214538	-0.105251
Chrom8	747335	749232	-0.112424	-0.114591	-0.045014	-0.027357
Chrom8	748223	752146	-0.119567	-0.081053	-0.038364	-0.024620
Chrom8	749237	754488	0.158630	0.130122	0.071461	0.027617
Chrom8	752225	756405	0.432756	0.433852	0.287095	0.163457
Chrom8	754494	760004	0.375017	0.207589	0.123027	0.068205
Chrom8	756491	762056	0.541108	0.302649	0.178668	0.149475
Chrom8	760032	765278	0.601862	0.294164	0.217606	0.232348
Chrom8	762081	770767	0.373124	0.142815	0.108136	0.086508
Chrom8	765298	775968	0.312649	0.204372	0.138780	0.105850
Chrom8	770838	787875	0.334230	0.186943	0.124188	0.211650
Chrom8	775980	797286	0.084973	0.029234	0.018411	0.036423
Chrom8	788295	798099	-0.134057	-0.066583	-0.041030	-0.046471
Chrom8	797307	805545	-0.047351	-0.028441	-0.016635	-0.023708
Chrom8	798139	806129	-0.194457	-0.113073	-0.052221	-0.041945
Chrom8	805604	811835	-0.023598	-0.008384	-0.004003	-0.005927
Chrom8	806154	815035	0.324241	0.097392	0.056392	0.118212
Chrom8	812114	817593	0.544726	0.256751	0.170896	0.435375
Chrom8	815056	831756	0.532841	0.186958	0.123192	0.331968
Chrom8	817598	846124	0.266436	0.086076	0.053811	0.142607
Chrom8	831944	850533	0.102280	0.052186	0.032142	0.045331
Chrom8	846139	857671	0.030946	0.013587	0.008793	0.019197
Chrom8	850888	860189	0.071865	0.030668	0.021453	0.056959
Chrom8	858411	867968	0.206607	0.085361	0.061450	0.093686
Chrom8	860567	873624	0.478697	0.236393	0.166958	0.186421
Chrom8	868794	882791	0.471652	0.353449	0.256198	0.242281
Chrom8	873793	884603	0.668481	0.339318	0.247217	0.334530
Chrom8	882794	886814	0.672008	0.311620	0.220513	0.471571
Chrom8	884730	888550	0.714457	0.361894	0.276872	0.622835
Chrom8	886838	890104	0.770548	0.382899	0.284715	0.704119
Chrom8	888762	892336	0.735284	0.307526	0.226439	0.638901
Chrom8	890129	893748	0.808810	0.382321	0.295089	0.704467
Chrom8	892349	901923	0.818188	0.344569	0.240009	0.567929
Chrom8	893756	909473	0.467569	0.225099	0.141853	0.250883
Chrom8	901934	913981	0.407554	0.229027	0.150639	0.217615
Chrom8	909533	915570	0.720694	0.369336	0.291157	0.491329
Chrom8	914002	923480	0.710812	0.340779	0.260576	0.527414
Chrom8	915876	926325	0.376791	0.142474	0.115282	0.129824
Chrom8	924746	928651	0.135282	0.047389	0.043387	0.024134
Chrom8	926339	935465	0.402298	0.137886	0.111658	0.082125
Chrom8	929989	939898	0.652769	0.314611	0.222477	0.220080
Chrom8	935509	944512	0.457859	0.241581	0.145633	0.180514
Chrom8	941206	945699	0.067025	0.035168	0.021063	-0.008699
Chrom8	944791	946388	0.287831	0.169997	0.125635	0.206644
Chrom8	945714	953659	0.414857	0.101444	0.086896	0.339847
Chrom8	946407	960067	0.150585	0.046351	0.034601	0.112254
Chrom8	953755	965591	0.380175	0.163816	0.120361	0.230020
Chrom8	960093	967732	0.727226	0.473253	0.353660	0.574777
Chrom8	965683	968704	0.715393	0.581670	0.397678	0.640342
Chrom8	967758	970213	0.393440	0.225205	0.142707	0.236250
Chrom8	968732	971012	0.433729	0.276876	0.172335	0.245470
Chrom8	970242	971971	0.725169	0.494607	0.361091	0.549592
Chrom8	971134	975781	0.675866	0.362603	0.243364	0.551762
Chrom8	972008	979110	0.455108	0.182418	0.124402	0.237662
Chrom8	975879	983359	0.419781	0.168726	0.119409	0.189558
Chrom8	979425	984764	0.506487	0.191009	0.152495	0.192246
Chrom8	983769	986412	0.586831	0.300649	0.248853	0.226348
Chrom8	984784	994783	0.492825	0.201058	0.144055	0.219673
Chrom8	986495	1000137	0.362217	0.106920	0.073329	0.112265
Chrom8	995319	1003339	-0.191423	-0.083894	-0.044120	-0.051193
Chrom8	1000240	1015932	0.012160	0.006195	0.003438	-0.008334
Chrom8	1004825	1017461	0.146704	0.069313	0.042548	0.065015
Chrom8	1016074	1019074	0.235213	0.107211	0.063978	0.107983
Chrom8	1017512	1030000	0.104576	0.062375	0.030841	0.046234
Chrom8	1019083	1032129	0.241994	0.125816	0.071943	0.101599
Chrom8	1030008	1042482	0.223684	0.068898	0.047534	0.140450
Chrom8	1032140	1043384	0.204362	0.067676	0.048676	0.188563
Chrom8	1042516	1051099	0.120318	0.070940	0.046167	0.067238
Chrom8	1043385	1062912	-0.233032	-0.122319	-0.066032	-0.135713
Chrom8	1051525	1069744	-0.126929	-0.059593	-0.035122	-0.072925
Chrom8	1063114	1075913	0.044631	0.018068	0.012238	0.047191
Chrom8	1069754	1081430	0.240584	0.087475	0.063236	0.160379
Chrom8	1075973	1085808	0.247016	0.102541	0.077956	0.139475
Chrom8	1081447	1092275	0.461821	0.226028	0.162525	0.247190
Chrom8	1086148	1093091	0.694685	0.353298	0.244898	0.474534
Chrom8	1092288	1094577	0.556689	0.391659	0.192616	0.366232
Chrom8	1093096	1095625	0.637851	0.538101	0.286754	0.438120
Chrom8	1094683	1103639	0.838130	0.546285	0.398504	0.635268
Chrom8	1095636	1108352	0.646733	0.319879	0.223034	0.407832
Chrom8	1103855	1119488	0.330044	0.150117	0.086701	0.137199
Chrom8	1108402	1152210	-0.036276	-0.015691	-0.008356	-0.038974
Chrom8	1119489	1153629	0.101775	0.050549	0.032489	0.035615
Chrom8	1152390	1158029	0.439180	0.257895	0.180755	0.321595
Chrom8	1153967	1161225	0.239681	0.115967	0.074550	0.221001
Chrom8	1158657	1165176	0.135339	0.038720	0.025916	0.059761
Chrom8	1161264	1173883	0.436296	0.098738	0.079388	0.138318
Chrom8	1165193	1183905	0.457680	0.081630	0.065065	0.159317
Chrom8	1174535	1185251	0.492492	0.105521	0.077599	0.142323
Chrom8	1183914	1187167	0.782762	0.202129	0.157894	0.335270
Chrom8	1185261	1187858	0.785470	0.191646	0.156690	0.505365
Chrom8	1187288	1188226	0.560236	0.226116	0.176057	0.346904
Chrom8	1187873	1190506	0.748389	0.186811	0.165560	0.582450
Chrom8	1188284	1192080	0.773072	0.170490	0.151360	0.435122
Chrom8	1190582	1196946	0.816456	0.175001	0.155381	0.388334
Chrom8	1192201	1210669	0.760103	0.103665	0.090817	0.390091
Chrom8	1197012	1214563	0.215781	0.029726	0.024091	0.109051
Chrom8	1210978	1229201	0.147032	0.026341	0.020096	0.099779
Chrom8	1215271	1236928	-0.091577	-0.021596	-0.015371	-0.038878
Chrom8	1229450	1240741	-0.098535	-0.036968	-0.024882	-0.029746
Chrom8	1237124	1245535	0.442076	0.219492	0.172227	0.246801
Chrom8	1241127	1251088	0.523304	0.196905	0.160970	0.292537
Chrom8	1245541	1258177	0.672335	0.143634	0.121688	0.259033
Chrom8	1251259	1264949	0.501379	0.114216	0.095268	0.186818
Chrom8	1259010	1271555	0.081245	0.023564	0.016286	0.048293
Chrom8	1265170	1272834	0.062389	0.024311	0.012666	0.018757
Chrom8	1271606	1273896	0.452730	0.213195	0.124318	0.285161
Chrom8	1272858	1274563	0.258976	0.177100	0.077361	0.183805
Chrom8	1273897	1275567	0.026519	0.024186	0.010037	0.024438
Chrom8	1274580	1276048	0.083822	0.119559	0.078524	0.033109
Chrom8	1275573	1276572	0.185170	0.267802	0.183698	0.080278
Chrom8	1276060	1280320	0.214519	0.100312	0.070737	0.158525
Chrom8	1276583	1282297	0.273317	0.125175	0.097337	0.213914
Chrom8	1280321	1282674	-0.233848	-0.366964	-0.183864	-0.121091
Chrom8	1282311	1283081	-0.403538	-5.647137	-0.511215	-0.250680
Chrom8	1282689	1283555	-0.233306	-0.777366	-0.301357	-0.146313
Chrom8	1283085	1283878	-0.324083	-2.101672	-0.364340	-0.183730
Chrom8	1283561	1284237	-0.245152	-5.520885	-0.277879	-0.105324
Chrom8	1283904	1284767	-0.089658	-0.372595	-0.094516	-0.036096
Chrom8	1284258	1285476	0.288414	0.289656	0.178875	0.140420
Chrom8	1284777	1286952	0.680741	0.315872	0.247269	0.447864
Chrom8	1285521	1289308	0.499778	0.176188	0.133510	0.333567
Chrom8	1286991	1297849	-0.143202	-0.050473	-0.032353	-0.106208
Chrom8	1289396	1323976	-0.507250	-0.327097	-0.144521	-0.374683
Chrom8	1297872	1334967	-0.528667	-0.459687	-0.183548	-0.344803
Chrom8	1324120	1341483	-0.257631	-0.168806	-0.076809	-0.161620
Chrom8	1334991	1343620	0.108675	0.049830	0.018396	0.036430
Chrom8	1341577	1349666	-0.391475	-0.241996	-0.087958	-0.215607
Chrom8	1343678	1351889	-0.296970	-0.398719	-0.092412	-0.170707
Chrom8	1349680	1357537	-0.526288	-0.841538	-0.117348	-0.341948
Chrom8	1351890	1364470	-0.680205	-0.530784	-0.161895	-0.474979
Chrom8	1357626	1366673	-0.470911	-0.209361	-0.105190	-0.227711
Chrom8	1364491	1367424	-0.369632	-0.123505	-0.057413	-0.156778
Chrom8	1366727	1371785	-0.239197	-0.111406	-0.041449	-0.157734
Chrom8	1367449	1380850	0.330767	0.138822	0.067427	0.172158
Chrom8	1372149	1383217	0.452219	0.239934	0.136434	0.252785
Chrom8	1381041	1389069	0.380363	0.203174	0.125943	0.193567
Chrom8	1383218	1390006	0.376767	0.161740	0.102453	0.148357
Chrom8	1389083	1391030	0.301534	0.191556	0.140436	0.117411
Chrom8	1390029	1391486	0.167253	0.286672	0.202453	0.086230
Chrom8	1391033	1394935	0.000087	0.000089	0.000054	-0.019077
Chrom8	1391544	1398248	-0.136988	-0.059822	-0.038272	-0.134031
Chrom8	1395303	1399447	-0.051526	-0.025932	-0.016649	-0.078974
Chrom8	1398255	1402477	-0.038829	-0.027383	-0.015625	-0.058718
Chrom8	1399448	1404293	-0.113883	-0.114766	-0.058285	-0.083822
Chrom8	1402488	1407561	-0.021163	-0.012910	-0.007413	-0.012084
Chrom8	1404343	1409818	0.075564	0.033075	0.019874	0.053608
Chrom8	1407567	1418821	-0.024880	-0.009087	-0.005561	-0.011540
Chrom8	1409936	1421322	-0.062685	-0.018019	-0.009957	-0.030182
Chrom8	1418838	1424332	-0.190178	-0.060937	-0.024902	-0.081152
Chrom8	1421327	1426788	0.523916	0.292409	0.153007	0.251830
Chrom8	1425231	1431221	0.545615	0.355199	0.216341	0.325587
Chrom8	1426790	1432936	0.231342	0.121378	0.061596	0.098129
Chrom8	1431271	1434171	0.326309	0.116360	0.076591	0.126051
Chrom8	1432997	1450451	0.414516	0.176551	0.139446	0.202653
Chrom8	1434594	1450838	0.255699	0.140639	0.099323	0.163060
Chrom8	1450515	1458975	0.004976	0.001286	0.000946	0.000589
Chrom8	1450861	1459495	-0.152938	-0.039603	-0.027299	-0.067166
Chrom8	1458976	1462057	-0.214155	-0.129646	-0.081173	-0.135722
Chrom8	1459575	1463011	-0.072556	-0.040964	-0.028521	-0.022606
Chrom8	1462083	1464252	0.105741	0.068095	0.054145	0.077638
Chrom8	1463297	1469555	0.127078	0.056097	0.042409	0.122083
Chrom8	1464274	1476038	0.087894	0.035498	0.025362	0.110453
Chrom8	1469705	1480306	0.156751	0.063209	0.046386	0.108904
Chrom8	1476196	1486556	0.142428	0.052634	0.039399	0.055333
Chrom8	1480323	1496588	0.271692	0.084627	0.064871	0.061507
Chrom8	1486894	1496953	0.583231	0.338301	0.288620	0.207195
Chrom8	1496592	1504825	0.445239	0.208686	0.184230	0.255854
Chrom8	1496962	1505730	0.097504	0.035158	0.024003	0.036796
Chrom8	1504898	1509938	-0.216120	-0.058969	-0.034378	-0.084916
Chrom8	1505738	1512560	0.148207	0.038557	0.026951	0.077732
Chrom8	1509998	1514855	0.327473	0.115360	0.093088	0.149557
Chrom8	1512649	1525316	0.157561	0.064061	0.053273	0.075771
Chrom8	1514864	1535221	-0.097839	-0.049262	-0.039122	-0.118270
Chrom8	1525575	1541891	-0.123450	-0.065008	-0.051112	-0.131463
Chrom8	1535258	1552167	-0.100806	-0.054421	-0.040275	-0.075277
Chrom8	1541895	1564131	0.072136	0.032579	0.023918	0.005114
Chrom8	1552227	1568959	-0.249604	-0.126609	-0.087573	-0.204499
Chrom8	1564173	1570724	-0.876183	-0.593606	-0.337498	-0.740176
Chrom8	1569032	1575858	-0.571275	-0.516380	-0.288715	-0.449115
Chrom8	1570913	1590033	-0.322582	-0.191137	-0.125329	-0.219343
Chrom8	1575930	1594927	0.097739	0.036285	0.024348	0.033266
Chrom8	1590054	1595899	0.507584	0.245732	0.172139	0.436927
Chrom8	1595034	1597348	0.511684	0.340110	0.257188	0.509815
Chrom8	1595965	1600526	0.206887	0.163272	0.103375	0.211548
Chrom8	1597356	1604730	-0.148631	-0.126930	-0.071202	-0.113013
Chrom8	1600979	1608834	-0.038880	-0.024519	-0.016343	-0.060574
Chrom8	1604865	1611776	0.022678	0.012902	0.008642	0.011953
Chrom8	1608874	1619056	-0.225506	-0.092260	-0.066675	-0.162201
Chrom8	1611934	1635249	-0.168542	-0.049945	-0.036848	-0.114314
Chrom8	1619234	1637980	0.091492	0.025783	0.019910	0.055001
Chrom8	1635284	1642799	0.069122	0.022855	0.019449	0.051830
Chrom8	1638031	1650052	-0.010267	-0.003460	-0.002596	-0.022598
Chrom8	1643356	1657055	-0.133335	-0.038323	-0.021392	-0.034426
Chrom8	1650512	1660809	-0.137074	-0.038410	-0.021563	-0.021360
Chrom8	1657093	1666279	-0.103400	-0.026138	-0.016055	-0.023177
Chrom8	1661048	1667297	-0.124636	-0.031393	-0.022023	-0.055934
Chrom8	1666298	1667933	-0.002151	-0.001499	-0.001139	-0.001291
Chrom8	1667298	1668754	0.000442	0.001153	0.000748	0.003227
Chrom8	1667934	1669460	-0.106947	-0.249306	-0.124837	-0.050900
Chrom8	1668813	1670392	0.134468	0.261818	0.158624	0.056874
Chrom8	1669508	1674133	0.232661	0.260045	0.193328	0.100496
Chrom8	1670393	1689068	0.113091	0.032585	0.026857	0.023960
Chrom8	1674148	1693544	0.013015	0.002398	0.002025	-0.005305
Chrom8	1689493	1693809	0.156354	0.083473	0.070058	0.041115
Chrom8	1693557	1697425	0.230440	0.069653	0.051531	0.126208
Chrom8	1693819	1705397	0.276649	0.046217	0.035724	0.138300
Chrom8	1697778	1711472	0.456375	0.076693	0.065088	0.293262
Chrom8	1708029	1717774	0.108060	0.027771	0.022053	0.105683
Chrom8	1711765	1718766	-0.132792	-0.060778	-0.042236	-0.087299
Chrom8	1717788	1722872	0.021637	0.014133	0.011772	-0.000681
Chrom8	1718802	1724197	0.106082	0.041702	0.037523	0.036830
Chrom8	1722940	1730774	0.095148	0.012826	0.011167	0.012368
Chrom8	1724335	1732973	-0.075559	-0.009970	-0.008360	-0.014974
Chrom8	1730805	1735874	0.005809	0.001340	0.001061	-0.004448
Chrom8	1733009	1737045	-0.020652	-0.010527	-0.007659	-0.005272
Chrom8	1735879	1739014	0.119505	0.024470	0.021847	0.030967
Chrom8	1737048	1748564	-0.569446	-0.118110	-0.094645	-0.171559
Chrom8	1739285	1764262	-0.568357	-0.155446	-0.116091	-0.315249
Chrom8	1748594	1780528	-0.145604	-0.042312	-0.030224	-0.124687
Chrom8	1764276	1803724	-0.176454	-0.046300	-0.034425	-0.136111
Chrom8	1781346	1809808	-0.549195	-0.167391	-0.123921	-0.449052
Chrom8	1803740	1811374	-0.631937	-0.358597	-0.213276	-0.434779
Chrom8	1809824	1813436	-0.462423	-0.218891	-0.138280	-0.281185
Chrom8	1811448	1819870	-0.320554	-0.120781	-0.082292	-0.222474
Chrom8	1813468	1830095	-0.292820	-0.081838	-0.057366	-0.177721
Chrom8	1819911	1854496	-0.105352	-0.018286	-0.013604	-0.058928
Chrom8	1830271	1864517	0.302634	0.069439	0.051269	0.131653
Chrom8	1854506	1865330	0.250776	0.134051	0.092635	0.103156
Chrom8	1864559	1865686	0.165396	0.119037	0.090325	0.053261
Chrom8	1865336	1869503	0.147640	0.115942	0.081771	0.077210
Chrom8	1865687	1869843	0.001451	0.001003	0.000644	0.003909
Chrom8	1869525	1878661	0.127966	0.068001	0.045811	0.015062
Chrom8	1869960	1881434	0.433756	0.182645	0.148819	0.122644
Chrom8	1878667	1885741	0.584746	0.204251	0.191725	0.140302
Chrom8	1881510	1886580	0.629005	0.235523	0.222090	0.170825
Chrom8	1885753	1892080	0.571352	0.238674	0.214278	0.208049
Chrom8	1886601	1898421	0.421002	0.143094	0.125301	0.189307
Chrom8	1892083	1901997	0.361229	0.129105	0.109217	0.205909
Chrom8	1898491	1911778	0.388499	0.273245	0.223032	0.287626
Chrom8	1902148	1920550	0.620169	0.366646	0.329568	0.298710
Chrom8	1911781	1924239	0.127432	0.042533	0.034999	0.064246
Chrom8	1920611	1926744	-0.164680	-0.052823	-0.041679	-0.063422
Chrom8	1924281	1931586	0.258168	0.068347	0.055186	0.121924
Chrom8	1926779	1934068	0.308731	0.103588	0.086322	0.143785
Chrom8	1931618	1935173	0.086072	0.094021	0.075804	0.032244
Chrom8	1934085	1944164	0.097078	0.036394	0.024637	0.044124
Chrom8	1935176	1953661	-0.026290	-0.006132	-0.004058	-0.014451
Chrom8	1944243	1957940	-0.493148	-0.248626	-0.121779	-0.316783
Chrom8	1953692	1962498	-0.785965	-0.663976	-0.203416	-0.403242
Chrom8	1957941	1962788	0.151084	0.129330	0.068476	0.022995
Chrom8	1962513	1964456	0.186811	0.200862	0.106217	0.009951
Chrom8	1962819	1966198	-0.635364	-0.694154	-0.238745	-0.563119
Chrom8	1964612	1967281	-0.534775	-0.458488	-0.194551	-0.511098
Chrom8	1966199	1968686	-0.185239	-0.069727	-0.038149	-0.223319
Chrom8	1967328	1969153	-0.028877	-0.007784	-0.004435	-0.118922
Chrom8	1968700	1970134	-0.236906	-0.132011	-0.067285	-0.279816
Chrom8	1969180	1971484	-0.655020	-0.328222	-0.148470	-0.583401
Chrom8	1970256	1975984	-0.644097	-0.248491	-0.119800	-0.575047
Chrom8	1971579	1977922	-0.436624	-0.142261	-0.070907	-0.365134
Chrom8	1976050	1980328	-0.302749	-0.128884	-0.057571	-0.163521
Chrom8	1977955	1997302	-0.243411	-0.078562	-0.048453	-0.043894
Chrom8	1980429	1998934	0.001582	0.000534	0.000361	0.090063
Chrom8	1997395	2003331	0.143855	0.045897	0.030198	0.080799
Chrom8	1999015	2012877	0.113798	0.024834	0.016349	0.066056
