chr	windowStart	windowEnd	D	f_d	f_dM	d_f
Chrom7	324758	329764	-0.421228	-0.121750	-0.085955	-0.429088
Chrom7	328706	330172	0.682782	0.268212	0.241742	0.682782
Chrom7	329767	330667	0.841939	0.419571	0.389984	0.801420
Chrom7	330188	330986	0.733599	0.323147	0.297659	0.696638
Chrom7	330677	333766	-0.219728	-0.102486	-0.068846	-0.108766
Chrom7	331005	344482	0.024088	0.007255	0.005481	0.012868
Chrom7	333798	346799	0.451260	0.131701	0.112957	0.142567
Chrom7	344509	347177	0.142352	0.079676	0.067623	0.056436
Chrom7	346801	348084	0.033838	0.013372	0.010332	0.017282
Chrom7	347185	349591	0.340856	0.182060	0.138279	0.230786
Chrom7	348119	353430	0.287031	0.192064	0.123718	0.188199
Chrom7	349639	355931	-0.036140	-0.013818	-0.009653	-0.025752
Chrom7	353442	379494	0.221531	0.027264	0.022604	0.081518
Chrom7	356241	387953	0.060590	0.011589	0.009087	0.040093
Chrom7	379564	389118	-0.150357	-0.086769	-0.056781	-0.127845
Chrom7	387960	404870	0.033778	0.012617	0.009227	0.056332
Chrom7	389126	416118	0.378742	0.129594	0.095415	0.300140
Chrom7	405081	422713	0.419465	0.166498	0.120411	0.248390
Chrom7	416136	426117	-0.098085	-0.035939	-0.026694	-0.029651
Chrom7	422914	435379	0.230243	0.044630	0.037869	0.108502
Chrom7	426145	435720	0.164998	0.048836	0.042122	0.118104
Chrom7	435391	446094	-0.053767	-0.023651	-0.015284	-0.049830
Chrom7	435731	449877	-0.309474	-0.078074	-0.045406	-0.198803
Chrom7	446315	461932	-0.150513	-0.035536	-0.020964	-0.128187
Chrom7	449967	469881	0.368571	0.102810	0.066128	0.234720
Chrom7	461986	493257	0.512757	0.095529	0.074955	0.446102
Chrom7	477649	509892	0.513130	0.114304	0.089006	0.424145
Chrom7	493827	510413	0.006141	0.002289	0.001604	0.021001
Chrom7	509898	513835	-0.706133	-0.212859	-0.164239	-0.639930
Chrom7	510423	529106	-0.096155	-0.031992	-0.025418	-0.065776
Chrom7	513886	549649	0.172714	0.101803	0.066367	0.159374
Chrom7	529461	555729	0.199284	0.141925	0.086764	0.179018
Chrom7	552486	572574	0.536618	0.362701	0.279673	0.419337
Chrom7	555730	574599	0.797992	0.597570	0.380482	0.653538
Chrom7	572576	579539	0.507283	0.299130	0.190434	0.411957
Chrom7	574602	608306	-0.122937	-0.056450	-0.039251	-0.073804
Chrom7	581250	616059	0.002143	0.001149	0.000773	-0.005588
Chrom7	608366	637567	0.222272	0.117920	0.082320	0.130290
Chrom7	616061	657085	0.126983	0.046834	0.033186	0.063884
Chrom7	637590	664309	0.253688	0.107958	0.084033	0.134986
Chrom7	657472	664708	0.440285	0.287977	0.227721	0.242390
Chrom7	664311	665381	0.588760	0.432225	0.297671	0.308324
Chrom7	664713	693028	0.329863	0.092520	0.062917	0.192993
Chrom7	665520	695516	0.014925	0.004318	0.003072	0.018899
Chrom7	693030	704250	-0.040346	-0.020610	-0.015121	-0.019073
Chrom7	695540	712444	0.368299	0.203644	0.176336	0.335622
Chrom7	704513	715516	0.227263	0.080674	0.072123	0.244424
Chrom7	712450	718028	-0.007397	-0.002157	-0.001906	0.024857
Chrom7	715875	725704	0.180386	0.060462	0.050488	0.046692
Chrom7	718131	729154	-0.062609	-0.015625	-0.013024	-0.086502
Chrom7	725770	732952	0.049817	0.014292	0.011660	0.027606
Chrom7	729157	749562	-0.055488	-0.010821	-0.007516	-0.005700
Chrom7	734349	751170	-0.109253	-0.024641	-0.017242	-0.050905
Chrom7	749574	759112	-0.306832	-0.122719	-0.078229	-0.234687
Chrom7	751222	759668	-0.603377	-0.249119	-0.141949	-0.431679
Chrom7	759117	769178	-0.142229	-0.056556	-0.036477	-0.121126
Chrom7	759892	770833	-0.189428	-0.084771	-0.053198	-0.170316
Chrom7	769471	771295	-0.450468	-0.579327	-0.262258	-0.269975
Chrom7	770834	773798	-0.263032	-0.094551	-0.057862	-0.186080
Chrom7	771335	781470	-0.259120	-0.074482	-0.049488	-0.240797
Chrom7	776465	783918	-0.074920	-0.025876	-0.018627	-0.069293
Chrom7	782177	787766	0.140264	0.060844	0.042518	0.092123
Chrom7	784036	790311	0.077515	0.037054	0.022734	0.073259
Chrom7	787857	795474	-0.139261	-0.056994	-0.035365	-0.066818
Chrom7	790312	796838	-0.241679	-0.095323	-0.055571	-0.111528
Chrom7	795572	801231	-0.152991	-0.072221	-0.037557	-0.055270
Chrom7	796850	810035	-0.318283	-0.112337	-0.063724	-0.116803
Chrom7	801671	813848	0.005686	0.001848	0.001167	-0.006909
Chrom7	810044	825125	0.255884	0.066285	0.045544	0.049790
Chrom7	813864	834149	0.059000	0.009596	0.007485	0.013915
Chrom7	825154	844679	0.136571	0.022680	0.018542	0.087297
Chrom7	835663	846382	0.208378	0.036514	0.027746	0.157150
Chrom7	844688	849939	0.089439	0.013268	0.009825	0.071032
Chrom7	846573	860763	0.207437	0.025272	0.019121	0.113450
Chrom7	849941	905150	0.078771	0.012840	0.009579	0.044171
Chrom7	863271	919769	-0.113979	-0.019836	-0.014289	-0.074218
Chrom7	906113	921566	-0.336502	-0.067979	-0.042625	-0.183519
Chrom7	919862	924020	-0.253380	-0.090612	-0.047293	-0.172096
Chrom7	921801	928625	0.114005	0.034570	0.019511	0.057431
Chrom7	924129	929033	0.295243	0.143640	0.091363	0.115099
Chrom7	928647	929349	0.220803	0.375912	0.332926	0.067276
Chrom7	929041	929724	0.138244	0.203962	0.151416	0.044511
Chrom7	929355	937604	-0.220051	-0.072402	-0.053835	-0.088713
Chrom7	929764	944303	-0.193808	-0.050123	-0.038869	-0.079498
Chrom7	937702	954812	0.349575	0.085933	0.070509	0.208235
Chrom7	944308	957536	0.280489	0.066216	0.052445	0.150780
Chrom7	954847	973198	0.112709	0.024510	0.018341	0.052532
Chrom7	958226	979922	0.372438	0.093496	0.068596	0.131313
Chrom7	973217	983699	0.114952	0.070794	0.046041	0.040854
Chrom7	980004	989586	-0.107854	-0.069041	-0.046265	-0.040006
Chrom7	983973	993174	-0.119520	-0.061470	-0.043705	-0.034049
Chrom7	989588	995638	0.103472	0.039511	0.031158	0.057995
Chrom7	993503	1002903	0.177160	0.045326	0.038257	0.071103
Chrom7	995665	1014117	-0.081750	-0.022940	-0.018306	-0.016520
Chrom7	1002948	1026527	-0.114338	-0.057182	-0.040913	-0.077465
Chrom7	1014202	1031998	0.280407	0.130101	0.102531	0.125148
Chrom7	1026607	1032608	0.773548	0.347486	0.319756	0.356392
Chrom7	1032001	1035141	0.810570	0.373069	0.350796	0.310569
Chrom7	1032617	1036137	0.703299	0.310542	0.279233	0.221099
Chrom7	1035156	1045400	0.756737	0.262379	0.225467	0.287390
Chrom7	1036144	1047096	0.586446	0.179511	0.145687	0.336197
Chrom7	1045438	1063145	0.445863	0.321840	0.230073	0.217557
Chrom7	1047101	1074244	0.190997	0.135598	0.086776	0.088617
Chrom7	1063148	1115905	-0.239775	-0.116224	-0.071471	-0.124815
Chrom7	1074280	1119468	-0.143290	-0.054747	-0.035922	-0.048563
Chrom7	1115940	1123584	0.119441	0.046212	0.030372	0.026560
Chrom7	1119472	1135440	-0.402353	-0.417638	-0.206643	-0.238290
Chrom7	1124199	1137788	-0.601519	-0.885312	-0.397214	-0.543025
Chrom7	1136827	1161982	-0.519730	-0.325140	-0.178212	-0.449077
Chrom7	1137796	1164676	0.205626	0.083435	0.053111	0.163505
Chrom7	1162061	1166408	0.577506	0.301257	0.225278	0.500489
Chrom7	1164812	1174826	0.141124	0.086775	0.055914	0.121701
Chrom7	1166501	1184504	-0.122598	-0.043079	-0.024338	-0.028890
Chrom7	1175139	1190871	0.286355	0.082088	0.054027	0.166317
Chrom7	1185116	1193578	0.478313	0.184156	0.128986	0.264169
Chrom7	1190906	1195985	0.705664	0.437611	0.307968	0.350556
Chrom7	1193622	1198789	0.648109	0.545672	0.360303	0.374273
Chrom7	1196059	1202860	0.662617	0.429414	0.301323	0.435703
Chrom7	1199115	1204453	0.612256	0.342856	0.264941	0.367477
Chrom7	1202881	1218193	0.204923	0.066177	0.047507	0.070683
Chrom7	1204514	1248083	0.128141	0.021168	0.016015	0.016732
Chrom7	1218336	1273975	0.083568	0.008961	0.006985	0.022094
Chrom7	1248095	1286494	0.327689	0.047986	0.037940	0.217470
Chrom7	1274369	1289671	0.295636	0.075526	0.055071	0.142361
Chrom7	1287173	1291056	-0.316150	-0.153665	-0.073819	-0.110482
Chrom7	1289673	1293261	-0.505518	-0.237816	-0.148057	-0.266440
Chrom7	1291088	1294077	-0.011099	-0.004156	-0.003313	-0.023438
Chrom7	1293376	1295424	0.267733	0.076926	0.066573	0.179183
Chrom7	1294088	1297761	0.325899	0.108045	0.088851	0.194237
Chrom7	1295496	1299481	0.485934	0.230986	0.197571	0.374246
Chrom7	1297787	1303548	0.557387	0.219177	0.183031	0.486497
Chrom7	1299536	1311818	0.455548	0.092501	0.072270	0.225128
Chrom7	1304068	1317522	0.231322	0.043696	0.034976	0.107399
Chrom7	1311899	1325359	0.077859	0.018533	0.014486	0.054203
Chrom7	1317843	1325824	0.043590	0.025739	0.019222	0.041857
Chrom7	1325386	1326734	0.115525	0.121933	0.097046	0.059005
Chrom7	1325827	1327687	0.220745	0.228879	0.175354	0.097395
Chrom7	1326750	1328482	0.260259	0.365908	0.287622	0.104550
Chrom7	1327690	1329095	0.183844	0.248272	0.192746	0.069977
Chrom7	1328554	1329750	0.281083	0.227894	0.181371	0.116915
Chrom7	1329176	1332577	-0.151061	-0.059779	-0.046157	-0.038072
Chrom7	1329815	1336524	-0.412399	-0.143159	-0.112977	-0.169393
Chrom7	1332877	1338976	-0.290333	-0.136827	-0.104018	-0.135723
Chrom7	1336631	1340785	-0.322761	-0.167023	-0.122505	-0.143012
Chrom7	1338995	1341797	-0.425838	-0.196125	-0.143905	-0.198596
Chrom7	1340917	1344234	-0.390097	-0.257230	-0.161780	-0.218063
Chrom7	1341815	1344720	-0.205170	-0.182343	-0.097136	-0.119397
Chrom7	1344235	1346354	0.214233	0.287330	0.145083	0.106828
Chrom7	1344722	1360146	0.130754	0.073683	0.053515	0.058435
Chrom7	1346357	1372907	-0.093068	-0.044593	-0.032299	-0.047786
Chrom7	1360288	1375149	-0.195560	-0.120002	-0.072481	-0.109553
Chrom7	1372910	1377119	-0.223538	-0.168384	-0.086844	-0.130988
Chrom7	1375174	1377662	-0.151912	-0.077339	-0.057250	-0.116454
Chrom7	1377296	1380844	-0.055989	-0.019973	-0.015403	-0.037679
Chrom7	1377757	1389332	-0.008343	-0.002010	-0.001426	-0.008731
Chrom7	1380861	1389735	0.069908	0.022133	0.015787	0.011597
Chrom7	1389392	1390596	0.070585	0.087213	0.048272	0.020873
Chrom7	1389752	1392998	-0.317883	-0.134786	-0.069847	-0.065472
Chrom7	1390605	1394863	-0.669800	-0.193593	-0.096767	-0.080220
Chrom7	1393065	1403180	-0.346778	-0.097420	-0.054083	-0.048043
Chrom7	1394884	1425852	-0.195585	-0.037429	-0.025186	-0.045289
Chrom7	1403454	1439245	0.172709	0.029456	0.021875	0.085060
Chrom7	1425857	1454706	0.426564	0.067594	0.048893	0.269688
Chrom7	1439519	1459242	0.378992	0.055419	0.037332	0.246078
Chrom7	1455020	1459562	0.302976	0.113065	0.080044	0.177078
Chrom7	1459270	1460131	0.259769	0.312129	0.212487	0.141868
Chrom7	1459565	1460536	0.272122	0.280023	0.193704	0.152520
Chrom7	1460134	1460919	0.223664	0.251473	0.197992	0.120300
Chrom7	1460550	1465761	0.130180	0.034250	0.023736	0.090150
Chrom7	1461289	1469248	0.304177	0.084609	0.049591	0.229827
Chrom7	1465765	1475234	0.407363	0.118042	0.075559	0.311798
Chrom7	1469371	1482397	0.216889	0.035224	0.028336	0.131135
Chrom7	1475262	1491379	0.230953	0.032443	0.026028	0.099881
Chrom7	1482428	1507145	0.117536	0.023067	0.017272	0.051375
Chrom7	1493217	1510368	0.179356	0.058622	0.042401	0.074255
Chrom7	1507147	1511972	0.560321	0.362409	0.286997	0.429502
Chrom7	1510449	1513791	0.587422	0.419471	0.307076	0.478568
Chrom7	1511973	1521697	0.341101	0.196114	0.121495	0.200320
Chrom7	1513797	1523727	0.441144	0.260948	0.184125	0.270838
Chrom7	1522349	1535544	0.426220	0.102459	0.079993	0.331320
Chrom7	1523822	1539353	-0.042762	-0.005843	-0.004237	-0.016141
Chrom7	1535675	1553806	0.136432	0.025708	0.020019	0.100156
Chrom7	1539371	1565157	0.266028	0.049246	0.039761	0.147337
Chrom7	1553837	1577413	-0.167154	-0.030471	-0.020856	-0.067191
Chrom7	1565280	1592737	-0.419978	-0.072962	-0.048075	-0.175222
Chrom7	1577679	1594725	0.219526	0.065883	0.049261	0.054630
Chrom7	1593409	1606754	0.365005	0.160767	0.131888	0.240172
Chrom7	1594736	1609661	0.331250	0.139971	0.113742	0.213027
Chrom7	1606819	1616521	0.344945	0.187651	0.143520	0.220824
Chrom7	1609666	1623478	-0.000852	-0.000604	-0.000423	-0.010163
Chrom7	1616544	1638165	0.063732	0.031412	0.023514	0.055786
Chrom7	1623519	1639902	-0.155002	-0.091736	-0.056231	-0.080125
Chrom7	1638512	1648683	-0.508539	-0.591554	-0.259912	-0.242003
Chrom7	1640112	1658126	0.280779	0.158291	0.110508	0.109570
Chrom7	1648798	1663609	0.151077	0.072992	0.048862	0.030919
Chrom7	1658297	1676567	-0.237053	-0.085477	-0.067057	-0.080042
Chrom7	1665842	1688026	-0.126939	-0.047658	-0.041474	-0.065625
Chrom7	1676573	1695371	-0.239088	-0.102941	-0.085522	-0.115685
Chrom7	1688342	1699316	-0.315110	-0.162886	-0.128246	-0.154230
Chrom7	1695447	1709179	-0.306393	-0.168441	-0.130943	-0.176395
Chrom7	1699336	1736476	-0.189928	-0.088725	-0.073087	-0.115076
Chrom7	1709969	1749799	0.134274	0.031374	0.028339	0.063163
Chrom7	1736486	1764367	0.436515	0.054212	0.049353	0.115632
Chrom7	1750065	1772716	0.256756	0.039314	0.034901	0.120886
Chrom7	1764372	1776892	0.402348	0.056372	0.051519	0.159096
Chrom7	1773232	1784494	0.369176	0.037757	0.035098	0.126681
Chrom7	1777048	1786452	0.288998	0.026633	0.024076	0.080375
Chrom7	1784586	1792280	0.584816	0.087132	0.077951	0.127341
Chrom7	1786963	1806995	0.315921	0.045576	0.041659	0.137296
Chrom7	1792284	1816731	-0.165494	-0.038094	-0.030655	-0.028290
Chrom7	1808669	1825379	-0.052956	-0.019466	-0.013586	-0.021001
Chrom7	1816891	1828819	-0.073494	-0.028966	-0.020329	-0.041806
Chrom7	1825406	1842600	-0.357548	-0.133269	-0.096734	-0.204086
Chrom7	1828846	1850632	-0.204064	-0.051877	-0.040756	-0.104729
Chrom7	1842662	1852664	-0.170882	-0.055784	-0.044166	-0.113207
Chrom7	1850772	1858932	0.220248	0.089537	0.069126	0.167107
Chrom7	1852773	1862606	0.240178	0.113119	0.079311	0.222948
Chrom7	1859088	1862893	-0.318639	-0.277651	-0.156626	-0.281690
Chrom7	1862628	1863544	-0.498008	-1.529400	-0.438549	-0.341000
Chrom7	1862907	1886613	-0.360902	-0.426355	-0.233665	-0.260836
Chrom7	1863570	1890337	-0.255583	-0.173758	-0.122140	-0.181388
Chrom7	1886633	1908196	0.291557	0.065830	0.051389	0.099939
Chrom7	1890599	1934928	0.404031	0.064224	0.052255	0.152835
Chrom7	1908443	1955987	0.297996	0.043032	0.034280	0.148054
Chrom7	1934937	1966356	0.355596	0.045982	0.033220	0.159509
Chrom7	1956012	1967049	0.162241	0.031507	0.021661	0.066802
Chrom7	1966359	1967492	-0.161921	-0.168354	-0.099973	-0.074054
Chrom7	1967079	1968248	-0.285713	-1.695256	-0.273197	-0.109339
Chrom7	1967496	1969160	-0.212296	-1.986543	-0.240252	-0.075851
Chrom7	1968287	1970112	-0.241813	-0.610703	-0.215170	-0.098974
Chrom7	1969245	1971005	-0.297616	-0.421398	-0.160151	-0.152958
Chrom7	1970113	1972183	-0.142396	-0.202734	-0.090593	-0.070355
Chrom7	1971019	1973128	-0.160277	-0.472545	-0.224745	-0.069970
Chrom7	1972250	1973882	-0.221483	-0.786191	-0.238599	-0.091413
Chrom7	1973133	1974774	-0.261945	-2.709839	-0.251632	-0.089872
Chrom7	1973905	1975307	-0.265059	4.504534	-0.312068	-0.086265
Chrom7	1974825	1976001	-0.198164	-0.425779	-0.137339	-0.069506
Chrom7	1975332	1977549	-0.411593	-0.249754	-0.122152	-0.274783
Chrom7	1976042	1978910	-0.335305	-0.460586	-0.170582	-0.173291
Chrom7	1977683	1979570	-0.182260	-2.783199	-0.269317	-0.073984
Chrom7	1978916	1980623	-0.238623	-1.691644	-0.321023	-0.109546
Chrom7	1979597	1981909	-0.251436	-1.175106	-0.330690	-0.108921
Chrom7	1980645	1983211	-0.182441	-1.003613	-0.261789	-0.071348
Chrom7	1982072	1983858	-0.227981	-0.588279	-0.185481	-0.080947
Chrom7	1983333	1984973	-0.129515	-0.072833	-0.050111	-0.042175
Chrom7	1984191	1986459	-0.060419	-0.030991	-0.020153	-0.017522
Chrom7	1985085	1991887	-0.019289	-0.007794	-0.004266	0.004016
Chrom7	1986489	1993479	-0.315710	-0.095422	-0.057094	-0.112972
Chrom7	1991916	1994455	-0.944143	-0.489145	-0.262480	-0.863777
Chrom7	1993531	1994869	-0.994974	-2.374447	-0.463325	-0.991415
Chrom7	1994457	1995465	-0.984056	-2.324846	-0.410317	-0.975572
Chrom7	1994871	1995975	-0.986105	-2.406049	-0.477504	-0.978688
Chrom7	1995507	1996986	-1.000000	-1.375810	-0.436183	-1.000000
Chrom7	1995979	1997988	-0.904477	-0.939272	-0.311302	-0.749490
Chrom7	1997014	1998924	-0.894063	-0.856811	-0.288133	-0.727273
Chrom7	1998001	1999798	-0.944926	-0.406084	-0.185197	-0.944926
Chrom7	1998974	2000472	-0.946945	-0.535166	-0.200902	-0.946945
Chrom7	1999815	2001321	-1.000000	-14.073374	-0.541798	-1.000000
Chrom7	2000506	2001930	-1.000000	-10.403427	-0.689071	-1.000000
Chrom7	2001330	2002640	-1.000000	-1.972047	-0.476873	-1.000000
Chrom7	2001941	2003150	-1.000000	-5.046520	-0.530406	-1.000000
Chrom7	2002641	2004174	-0.963464	27.033167	-0.658651	-0.946858
Chrom7	2003159	2004897	-0.957997	-8.245277	-0.642528	-0.939065
Chrom7	2004181	2005519	-0.985573	-1.781732	-0.508507	-0.985573
Chrom7	2004940	2006336	-0.979282	-0.950557	-0.386902	-0.979282
Chrom7	2005536	2008565	-0.998036	-0.940063	-0.345035	-0.908806
Chrom7	2006342	2009392	-0.994894	-1.022899	-0.397671	-0.915949
Chrom7	2008600	2010203	-0.996568	-1.658265	-0.583882	-0.993876
Chrom7	2009394	2010773	-0.973418	-2.290656	-0.599037	-0.959496
Chrom7	2010219	2021908	-0.164835	-0.060746	-0.038075	-0.164227
Chrom7	2010786	2031751	0.159580	0.042571	0.028541	0.073943
Chrom7	2021975	2039119	0.138639	0.034361	0.022904	0.031298
Chrom7	2032537	2047935	0.206306	0.031548	0.024037	0.041045
Chrom7	2039133	2058427	0.299392	0.060321	0.048577	0.190334
Chrom7	2047966	2060861	0.535719	0.368795	0.261737	0.466211
Chrom7	2058735	2061898	0.599653	0.514492	0.364942	0.413943
Chrom7	2060907	2064691	0.462429	0.309366	0.209648	0.341504
Chrom7	2061921	2065050	0.327450	0.206265	0.136709	0.257986
Chrom7	2064699	2066378	0.456913	0.251432	0.180225	0.337722
Chrom7	2065051	2067898	0.264963	0.186397	0.128531	0.220544
Chrom7	2066684	2071714	0.368707	0.239853	0.185093	0.268979
Chrom7	2067987	2075337	0.501976	0.288885	0.213937	0.416433
Chrom7	2071737	2081468	0.000080	0.000053	0.000036	0.027069
Chrom7	2075712	2092882	-0.083929	-0.037178	-0.026671	-0.034570
Chrom7	2081490	2095659	-0.060938	-0.012920	-0.010564	-0.030920
Chrom7	2093063	2108753	0.529448	0.093550	0.079420	0.199554
Chrom7	2095710	2115807	0.673006	0.191083	0.127381	0.264969
Chrom7	2108816	2119553	0.640836	0.217333	0.130879	0.223579
Chrom7	2115863	2131946	0.508159	0.127149	0.084397	0.169897
Chrom7	2120253	2137713	0.492407	0.196511	0.129184	0.241959
Chrom7	2132088	2150320	0.600819	0.267094	0.205616	0.283886
Chrom7	2137738	2158572	0.371395	0.064044	0.057253	0.049192
Chrom7	2151549	2163558	0.266013	0.060125	0.050171	0.065510
Chrom7	2159192	2167083	0.141276	0.042078	0.034183	0.068659
Chrom7	2163660	2176162	-0.399202	-0.103747	-0.081444	-0.177859
Chrom7	2167108	2180950	-0.706523	-0.216959	-0.157702	-0.371982
Chrom7	2176902	2183848	-0.798105	-0.312599	-0.216216	-0.617084
Chrom7	2181365	2191543	-0.868138	-0.558934	-0.342775	-0.821290
Chrom7	2184927	2192168	-0.586637	-0.625397	-0.363741	-0.507204
Chrom7	2191544	2192614	-0.091394	-0.320755	-0.176401	-0.054357
Chrom7	2192205	2195442	-0.413840	-0.480900	-0.295809	-0.299961
Chrom7	2192645	2200208	-0.503208	-0.313844	-0.204183	-0.458728
Chrom7	2195795	2201223	-0.429413	-0.312723	-0.136628	-0.380292
Chrom7	2200273	2203289	-0.537051	-0.710327	-0.239814	-0.479575
Chrom7	2201991	2204200	-0.505236	-0.838180	-0.353700	-0.430747
Chrom7	2203349	2204897	-0.573715	-4.225593	-0.551969	-0.350678
Chrom7	2204214	2205294	-0.551199	-26.583158	-0.633503	-0.319895
Chrom7	2204927	2206301	-0.411826	-1.709869	-0.479856	-0.254613
Chrom7	2205306	2206839	-0.293352	-1.016579	-0.434680	-0.176362
Chrom7	2206363	2207356	-0.127902	-0.768216	-0.295243	-0.069042
Chrom7	2206846	2207762	-0.116348	-1.579908	-0.265013	-0.070050
Chrom7	2207365	2208044	-0.228086	15.422110	-0.456408	-0.122680
Chrom7	2207764	2208456	-0.240258	7.955603	-0.327093	-0.106198
Chrom7	2208049	2209041	-0.366531	7.883845	-0.455003	-0.181798
Chrom7	2208475	2209771	-0.355890	11.356821	-0.430400	-0.181843
Chrom7	2209070	2213351	-0.501282	-0.998048	-0.344681	-0.308683
Chrom7	2209797	2217927	-0.582611	-0.563627	-0.309704	-0.494721
Chrom7	2213617	2329093	-0.538265	-0.499433	-0.236713	-0.325890
Chrom7	2217959	2329621	-0.479159	-0.368372	-0.153888	-0.178076
Chrom7	2329099	2332939	-0.318381	-0.233217	-0.117513	-0.130438
Chrom7	2332416	2360572	-0.104518	-0.092817	-0.063260	-0.068913
Chrom7	2332943	2414013	0.120497	0.066687	0.053486	0.084581
Chrom7	2360739	2417732	0.269424	0.102073	0.087130	0.204128
Chrom7	2414072	2419676	0.383851	0.144355	0.125132	0.320161
Chrom7	2417921	2423033	0.139943	0.061077	0.050783	0.072186
Chrom7	2419682	2423375	-0.068185	-0.032533	-0.026226	-0.112703
Chrom7	2423041	2426997	0.153362	0.067983	0.056613	0.002629
Chrom7	2423393	2430355	-0.261815	-0.121627	-0.094205	-0.258955
Chrom7	2427028	2435891	-0.207651	-0.086931	-0.069623	-0.241946
Chrom7	2430616	2439121	0.216829	0.092385	0.077134	0.105855
Chrom7	2435916	2444892	0.335142	0.190615	0.155208	0.157510
Chrom7	2439439	2447091	0.127829	0.079366	0.061677	0.061507
Chrom7	2445059	2449942	-0.009233	-0.004546	-0.003447	-0.021522
Chrom7	2447123	2457131	-0.157015	-0.056269	-0.039905	-0.051714
Chrom7	2450283	2466403	-0.145831	-0.051091	-0.035471	-0.037281
Chrom7	2457164	2470779	-0.157526	-0.081111	-0.051151	-0.043116
Chrom7	2466425	2472295	-0.169221	-0.109154	-0.064362	-0.063925
Chrom7	2470801	2473076	-0.048669	-0.028421	-0.018629	-0.021956
Chrom7	2472326	2473959	-0.148020	-0.079079	-0.054798	-0.055663
Chrom7	2473142	2474756	-0.297384	-0.143690	-0.103433	-0.162019
Chrom7	2473971	2477223	0.048745	0.023706	0.019480	0.030814
Chrom7	2474761	2480646	0.140907	0.035706	0.028367	0.079898
Chrom7	2477457	2485970	0.145611	0.041892	0.030107	0.034301
Chrom7	2480668	2488314	0.111013	0.053398	0.038030	0.018041
Chrom7	2485996	2507025	0.168071	0.053410	0.039190	0.077567
Chrom7	2488397	2525926	0.105846	0.022250	0.016679	0.043011
Chrom7	2507710	2527789	-0.046787	-0.008616	-0.006895	-0.008815
Chrom7	2525929	2529317	0.177027	0.025086	0.023341	0.024322
Chrom7	2527796	2538288	0.214502	0.027354	0.022299	0.034538
Chrom7	2529330	2555283	0.432247	0.096917	0.079939	0.213352
Chrom7	2539908	2575453	0.479613	0.145297	0.115363	0.339612
Chrom7	2558306	2590586	0.235736	0.060341	0.039614	0.149162
Chrom7	2575504	2613083	-0.301844	-0.052893	-0.030946	-0.179081
Chrom7	2590589	2630817	-0.296215	-0.038228	-0.022325	-0.176134
Chrom7	2613113	2632622	0.245546	0.019849	0.012666	0.092217
Chrom7	2631557	2638350	-0.280803	-0.035796	-0.022876	-0.180999
Chrom7	2632625	2647368	-0.228305	-0.038096	-0.025414	-0.144678
Chrom7	2642059	2663419	-0.060693	-0.011184	-0.007969	-0.027847
Chrom7	2647371	2682888	0.086206	0.018801	0.014371	0.031474
Chrom7	2666359	2697578	0.178585	0.048198	0.035805	0.059405
Chrom7	2686887	2698255	0.157555	0.054786	0.035622	0.035326
